run_id,date,code,volume,available_volume,cost_price,last_price,unrealized_pnl,holding_days
20260818_202151_6a9dde,2019-06-17,600547.SH,300,0,386.777665,387.5168,221.7405,1
20260818_202151_6a9dde,2019-06-17,300301.SZ,4600,0,27.057987,29.03012,9071.8118,1
20260818_202151_6a9dde,2019-06-17,603027.SH,2100,0,59.441825,57.99096,-3046.8165,1
20260818_202151_6a9dde,2019-06-17,600305.SH,1000,0,118.968305,119.6475,679.195,1
20260818_202151_6a9dde,2019-06-17,603787.SH,8100,0,15.356936,16.05736,5673.4344,1
20260818_202151_6a9dde,2019-06-17,000975.SZ,1400,0,88.248195,87.791,-640.073,1
20260818_202151_6a9dde,2019-06-17,002114.SZ,7400,0,16.892493,16.7622,-964.1682,1
20260818_202151_6a9dde,2019-06-17,300046.SZ,1400,0,86.37096,84.75426,-2263.38,1
20260818_202151_6a9dde,2019-06-18,600547.SH,300,300,386.777665,400.1822,4021.3605,2
20260818_202151_6a9dde,2019-06-18,300301.SZ,4600,4600,27.057987,29.253,10097.0598,2
20260818_202151_6a9dde,2019-06-18,603027.SH,2100,2100,59.441825,57.9336,-3167.2725,2
20260818_202151_6a9dde,2019-06-18,600305.SH,1000,1000,118.968305,123.18425,4215.945,2
20260818_202151_6a9dde,2019-06-18,603787.SH,8100,8100,15.356936,14.62844,-5900.8176,2
20260818_202151_6a9dde,2019-06-18,000975.SZ,1400,1400,88.248195,89.179,1303.127,2
20260818_202151_6a9dde,2019-06-18,002114.SZ,7400,7400,16.892493,16.4346,-3388.4082,2
20260818_202151_6a9dde,2019-06-18,300046.SZ,1400,1400,86.37096,85.61646,-1056.3,2
20260818_202151_6a9dde,2019-06-19,600547.SH,300,300,386.777665,394.405,2288.2005,3
20260818_202151_6a9dde,2019-06-19,300301.SZ,4600,4600,27.057987,32.20616,23681.5958,3
20260818_202151_6a9dde,2019-06-19,603027.SH,2100,2100,59.441825,57.58944,-3890.0085,3
20260818_202151_6a9dde,2019-06-19,600305.SH,1000,1000,118.968305,123.2595,4291.195,3
20260818_202151_6a9dde,2019-06-19,603787.SH,8100,8100,15.356936,14.78264,-4651.7976,3
20260818_202151_6a9dde,2019-06-19,000975.SZ,1400,1400,88.248195,88.138,-154.273,3
20260818_202151_6a9dde,2019-06-19,002114.SZ,7400,7400,16.892493,16.3982,-3657.7682,3
20260818_202151_6a9dde,2019-06-19,300046.SZ,1400,1400,86.37096,85.87512,-694.176,3
20260818_202151_6a9dde,2019-06-20,600547.SH,300,300,386.777665,413.9586,8154.2805,4
20260818_202151_6a9dde,2019-06-20,300301.SZ,4600,4600,27.057987,35.43792,38547.6918,4
20260818_202151_6a9dde,2019-06-20,603027.SH,2100,2100,59.441825,60.0846,1349.8275,4
20260818_202151_6a9dde,2019-06-20,600305.SH,1000,1000,118.968305,125.74275,6774.445,4
20260818_202151_6a9dde,2019-06-20,603787.SH,8100,8100,15.356936,15.33776,-155.3256,4
20260818_202151_6a9dde,2019-06-20,000975.SZ,1400,1400,88.248195,94.384,8590.127,4
