date,portfolio_value,period_return,n_stocks
2018-09-03,0.9214171633068183,-0.0785828366931817,20
2018-10-08,0.9104357593531216,-0.011917950295484238,20
2018-11-01,0.8434672104439145,-0.0735565889424085,20
2018-12-03,0.9131785659977192,0.08264856616905816,20
2019-01-02,0.863601136976719,-0.054291056390305195,20
2019-02-01,0.8750012680953333,0.013200690261390449,20
2019-03-01,1.0234755213550621,0.16968461495252618,20
2019-04-01,1.1019573191547112,0.07668165594790248,20
2019-05-06,1.0467386078329357,-0.05010966428729985,19
2019-06-03,1.0014163072604605,-0.04329858498895538,20
2019-07-01,1.0123302453745724,0.010898502485912884,20
2019-08-01,0.9634802134255719,-0.04825503552047443,20
2019-09-02,0.9186229254929325,-0.04655756009057335,20
2019-10-08,0.9205078184801867,0.0020518680025786917,20
2019-11-01,0.9249010814988129,0.004772651497821965,20
2019-12-02,0.9498293661843331,0.026952379215649306,20
2020-01-02,1.0127980904917666,0.0662947751977729,20
2020-02-03,0.8668088489410507,-0.1441444676103511,20
2020-03-02,0.8913257355629596,0.028284075147433387,20
2020-04-01,0.8516621150144318,-0.04449957963288953,20
2020-05-06,0.8443793741926785,-0.00855120909262215,20
2020-06-01,0.8371236547204067,-0.008592961521838501,20
2020-07-01,0.8419907808589888,0.00581410656733594,20
2020-08-03,0.9520188111353854,0.13067605106572233,20
2020-09-01,0.965047643999112,0.013685478386911573,20
2020-10-09,0.9394458390054802,-0.026529058075867782,20
2020-11-02,0.8798094870016432,-0.06348035142395171,20
2020-12-01,0.9236734347915628,0.04985618868399154,20
2021-01-04,0.9166133670629719,-0.007643467336682776,20
2021-02-01,0.8528393125360709,-0.06957574133055346,20
2021-03-01,0.8895734274333806,0.04307272701591833,20
2021-04-01,0.9155934521062373,0.029250002158821637,20
2021-05-06,0.8773430455193505,-0.04177662749651098,20
2021-06-01,0.8699524151177488,-0.008423877569151729,20
2021-07-01,0.8278196126271207,-0.04843115756500932,20
2021-08-02,0.7618318456484149,-0.07971273689601385,20
2021-09-01,0.8105804294323058,0.0639886400947176,20
2021-10-08,0.8954203149079466,0.10466559812585019,20
2021-11-01,0.8174623442297348,-0.08706299084383202,20
2021-12-01,0.8164151629115439,-0.00128101474714122,20
2022-01-04,0.8448019966653509,0.03477009620028661,20
2022-02-07,0.8385309673355501,-0.007423075885893007,20
2022-03-01,0.861375209542515,0.027243170612473687,20
2022-04-01,0.8637366392305089,0.0027414646507509226,20
2022-05-05,0.841670300388162,-0.02554753131927517,20
2022-06-01,0.8765629850680718,0.04145647608549087,20
2022-07-01,0.877109560605559,0.0006235439401365873,20
2022-08-01,0.846818153841311,-0.03453548806757359,20
2022-09-01,0.8202714355249875,-0.031348782729684055,20
2022-10-10,0.7652003308005707,-0.06713765997370165,20
2022-11-01,0.7432668937639856,-0.02866365336465274,20
2022-12-01,0.8888510950918057,0.1958706926802102,20
2023-01-03,0.8452148751375258,-0.04909283477878022,20
2023-02-01,0.8720770854880636,0.031781516322896136,20
2023-03-01,0.8905076888175989,0.021134144717516994,20
2023-04-03,0.8563491517962618,-0.03835849757422327,20
2023-05-04,0.8632808872318288,0.008094520116038159,20
2023-06-01,0.8135305875131688,-0.05762933067843995,20
2023-07-03,0.7838987841903549,-0.03642371138544827,20
2023-08-01,0.8468493346098058,0.08030443685975225,20
2023-09-01,0.806675273865098,-0.04743944300696462,20
2023-10-09,0.8265421419150782,0.02462808603862411,20
2023-11-01,0.7906015510429555,-0.04348307127915989,20
2023-12-01,0.7691769417362886,-0.02709912379807973,20
2024-01-02,0.7572886283118431,-0.015455888989092267,20
2024-02-01,0.7556411656960398,-0.002175475181075761,20
2024-03-01,0.7875642613833286,0.04224636922458247,20
2024-04-01,0.7722450741059658,-0.019451348960979033,20
2024-05-06,0.801109711161947,0.0373775606006915,20
2024-06-03,0.8142580642209348,0.01641267466339571,20
2024-07-01,0.7387888277333711,-0.09268466571439019,20
2024-08-01,0.7398533780583114,0.0014409399343603725,20
2024-09-02,0.7020047010845031,-0.051156996908143224,20
2024-10-08,0.9646310303323771,0.3741090748283473,20
2024-11-01,0.8504223226693066,-0.1183962614428008,20
2024-12-02,0.8810977496411339,0.03607081582188855,20
2025-01-02,0.8884921937526005,0.008392308474829616,20
2025-02-05,0.869606567248965,-0.021255815905225735,20
2025-03-03,0.8483606796418706,-0.024431608968072345,20
2025-04-01,0.8703197439648399,0.02588411373832086,20
2025-05-06,0.8569408289396218,-0.015372413550299438,20
2025-06-03,0.8918640694794916,0.0407533861854661,20
2025-07-01,0.9143761617441133,0.025241618128825475,20
2025-08-01,0.946965677433739,0.03564125690619853,20
2025-09-01,0.9532348635242305,0.0066202886122344855,20
2025-10-09,0.9055476909393572,-0.0500266769603535,20
2025-11-03,0.9498683109942823,0.04894344107812772,20
2025-12-01,0.9413485647559428,-0.008969397272998138,20
2026-01-05,0.9324289096531171,-0.009475400969181126,20
2026-02-02,0.948768477516353,0.017523660725314274,20
2026-03-02,0.9434881846790238,-0.005565417657162888,20
2026-04-01,0.9275626705298812,-0.01687939966578448,20
2026-05-06,0.8951473057767513,-0.034946818994572346,20
2026-06-01,0.8517585007900832,-0.048471133976120365,20
