rebal_date,exit_date,sell_date,sold_code,entry_price,sell_price,loss_pct
2018-09-28,2018-12-03,2018-10-22,002712.SZ,8.89,7.55,-0.1507311586051744
2018-11-30,2019-01-02,2018-12-24,600322.SH,3.81,3.37,-0.11548556430446189
2018-11-30,2019-01-02,2018-12-28,002193.SZ,10.17,8.76,-0.13864306784660774
2018-11-30,2019-01-02,2019-01-02,300121.SZ,9.73,8.27,-0.15005138746145952
2018-12-28,2019-02-01,2019-02-01,300432.SZ,5.76,5.29,-0.08159722222222221
2019-03-29,2019-06-03,2019-05-07,000926.SZ,8.0,7.08,-0.11499999999999999
2019-03-29,2019-06-03,2019-05-07,600051.SH,7.17,6.27,-0.12552301255230136
2019-03-29,2019-06-03,2019-05-07,002133.SZ,4.23,3.65,-0.1371158392434989
2019-03-29,2019-06-03,2019-05-07,002521.SZ,6.46,5.47,-0.15325077399380804
2019-03-29,2019-06-03,2019-05-07,002048.SZ,13.47,12.0,-0.10913140311804015
2019-03-29,2019-06-03,2019-05-07,000552.SZ,3.24,2.88,-0.11111111111111116
2019-03-29,2019-06-03,2019-05-07,000543.SZ,5.49,4.83,-0.1202185792349727
2019-03-29,2019-06-03,2019-05-07,000698.SZ,4.59,4.09,-0.10893246187363836
2019-03-29,2019-06-03,2019-05-07,002394.SZ,11.8,10.37,-0.12118644067796625
2019-03-29,2019-06-03,2019-05-07,000809.SZ,3.03,2.66,-0.12211221122112204
2019-03-29,2019-06-03,2019-05-07,000719.SZ,9.05,7.38,-0.18453038674033162
2019-03-29,2019-06-03,2019-05-23,002110.SZ,18.14,9.42,-0.4807056229327453
2019-03-29,2019-06-03,2019-05-27,000501.SZ,12.18,10.64,-0.12643678160919536
2020-03-31,2020-06-01,2020-04-29,000059.SZ,5.62,4.74,-0.15658362989323837
2020-03-31,2020-06-01,2020-05-13,600052.SH,4.09,3.53,-0.13691931540342295
2020-03-31,2020-06-01,2020-05-21,000683.SZ,1.97,1.66,-0.15736040609137059
2020-05-29,2020-08-03,2020-07-07,600382.SH,6.51,5.37,-0.1751152073732718
2020-07-31,2020-10-09,2020-09-25,000965.SZ,3.69,3.19,-0.1355013550135501
2020-07-31,2020-10-09,2020-09-29,600382.SH,5.73,5.05,-0.11867364746945908
2020-09-30,2020-12-01,2020-11-02,002582.SZ,15.31,12.73,-0.16851730894839978
2020-09-30,2020-12-01,2020-11-03,002567.SZ,8.82,7.82,-0.11337868480725621
2020-09-30,2020-12-01,2020-11-26,300815.SZ,111.38,96.56,-0.13305799964086906
2020-11-30,2021-01-04,2020-12-25,600491.SH,5.99,5.16,-0.13856427378964942
2020-11-30,2021-01-04,2020-12-29,000576.SZ,10.97,9.44,-0.13947128532360997
2020-12-31,2021-02-01,2021-01-14,002277.SZ,3.68,3.28,-0.10869565217391308
2020-12-31,2021-02-01,2021-01-26,002482.SZ,3.08,2.74,-0.11038961038961037
2020-12-31,2021-02-01,2021-01-28,002377.SZ,3.78,3.26,-0.13756613756613756
2020-12-31,2021-02-01,2021-01-28,002393.SZ,20.32,17.8,-0.12401574803149606
2020-12-31,2021-02-01,2021-02-01,000826.SZ,6.67,5.59,-0.16191904047976013
2021-01-29,2021-04-01,2021-02-05,002582.SZ,12.76,11.49,-0.09952978056426331
2021-05-31,2021-08-02,2021-06-11,688317.SH,70.64,61.14,-0.13448471121177807
2021-05-31,2021-08-02,2021-07-16,002124.SZ,7.27,5.99,-0.17606602475928468
2021-05-31,2021-08-02,2021-07-20,000537.SZ,5.5,4.85,-0.11818181818181828
2021-05-31,2021-08-02,2021-07-20,002922.SZ,11.24,9.89,-0.12010676156583622
2021-05-31,2021-08-02,2021-07-28,600533.SH,3.36,2.85,-0.1517857142857142
2021-05-31,2021-08-02,2021-07-28,600491.SH,5.07,4.29,-0.15384615384615385
2021-05-31,2021-08-02,2021-07-29,000048.SZ,19.9,18.55,-0.0678391959798994
2021-05-31,2021-08-02,2021-07-29,002394.SZ,8.26,7.25,-0.12227602905569002
2021-09-30,2021-12-01,2021-10-19,002382.SZ,18.08,15.46,-0.14491150442477863
2021-09-30,2021-12-01,2021-10-27,600665.SH,3.26,2.84,-0.1288343558282209
2021-09-30,2021-12-01,2021-10-28,600512.SH,3.27,2.94,-0.10091743119266061
2021-09-30,2021-12-01,2021-10-28,300981.SZ,82.7,67.42,-0.18476420798065296
2021-09-30,2021-12-01,2021-10-29,000951.SZ,15.31,13.24,-0.1352057478772044
2021-09-30,2021-12-01,2021-10-29,000778.SZ,4.26,3.71,-0.12910798122065725
2021-09-30,2021-12-01,2021-10-29,000560.SZ,3.39,2.98,-0.12094395280235992
2021-09-30,2021-12-01,2021-11-03,600533.SH,3.18,2.79,-0.12264150943396235
2021-09-30,2021-12-01,2021-11-03,000923.SZ,16.12,13.97,-0.13337468982630274
2021-09-30,2021-12-01,2021-11-08,002274.SZ,12.55,10.53,-0.1609561752988049
2021-09-30,2021-12-01,2021-11-09,002244.SZ,4.53,3.9,-0.13907284768211925
2021-12-31,2022-02-07,2022-01-21,300631.SZ,40.66,34.11,-0.16109198229217903
2021-12-31,2022-02-07,2022-01-28,000949.SZ,5.72,4.9,-0.14335664335664322
2021-12-31,2022-02-07,2022-02-07,000877.SZ,15.69,15.07,-0.03951561504142764
2021-12-31,2022-02-07,2022-02-07,000761.SZ,4.32,3.98,-0.07870370370370372
2022-01-28,2022-04-01,2022-03-16,000877.SZ,15.07,12.94,-0.14134041141340414
2022-01-28,2022-04-01,2022-03-16,000949.SZ,5.14,4.57,-0.11089494163424118
2022-01-28,2022-04-01,2022-03-16,000990.SZ,13.28,11.71,-0.11822289156626498
2022-01-28,2022-04-01,2022-03-16,002251.SZ,6.61,5.75,-0.13010590015128598
2022-03-31,2022-06-01,2022-04-18,000949.SZ,4.85,3.94,-0.18762886597938144
2022-03-31,2022-06-01,2022-04-19,300070.SZ,5.97,5.21,-0.1273031825795644
2022-03-31,2022-06-01,2022-04-26,002807.SZ,4.59,3.9,-0.15032679738562094
2022-03-31,2022-06-01,2022-04-26,000717.SZ,4.44,3.65,-0.177927927927928
2022-03-31,2022-06-01,2022-04-26,002344.SZ,4.58,3.82,-0.16593886462882101
2022-03-31,2022-06-01,2022-04-26,000967.SZ,5.12,4.2,-0.1796875
2022-03-31,2022-06-01,2022-04-26,600960.SH,3.53,2.89,-0.18130311614730865
2022-03-31,2022-06-01,2022-04-26,000949.SZ,4.07,3.4,-0.1646191646191647
2022-03-31,2022-06-01,2022-04-27,001872.SZ,15.98,14.15,-0.11451814768460578
2022-03-31,2022-06-01,2022-04-27,000507.SZ,5.96,5.27,-0.115771812080537
2022-03-31,2022-06-01,2022-04-29,000544.SZ,6.35,5.67,-0.10708661417322829
2022-03-31,2022-06-01,2022-05-09,002948.SZ,4.09,3.59,-0.12224938875305624
2022-03-31,2022-06-01,2022-05-12,002966.SZ,7.56,6.09,-0.19444444444444442
2022-05-31,2022-08-01,2022-06-14,300677.SZ,27.22,23.88,-0.12270389419544447
2022-05-31,2022-08-01,2022-06-21,000761.SZ,4.28,3.68,-0.14018691588785048
2022-05-31,2022-08-01,2022-07-18,000717.SZ,3.69,3.34,-0.09485094850948517
2022-07-29,2022-10-10,2022-09-29,000717.SZ,3.41,2.95,-0.1348973607038123
2022-07-29,2022-10-10,2022-09-30,002110.SZ,5.6,4.89,-0.12678571428571428
2022-07-29,2022-10-10,2022-09-30,000761.SZ,3.56,3.12,-0.1235955056179775
2022-07-29,2022-10-10,2022-10-10,000685.SZ,7.41,6.56,-0.1147098515519569
2022-09-30,2022-12-01,2022-11-01,002110.SZ,4.82,4.34,-0.09958506224066399
2022-11-30,2023-01-03,2022-12-22,300639.SZ,19.79,17.17,-0.13239009600808482
2023-01-31,2023-04-03,2023-03-28,600491.SH,5.82,5.02,-0.13745704467353959
2023-01-31,2023-04-03,2023-03-30,001227.SZ,3.69,3.14,-0.14905149051490507
2023-03-31,2023-06-01,2023-04-25,000422.SZ,14.51,12.2,-0.15920055134390076
2023-03-31,2023-06-01,2023-04-26,300639.SZ,17.33,13.99,-0.1927293710328909
2023-03-31,2023-06-01,2023-04-28,002932.SZ,55.71,47.83,-0.14144677795727878
2023-03-31,2023-06-01,2023-05-04,000726.SZ,8.18,7.1,-0.1320293398533008
2023-03-31,2023-06-01,2023-05-23,300639.SZ,14.65,9.51,-0.35085324232081916
2023-12-29,2024-02-01,2024-02-01,000910.SZ,8.16,6.79,-0.16789215686274506
2024-01-31,2024-04-01,2024-02-06,002932.SZ,17.29,16.34,-0.05494505494505486
2024-01-31,2024-04-01,2024-02-06,000707.SZ,6.61,6.15,-0.06959152798789714
2024-01-31,2024-04-01,2024-02-06,300639.SZ,6.87,6.63,-0.03493449781659397
2024-01-31,2024-04-01,2024-02-06,002091.SZ,6.7,6.33,-0.055223880597014885
2024-01-31,2024-04-01,2024-02-06,000990.SZ,7.1,6.56,-0.07605633802816902
2024-01-31,2024-04-01,2024-02-06,300569.SZ,4.91,4.32,-0.12016293279022405
2024-01-31,2024-04-01,2024-02-06,600668.SH,9.66,8.56,-0.11387163561076596
2024-01-31,2024-04-01,2024-02-08,000910.SZ,6.79,6.52,-0.0397643593519883
2024-03-29,2024-06-03,2024-04-25,000718.SZ,2.11,1.87,-0.11374407582938373
2024-05-31,2024-08-01,2024-06-24,000882.SZ,1.19,0.94,-0.2100840336134454
2024-05-31,2024-08-01,2024-06-25,600180.SH,4.21,3.75,-0.10926365795724469
2024-05-31,2024-08-01,2024-07-03,300856.SZ,36.1,31.28,-0.13351800554016624
2024-05-31,2024-08-01,2024-07-09,002847.SZ,46.65,41.55,-0.10932475884244375
2024-05-31,2024-08-01,2024-07-11,002344.SZ,3.41,3.12,-0.08504398826979476
2024-05-31,2024-08-01,2024-07-11,002029.SZ,5.53,4.95,-0.10488245931283902
2024-05-31,2024-08-01,2024-07-25,002393.SZ,17.08,15.03,-0.12002341920374704
2024-05-31,2024-08-01,2024-07-25,000498.SZ,5.53,4.85,-0.12296564195298387
2024-05-31,2024-08-01,2024-07-31,002847.SZ,40.99,37.99,-0.07318858258111738
2024-07-31,2024-10-08,2024-08-21,002154.SZ,4.13,3.44,-0.1670702179176755
2024-07-31,2024-10-08,2024-08-30,000926.SZ,2.18,1.96,-0.10091743119266061
2024-07-31,2024-10-08,2024-09-11,000090.SZ,3.77,3.21,-0.14854111405835546
2024-07-31,2024-10-08,2024-09-12,000900.SZ,3.86,3.4,-0.11917098445595853
2024-07-31,2024-10-08,2024-09-19,000990.SZ,7.1,6.41,-0.09718309859154928
2024-09-30,2024-12-02,2024-10-14,002936.SZ,2.37,2.09,-0.11814345991561193
2024-09-30,2024-12-02,2024-10-14,600180.SH,4.85,4.31,-0.11134020618556706
2024-09-30,2024-12-02,2024-10-18,002067.SZ,3.35,3.07,-0.08358208955223889
2024-09-30,2024-12-02,2024-11-18,002083.SZ,5.46,4.8,-0.1208791208791209
2025-03-31,2025-06-03,2025-04-08,000900.SZ,4.22,3.8,-0.09952606635071093
2025-03-31,2025-06-03,2025-04-08,000415.SZ,3.33,2.8,-0.15915915915915924
2025-03-31,2025-06-03,2025-04-09,002091.SZ,7.69,6.62,-0.1391417425227569
2025-05-30,2025-08-01,2025-07-16,600668.SH,14.27,12.04,-0.15627189908899797
2025-11-28,2026-01-05,2025-12-15,600180.SH,4.59,4.02,-0.12418300653594783
2026-01-30,2026-04-01,2026-03-24,000589.SZ,4.98,4.47,-0.10240963855421703
2026-03-31,2026-06-01,2026-05-06,002110.SZ,3.89,3.43,-0.1182519280205655
2026-03-31,2026-06-01,2026-05-07,000401.SZ,4.86,4.24,-0.12757201646090532
2026-03-31,2026-06-01,2026-05-13,600668.SH,10.55,9.03,-0.1440758293838864
2026-03-31,2026-06-01,2026-05-28,000090.SZ,3.62,3.5,-0.03314917127071826
2026-03-31,2026-06-01,2026-06-01,002807.SZ,4.54,4.09,-0.09911894273127753
