rebal_date,exit_date,sell_date,sold_code,entry_price,sell_price,loss_pct
2021-05-31,2021-08-02,2021-06-04,002922.SZ,11.24,10.45,-0.07028469750889688
2021-05-31,2021-08-02,2021-06-09,688317.SH,70.64,63.5,-0.10107587768969428
2021-05-31,2021-08-02,2021-06-16,002124.SZ,7.27,6.64,-0.08665749656121047
2021-05-31,2021-08-02,2021-06-21,002110.SZ,7.43,6.82,-0.08209959623149388
2021-05-31,2021-08-02,2021-06-22,000048.SZ,19.9,18.58,-0.06633165829145726
2021-05-31,2021-08-02,2021-07-06,600533.SH,3.36,3.1,-0.07738095238095233
2021-05-31,2021-08-02,2021-07-14,000537.SZ,5.5,4.94,-0.1018181818181817
2021-05-31,2021-08-02,2021-07-26,002124.SZ,6.45,5.88,-0.08837209302325588
2021-05-31,2021-08-02,2021-07-27,000926.SZ,4.5,4.0,-0.11111111111111116
2021-05-31,2021-08-02,2021-07-27,600491.SH,5.07,4.3,-0.15187376725838275
2021-05-31,2021-08-02,2021-07-27,002394.SZ,8.26,7.42,-0.10169491525423724
2021-05-31,2021-08-02,2021-07-29,000900.SZ,4.32,3.98,-0.07870370370370372
2021-05-31,2021-08-02,2021-07-29,002922.SZ,10.35,9.69,-0.06376811594202902
2021-09-30,2021-12-01,2021-10-18,002382.SZ,18.08,15.46,-0.14491150442477863
2021-09-30,2021-12-01,2021-10-19,300981.SZ,82.7,77.78,-0.05949214026602179
2021-09-30,2021-12-01,2021-10-25,600512.SH,3.27,2.98,-0.08868501529051986
2021-09-30,2021-12-01,2021-10-26,600533.SH,3.18,2.89,-0.0911949685534591
2021-09-30,2021-12-01,2021-10-26,600665.SH,3.26,2.85,-0.1257668711656441
2021-09-30,2021-12-01,2021-10-27,002208.SZ,7.93,7.1,-0.10466582597730145
2021-09-30,2021-12-01,2021-10-27,000778.SZ,4.26,3.82,-0.10328638497652587
2021-09-30,2021-12-01,2021-10-27,000560.SZ,3.39,3.02,-0.10914454277286134
2021-09-30,2021-12-01,2021-10-28,000951.SZ,15.31,13.05,-0.14761593729588507
2021-09-30,2021-12-01,2021-10-28,000923.SZ,16.12,14.23,-0.11724565756823824
2021-09-30,2021-12-01,2021-10-28,002277.SZ,3.33,3.0,-0.09909909909909909
2021-09-30,2021-12-01,2021-10-29,300981.SZ,76.06,67.9,-0.10728372337628178
2021-09-30,2021-12-01,2021-11-01,002244.SZ,4.53,4.29,-0.052980132450331174
2021-09-30,2021-12-01,2021-11-03,002274.SZ,12.55,11.28,-0.10119521912350604
2021-09-30,2021-12-01,2021-11-30,000402.SZ,6.09,5.51,-0.09523809523809523
2021-12-31,2022-02-07,2022-01-17,000877.SZ,15.69,14.4,-0.08221797323135749
2021-12-31,2022-02-07,2022-01-19,300631.SZ,40.66,35.87,-0.11780619773733403
2021-12-31,2022-02-07,2022-01-24,000949.SZ,5.72,5.34,-0.06643356643356646
2021-12-31,2022-02-07,2022-01-26,002382.SZ,16.43,15.39,-0.06329884357881921
2021-12-31,2022-02-07,2022-01-26,002277.SZ,3.34,3.11,-0.06886227544910184
2021-12-31,2022-02-07,2022-01-28,000877.SZ,15.19,13.7,-0.098090849242923
2021-12-31,2022-02-07,2022-01-28,300631.SZ,37.29,33.99,-0.08849557522123885
2021-12-31,2022-02-07,2022-02-07,000761.SZ,4.32,3.98,-0.07870370370370372
2021-12-31,2022-02-07,2022-02-07,600581.SH,6.29,5.8,-0.07790143084260737
2022-01-28,2022-04-01,2022-03-09,000990.SZ,13.28,11.82,-0.1099397590361445
2022-01-28,2022-04-01,2022-03-10,000877.SZ,15.07,13.95,-0.07431984074319842
2022-01-28,2022-04-01,2022-03-10,000949.SZ,5.14,4.8,-0.06614785992217898
2022-01-28,2022-04-01,2022-03-10,002382.SZ,13.98,13.07,-0.0650929899856939
2022-01-28,2022-04-01,2022-03-10,002251.SZ,6.61,5.93,-0.10287443267776109
2022-01-28,2022-04-01,2022-03-16,000761.SZ,3.98,3.59,-0.09798994974874375
2022-01-28,2022-04-01,2022-03-16,002110.SZ,7.32,6.68,-0.08743169398907114
2022-01-28,2022-04-01,2022-03-16,002029.SZ,5.58,5.19,-0.06989247311827951
2022-01-28,2022-04-01,2022-03-16,002948.SZ,4.15,3.82,-0.07951807228915675
2022-01-28,2022-04-01,2022-03-16,002277.SZ,3.16,2.96,-0.06329113924050633
2022-01-28,2022-04-01,2022-03-16,000560.SZ,3.05,2.86,-0.06229508196721312
2022-01-28,2022-04-01,2022-03-16,000006.SZ,4.39,4.04,-0.07972665148063773
2022-01-28,2022-04-01,2022-03-16,600960.SH,3.66,3.36,-0.08196721311475419
2022-01-28,2022-04-01,2022-03-16,002344.SZ,4.53,4.2,-0.07284768211920534
2022-01-28,2022-04-01,2022-03-16,000635.SZ,9.43,8.75,-0.07211028632025451
2022-01-28,2022-04-01,2022-03-16,000877.SZ,13.95,12.94,-0.07240143369175622
2022-03-31,2022-06-01,2022-04-12,000949.SZ,4.85,4.49,-0.07422680412371119
2022-03-31,2022-06-01,2022-04-14,300070.SZ,5.97,5.43,-0.09045226130653272
2022-03-31,2022-06-01,2022-04-18,000949.SZ,4.49,3.94,-0.12249443207126953
2022-03-31,2022-06-01,2022-04-19,002807.SZ,4.59,4.28,-0.06753812636165568
2022-03-31,2022-06-01,2022-04-22,000717.SZ,4.44,4.02,-0.09459459459459474
2022-03-31,2022-06-01,2022-04-22,000967.SZ,5.12,4.67,-0.087890625
2022-03-31,2022-06-01,2022-04-26,000528.SZ,6.44,5.71,-0.11335403726708082
2022-03-31,2022-06-01,2022-04-26,001872.SZ,15.98,13.92,-0.12891113892365458
2022-03-31,2022-06-01,2022-04-26,002344.SZ,4.58,3.82,-0.16593886462882101
2022-03-31,2022-06-01,2022-04-26,002948.SZ,4.09,3.61,-0.11735941320293397
2022-03-31,2022-06-01,2022-04-26,000507.SZ,5.96,5.15,-0.13590604026845632
2022-03-31,2022-06-01,2022-04-26,600960.SH,3.48,2.89,-0.16954022988505746
2022-03-31,2022-06-01,2022-04-26,300070.SZ,5.23,4.56,-0.12810707456978987
2022-03-31,2022-06-01,2022-04-26,000949.SZ,4.07,3.4,-0.1646191646191647
2022-03-31,2022-06-01,2022-04-27,000059.SZ,6.36,5.91,-0.07075471698113212
2022-03-31,2022-06-01,2022-04-27,002029.SZ,5.62,4.97,-0.11565836298932386
2022-03-31,2022-06-01,2022-04-27,000544.SZ,6.35,5.83,-0.0818897637795275
2022-03-31,2022-06-01,2022-04-27,000717.SZ,4.02,3.74,-0.06965174129353213
2022-03-31,2022-06-01,2022-05-09,000685.SZ,8.12,7.3,-0.10098522167487678
2022-03-31,2022-06-01,2022-05-12,002966.SZ,7.56,6.09,-0.19444444444444442
2022-05-31,2022-08-01,2022-06-14,300677.SZ,27.22,23.88,-0.12270389419544447
2022-05-31,2022-08-01,2022-06-17,000761.SZ,4.28,3.82,-0.10747663551401876
2022-05-31,2022-08-01,2022-07-12,000717.SZ,3.69,3.42,-0.07317073170731703
2022-05-31,2022-08-01,2022-07-18,002042.SZ,3.82,3.63,-0.04973821989528793
2022-07-29,2022-10-10,2022-09-20,002110.SZ,5.6,5.06,-0.09642857142857142
2022-07-29,2022-10-10,2022-09-20,000528.SZ,6.39,5.84,-0.0860719874804382
2022-07-29,2022-10-10,2022-09-20,000717.SZ,3.41,3.11,-0.08797653958944285
2022-07-29,2022-10-10,2022-09-27,000685.SZ,7.41,6.74,-0.09041835357624828
2022-07-29,2022-10-10,2022-09-27,000761.SZ,3.56,3.23,-0.0926966292134832
2022-07-29,2022-10-10,2022-09-29,000402.SZ,5.62,5.03,-0.10498220640569389
2022-07-29,2022-10-10,2022-09-30,000090.SZ,5.68,5.32,-0.06338028169014076
2022-07-29,2022-10-10,2022-10-10,002042.SZ,3.44,3.07,-0.1075581395348838
2022-09-30,2022-12-01,2022-10-31,000761.SZ,3.15,2.83,-0.10158730158730156
2022-09-30,2022-12-01,2022-10-31,000717.SZ,2.99,2.69,-0.10033444816053516
2022-09-30,2022-12-01,2022-10-31,002110.SZ,4.82,4.21,-0.12655601659751048
2022-09-30,2022-12-01,2022-11-01,000401.SZ,8.44,7.73,-0.08412322274881501
2022-11-30,2023-01-03,2022-12-07,300639.SZ,19.79,18.02,-0.08943911066195043
2022-11-30,2023-01-03,2022-12-20,300244.SZ,27.47,24.77,-0.0982890425919184
2022-11-30,2023-01-03,2022-12-23,603519.SH,12.31,11.19,-0.09098294069861912
2022-11-30,2023-01-03,2022-12-23,300190.SZ,4.53,4.18,-0.07726269315673295
2022-11-30,2023-01-03,2022-12-30,300070.SZ,5.11,4.73,-0.07436399217221135
2023-01-31,2023-04-03,2023-03-14,002932.SZ,60.95,55.1,-0.09598031173092703
2023-01-31,2023-04-03,2023-03-14,600491.SH,5.82,5.19,-0.10824742268041232
2023-01-31,2023-04-03,2023-03-15,001227.SZ,3.69,3.4,-0.07859078590785906
2023-01-31,2023-04-03,2023-03-30,600491.SH,5.44,4.92,-0.09558823529411775
2023-03-31,2023-06-01,2023-04-24,000422.SZ,14.51,12.66,-0.12749827705031014
2023-03-31,2023-06-01,2023-04-24,000726.SZ,8.18,7.49,-0.08435207823960877
2023-03-31,2023-06-01,2023-04-26,300639.SZ,17.33,13.99,-0.1927293710328909
2023-03-31,2023-06-01,2023-04-27,600491.SH,5.08,4.78,-0.05905511811023623
2023-03-31,2023-06-01,2023-04-28,002932.SZ,55.71,47.83,-0.14144677795727878
2023-03-31,2023-06-01,2023-05-23,300639.SZ,14.28,9.51,-0.3340336134453782
2023-03-31,2023-06-01,2023-05-24,000402.SZ,5.07,4.59,-0.09467455621301779
2023-03-31,2023-06-01,2023-05-25,002110.SZ,4.88,4.4,-0.0983606557377048
2023-03-31,2023-06-01,2023-05-25,000726.SZ,7.52,6.81,-0.09441489361702127
2023-03-31,2023-06-01,2023-06-01,001227.SZ,3.15,2.88,-0.08571428571428574
2023-03-31,2023-06-01,2023-06-01,000422.SZ,12.66,11.38,-0.10110584518167454
2023-05-31,2023-08-01,2023-06-27,002807.SZ,3.98,3.67,-0.07788944723618096
2023-05-31,2023-08-01,2023-07-04,002936.SZ,2.31,2.1,-0.09090909090909094
2023-05-31,2023-08-01,2023-07-21,000778.SZ,4.3,3.94,-0.08372093023255811
2023-07-31,2023-10-09,2023-08-10,002986.SZ,19.22,18.08,-0.0593132154006244
2023-07-31,2023-10-09,2023-08-22,000552.SZ,3.42,3.16,-0.07602339181286544
2023-07-31,2023-10-09,2023-08-22,002772.SZ,9.74,8.82,-0.09445585215605745
2023-07-31,2023-10-09,2023-08-23,002091.SZ,7.93,7.16,-0.09709962168978559
2023-07-31,2023-10-09,2023-08-28,000501.SZ,10.15,9.22,-0.09162561576354677
2023-07-31,2023-10-09,2023-08-28,600668.SH,12.05,11.26,-0.06556016597510383
2023-07-31,2023-10-09,2023-08-28,300729.SZ,15.5,14.36,-0.07354838709677425
2023-07-31,2023-10-09,2023-08-31,002958.SZ,3.04,2.76,-0.0921052631578948
2023-07-31,2023-10-09,2023-08-31,002948.SZ,3.49,3.21,-0.08022922636103158
2023-07-31,2023-10-09,2023-08-31,002267.SZ,7.93,7.07,-0.10844892812105922
2023-07-31,2023-10-09,2023-08-31,002936.SZ,2.34,2.14,-0.08547008547008539
2023-07-31,2023-10-09,2023-09-01,600512.SH,2.94,2.67,-0.09183673469387754
2023-07-31,2023-10-09,2023-09-04,000685.SZ,8.12,7.54,-0.07142857142857129
2023-07-31,2023-10-09,2023-09-11,600491.SH,4.89,4.45,-0.08997955010224934
2023-09-28,2023-12-01,2023-10-24,002131.SZ,2.26,2.08,-0.07964601769911495
2023-09-28,2023-12-01,2023-10-24,000498.SZ,6.46,6.03,-0.06656346749226005
2023-09-28,2023-12-01,2023-10-24,000501.SZ,9.2,8.47,-0.07934782608695634
2023-09-28,2023-12-01,2023-11-13,002839.SZ,4.43,4.07,-0.08126410835214437
2023-09-28,2023-12-01,2023-11-30,000517.SZ,2.8,2.54,-0.09285714285714275
2023-11-30,2024-01-02,2023-12-28,001227.SZ,2.75,2.59,-0.05818181818181822
2023-12-29,2024-02-01,2024-01-23,000498.SZ,5.62,5.12,-0.08896797153024916
2023-12-29,2024-02-01,2024-01-23,002029.SZ,5.82,5.27,-0.09450171821305853
2023-12-29,2024-02-01,2024-01-23,000900.SZ,3.95,3.6,-0.08860759493670889
2023-12-29,2024-02-01,2024-01-23,002081.SZ,3.75,3.42,-0.08799999999999997
2023-12-29,2024-02-01,2024-01-23,600512.SH,2.52,2.29,-0.09126984126984128
2023-12-29,2024-02-01,2024-01-23,000910.SZ,8.16,7.38,-0.09558823529411764
2023-12-29,2024-02-01,2024-01-23,002010.SZ,4.68,4.21,-0.1004273504273504
2023-12-29,2024-02-01,2024-01-23,002344.SZ,4.12,3.67,-0.10922330097087385
2023-12-29,2024-02-01,2024-01-23,000544.SZ,7.11,6.5,-0.0857946554149086
2023-12-29,2024-02-01,2024-01-23,301039.SZ,9.29,8.6,-0.07427341227125939
2024-01-31,2024-04-01,2024-02-06,000910.SZ,6.79,6.17,-0.09131075110456555
2024-01-31,2024-04-01,2024-02-06,002932.SZ,17.29,16.34,-0.05494505494505486
2024-01-31,2024-04-01,2024-02-06,000707.SZ,6.61,6.15,-0.06959152798789714
2024-01-31,2024-04-01,2024-02-06,002393.SZ,21.09,19.7,-0.06590801327643436
2024-01-31,2024-04-01,2024-02-06,300639.SZ,6.87,6.63,-0.03493449781659397
2024-01-31,2024-04-01,2024-02-06,002091.SZ,6.7,6.33,-0.055223880597014885
2024-01-31,2024-04-01,2024-02-06,300861.SZ,24.22,24.04,-0.007431874483897594
2024-01-31,2024-04-01,2024-02-06,000990.SZ,7.1,6.56,-0.07605633802816902
2024-01-31,2024-04-01,2024-02-06,002029.SZ,5.06,4.9,-0.03162055335968361
2024-01-31,2024-04-01,2024-02-06,002048.SZ,11.25,11.33,0.007111111111111068
2024-01-31,2024-04-01,2024-02-06,300569.SZ,4.91,4.32,-0.12016293279022405
2024-01-31,2024-04-01,2024-02-06,600668.SH,9.66,8.56,-0.11387163561076596
2024-03-29,2024-06-03,2024-04-16,000718.SZ,2.11,1.89,-0.10426540284360186
2024-03-29,2024-06-03,2024-04-17,600668.SH,9.24,8.74,-0.05411255411255411
2024-03-29,2024-06-03,2024-04-17,002010.SZ,4.63,4.41,-0.04751619870410362
2024-03-29,2024-06-03,2024-05-06,002233.SZ,7.53,7.04,-0.06507304116865875
2024-05-31,2024-08-01,2024-06-07,002344.SZ,3.41,3.25,-0.04692082111436957
2024-05-31,2024-08-01,2024-06-21,002948.SZ,3.55,3.27,-0.07887323943661961
2024-05-31,2024-08-01,2024-06-21,000501.SZ,7.43,6.81,-0.08344549125168244
2024-05-31,2024-08-01,2024-06-21,600180.SH,4.21,3.86,-0.08313539192399055
2024-05-31,2024-08-01,2024-06-21,000882.SZ,1.19,1.04,-0.1260504201680671
2024-05-31,2024-08-01,2024-06-24,002839.SZ,4.28,3.86,-0.0981308411214954
2024-05-31,2024-08-01,2024-06-24,002029.SZ,5.53,4.9,-0.11392405063291133
2024-05-31,2024-08-01,2024-06-25,600512.SH,2.06,1.92,-0.06796116504854377
2024-05-31,2024-08-01,2024-06-25,002807.SZ,4.01,3.68,-0.08229426433915199
2024-05-31,2024-08-01,2024-06-27,300856.SZ,36.1,32.09,-0.11108033240997228
2024-05-31,2024-08-01,2024-07-01,002847.SZ,46.65,43.48,-0.06795284030010718
2024-05-31,2024-08-01,2024-07-05,002393.SZ,17.08,15.89,-0.0696721311475409
2024-05-31,2024-08-01,2024-07-05,600668.SH,8.6,7.95,-0.07558139534883712
2024-05-31,2024-08-01,2024-07-09,000498.SZ,5.53,5.01,-0.0940325497287523
2024-05-31,2024-08-01,2024-07-09,002375.SZ,3.45,3.16,-0.08405797101449275
2024-05-31,2024-08-01,2024-07-17,002847.SZ,42.23,39.21,-0.07151314231588912
2024-05-31,2024-08-01,2024-07-23,001227.SZ,2.49,2.28,-0.08433734939759052
2024-05-31,2024-08-01,2024-07-25,300856.SZ,33.0,29.56,-0.10424242424242425
