,nav
20190102,1.0
20190103,1.0
20190104,1.0
20190107,1.0
20190108,1.0
20190109,1.0
20190110,1.0
20190111,1.0
20190114,1.0
20190115,1.0
20190116,1.0
20190117,1.0
20190118,1.0
20190121,1.0
20190122,1.0
20190123,1.0
20190124,1.0
20190125,1.0
20190128,1.0
20190129,1.0
20190130,1.0
20190131,1.0
20190201,0.9998
20190211,1.013673993291167
20190212,1.0172162847103774
20190213,1.0312844757937518
20190214,1.037435213771116
20190215,1.0372198218855804
20190218,1.062286002802293
20190219,1.0598802396317049
20190220,1.0730748198917384
20190221,1.0803596980945904
20190222,1.0980657752664171
20190225,1.1469850354625946
20190226,1.1296490147168128
20190227,1.131480373976191
20190228,1.1374558005530444
20190301,1.1453648217228696
20190304,1.1666546420520607
20190305,1.1893421718001849
20190306,1.2175369941718315
20190307,1.2300469182212648
20190308,1.1958664292295134
20190311,1.2355161178443528
20190312,1.2480689459956977
20190313,1.2262870008531375
20190314,1.1889004439518869
20190315,1.2062266219667865
20190318,1.2359416049285
20190319,1.2556528012216412
20190320,1.2553311043800681
20190321,1.270740469773582
20190322,1.2590390368057829
20190325,1.243987481370437
20190326,1.2131800425641024
20190327,1.220662605377206
20190328,1.2161641358220487
20190329,1.2424481522850472
20190401,1.2580102223207572
20190402,1.2659632960566898
20190403,1.273557348143398
20190404,1.286678321946033
20190408,1.2936556374407953
20190409,1.2775024480630064
20190410,1.2719213801718072
20190411,1.2513259823383764
20190412,1.264269330881152
20190415,1.251974006077765
20190416,1.2695602765879643
20190417,1.2861159348409485
20190418,1.287440714558716
20190419,1.2885089863255175
20190422,1.2773385225776952
20190423,1.253137159317626
20190424,1.2492986770669974
20190425,1.241940509031831
20190426,1.2425678567590102
20190429,1.2147826929388197
20190430,1.223493685366593
20190506,1.1943509155034586
20190507,1.208062996646346
20190508,1.223444663476627
20190509,1.2196082647004691
20190510,1.2461455060840774
20190513,1.2445388982864332
20190514,1.246932826555733
20190515,1.2708923754614494
20190516,1.2789932250252867
20190517,1.2437914723662173
20190520,1.2353111500992595
20190521,1.2448710797492113
20190522,1.2410450780443196
20190523,1.228580136308004
20190524,1.2273445691895908
20190527,1.2343673209202883
20190528,1.2359115492639245
20190529,1.234821791678122
20190530,1.2295654487117604
20190531,1.2258690807586439
20190603,1.219622336947308
20190604,1.2036608146150114
20190605,1.204821420658606
20190606,1.191861411377933
20190610,1.1986783792063198
20190611,1.22372575810545
20190612,1.2209284634459565
20190613,1.2247127968642502
20190614,1.2148361676450405
20190617,1.2154410319276614
20190618,1.2138053915448517
20190619,1.2233570856686924
20190620,1.2410749926188607
20190621,1.2541926690268965
20190624,1.257399022908601
20190625,1.2446227187775898
20190626,1.247790191025591
20190627,1.2561212137653974
20190628,1.261626516419351
20190701,1.27171035145403
20190702,1.2736978180907068
20190703,1.2633393162346924
20190704,1.2678253982691867
20190705,1.2648871552671803
20190708,1.2470949134600842
20190709,1.2472335355475708
20190710,1.2472260644738007
20190711,1.2487211605841908
20190712,1.2517607094674161
20190715,1.2556990296576642
20190716,1.2571084956412268
20190717,1.257697149383899
20190718,1.2513413209389235
20190719,1.2516165853331467
20190722,1.241510928036592
20190723,1.2430463105891554
20190724,1.2465472158456572
20190725,1.2493676380504846
20190726,1.2521456731898903
20190729,1.2505503937016893
20190730,1.2554129120106075
20190731,1.2580340951771816
20190801,1.2562120784859292
20190802,1.250781197901882
20190805,1.2449200999286252
20190806,1.230992073401344
20190807,1.235518386375584
20190808,1.2402934861279795
20190809,1.2389830065178273
20190812,1.2531391607258315
20190813,1.254060707989966
20190814,1.2554903488813085
20190815,1.2573817996869165
20190816,1.2688878769228733
20190819,1.2931774076329332
20190820,1.2883633733590873
20190821,1.2897747133068567
20190822,1.2906277070576118
20190823,1.3000667681156153
20190826,1.2912009500021189
20190827,1.3019506598694992
20190828,1.3027644313125522
20190829,1.3001179635937028
20190830,1.2961937233689769
20190902,1.3016114423389378
20190903,1.3080839778117168
20190904,1.3105044880620926
20190905,1.3202017305896587
20190906,1.3252203112819978
20190909,1.3416198536843347
20190910,1.357065203107317
20190911,1.3428883128587326
20190912,1.3415999508337593
20190916,1.3411954996979913
20190917,1.3177167310388025
20190918,1.3229516133109644
20190919,1.3220620483920864
20190920,1.331242092742204
20190923,1.3316352702955305
20190924,1.331870746030619
20190925,1.3206390706283286
20190926,1.3034443868431085
20190927,1.310184494854228
20190930,1.31021977105916
20191008,1.3137347168123548
20191009,1.3207104027650918
20191010,1.3362357691540219
20191011,1.3420107654070237
20191014,1.355892994401792
20191015,1.3462089979599232
20191016,1.343804418910483
20191017,1.3455892571391712
20191018,1.3369365496952343
20191021,1.3303781433231485
20191022,1.333461543028903
20191023,1.3362738716287434
20191024,1.3345909127620263
20191025,1.3357019789939732
20191028,1.3664720049690875
20191029,1.355419432806053
20191030,1.330627338278482
20191031,1.3198484088187121
20191101,1.3230536343429748
20191104,1.3265834115016881
20191105,1.3296222395320194
20191106,1.3242986462389041
20191107,1.3328557908603937
20191108,1.3330264922770048
20191111,1.3223601101003035
20191112,1.3263661933984785
20191113,1.321712674164493
20191114,1.3237787491662234
20191115,1.3154215696029647
20191118,1.3167360120280283
20191119,1.3320484963608197
20191120,1.3292661676313022
20191121,1.327918774694954
20191125,1.320820688838512
20191126,1.3221643717462181
20191127,1.320343372848488
20191128,1.3174929630491357
20191129,1.3173924713313827
20191202,1.3189397890702823
20191203,1.3213026063510533
20191204,1.3229946007574738
20191205,1.3278515667163402
20191206,1.3353215168554184
20191209,1.3396038997027193
20191210,1.3471069595963894
20191211,1.3487053766804256
20191212,1.3478885491202515
20191213,1.3543719311960203
20191216,1.3730745713174435
20191217,1.3847165646266337
20191218,1.397189039368429
20191219,1.4013205152347723
20191220,1.4064462490120022
20191223,1.387922653441636
20191224,1.4152519776759922
20191225,1.4183586779091069
20191226,1.429403615307965
20191227,1.424905243764486
20191230,1.4243585610158311
20191231,1.4283932224199383
20200102,1.443482014926187
20200103,1.449622097470904
20200106,1.4653547407370244
20200107,1.4764294270733198
20200108,1.468754114128368
20200109,1.4949875565949395
20200110,1.4927274214651878
20200113,1.4969567527903627
20200114,1.5016554564116718
20200115,1.493857530426149
20200116,1.483832432327845
20200117,1.4744326422238476
20200120,1.4883547770828875
20200121,1.4879765289546578
20200122,1.5013171590961962
20200123,1.4641760468394882
20200203,1.4295605041867494
20200204,1.4634194626027932
20200205,1.5045437637844503
20200206,1.558484833883441
20200207,1.565327903756701
20200210,1.543261036047097
20200211,1.5291136694683003
20200212,1.5425672643915376
20200213,1.532173281191645
20200214,1.5333971406931268
20200217,1.5562133469219839
20200218,1.5731322869450084
20200219,1.562044189350827
20200220,1.5816575818527234
20200221,1.6226431258959886
20200224,1.641639911861362
20200225,1.6341044241703035
20200226,1.600148798339165
20200227,1.5897507009837593
20200228,1.5808030563813942
20200302,1.5965449589143796
20200303,1.6162552623968687
20200304,1.6085414655659762
20200305,1.6196705815835057
20200306,1.6183542132784614
20200309,1.5798810641458305
20200310,1.5900557961911221
20200311,1.5933232877170096
20200312,1.5752569533295138
20200313,1.5677636983458267
20200316,1.5356526956501406
20200317,1.5415947416357771
20200318,1.5506726044978056
20200319,1.5627494018381616
20200320,1.6136276129395184
20200323,1.5488966454467552
20200324,1.5805311202756236
20200325,1.6080917899554983
20200326,1.5982104731592013
20200327,1.5853447519475945
20200330,1.5684917091271884
20200331,1.5755092861373026
20200401,1.5758723099691074
20200402,1.5903127509666972
20200403,1.5787193447902945
20200407,1.6036190283442586
20200408,1.601490155053529
20200409,1.608148651624993
20200410,1.5790008432725748
20200413,1.552798042628012
20200414,1.5705823463646948
20200415,1.5795606174486394
20200417,1.5926847376749602
20200420,1.6065350009412225
20200421,1.604584520360621
20200422,1.6153017558952605
20200423,1.6082695966687806
20200424,1.5982932643303767
20200427,1.5982754856022947
20200428,1.5831652605253412
20200429,1.5751512557765008
20200430,1.5986659096954388
20200506,1.6073512893403599
20200507,1.5983258101886322
20200508,1.6020493614964753
20200511,1.5963624137002308
20200512,1.5928916746828998
20200513,1.5913261002528765
20200514,1.569910477595529
20200515,1.558689238552767
20200518,1.5409668811423904
20200519,1.5493632083436575
20200520,1.532722412414984
20200521,1.531207331838594
20200522,1.515139794599575
20200525,1.5051223174023753
20200526,1.5203778075497933
20200527,1.525509353913605
20200528,1.5197840533263078
20200529,1.533845155043413
20200601,1.5480302978310112
20200602,1.5546046207585684
20200603,1.56001777503699
20200604,1.5602635318958595
20200605,1.556093630200361
20200608,1.5571191846935766
20200609,1.559090417889056
20200610,1.5592734200469707
20200611,1.5543803676469814
20200612,1.548103364280366
20200615,1.5458900842580112
20200616,1.5617004043108886
20200617,1.5674632226864427
20200618,1.5696814187852572
20200619,1.5729190075970232
20200622,1.568907095387324
20200623,1.562409472304729
20200624,1.556695753011556
20200629,1.550790241087973
20200630,1.574637649299979
20200701,1.5763467680875252
20200702,1.6083892310226144
20200703,1.6247936015864355
20200706,1.6811358188170047
20200707,1.68625658149158
20200708,1.7056279230958984
20200709,1.736147019694036
20200710,1.7211754421344894
20200713,1.7823425211717192
20200714,1.7660955054376382
20200715,1.7236885079474464
20200716,1.6587449700708443
20200717,1.6602693391319132
20200720,1.7195121710524044
20200721,1.7187189920134263
20200722,1.748011423498704
20200723,1.7484114906163206
20200724,1.7042913257205903
20200727,1.7103921233957504
20200728,1.729329673296824
20200729,1.7480242212391375
20200730,1.758208520379872
20200731,1.7806035487581162
20200803,1.7872029171561437
20200804,1.7707503987561335
