,nav
20190102,1.0
20190103,1.0
20190104,1.0
20190107,1.0
20190108,1.0
20190109,1.0
20190110,1.0
20190111,1.0
20190114,1.0
20190115,1.0
20190116,1.0
20190117,1.0
20190118,1.0
20190121,1.0
20190122,1.0
20190123,1.0
20190124,1.0
20190125,1.0
20190128,1.0
20190129,1.0
20190130,1.0
20190131,1.0
20190201,0.9985
20190211,1.0121593607677457
20190212,1.0157575487540556
20190213,1.0294615123460658
20190214,1.0351621996403553
20190215,1.034794830875821
20190218,1.0592729951112283
20190219,1.0576294989995234
20190220,1.0712230602044843
20190221,1.0787888107998898
20190222,1.096426688513526
20190225,1.1445323975855954
20190226,1.1273103957122788
20190227,1.1277942913218906
20190228,1.1346007456415184
20190301,1.1413860166106533
20190304,1.1626212263054203
20190305,1.1883433954113958
20190306,1.220630444504355
20190307,1.2321348574521216
20190308,1.2045220243548023
20190311,1.2422820279407012
20190312,1.258443257879096
20190313,1.2345232652029272
20190314,1.197128179281647
20190315,1.210760034945821
20190318,1.2359642374586484
20190319,1.2582578855269042
20190320,1.2576229981120186
20190321,1.2728097926627184
20190322,1.2606555818271403
20190325,1.2494360229593824
20190326,1.21925044181133
20190327,1.2192420101805155
20190328,1.2177039662742224
20190329,1.2441904407686077
20190401,1.2524672149182718
20190402,1.2620872999042638
20190403,1.2714646401199778
20190404,1.282679266804073
20190408,1.2901250844506478
20190409,1.2770225392841092
20190410,1.2695435670875206
20190411,1.252096073315357
20190412,1.264660764713003
20190415,1.254996314032574
20190416,1.271367763958717
20190417,1.2847524745851224
20190418,1.2864688636136616
20190419,1.2832737038784174
20190422,1.3000678708656195
20190423,1.2645081826455924
20190424,1.2559137066754167
20190425,1.2540148266212776
20190426,1.2537419729226125
20190429,1.227143620525541
20190430,1.2353056520188748
20190506,1.2079399792461887
20190507,1.2212346113626593
20190508,1.2369841997817757
20190509,1.2351766439747625
20190510,1.257706579127898
20190513,1.2555563289730938
20190514,1.2581625922315978
20190515,1.280094456540288
20190516,1.2890588046901756
20190517,1.2551117811509445
20190520,1.2467890077881119
20190521,1.2553360799086775
20190522,1.2507332296491633
20190523,1.2384025372925909
20190524,1.2360924214042903
20190527,1.2411543526735744
20190528,1.2406665839819102
20190529,1.2398316077721134
20190530,1.234692050493513
20190531,1.2316027202409927
20190603,1.2236581095414236
20190604,1.2081834918505463
20190605,1.2090766189088342
20190606,1.1991042985596903
20190610,1.2047010957561906
20190611,1.2275170686836046
20190612,1.2255894223479482
20190613,1.2283156049638615
20190614,1.2198753388890995
20190617,1.2166448133572834
20190618,1.2147095573151778
20190619,1.2244417389304143
20190620,1.2427576706134407
20190621,1.254608452173801
20190624,1.2550179016270724
20190625,1.2462147316375403
20190626,1.248616987794001
20190627,1.2556408120626776
20190628,1.262178033231409
20190701,1.2682232351805218
20190702,1.271373179551618
20190703,1.263134235385303
20190704,1.2705800329092531
20190705,1.2668624493271141
20190708,1.2485002247921413
20190709,1.2485457445472083
20190710,1.2495760380183933
20190711,1.2499164554852764
20190712,1.2537427384831556
20190715,1.2582177413580047
20190716,1.2589563945209699
20190717,1.2604425944596933
20190718,1.253797992297586
20190719,1.2537689036550077
20190722,1.243683982638365
20190723,1.2460162047808354
20190724,1.2502750859938283
20190725,1.2528344501080428
20190726,1.253458071131836
20190729,1.2510363726688012
20190730,1.2545728837857728
20190731,1.2541185727392223
20190801,1.2501530098398277
20190802,1.2446386950276218
20190805,1.2386855000501127
20190806,1.2265182013542142
20190807,1.2315103112892885
20190808,1.2354183632891116
20190809,1.235270682606762
20190812,1.2380252476962441
20190813,1.237860174039922
20190814,1.2394988546762744
20190815,1.237456542316942
20190816,1.2446563496177254
20190819,1.2605635160389774
20190820,1.2637246245633795
20190821,1.2631439152246882
20190822,1.2637818255564235
20190823,1.2691243664597955
20190826,1.2623163959918289
20190827,1.2744710558457863
20190828,1.2744724599861952
20190829,1.2732273046767557
20190830,1.2701910414635138
20190902,1.273252806684317
20190903,1.2778845432811576
20190904,1.2805710365208804
20190905,1.289147034381292
20190906,1.2947877795193143
20190909,1.3089675426473733
20190910,1.3261284927694228
20190911,1.3163822774796388
20190912,1.314093428938255
20190916,1.3160272883240025
20190917,1.2953215390680968
20190918,1.2982073697605379
20190919,1.2988422475218642
20190920,1.3034560899077032
20190923,1.3062876681533622
20190924,1.305723069101294
20190925,1.2959123743501038
20190926,1.2832405424610782
20190927,1.2900035962656702
20190930,1.2881669878417816
20191008,1.2896644425746604
20191009,1.2946787250935707
20191010,1.3050871854145323
20191011,1.3109255867739051
20191014,1.321497563310284
20191015,1.3152081284188426
20191016,1.3138465958875734
20191017,1.3161570562600389
20191018,1.3105200670791948
20191021,1.3025874063402052
20191022,1.3036927436499044
20191023,1.3081404452875172
20191024,1.303763886455147
20191025,1.3056108470763217
20191028,1.3202951863146744
20191029,1.3145565461305913
20191030,1.293188732913267
20191031,1.2858182760645946
20191101,1.2877644229743652
20191104,1.290879682035509
20191105,1.2927926656575683
20191106,1.2878222673943105
20191107,1.2960273875323145
20191108,1.295973282923142
20191111,1.2871535691915694
20191112,1.2904014476296632
20191113,1.2848140640181829
20191114,1.2864755385543696
20191115,1.27747825059581
20191118,1.2794522088476645
20191119,1.290774743418831
20191120,1.2885597720259336
20191121,1.2845598006792978
20191125,1.2820377707904518
20191126,1.282484199492966
20191127,1.2790434570185454
20191128,1.276645023218809
20191129,1.2769571489411373
20191202,1.274655477178846
20191203,1.2767796442927253
20191204,1.2789515502945734
20191205,1.2839705875294227
20191206,1.2909815531106157
20191209,1.2951725473592128
20191210,1.302169024469126
20191211,1.3047361127781492
20191212,1.30333639423135
20191213,1.3102531250698048
20191216,1.331303082909666
20191217,1.3407829991972224
20191218,1.344660749284502
20191219,1.3499585759763524
20191220,1.3516223440031052
20191223,1.3343177079387203
20191224,1.3526789910957175
20191225,1.3578204547467205
20191226,1.3637965412896165
20191227,1.361097542667925
20191230,1.3611949844599467
20191231,1.3640446336471839
20200102,1.3760042869795641
20200103,1.383112383521244
20200106,1.3883824574613355
20200107,1.4013471597090845
20200108,1.3918070615534461
20200109,1.4198132675149508
20200110,1.4167692957499913
20200113,1.4190901940416356
20200114,1.426338055650442
20200115,1.422256698128728
20200116,1.4104089271290339
20200117,1.4028723149252047
20200120,1.4153330635415864
20200121,1.4184142537700408
20200122,1.423792171693656
20200123,1.3920613749847301
20200203,1.3620484945472084
20200204,1.3972180085230184
20200205,1.429669615901303
20200206,1.4637427506799416
20200207,1.4695304601940191
20200210,1.468615845276551
20200211,1.4605226904083215
20200212,1.4670639773901484
20200213,1.4608585523342665
20200214,1.4632080877218507
20200217,1.4819076311987265
20200218,1.4982927844311655
20200219,1.4989404108205135
20200220,1.525236601451793
20200221,1.5501513186570468
20200224,1.553867829415716
20200225,1.5425007559404171
20200226,1.5182403772641226
20200227,1.5149231083582786
20200228,1.500507321380857
20200302,1.5167272217655219
20200303,1.5271320406766484
20200304,1.5253781292853532
20200305,1.544962537163568
20200306,1.5466655679867378
20200309,1.5092798919018178
20200310,1.5273015306139053
20200311,1.5265877562171402
20200312,1.517134876913391
20200313,1.510383235098727
20200316,1.4853431888751525
20200317,1.511234176855872
20200318,1.5106183495827337
20200319,1.5265492468859112
20200320,1.5802837405215393
20200323,1.5185963596036003
20200324,1.545652687001393
20200325,1.575152021514944
20200326,1.557853339146127
20200327,1.5402414434344098
20200330,1.5239197175855215
20200331,1.5211513399911387
20200401,1.5211665451444762
20200402,1.531117701820112
20200403,1.5175586318836856
20200407,1.5396997608767544
20200408,1.536586245933417
20200409,1.5445144006391773
20200410,1.5224174549196285
20200413,1.497959542400313
20200414,1.5096730238113363
20200415,1.5184314088281097
20200417,1.5272328803764865
20200420,1.5351633720757722
20200421,1.5273425645824592
20200422,1.5324559639865036
20200423,1.53615214172478
20200424,1.5241968483634
20200427,1.5238971366236793
20200428,1.5089721945227872
20200429,1.5026951028664601
20200430,1.5216036548831984
20200506,1.5218484261133882
20200507,1.515834603252757
20200508,1.518776751230669
20200511,1.514913595591668
20200512,1.5095395370680378
20200513,1.5076028926971061
20200514,1.4951613567888813
20200515,1.4829305330362452
20200518,1.4667492678754193
20200519,1.4656093648904793
20200520,1.449833725668783
20200521,1.448394585146872
20200522,1.4365016087912235
20200525,1.424758842523021
20200526,1.4368654309492344
20200527,1.44262159366345
20200528,1.4393066419155305
20200529,1.451993239864032
20200601,1.4599186825620796
20200602,1.4685522282206092
20200603,1.4685884464408825
20200604,1.4609646359282173
20200605,1.4541608659088645
20200608,1.4535398354868403
20200609,1.4537475275651612
20200610,1.4530013652599865
20200611,1.450728644971261
20200612,1.4501671559296943
20200615,1.4528943870825468
20200616,1.4560254347889612
20200617,1.4597374874273161
20200618,1.4630754430969755
20200619,1.459094751266846
20200622,1.4563268819024229
20200623,1.4458551385377978
20200624,1.4392205616815006
20200629,1.4359083272104032
20200630,1.4445837301194446
20200701,1.4444205454559538
20200702,1.4670231260435753
20200703,1.484477240904971
20200706,1.5291156679442954
20200707,1.5311523084194196
20200708,1.5460523288871795
20200709,1.5603693718792946
20200710,1.5466737748608617
20200713,1.5810404403251903
20200714,1.5623939635807145
20200715,1.5381049384306464
20200716,1.4968115235022619
20200717,1.5009579896099363
20200720,1.5447696109119196
20200721,1.5521537066491529
20200722,1.5713359568656526
20200723,1.5768269572257487
20200724,1.54603848384713
20200727,1.5469026161654047
20200728,1.558350510697218
20200729,1.5680883152978735
20200730,1.5753159749552743
20200731,1.5841209216962906
20200803,1.5930740796382712
