,nav
20190102,1.0
20190103,1.0
20190104,1.0
20190107,1.0
20190108,1.0
20190109,1.0
20190110,1.0
20190111,1.0
20190114,1.0
20190115,1.0
20190116,1.0
20190117,1.0
20190118,1.0
20190121,1.0
20190122,1.0
20190123,1.0
20190124,1.0
20190125,1.0
20190128,1.0
20190129,1.0
20190130,1.0
20190131,1.0
20190201,0.9998
20190211,1.0147071184368237
20190212,1.0188252120107648
20190213,1.0350895305963808
20190214,1.042895928174369
20190215,1.0370463275043582
20190218,1.0556436601580883
20190219,1.0526048424876575
20190220,1.0681421574857133
20190221,1.076715245199744
20190222,1.0948382226141515
20190225,1.144932049967497
20190226,1.1247451220396536
20190227,1.1271772296102556
20190228,1.1286914340331284
20190301,1.1285814494370625
20190304,1.1446178049028877
20190305,1.1628289252470831
20190306,1.172174188682968
20190307,1.1767286189270465
20190308,1.1541156846122052
20190311,1.1847597990372276
20190312,1.1953784691963472
20190313,1.180389530711868
20190314,1.1535966416675052
20190315,1.1694424475711862
20190318,1.1985401399104674
20190319,1.216404845968323
20190320,1.2189515202403445
20190321,1.2333422517497175
20190322,1.2272102858206322
20190325,1.2138385710960196
20190326,1.1846906105833959
20190327,1.1912253314508403
20190328,1.1857130739961939
20190329,1.205380753280554
20190401,1.2265040644703378
20190402,1.2359362440778578
20190403,1.2449483295689134
20190404,1.2623910962180929
20190408,1.270140398539652
20190409,1.2547288022484002
20190410,1.2463158912394665
20190411,1.2305924501408945
20190412,1.2468681440403695
20190415,1.2377023336729658
20190416,1.2524328061704881
20190417,1.2729773055446179
20190418,1.2755576405971154
20190419,1.2729089042857327
20190422,1.2948497417101519
20190423,1.2589083867128403
20190424,1.2498735540277754
20190425,1.2155399741234987
20190426,1.2071829990348268
20190429,1.1765037477958868
20190430,1.1868745991693657
20190506,1.1542665874061546
20190507,1.164253702383402
20190508,1.168679297980108
20190509,1.1742475812191133
20190510,1.1917515013154953
20190513,1.189170775551189
20190514,1.1922280773121914
20190515,1.2089321547211025
20190516,1.2159358375581342
20190517,1.187959946818273
20190520,1.1809142079764945
20190521,1.1859940251216456
20190522,1.1848406778251952
20190523,1.177505745880325
20190524,1.1760994884328047
20190527,1.181614620822289
20190528,1.1817432419346878
20190529,1.1811083659086055
20190530,1.177604265006644
20190531,1.1739759636244869
20190603,1.1705219150860533
20190604,1.161622517944339
20190605,1.1604639747156973
20190606,1.1495309090870363
20190610,1.1537571503423951
20190611,1.1730844154531583
20190612,1.1700693462165457
20190613,1.1726672542262246
20190614,1.163745519448337
20190617,1.1606803678711515
20190618,1.15679005022607
20190619,1.163361298865316
20190620,1.1818325002077905
20190621,1.1948399273580652
20190624,1.1894797741954002
20190625,1.1853898457585503
20190626,1.188197636110161
20190627,1.1906247661907765
20190628,1.1880302361872905
20190701,1.2024294850454293
20190702,1.2053633709553602
20190703,1.196769701518328
20190704,1.2038824063324405
20190705,1.1997390927015545
20190708,1.185345516099964
20190709,1.1853585608795063
20190710,1.1854707529187316
20190711,1.1877773652022874
20190712,1.1904434186133097
20190715,1.19390278217124
20190716,1.195690152204032
20190717,1.1975485797422496
20190718,1.1908531893182457
20190719,1.1908286975089795
20190722,1.1824701386847511
20190723,1.1844634039059148
20190724,1.1866219761069117
20190725,1.1887408512293827
20190726,1.1908683980328358
20190729,1.190254014013133
20190730,1.1957994612058398
20190731,1.1954874530156405
20190801,1.1948924924827247
20190802,1.1907975190006674
20190805,1.1875758242940844
20190806,1.176852669007362
20190807,1.1817611584576793
20190808,1.1846804933119677
20190809,1.1858715447437616
20190812,1.1872325152216332
20190813,1.1871874044646877
20190814,1.1871365351178778
20190815,1.1842686152597777
20190816,1.1919182913194193
20190819,1.21142327494404
20190820,1.2091149592953971
20190821,1.2100665524186967
20190822,1.2119916391806362
20190823,1.2212333358995768
20190826,1.2127324398594008
20190827,1.2249834835891518
20190828,1.2252980299722627
20190829,1.2245367189611536
20190830,1.2233676262316509
20190902,1.2289579019287205
20190903,1.2335536093037602
20190904,1.2362943928031942
20190905,1.2456528202649242
20190906,1.250699873526656
20190909,1.26725837585056
20190910,1.2718131134579627
20190911,1.2645921674628302
20190912,1.2665079537758117
20190916,1.2667407658821799
20190917,1.2477848967149194
20190918,1.2503086182248992
20190919,1.2547247480967123
20190920,1.257948972812981
20190923,1.2552600713404034
20190924,1.2576874022222109
20190925,1.2481762532223182
20190926,1.2348530927583277
20190927,1.2390520425765204
20190930,1.237081900034674
20191008,1.239812424957419
20191009,1.2422940274116674
20191010,1.251092357305866
20191011,1.2542914131667195
20191014,1.261439562233173
20191015,1.2543482089602496
20191016,1.2524647078561848
20191017,1.2552102738622426
20191018,1.2471688981668945
20191021,1.2427037186915388
20191022,1.2421923932214436
20191023,1.2400678900405535
20191024,1.2350434057387174
20191025,1.2394552606210432
20191028,1.2563817391516638
20191029,1.2410105810506917
20191030,1.2305475285292233
20191031,1.2261754462095458
20191101,1.2283201285297634
20191104,1.2298133462625442
20191105,1.2293250974845578
20191106,1.2263167372153339
20191107,1.2322385147412298
20191108,1.2320080794509016
20191111,1.2238671629893174
20191112,1.2216785259634775
20191113,1.220370432314609
20191114,1.221320922513599
20191115,1.2142113468103357
20191118,1.2154599815163916
20191119,1.225773429791857
20191120,1.2238087932993127
20191121,1.2200058017091413
20191122,1.215798747781236
20191125,1.2164601460067104
20191126,1.2160687893492663
20191127,1.2159058313392959
20191128,1.2124256384165342
20191129,1.2119753819535573
20191202,1.2105959374155866
20191203,1.2143583189964398
20191204,1.2161892443650923
20191205,1.2197066573413984
20191206,1.2271241748982191
20191209,1.23252310393559
20191210,1.2398099826361961
20191211,1.2431170966694969
20191212,1.239521222613056
20191213,1.2471828923588877
20191216,1.2654016904966028
20191217,1.275197202651467
20191218,1.2793963666190504
20191219,1.2834002485258702
20191220,1.2860931621191622
20191223,1.2710442167723832
20191224,1.2881191706290422
20191225,1.2890098833651031
20191226,1.2946495618587495
20191227,1.2953693652196252
20191230,1.3025711968875624
20191231,1.3097810098536833
20200102,1.3187204104160508
20200103,1.3230886632814163
20200106,1.339178592909181
20200107,1.3467387656517638
20200108,1.3407679293521766
20200109,1.3585244768075377
20200110,1.3614169196569104
20200113,1.3657138020622024
20200114,1.3681764437429493
20200115,1.3618296566091255
20200116,1.3520439332782452
20200117,1.3462493339979766
20200120,1.3580372261603406
20200121,1.356750512965501
20200122,1.3658117393198723
20200123,1.335439765192459
20200203,1.3120553647776938
20200204,1.3429488707154127
20200205,1.375737262645102
20200206,1.4079131342507871
20200207,1.4120074738068875
20200210,1.4091409001162203
20200211,1.401555267860958
20200212,1.4063162342106308
20200213,1.398815739859771
20200214,1.4035417142716868
20200217,1.4218621214148692
20200218,1.4380215778109033
20200219,1.441808937470974
20200220,1.4674125387453345
20200221,1.4781105280174145
20200224,1.4884625783137575
20200225,1.480425218672156
20200226,1.4533032719559194
20200227,1.4509607608473123
20200228,1.436821998100147
20200302,1.4511453316878522
20200303,1.4618636522702904
20200304,1.4702223642191818
20200305,1.4895340285466863
20200306,1.493939553438046
20200309,1.4608837060980824
20200310,1.4745663935044386
20200311,1.477398721532174
20200312,1.462615122248574
20200313,1.4507674697833546
20200316,1.4247555849417595
20200317,1.4467350927540554
20200318,1.4432851218197895
20200319,1.4548728862389948
20200320,1.489958196290065
20200323,1.4423298170335106
20200324,1.4681128065364188
20200325,1.5026092444554708
20200326,1.483449596158458
20200327,1.464514307318275
20200330,1.4497270835829226
20200331,1.4476556411566646
20200401,1.4494070072375944
20200402,1.4547614159079985
20200403,1.4415189508523338
20200407,1.46234930284081
20200408,1.4618034838902687
20200409,1.4689094345196667
20200410,1.447732678915963
20200413,1.424419008356727
20200414,1.4355013751887806
20200415,1.4422162975136368
20200416,1.4510166655429393
20200417,1.4552223016814807
20200420,1.4611410171585058
20200421,1.455482050816648
20200422,1.4609685250585571
20200423,1.4673433645257417
20200424,1.4550883502069776
20200427,1.4552596887558562
20200428,1.444232280890264
20200429,1.4376300158185735
20200430,1.4545709611252242
20200506,1.4573693690233886
20200507,1.449290795733762
20200508,1.4516912874978505
20200511,1.4470704892772401
20200512,1.4431466953024266
20200513,1.4422148148354488
20200514,1.4259525051475703
20200515,1.4138694732484989
20200518,1.3981824823739972
20200519,1.3972891181359641
20200520,1.3791120904748633
20200521,1.3823729764668689
20200522,1.366835160458406
20200525,1.3560904555964193
20200526,1.371399160867142
20200527,1.372126620550304
20200528,1.368612567811665
20200529,1.3827445078507201
20200601,1.3952820725953865
20200602,1.4020345655313422
20200603,1.3974131228241569
20200604,1.392835867895416
20200605,1.3846247149503315
20200608,1.383721744064573
20200609,1.3860110290531569
20200610,1.3840875260286467
20200611,1.3808060754919964
20200612,1.3825420242079822
20200615,1.3854324953985997
20200616,1.394402652949751
20200617,1.4051302841836388
20200618,1.400941384992708
20200619,1.3993462028028332
20200622,1.3971365315772017
20200623,1.3831517603328467
20200624,1.3805533694733725
20200629,1.381908115644423
20200630,1.389851911079241
20200701,1.3940376048229237
20200702,1.4176239118145817
20200703,1.4340323458695534
20200706,1.478032087169299
20200707,1.4803219956413818
20200708,1.48987677657719
20200709,1.5038164907207405
20200710,1.49236205448986
20200713,1.5379747341222088
20200714,1.5259986142423065
20200715,1.499773579359052
20200716,1.45082030786262
20200717,1.4536469082042387
20200720,1.4952901195268915
20200721,1.4966442040262586
20200722,1.5183164329298602
20200723,1.5197559374584564
20200724,1.4881566126749317
20200727,1.4865726062609808
20200728,1.496777449865635
20200729,1.5154376894361234
20200730,1.5255649382570828
