,nav
20190102,1.0
20190103,0.9998
20190104,1.010951655945247
20190107,1.036669849516611
20190108,1.037421606599369
20190109,1.049987190792966
20190110,1.051013803631521
20190111,1.0589442788462395
20190114,1.0580211094951617
20190115,1.0628555953805765
20190116,1.066507357032589
20190117,1.0639593596659105
20190118,1.0629968352244281
20190121,1.0664736130526746
20190122,1.0633380854041634
20190123,1.0647439111072392
20190124,1.0701452197483974
20190125,1.0752679725288254
20190128,1.0682043860236063
20190129,1.060563331086817
20190130,1.0576576590699875
20190131,1.0529871048733208
20190201,1.06924350023487
20190211,1.0832739581420314
20190212,1.0886522619252008
20190213,1.100879525091682
20190214,1.1098653769819449
20190215,1.112448618813911
20190218,1.1417816210180416
20190219,1.1411810780450917
20190220,1.1508638268177647
20190221,1.1533051878683638
20190222,1.1632536845716426
20190225,1.1901992302365834
20190226,1.1991410238839566
20190227,1.1978188114945205
20190228,1.2025418886455121
20190301,1.2087442782682762
20190304,1.2223734326634477
20190305,1.2427723231165368
20190306,1.2769714229211773
20190307,1.296949969209769
20190308,1.2757216645279688
20190311,1.3170327707180396
20190312,1.3230023795187142
20190313,1.3057630796956077
20190314,1.275757131578631
20190315,1.2905497220885251
20190318,1.317487901446208
20190319,1.3402655690851961
20190320,1.3415223350462226
20190321,1.3563646627481794
20190322,1.348014043794194
20190325,1.333795531601449
20190326,1.3099902902978007
20190327,1.3114938545738137
20190328,1.3092085791263515
20190329,1.3301836544665335
20190401,1.3601853838063807
20190402,1.3701042185844858
20190403,1.37920024101245
20190404,1.397730237631802
20190408,1.407454762092634
20190409,1.4059239130635375
20190410,1.4004454090729612
20190411,1.378665685421097
20190412,1.3859973037234434
20190415,1.3703643019184535
20190416,1.3672056743308734
20190417,1.3738605590729365
20190418,1.3801376438529136
20190419,1.3783222712867302
20190422,1.3679096491521376
20190423,1.3542502690145182
20190424,1.3483140596211756
20190425,1.3171866557268261
20190426,1.3073979975249164
20190429,1.2847806317655701
20190430,1.289008725079548
20190506,1.2318679336466625
20190507,1.2403505383839546
20190508,1.2561669897498329
20190509,1.2556294085149544
20190510,1.2845874133012927
20190513,1.2820639358790014
20190514,1.2822279772105536
20190515,1.3022278218144632
20190516,1.3108359292014844
20190517,1.2806616178521397
20190520,1.273093598056888
20190521,1.2776523326651392
20190522,1.2780540378440666
20190523,1.2690304061041657
20190524,1.2682359646394719
20190527,1.275960426181943
20190528,1.2755853286418097
20190529,1.274846034480939
20190530,1.2690342913551247
20190531,1.2657008685012845
20190603,1.2569200004694163
20190604,1.248137528842147
20190605,1.2503636996704168
20190606,1.2374917901324722
20190610,1.2424731707401353
20190611,1.26004504669788
20190612,1.2557931315011581
20190613,1.2609958001769317
20190614,1.2523623398582975
20190617,1.2523345104923025
20190618,1.2488067029575378
20190619,1.2580185450285253
20190620,1.2779962967565563
20190621,1.2897783084684002
20190624,1.2926137056449336
20190625,1.2894880178197372
20190626,1.2950284751219514
20190627,1.300611723914749
20190628,1.3066810864553913
20190701,1.3438906308625136
20190702,1.3469303713067862
20190703,1.3396682029445475
20190704,1.3486123153054035
20190705,1.3432907467100323
20190708,1.3301347265749892
20190709,1.3263476555797542
20190710,1.3264572302075286
20190711,1.3260025748647004
20190712,1.3288982439466135
20190715,1.3333255731116123
20190716,1.3333886839516265
20190717,1.33864877770922
20190718,1.3298532066218276
20190719,1.3276278304203115
20190722,1.310393973331814
20190723,1.3159010864843717
20190724,1.3192151046660388
20190725,1.3206124697450565
20190726,1.3253835252005666
20190729,1.324002555160886
20190730,1.3298407406111177
20190731,1.329364894987196
20190801,1.3264450880671006
20190802,1.3217064891174997
20190805,1.3148027419397523
20190806,1.303718532283119
20190807,1.30798143145006
20190808,1.3137085181024934
20190809,1.313492624679198
20190812,1.3200599168864706
20190813,1.3213778568465016
20190814,1.3243442388888218
20190815,1.3274930265980969
20190816,1.3360980698562661
20190819,1.3567753675523115
20190820,1.3595389720383733
20190821,1.3610209145408414
20190822,1.3607378242481762
20190823,1.3665726289362345
20190826,1.3608731155915177
20190827,1.3688479463799228
20190828,1.3720118581592575
20190829,1.3711323546301564
20190830,1.3687223106125324
20190902,1.3775711043738663
20190903,1.3812283266418781
20190904,1.3846545534423569
20190905,1.3954118715870492
20190906,1.4013624767244093
20190909,1.4172258195487581
20190910,1.4318015256386543
20190911,1.4260049954579141
20190912,1.4230337471700538
20190916,1.4216917436062038
20190917,1.4117484714974273
20190918,1.4143433467138498
20190919,1.4173134033829915
20190920,1.4198574139432845
20190923,1.4240552585933528
20190924,1.424437977801823
20190925,1.4170775236248734
20190926,1.4063406592492709
20190927,1.4096334160973643
20190930,1.4080276478548883
20191008,1.4083777736062832
20191009,1.4134231306105915
20191010,1.4231041566502682
20191011,1.4291181098700079
20191014,1.4397520904081424
20191015,1.4343542353920624
20191016,1.43227303365326
20191017,1.4341504545278687
20191018,1.43232056093065
20191021,1.424930944576227
20191022,1.4278694823003995
20191023,1.4333009516323711
20191024,1.4288845167006115
20191025,1.4387070550154875
20191028,1.460996048193987
20191029,1.4552116391385395
20191030,1.443447892542557
20191031,1.4411172766124667
20191101,1.4445652979117622
20191104,1.4475348952765326
20191105,1.4495708651834158
20191106,1.447763018644459
20191107,1.464788757117433
20191108,1.4602505325931803
20191111,1.4517087914772828
20191112,1.4507467840808135
20191113,1.4472261721050448
20191114,1.447496080578291
20191115,1.4361782984428797
20191118,1.4389625480583406
20191119,1.447045346815659
20191120,1.4467090683293673
20191121,1.4419545048039768
20191125,1.4389074490419482
20191126,1.441454269922479
20191127,1.4382250711741005
20191128,1.432814256942648
20191129,1.4320816441769646
20191202,1.4321005610271191
20191203,1.4341021307538704
20191204,1.4347069622898176
20191205,1.4419081382147263
20191206,1.4477636691606992
20191209,1.4531710196879706
20191210,1.4611039743106071
20191211,1.4635946318693618
20191212,1.4613969488613847
20191213,1.469792386499095
20191216,1.4900387352769071
20191217,1.496413825585811
20191218,1.5013130380718187
20191219,1.5065202893433596
20191220,1.5085010877336062
20191223,1.4889220444433295
20191224,1.504431600735061
20191225,1.5076671715438474
20191226,1.5176357917616776
20191227,1.516469108515249
20191230,1.5178110967759368
20191231,1.5246038580555814
20200102,1.5473597443246425
20200103,1.5552483071214909
20200106,1.5610059567818402
20200107,1.5743809703880742
20200108,1.562721582128437
20200109,1.5904514049699008
20200110,1.5874928229412737
20200113,1.5862063704620177
20200114,1.5939340959907549
20200115,1.5825891555545946
20200116,1.5702346957780657
20200117,1.5631454884220877
20200120,1.570421367156344
20200121,1.5739667415446035
20200122,1.5745946173269414
20200123,1.5483543930318782
20200203,1.48859483859534
20200204,1.5093597276746489
20200205,1.5409950809798028
20200206,1.5627688046607813
20200207,1.5717777923348628
20200210,1.5788577536114143
20200211,1.583322427387756
20200212,1.6017239615683256
20200213,1.6032081213784037
20200214,1.6127601132236111
20200217,1.6510398956793015
