,nav
20190102,1.0
20190103,1.0
20190104,1.0
20190107,1.0
20190108,1.0
20190109,1.0
20190110,1.0
20190111,1.0
20190114,1.0
20190115,1.0
20190116,1.0
20190117,1.0
20190118,1.0
20190121,1.0
20190122,1.0
20190123,1.0
20190124,1.0
20190125,1.0
20190128,1.0
20190129,1.0
20190130,1.0
20190131,1.0
20190201,0.9998
20190211,1.0170859196335436
20190212,1.0221682405887962
20190213,1.0395011872279123
20190214,1.045518025838725
20190215,1.0427930206945848
20190218,1.0671248163311193
20190219,1.0675534160464377
20190220,1.0913913381036675
20190221,1.1031853230207547
20190222,1.127127618315984
20190225,1.195390222375034
20190226,1.1652370946611554
20190227,1.1759746803606888
20190228,1.182311934465994
20190301,1.1999193539921458
20190304,1.2179507451019913
20190305,1.2504572095005684
20190306,1.2899559166670986
20190307,1.3094672680386175
20190308,1.2691656891066003
20190311,1.3179393536794444
20190312,1.3372534050446003
20190313,1.3094852516640474
20190314,1.2609745176701712
20190315,1.273288906488509
20190318,1.2994888269857703
20190319,1.326129209534405
20190320,1.3341631481541696
20190321,1.3429233580537552
20190322,1.326667625853845
20190325,1.3103972768527188
20190326,1.2791452415350761
20190327,1.2815602055984796
20190328,1.2825557642150405
20190329,1.3127927397906674
20190401,1.3186222796676863
20190402,1.3275113886044236
20190403,1.3390222523134534
20190404,1.3484821218288876
20190408,1.3698680201434434
20190409,1.342540414264994
20190410,1.3326377956963467
20190411,1.3114351230423125
20190412,1.3333502925742817
20190415,1.3310826277035945
20190416,1.3672759091976485
20190417,1.3886509783981884
20190418,1.3760377868835056
20190419,1.374324741737151
20190422,1.3678929238701962
20190423,1.3374749636823522
20190424,1.3361574751843064
20190425,1.294703828141108
20190426,1.2929653189538903
20190429,1.2550431509032998
20190430,1.2562623579126868
20190506,1.2229977599370883
20190507,1.23781543081487
20190508,1.244801547597255
20190509,1.2498958814695778
20190510,1.2697984927317252
20190513,1.26992265644239
20190514,1.276747362676581
20190515,1.2893249597403693
20190516,1.3007966310569963
20190517,1.2640556427812848
20190520,1.2592412306286636
20190521,1.2675029429375915
20190522,1.2661292113840625
20190523,1.2577359084611792
20190524,1.2566333606616344
20190527,1.262813838744428
20190528,1.2631278300068303
20190529,1.2615777036913887
20190530,1.2569795990019015
20190531,1.25014450243003
20190603,1.2440488024745522
20190604,1.2358409980994567
20190605,1.233578772388557
20190606,1.2233367883998123
20190610,1.229456750279027
20190611,1.2489629613975852
20190612,1.2456703768473791
20190613,1.2491363644358322
20190614,1.2398031336713333
20190617,1.235712623705513
20190618,1.2292456316349398
20190619,1.2361005120617987
20190620,1.2469618338182227
20190621,1.2594869752347087
20190624,1.2567911604402926
20190625,1.2534023859159857
20190626,1.2545751076033913
20190627,1.2571302101223896
20190628,1.2540752682866203
20190701,1.2600802700804308
20190702,1.2617095569468808
20190703,1.254968475569301
20190704,1.2626772671929347
20190705,1.2584243382060938
20190708,1.244413049571723
20190709,1.2400328090570756
20190710,1.241884561037351
20190711,1.241933868368224
20190712,1.2435445448481621
20190715,1.2492715783103838
20190716,1.253051837353052
20190717,1.2556503068532174
20190718,1.251555142705934
20190719,1.2510033988591667
20190722,1.2446085700172804
20190723,1.246529255040919
20190724,1.252723399673111
20190725,1.25730852549247
20190726,1.2586302120163073
20190729,1.255619687402759
20190730,1.2592663266963995
20190731,1.2619462681337956
20190801,1.2622761798057955
20190802,1.259890747195316
20190805,1.2523624298427611
20190806,1.2390064963976422
20190807,1.2444729913359918
20190808,1.2470239384386261
20190809,1.246056959829703
20190812,1.248362006157883
20190813,1.2468317202377608
20190814,1.2493069080683818
20190815,1.248655289906119
20190816,1.2581113212616515
20190819,1.2751665435758905
20190820,1.2789600376370256
20190821,1.2776475237224747
20190822,1.2770709834805312
20190823,1.2852729994395606
20190826,1.279721353327178
20190827,1.2921487465678951
20190828,1.2924569265006065
20190829,1.292613187827881
20190830,1.2875783697970495
20190902,1.2916283042177035
20190903,1.2974427835166502
20190904,1.3014923320529437
20190905,1.3100314786867806
20190906,1.3152142644992122
20190909,1.3294332370395712
20190910,1.351300025707527
20190911,1.3418728462361103
20190912,1.335763108367072
20190916,1.3357393887864755
20190917,1.3128165586710254
20190918,1.3161506122523408
20190919,1.3175260088351546
20190920,1.3252835358782682
20190923,1.3233483630561014
20190924,1.3246391446797727
20190925,1.3100889805348979
20190926,1.298685513396924
20190927,1.3007841503517494
20190930,1.301828104011894
20191008,1.3020407192987768
20191009,1.31119881028944
20191010,1.324583685621317
20191011,1.3317916021883445
20191014,1.3433274273724576
20191015,1.3297095309760798
20191016,1.3268589782433429
20191017,1.3304632581218874
20191018,1.3166606253022173
20191021,1.3092510437636697
20191022,1.312086490570003
20191023,1.3177995729518688
20191024,1.3102394142682277
20191025,1.31338299752807
20191028,1.339239719920645
20191029,1.3392958131513308
20191030,1.3073652013811747
20191031,1.2960180359493039
20191101,1.2981968000514794
20191104,1.2995076627306967
20191105,1.2994545208052393
20191106,1.2963483841447325
20191107,1.3057213250211763
20191108,1.3044277722539
20191111,1.2923992437129317
20191112,1.2906514244829752
20191113,1.2876816008394132
20191114,1.292070388346004
20191115,1.2816316307665547
20191118,1.2819783687949686
20191119,1.2930515350610103
20191120,1.2920436353986875
20191121,1.2877656890588278
20191125,1.2882028189931336
20191126,1.2899048885129203
20191127,1.2857561794039827
20191128,1.2839208309374266
20191129,1.2852150611203428
20191202,1.2841045390169208
20191203,1.2874501851930105
20191204,1.2920973447909763
20191205,1.2955091188321903
20191206,1.2966506935508113
20191209,1.3033966777614396
20191210,1.3138673577818314
20191211,1.3177527805525515
20191212,1.3172138333444003
20191213,1.319425516170077
20191216,1.3384025716412735
20191217,1.349617861372741
20191218,1.3492779371569246
20191219,1.3561907642788933
20191220,1.356308518925153
20191223,1.3386294576139393
20191224,1.3562615583449495
20191225,1.3581896341059667
20191226,1.3594253997950982
20191227,1.3581023720555485
20191230,1.3591077495002437
20191231,1.359254159332592
20200102,1.3664752236741784
20200103,1.3782175714922762
20200106,1.3905442114514617
20200107,1.3998753091802036
20200108,1.3922073118853429
20200109,1.4134542346723127
20200110,1.4063839186715608
20200113,1.412101458734388
20200114,1.4266042603051672
20200115,1.4239348005229415
20200116,1.416873965344337
20200117,1.4048601816646071
20200120,1.4105649915223735
20200121,1.4108255010713933
20200122,1.4112141920252106
20200123,1.3806592732347005
20200203,1.3774210431193599
20200204,1.410748179193628
20200205,1.444475765977982
20200206,1.479525393450445
20200207,1.4953911130020812
20200210,1.4682316322809332
20200211,1.466070603609112
20200212,1.4720710141600368
20200213,1.4579768573695817
20200214,1.4649247388378668
20200217,1.4831255481475394
20200218,1.500777953794207
20200219,1.4908559382727689
20200220,1.510198120890494
20200221,1.5258797149139396
20200224,1.5468486047303125
20200225,1.5416916923797432
20200226,1.5167744662931018
20200227,1.5223248218041956
20200228,1.526296859395602
20200302,1.5408738694105366
20200303,1.548013404441108
20200304,1.5460665760789007
20200305,1.5603422238979376
20200306,1.564635415913224
20200309,1.526138599611954
20200310,1.5396130490928952
20200311,1.5416647226597682
20200312,1.5258746467707185
20200313,1.5202157887552317
20200316,1.4983996293646165
20200317,1.5039265218081503
20200318,1.5105643228762375
20200319,1.5222221330821455
20200320,1.5896420696941171
20200323,1.5184451647055162
20200324,1.5504825435695422
20200325,1.5713857524646917
20200326,1.5620327547701571
20200327,1.5555362519997717
20200330,1.5330648594525482
20200331,1.535910457297336
20200401,1.5373818827592305
20200402,1.5465407525115782
20200403,1.5343702015094896
20200407,1.5506584926585725
20200408,1.5491336506952158
20200409,1.5515406107004406
20200410,1.5325585395921701
20200413,1.504671725687593
20200414,1.5131112468143637
20200415,1.5227524584467689
20200417,1.530920849521024
20200420,1.5346892233217333
20200421,1.5253134373759036
20200422,1.5282882785668963
20200423,1.5335159872223734
20200424,1.5260191907511707
20200427,1.5262807231225215
20200428,1.5062952255248958
20200429,1.4952032801582917
20200430,1.5175425110170309
20200506,1.5225559523196854
20200507,1.5129795539915234
20200508,1.5192434019932008
20200511,1.51212727215701
20200512,1.5048872890663192
20200513,1.5014728323415822
20200514,1.4917481252488765
20200515,1.4781837758093332
20200518,1.4578053214882456
20200519,1.4630816665810942
20200520,1.4466038114895723
20200521,1.4489374745308932
20200522,1.4388661223977228
20200525,1.4225338336922428
20200526,1.437520915472288
20200527,1.4477938020571897
20200528,1.4457213705154761
20200529,1.4620174183175885
20200601,1.4707366022087272
20200602,1.4720410904808765
20200603,1.462774366227821
20200604,1.4591038847551194
20200605,1.4557921189642176
20200608,1.4533322509378264
20200609,1.4572800454445185
20200610,1.4535989418110282
20200611,1.452344207783422
20200612,1.4530458732550318
20200615,1.4514648605936509
20200616,1.4541141140673435
20200617,1.4563474858458376
20200618,1.4539559153876842
20200619,1.4514139689703207
20200622,1.450192394613086
20200623,1.4400370003535192
20200624,1.4342615943310664
20200629,1.434672636454156
20200630,1.444842600955175
20200701,1.4447761095058673
20200702,1.4582436385483215
20200703,1.4741699342833885
20200706,1.5146741674481936
20200707,1.5205877659407192
20200708,1.5284875600362442
20200709,1.5418410193728918
20200710,1.5302742164840852
20200713,1.5618715030946437
20200714,1.5445459615889807
20200715,1.5262825044644879
20200716,1.484714575929631
20200717,1.4917748523847723
20200720,1.5341259804644438
20200721,1.5407450066955328
20200722,1.5697919595819718
20200723,1.5748476533440332
20200724,1.5430065200194951
20200727,1.5496006734481667
20200728,1.562187504545026
20200729,1.5648350386770915
20200730,1.5741995449553952
20200731,1.5811678519676449
