,nav
20190102,1.0
20190103,0.9998
20190104,1.010862909233261
20190107,1.0355634162679705
20190108,1.0368709847524002
20190109,1.0463143815917217
20190110,1.050177309317172
20190111,1.0571599660380662
20190114,1.0541218292996337
20190115,1.0586800509905747
20190116,1.0616492511769575
20190117,1.0577780381669442
20190118,1.0592472166966054
20190121,1.063533783061113
20190122,1.0607650208244668
20190123,1.0629063998537396
20190124,1.0708283738312518
20190125,1.0733144150631202
20190128,1.0652911821294853
20190129,1.0584160097815523
20190130,1.053967921694651
20190131,1.0509285670886392
20190201,1.064236293729401
20190211,1.0795631032183381
20190212,1.084785842326807
20190213,1.098713453153592
20190214,1.1067735690632012
20190215,1.1031801522710458
20190218,1.1245151331041776
20190219,1.1246908299944949
20190220,1.1405110149025077
20190221,1.1475886421029562
20190222,1.1654751263204026
20190225,1.2111828178229407
20190226,1.2183539417410445
20190227,1.2171357346220553
20190228,1.2194164843321995
20190301,1.2195942133763096
20190304,1.2339098440513887
20190305,1.2497012050598328
20190306,1.2592942259382063
20190307,1.2688780219706086
20190308,1.248334797973983
20190311,1.2821549546177027
20190312,1.2926815671265626
20190313,1.2785847108969002
20190314,1.2508640255200039
20190315,1.2620374408320911
20190318,1.290782386746446
20190319,1.3088531850175478
20190320,1.3086267005545775
20190321,1.3166583888668946
20190322,1.317041990056828
20190325,1.3046641635878689
20190326,1.2774551115495063
20190327,1.2806893078595447
20190328,1.2773143466194887
20190329,1.2986937910988434
20190401,1.3293426560138244
20190402,1.338718053044645
20190403,1.3483710498773052
20190404,1.3679462050881825
20190408,1.3775971282494075
20190409,1.3765845041184734
20190410,1.3678288616984635
20190411,1.3494148931405772
20190412,1.3572095321141981
20190415,1.343575577124461
20190416,1.3416837495820657
20190417,1.3464934358131688
20190418,1.3532647375003646
20190419,1.3526378528077911
20190422,1.3414796440648205
20190423,1.3289595270088859
20190424,1.3211792193862202
20190425,1.292459345541595
20190426,1.2829359085693695
20190429,1.2581164460689265
20190430,1.2639072164332177
20190506,1.2094624272573022
20190507,1.2195759833408935
20190508,1.226129827903604
20190509,1.231742519933107
20190510,1.2579159330918945
20190513,1.2538116719403298
20190514,1.258021248610873
20190515,1.272581085413872
20190516,1.2781605145161694
20190517,1.2518853400138479
20190520,1.2451543483462821
20190521,1.25015937824355
20190522,1.2505793580114875
20190523,1.2422536863867635
20190524,1.2414783808510466
20190527,1.2479648517053654
20190528,1.247163666803348
20190529,1.246676591634009
20190530,1.2421254457508715
20190531,1.2379652316201175
20190603,1.23034412647873
20190604,1.2259764626998508
20190605,1.2248565141208856
20190606,1.2125871840669258
20190610,1.2175181107508408
20190611,1.2367785908524196
20190612,1.2317942435346676
20190613,1.2329286533518413
20190614,1.22370494498365
20190617,1.2203140796860275
20190618,1.2166455970495678
20190619,1.2225183261406216
20190620,1.236035908017162
20190621,1.2488333128671871
20190624,1.24757363887822
20190625,1.2456529177135272
20190626,1.2479629208951997
20190627,1.2497564087209203
20190628,1.2472843609208089
20190701,1.2653124235208697
20190702,1.2680706192865643
20190703,1.261639870201741
20190704,1.2706780943323979
20190705,1.2652540418367306
20190708,1.2559516628374223
20190709,1.251338627153518
20190710,1.2505914401420797
20190711,1.250243079650921
20190712,1.252952241799507
20190715,1.258201777769092
20190716,1.2585117766682856
20190717,1.2651089307695218
20190718,1.2564083141670823
20190719,1.2554758321903028
20190722,1.2428618984629467
20190723,1.2487142660904977
20190724,1.2518327057392529
20190725,1.2533157175553877
20190726,1.2561076959570319
20190729,1.25521750252865
20190730,1.2609776739857192
20190731,1.261253347446665
20190801,1.2600391573717886
20190802,1.2557503340778275
20190805,1.25193489093939
20190806,1.2429146667202544
20190807,1.2485109118452007
20190808,1.251751879328791
20190809,1.2525444382921616
20190812,1.2538966814774102
20190813,1.254717729269372
20190814,1.255006210623152
20190815,1.2527896776632983
20190816,1.2563873495618951
20190819,1.2709516458288483
20190820,1.2735723884604269
20190821,1.274522397409635
20190822,1.275222634253879
20190823,1.2800887572060191
20190826,1.2748932085006042
20190827,1.2850266866931206
20190828,1.2848497469046913
20190829,1.2859883046398732
20190830,1.2858263902569333
20190902,1.2959959813952113
20190903,1.2991230558843905
20190904,1.3012137822730654
20190905,1.3109917929022699
20190906,1.3170582594369475
20190909,1.3345338601838925
20190910,1.3418106280159963
20190911,1.3363785201068656
20190912,1.3368986508203566
20190916,1.3366408603146618
20190917,1.325583288052912
20190918,1.3280355953463616
20190919,1.3298576750044904
20190920,1.3314542478252058
20190923,1.327737593981663
20190924,1.3286121667197306
20190925,1.321583410111994
20190926,1.3111406364075346
20190927,1.3138653987652653
20190930,1.3131526200569512
20191008,1.3156977576399909
20191009,1.3177014067664068
20191010,1.3255635095919023
20191011,1.3280738760473643
20191014,1.3349681576389214
20191015,1.3272910615240767
20191016,1.3253058202653454
20191017,1.3296997965076336
20191018,1.3254488453118112
20191021,1.3190511024305696
20191022,1.3204506715931459
20191023,1.3203919309651118
20191024,1.3139061950917992
20191025,1.3172603271130945
20191028,1.3371832172357239
20191029,1.329590235730758
20191030,1.3188318475759202
20191031,1.3139377294464183
20191101,1.321034125398663
20191104,1.3239468610594531
20191105,1.3253041883539458
20191106,1.3255719549695595
20191107,1.340024931555977
20191108,1.3356845249786948
20191111,1.327442760605948
20191112,1.3262315917064627
20191113,1.3241751474409063
20191114,1.3259026535019818
20191115,1.3182225679088897
20191118,1.318858434236322
20191119,1.3261981027593028
20191120,1.3264491889557382
20191121,1.3213343518407215
20191122,1.3184186027131404
20191125,1.3218365994982006
20191126,1.3217596588309992
20191127,1.3175248189463349
20191128,1.3136411410078361
20191129,1.3120974231607103
20191202,1.3103158362896563
20191203,1.3137539381384478
20191204,1.3144724848149811
20191205,1.3201391982027424
20191206,1.3270516598647537
20191209,1.3326066507815406
20191210,1.3402977077226375
20191211,1.3432874853823635
20191212,1.3400540211173884
20191213,1.346591126885486
20191216,1.3627382348249808
20191217,1.3682311671984004
20191218,1.373878509147782
20191219,1.3801073797964518
20191220,1.3842614405866867
20191223,1.3662661939825689
20191224,1.3807655278432118
20191225,1.3823544217511394
20191226,1.3883331311484683
20191227,1.387940369166765
20191230,1.3908197034653198
20191231,1.3994878460783664
20200102,1.4141346179821095
20200103,1.416336343728625
20200106,1.4316765530700304
20200107,1.440886115890918
20200108,1.4286352473206911
20200109,1.4477873559338952
20200110,1.4435525038778365
20200113,1.4461169691549804
20200114,1.4537338314342794
20200115,1.4425325375728095
20200116,1.432835616004169
20200117,1.4273587189635208
20200120,1.4342088940703444
20200121,1.4352183554445723
20200122,1.4382463096259839
20200123,1.4177024610781352
20200203,1.3704942482336737
20200204,1.3853144182808264
20200205,1.4143316615305972
20200206,1.442038763799065
20200207,1.438353724892183
20200210,1.4516963196104393
20200211,1.4522842079333012
20200212,1.465264589708862
20200213,1.4600106423723904
20200214,1.4671573233374233
