,nav
20190102,1.0
20190103,1.0
20190104,1.0
20190107,1.0
20190108,1.0
20190109,1.0
20190110,1.0
20190111,1.0
20190114,1.0
20190115,1.0
20190116,1.0
20190117,1.0
20190118,1.0
20190121,1.0
20190122,1.0
20190123,1.0
20190124,1.0
20190125,1.0
20190128,1.0
20190129,1.0
20190130,1.0
20190131,1.0
20190201,0.9998
20190211,1.0137076990843268
20190212,1.0166469474427102
20190213,1.0281234165935957
20190214,1.0351821278336832
20190215,1.0329566083604598
20190218,1.0577549397834167
20190219,1.054594565765284
20190220,1.064937883261694
20190221,1.0731827037942265
20190222,1.0930109971589341
20190225,1.1480522060534173
20190226,1.1294629697836878
20190227,1.1325351327239666
20190228,1.131452001119898
20190301,1.1340856588985018
20190304,1.1624085746745574
20190305,1.1808618674831106
20190306,1.2045453086977547
20190307,1.2134317418292433
20190308,1.181501115734359
20190311,1.2192968436411709
20190312,1.2346174617592192
20190313,1.212933974406316
20190314,1.1788757670025056
20190315,1.1948115696486563
20190318,1.221401580173869
20190319,1.2357910176623135
20190320,1.2316640606981188
20190321,1.2554024518900975
20190322,1.2477681742794857
20190325,1.23001888097732
20190326,1.195820821440622
20190327,1.200230973127802
20190328,1.1937177374555223
20190329,1.2171713646096198
20190401,1.2377738751016942
20190402,1.2460627036195167
20190403,1.2543470928122251
20190404,1.2671783372698109
20190408,1.2644652296109784
20190409,1.2566606873939845
20190410,1.254020020195079
20190411,1.2363172842124928
20190412,1.245436937973286
20190415,1.2316146804747516
20190416,1.2413299117743388
20190417,1.2540090386228955
20190418,1.2580450459986439
20190419,1.2588144401082504
20190422,1.2452087675352497
20190423,1.2201154433017853
20190424,1.217914783469328
20190425,1.184459149810371
20190426,1.1778713239744596
20190429,1.1584938825205982
20190430,1.1626973777654033
20190506,1.1337211339146573
20190507,1.1404307877029722
20190508,1.1448409598420233
20190509,1.1503536969653214
20190510,1.16707332939521
20190513,1.1636021466955027
20190514,1.1651496342759369
20190515,1.1812288723335598
20190516,1.1844778807798872
20190517,1.1581640082799676
20190520,1.1519970330270057
20190521,1.1571981503258446
20190522,1.1567974256510896
20190523,1.149354224538936
20190524,1.1488810200688724
20190527,1.15237344333583
20190528,1.150670076913834
20190529,1.1500047389630403
20190530,1.1453128742185341
20190531,1.1435797056536923
20190603,1.1417835646391072
20190604,1.1292175990260351
20190605,1.1316106927959497
20190606,1.1194506091872964
20190610,1.1227590904402627
20190611,1.14361064088634
20190612,1.1417736908899878
20190613,1.144119944201523
20190614,1.1378145577673617
20190617,1.138233254225289
20190618,1.135686922940607
20190619,1.144216260897298
20190620,1.1669222227915546
20190621,1.1822322358226836
20190624,1.1809757050469156
20190625,1.1711403150984259
20190626,1.1736608190699174
20190627,1.1790223812071279
20190628,1.1855758168979293
20190701,1.199569784617774
20190702,1.2043582034403666
20190703,1.1946751726169709
20190704,1.199580282251734
20190705,1.1954401483038226
20190708,1.176768037957126
20190709,1.1756907659773055
20190710,1.1759062516623042
20190711,1.1740821490201527
20190712,1.1757737146984313
20190715,1.1791885994949403
20190716,1.1807449089109736
20190717,1.1808714577108406
20190718,1.1747477202233634
20190719,1.1745939134590102
20190722,1.1648583334063045
20190723,1.1665621879836112
20190724,1.1700661117412423
20190725,1.1733601286279718
20190726,1.1769300853997922
20190729,1.1773045758305851
20190730,1.1843264782894622
20190731,1.184661769842474
20190801,1.1847290056502766
20190802,1.179162763724099
20190805,1.1739165463149943
20190806,1.163573638995861
20190807,1.1659434558952873
20190808,1.1680845603998997
20190809,1.163620523002368
20190812,1.1753989641764242
20190813,1.1754044027694195
20190814,1.1758011988049155
20190815,1.1786110446045142
20190816,1.1841353930425875
20190819,1.1992350931902354
20190820,1.1999943160453632
20190821,1.2006677515513076
20190822,1.1998344929044529
20190823,1.2013106019138993
20190826,1.1987616469948057
20190827,1.2049055850615096
20190828,1.2052347719991492
20190829,1.2051788617310657
20190830,1.2020801734879134
20190902,1.204507516880083
20190903,1.2074067966108686
20190904,1.2089425186797331
20190905,1.2192303631871135
20190906,1.226279177256202
20190909,1.2402550335820004
20190910,1.2452606400618342
20190911,1.240042771799264
20190912,1.2411700514825645
20190916,1.237860734505667
20190917,1.2206263481857629
20190918,1.224012148085169
20190919,1.2268603603068162
20190920,1.2295033766042447
20190923,1.2231835209655044
20190924,1.2245700590330295
20190925,1.219557667223819
20190926,1.2115954463967336
20190927,1.2138093521074589
20190930,1.2130369318991014
20191008,1.2131156969034356
20191009,1.2163007381474331
20191010,1.2262761970977134
20191011,1.2310290176217609
20191014,1.2440332778031846
20191015,1.2357373072078324
20191016,1.232989275689253
20191017,1.232555088546867
20191018,1.2329552156754748
20191021,1.2316950341314263
20191022,1.236247180590266
20191023,1.2369579613415016
20191024,1.2376007442165498
20191025,1.24289116924524
20191028,1.2679640679347615
20191029,1.262620139119729
20191030,1.2563122197248264
20191031,1.2467018377762575
20191101,1.2510532315854699
20191104,1.2555472277098996
20191105,1.2607173585331024
20191106,1.2596207942866355
20191107,1.2721560457899024
20191108,1.2684581521375777
20191111,1.2590961584748788
20191112,1.2593451004409137
20191113,1.256525375991593
20191114,1.255689142781666
20191115,1.2504166663457095
20191118,1.254387540704875
20191119,1.2647617390220323
20191120,1.267807781653999
20191121,1.263497513409317
20191125,1.2621235852116819
20191126,1.2656786811323406
20191127,1.2637335977405695
20191128,1.259343857869488
20191129,1.258334010322644
20191202,1.259417490236671
20191203,1.2566615431634982
20191204,1.2586365662385766
20191205,1.2633283172455145
20191206,1.2685904453087558
20191209,1.2719045682754981
20191210,1.278280395278215
20191211,1.2803356030012687
20191212,1.2785022937090365
20191213,1.2889805612963638
20191216,1.301990884601026
20191217,1.3147756266973691
20191218,1.3257654028556154
20191219,1.325527793207613
20191220,1.3295313290421176
20191223,1.3138319152356994
20191224,1.33598741940776
20191225,1.3359283448724955
20191226,1.3510722761395775
20191227,1.3493521695881197
20191230,1.352520467088287
20191231,1.3641462682015868
20200102,1.3735530839183538
20200103,1.3756892540741197
20200106,1.3774990110450647
20200107,1.3869154030216473
20200108,1.37879679337954
20200109,1.3912391945872624
20200110,1.3919573986810287
20200113,1.3975332268324925
20200114,1.4074407366783948
20200115,1.401479182866434
20200116,1.390271716833839
20200117,1.3873546885296655
20200120,1.3921310467314476
20200121,1.388990239873333
20200122,1.3925916339446855
20200123,1.3662173494220742
20200203,1.3570119486484498
20200204,1.3930341617984623
20200205,1.4192837267941414
20200206,1.4519094462332203
20200207,1.4536871276003596
20200210,1.4565373302017985
20200211,1.4598313882378178
20200212,1.4745486425649723
20200213,1.4698613082739018
20200214,1.4753317746337022
20200217,1.5075042036903241
20200218,1.5113921149336182
20200219,1.5057277361687913
20200220,1.526610471052745
20200221,1.5470675336783364
20200224,1.5626592788803537
20200225,1.551386281876112
20200226,1.526581605627537
20200227,1.5252791692541032
20200228,1.5108517969708577
20200302,1.521784631709015
20200303,1.5415712793113991
20200304,1.545967566402812
20200305,1.5648868379688534
20200306,1.5682899821215044
20200309,1.5253105645147607
20200310,1.5373849965086495
20200311,1.537385211362525
20200312,1.5208869225585997
20200313,1.512381873490418
20200316,1.4802585727176951
20200317,1.5046875427332989
20200318,1.4911476417579161
20200319,1.5000461577910533
20200320,1.533425552126141
20200323,1.4824832754900572
20200324,1.4977992572040744
20200325,1.5195921200425824
20200326,1.5091656523416823
20200327,1.501817190231886
20200330,1.4956712951614695
20200331,1.4942106286638601
20200401,1.4965327883982207
20200402,1.506371478209121
20200403,1.4984936635667288
20200407,1.5174961702736864
20200408,1.5142438523484587
20200409,1.522161543972797
20200410,1.5029701058704592
20200413,1.484397998999674
20200414,1.4940567275026722
20200415,1.4968352988582898
20200417,1.5077383800083917
20200420,1.5157406886141025
20200421,1.509177006228397
20200422,1.517594421483225
20200423,1.522611665680525
20200424,1.512146688369942
20200427,1.5133441889063095
20200428,1.5014823695835176
20200429,1.4972426361172242
20200430,1.5104803153664914
20200506,1.5177537790743412
20200507,1.511777071321988
20200508,1.516479292519874
20200511,1.509870406893685
20200512,1.5026823421019828
20200513,1.5008746983472447
20200514,1.4851995036273178
20200515,1.4718701257760267
20200518,1.4555236211555034
20200519,1.4601888731346135
20200520,1.4432689935805625
20200521,1.4384305607665397
20200522,1.4301620926991978
20200525,1.4202565782914618
20200526,1.433408417662172
20200527,1.4352121692836433
20200528,1.432049530109522
20200529,1.4463214726990925
20200601,1.4599034715107284
20200602,1.4674790639557267
20200603,1.4648107409102908
20200604,1.4649792097533043
20200605,1.4616027981691782
20200608,1.4599711518747793
20200609,1.456712488027507
20200610,1.4564552108036288
20200611,1.4528984319576688
20200612,1.4511307446906017
20200615,1.4531408439842772
20200616,1.4690458694149633
20200617,1.470491419710037
20200618,1.4724722276214628
20200619,1.4781996562274593
20200622,1.4747304909899954
20200623,1.4591836806685912
20200624,1.4569766301380225
20200629,1.4449275004081643
20200630,1.4554142215080625
20200701,1.4589048808594411
20200702,1.487753815682957
20200703,1.511017917200316
20200706,1.5637252364566696
20200707,1.5672308810746631
20200708,1.5888279463574786
20200709,1.606802672144036
20200710,1.6003192836139737
20200713,1.63292760225994
20200714,1.6075557618208418
20200715,1.5816883560584503
20200716,1.53167852680467
20200717,1.5381347652229886
20200720,1.5832788237163977
20200721,1.5909838343804614
20200722,1.6175833741142418
20200723,1.6204729920463772
20200724,1.5747931974759388
20200727,1.5730611063131945
20200728,1.5883920851013666
20200729,1.6112772721592263
20200730,1.6161925714781762
20200731,1.632682566911055
20200803,1.640912231756451
