date,portfolio_value,period_return,n_stocks
2018-08-31,0.8506880814716431,-0.1493119185283569,10
2018-09-28,0.8644310382720103,0.01615510678907443,10
2018-10-31,0.7381313105612343,-0.14610734936502046,10
2018-11-30,0.7883964063350499,0.06809776940040227,10
2018-12-28,0.7409183322254888,-0.06022106865031053,10
2019-01-31,0.6632654094399008,-0.10480631860240623,10
2019-02-28,0.8158497655619035,0.23005022416419035,10
2019-03-29,0.9354842599963388,0.1466378976673959,10
2019-04-30,0.8857210191171114,-0.05319516640442688,10
2019-05-31,0.8178085393718486,-0.07667479745818631,10
2019-06-28,0.7979071249664347,-0.02433505331296741,10
2019-07-31,0.7525249390142,-0.0568765267688814,10
2019-08-30,0.7187109130324573,-0.044934093514613346,10
2019-09-30,0.7143834795284946,-0.00602110448790036,10
2019-10-31,0.6891695367569943,-0.03529468904871916,9
2019-11-29,0.6611166978055146,-0.04070527998594832,9
2019-12-31,0.7196587861048624,0.08855030964074902,10
2020-01-23,0.7012957347051844,-0.025516330453029964,10
2020-02-28,0.6525982671311175,-0.0694392752788361,10
2020-03-31,0.644819106040001,-0.011920290756079251,10
2020-04-30,0.6432407120249366,-0.0024478090060913024,10
2020-05-29,0.6350186296146786,-0.012782279256508463,10
2020-06-30,0.7015654929746027,0.1047951355384706,8
2020-07-31,0.8301655309605611,0.18330439463420672,10
2020-08-31,0.8466500204605457,0.0198568705700307,10
2020-09-30,0.7759567112481649,-0.0834976761400493,10
2020-10-30,0.7697012542858802,-0.008061605591660467,10
2020-11-30,0.8170474112506453,0.06151238120131712,10
2020-12-31,0.8394214271012003,0.027383987198866856,10
2021-01-29,0.7992023158344423,-0.04791289567821472,10
2021-02-26,0.8378020928514972,0.048297879338291314,10
2021-03-31,0.8700421310246925,0.038481687320050556,10
2021-04-30,0.8511181907929728,-0.021750602133981854,9
2021-05-31,0.864949646478076,0.016250922415624407,10
2021-06-30,0.8468719793316106,-0.020900253812547884,10
2021-07-30,0.8677237338747377,0.0246220858075669,10
2021-08-31,0.9555989418525928,0.10127095128014622,10
2021-09-30,0.9231079293991301,-0.034000678559221925,10
2021-10-29,0.8895134305362549,-0.036392817993387505,10
2021-11-30,0.951272736889759,0.06943043717313167,10
2021-12-31,0.9803841708015995,0.03060261561476241,10
2022-01-28,0.8677487651025879,-0.11488904967418685,10
2022-02-28,0.913282270642473,0.052473143576876144,10
2022-03-31,0.8439916531564233,-0.07586988132081592,10
2022-04-29,0.719119200919557,-0.14795460567632285,10
2022-05-31,0.7857284249249273,0.09262612362483919,9
2022-06-30,0.8553262600257857,0.08857746887228643,10
2022-07-29,0.8691469964616948,0.016158438109327457,10
2022-08-31,0.8505966578295788,-0.021343154503938398,10
2022-09-30,0.793205351676434,-0.06747182183808137,10
2022-10-31,0.8133391173798464,0.02538279105260668,10
2022-11-30,1.016183318344912,0.2493968341502173,10
2022-12-30,0.9574043544535525,-0.057842874243492284,10
2023-01-31,1.0099406571964744,0.054873682680195546,10
2023-02-28,1.047328843712835,0.03702018158190348,10
2023-03-31,0.9743451106551746,-0.06968559444895006,10
2023-04-28,0.9925920738879351,0.018727412939436475,10
2023-05-31,1.0205660744822342,0.028182776520395043,10
2023-06-30,1.0518420646300704,0.0306457278267883,10
2023-07-31,1.0270170251624786,-0.023601489522405403,10
2023-08-31,0.9858707695135778,-0.04006384961572691,10
2023-09-28,1.0123805294449915,0.026889690567145446,10
2023-10-31,0.9621572941506211,-0.04960904900245745,10
2023-11-30,0.9385545085297746,-0.024531109169299344,10
2023-12-29,0.9294384115602681,-0.009712911596138038,10
2024-01-31,0.8353005089965471,-0.10128471278230218,10
2024-02-29,0.9114961078349499,0.09121938514072889,10
2024-03-29,0.9393497351126868,0.03055814176090867,10
2024-04-30,0.9537367111635666,0.015315888761233337,10
2024-05-31,0.8749808973134666,-0.0825760536721054,10
2024-06-28,0.8498080972257449,-0.028769542472312313,10
2024-07-31,0.8192020152585096,-0.03601528635364966,10
2024-08-30,0.7516729751588369,-0.08243270749079282,10
2024-09-30,0.9374705845474245,0.24717878057186582,10
2024-10-31,0.9407235603575468,0.0034699497389486227,10
2024-11-29,0.9816344776625364,0.04348877718066328,10
2024-12-31,0.9557955677896568,-0.02632233327257117,10
2025-01-27,0.8997864026843445,-0.05859952378188715,10
2025-02-28,0.9404146327609665,0.04515319408630246,10
2025-03-31,0.956686863906796,0.01730325175614912,10
2025-04-30,0.8610891948792425,-0.09992576738972238,10
2025-05-30,0.8902535579537446,0.03386915461015863,10
2025-06-30,0.9369815742809905,0.0524884353561592,10
2025-07-31,0.9630417511599995,0.027812902189679408,9
2025-08-29,1.008670638072426,0.047379967542908505,10
2025-09-30,0.9690253994925602,-0.03930444397155049,10
2025-10-31,1.0060304000885367,0.03818785412163049,10
2025-11-28,0.9827632980008877,-0.02312763320631411,10
2025-12-31,1.0004551358129121,0.018002135252723286,10
2026-01-30,1.0254718588140683,0.02500534217441847,10
2026-02-27,1.029205434479963,0.0036408367853336156,10
2026-03-31,0.9824075890375068,-0.04546987790256107,10
2026-04-30,0.9685125543182517,-0.014143859304739777,10
2026-05-29,0.9237621002132439,-0.046205342311239475,10
2026-06-18,0.8508981040898156,-0.07887744702516816,10
