run_id,date,code,volume,available_volume,cost_price,last_price,unrealized_pnl,holding_days
20260815_145151_7ad508,2019-04-02,000429.SZ,400,0,30.398438,30.12745,-108.3952,1
20260815_145151_7ad508,2019-04-02,600897.SH,100,0,113.633573,111.8998,-173.3773,1
20260815_145151_7ad508,2019-04-02,600808.SH,1600,0,7.769702,7.7212,-77.6032,1
20260815_145151_7ad508,2019-04-02,600277.SH,400,0,30.597808,31.08233,193.8088,1
20260815_145151_7ad508,2019-04-02,603608.SH,800,0,15.102379,14.98041,-97.5752,1
20260815_145151_7ad508,2019-04-02,300530.SZ,300,0,41.178009,41.48744,92.8293,1
20260815_145151_7ad508,2019-04-02,600926.SH,600,0,17.93073,17.70414,-135.954,1
20260815_145151_7ad508,2019-04-03,000429.SZ,400,400,30.398438,30.09416,-121.7112,2
20260815_145151_7ad508,2019-04-03,600897.SH,100,100,113.633573,112.32118,-131.2393,2
20260815_145151_7ad508,2019-04-03,600808.SH,1600,1600,7.769702,7.8182,77.5968,2
20260815_145151_7ad508,2019-04-03,600277.SH,400,400,30.597808,31.20296,242.0608,2
20260815_145151_7ad508,2019-04-03,603608.SH,800,800,15.102379,15.15717,43.8328,2
20260815_145151_7ad508,2019-04-03,300530.SZ,300,300,41.178009,41.24,18.5973,2
20260815_145151_7ad508,2019-04-03,600926.SH,600,600,17.93073,17.80624,-74.694,2
20260815_145151_7ad508,2019-04-04,000429.SZ,400,400,30.398438,30.32719,-28.4992,3
20260815_145151_7ad508,2019-04-04,600897.SH,100,100,113.633573,116.39452,276.0947,3
20260815_145151_7ad508,2019-04-04,600808.SH,1600,1600,7.769702,7.8958,201.7568,3
20260815_145151_7ad508,2019-04-04,600277.SH,400,400,30.597808,31.64527,418.9848,3
20260815_145151_7ad508,2019-04-04,603608.SH,800,800,15.102379,15.1719,55.6168,3
20260815_145151_7ad508,2019-04-04,300530.SZ,300,300,41.178009,40.60078,-173.1687,3
20260815_145151_7ad508,2019-04-04,600926.SH,600,600,17.93073,18.0717,84.582,3
20260815_145151_7ad508,2019-04-08,000429.SZ,400,400,30.398438,30.79325,157.9248,4
20260815_145151_7ad508,2019-04-08,600897.SH,100,100,113.633573,112.64892,-98.4653,4
20260815_145151_7ad508,2019-04-08,600808.SH,1600,1600,7.769702,8.2062,698.3968,4
20260815_145151_7ad508,2019-04-08,600277.SH,400,400,30.597808,32.168,628.0768,4
20260815_145151_7ad508,2019-04-08,603608.SH,800,800,15.102379,15.21609,90.9688,4
20260815_145151_7ad508,2019-04-08,300530.SZ,300,300,41.178009,41.0338,-43.2627,4
20260815_145151_7ad508,2019-04-08,600926.SH,600,600,17.93073,18.2759,207.102,4
20260815_145151_7ad508,2019-04-09,000429.SZ,400,400,30.398438,30.52693,51.3968,5
20260815_145151_7ad508,2019-04-09,600897.SH,100,100,113.633573,114.2408,60.7227,5
