entry_date,exit_date,stocks,n_stocks,period_return
2022-08-31,2022-09-30,002110.SZ;000932.SZ;002958.SZ;000898.SZ;002936.SZ...(10),10,-0.058634651301830376
2022-09-30,2022-10-31,000959.SZ;000932.SZ;000685.SZ;002432.SZ;002936.SZ...(10),10,-0.02879037053647272
2022-10-31,2022-11-30,002958.SZ;002110.SZ;000959.SZ;002948.SZ;002936.SZ...(10),10,0.13823116090031518
2022-11-30,2022-12-30,002958.SZ;002936.SZ;000778.SZ;000685.SZ;001872.SZ...(10),10,-0.019900342951305616
2022-12-30,2023-01-31,000778.SZ;002958.SZ;002936.SZ;000959.SZ;001872.SZ...(10),10,0.041579840957397175
2023-01-31,2023-02-28,002958.SZ;000685.SZ;001872.SZ;300070.SZ;000778.SZ...(10),10,0.029161757073927486
2023-02-28,2023-03-31,001872.SZ;002936.SZ;002958.SZ;000685.SZ;002966.SZ...(10),10,-0.028323171994016016
2023-03-31,2023-04-28,001227.SZ;002133.SZ;002936.SZ;002958.SZ;002948.SZ...(10),10,-0.01288864950689358
2023-04-28,2023-05-31,001227.SZ;002936.SZ;000726.SZ;002948.SZ;002958.SZ...(9),9,-0.028352821240388244
2023-05-31,2023-06-30,002958.SZ;002061.SZ;002966.SZ;001227.SZ;002807.SZ...(10),10,-0.012406347873831169
2023-06-30,2023-07-31,002807.SZ;002948.SZ;002958.SZ;002839.SZ;002966.SZ...(10),10,0.07320063848137286
2023-07-31,2023-08-31,000726.SZ;002807.SZ;002966.SZ;002958.SZ;000900.SZ...(10),10,-0.07126013317361568
2023-08-31,2023-09-28,002958.SZ;002948.SZ;002936.SZ;002807.SZ;002344.SZ...(10),10,0.017679840115342238
2023-09-28,2023-10-31,002958.SZ;000910.SZ;002936.SZ;000726.SZ;002966.SZ...(10),10,-0.012106970871207167
2023-10-31,2023-11-30,002966.SZ;002839.SZ;002948.SZ;002958.SZ;002807.SZ...(10),10,-0.021195835628337233
2023-11-30,2023-12-29,002948.SZ;002839.SZ;002958.SZ;002807.SZ;001227.SZ...(10),10,-0.026071559928921916
2023-12-29,2024-01-31,001227.SZ;002839.SZ;002948.SZ;002958.SZ;002807.SZ...(10),10,-0.0028564930035951397
2024-01-31,2024-02-29,002382.SZ;000910.SZ;000990.SZ;002092.SZ;002394.SZ...(10),10,0.008828767655652025
2024-02-29,2024-03-29,002807.SZ;000900.SZ;001227.SZ;002958.SZ;000726.SZ...(10),10,-0.009368821373909897
2024-03-29,2024-04-30,001227.SZ;002936.SZ;002958.SZ;002807.SZ;002948.SZ...(10),10,0.03645510955288147
2024-04-30,2024-05-31,002936.SZ;000778.SZ;002958.SZ;001227.SZ;002839.SZ...(10),10,0.016518054646818235
2024-05-31,2024-06-28,002958.SZ;002936.SZ;000900.SZ;001227.SZ;002393.SZ...(10),10,-0.10679797663732678
2024-06-28,2024-07-31,000882.SZ;002110.SZ;002936.SZ;000709.SZ;002958.SZ...(10),10,0.03888440572024495
2024-07-31,2024-08-30,002958.SZ;001227.SZ;000726.SZ;000926.SZ;000709.SZ...(10),10,-0.04358292725968359
2024-08-30,2024-09-30,002958.SZ;000932.SZ;300070.SZ;000709.SZ;000900.SZ...(10),10,0.24009612038883743
2024-09-30,2024-10-31,002958.SZ;002948.SZ;002807.SZ;001227.SZ;000778.SZ...(10),10,-0.03243347852249414
2024-10-31,2024-11-29,002839.SZ;002807.SZ;002948.SZ;002958.SZ;000900.SZ...(10),10,0.05283340407970558
2024-11-29,2024-12-31,002948.SZ;000778.SZ;002807.SZ;001227.SZ;000959.SZ...(10),10,-0.014485673790447507
2024-12-31,2025-01-27,000789.SZ;000726.SZ;000877.SZ;002382.SZ;002394.SZ...(10),10,-0.014409046813468673
2025-01-27,2025-02-28,000778.SZ;002382.SZ;001227.SZ;000877.SZ;000726.SZ...(10),10,0.019529961263353313
2025-02-28,2025-03-31,002807.SZ;001227.SZ;000726.SZ;002839.SZ;002958.SZ...(10),10,0.016011408886716795
2025-03-31,2025-04-30,000900.SZ;002936.SZ;001227.SZ;002382.SZ;000825.SZ...(10),10,-0.005045914283333642
2025-04-30,2025-05-30,002807.SZ;002936.SZ;000900.SZ;002839.SZ;001227.SZ...(10),10,0.04791101664687606
2025-05-30,2025-06-30,000709.SZ;001227.SZ;000900.SZ;000726.SZ;002839.SZ...(10),10,0.022883981773858232
2025-06-30,2025-07-31,000932.SZ;002092.SZ;000726.SZ;000709.SZ;001227.SZ...(10),10,0.10812161650475031
2025-07-31,2025-08-29,002807.SZ;002839.SZ;002958.SZ;001227.SZ;002936.SZ...(10),10,0.01409777476262981
2025-08-29,2025-09-30,002958.SZ;002839.SZ;001227.SZ;002936.SZ;000726.SZ...(10),10,-0.052677913542104896
2025-09-30,2025-10-31,002958.SZ;002839.SZ;001227.SZ;002936.SZ;000900.SZ...(10),10,0.0404645007669297
2025-10-31,2025-11-28,001227.SZ;002936.SZ;002958.SZ;002839.SZ;300070.SZ...(10),10,-0.01029736228657815
2025-11-28,2025-12-31,002958.SZ;001227.SZ;000778.SZ;002936.SZ;000709.SZ...(10),10,-0.005965582215142107
2025-12-31,2026-01-30,002958.SZ;002936.SZ;300070.SZ;000900.SZ;001227.SZ...(10),10,0.038653566491198596
2026-01-30,2026-02-27,002807.SZ;002936.SZ;001227.SZ;002958.SZ;002839.SZ...(10),10,0.006311474289826269
2026-02-27,2026-03-31,001227.SZ;002807.SZ;002958.SZ;002936.SZ;002839.SZ...(10),10,-0.0484734960772751
2026-03-31,2026-04-30,002936.SZ;002958.SZ;000932.SZ;001227.SZ;000900.SZ...(10),10,-0.02621368446509644
2026-04-30,2026-05-29,002936.SZ;002958.SZ;001227.SZ;002839.SZ;000726.SZ...(10),10,-0.07610094387806995
