date,portfolio_value,period_return,n_stocks
2018-08-31,0.8947347759372904,-0.10526522406270952,10
2018-09-28,0.9144112825455407,0.02199144052229085,10
2018-10-31,0.8223689356509243,-0.10065749258734946,10
2018-11-30,0.9552223402504245,0.1615496389030596,10
2018-12-28,0.9098037428758183,-0.04754767079955343,10
2019-01-31,0.9230505475630265,0.01456006835643039,10
2019-02-28,1.1287666233243177,0.22286545011473996,10
2019-03-29,1.1887902709288585,0.053176313300056434,10
2019-04-30,1.1416566239259789,-0.03964841247064701,10
2019-05-31,1.0914612452717358,-0.04396714178526726,10
2019-06-28,1.0995705367733772,0.007429756701643131,10
2019-07-31,1.0524563251470982,-0.042847830176072875,10
2019-08-30,1.0302900796016554,-0.021061439810668346,10
2019-09-30,1.0289666744711141,-0.0012844975961070703,10
2019-10-31,1.0269934673904517,-0.0019176588801347871,10
2019-11-29,1.0556958555105425,0.027947975358618794,10
2019-12-31,1.1123064989515627,0.053624008416366185,10
2020-01-23,1.0589422691114474,-0.047976191715516744,10
2020-02-28,0.9824286085267016,-0.07225479878987925,10
2020-03-31,0.9534319725814253,-0.029515260135554233,10
2020-04-30,0.9493065575102053,-0.004326910770624193,10
2020-05-29,0.929197463194327,-0.021182929957441345,10
2020-06-30,0.943324631318513,0.015203623216555821,9
2020-07-31,1.036920588324306,0.09921924425419805,10
2020-08-31,1.0583097944742135,0.020627622202461136,10
2020-09-30,1.0069935254458868,-0.04848889171796944,10
2020-10-30,0.9869615056439918,-0.019892898311362085,10
2020-11-30,1.03973203159517,0.05346766378365022,10
2020-12-31,1.0403172468989175,0.0005628520483781263,10
2021-01-29,0.9660435322142172,-0.07139525457844978,10
2021-02-26,1.0085320067966377,0.043981946118965255,10
2021-03-31,1.0340320726264003,0.025284339671834032,10
2021-04-30,1.0550085721143896,0.020286120753208115,10
2021-05-31,1.0805199102109477,0.024181166647233687,10
2021-06-30,1.03673135310708,-0.040525451396188315,10
2021-07-30,1.0115346778841638,-0.02430395796114567,10
2021-08-31,1.0666090245547528,0.05444632584004784,10
2021-09-30,1.0815147360548245,0.013974859725468747,10
2021-10-29,1.0684972632404914,-0.012036334208277644,10
2021-11-30,1.0707228798820354,0.0020829408910175485,10
2021-12-31,1.1245839348011928,0.050303450062719704,10
2022-01-28,1.0862156487184624,-0.03411776115182832,10
2022-02-28,1.1283450547900722,0.038785489899095894,10
2022-03-31,1.1227988878161863,-0.004915311101281683,10
2022-04-29,1.1258572086062018,0.0027238366756524024,10
2022-05-31,1.1950191452809447,0.06143046928692196,10
2022-06-30,1.2220767838212343,0.022642012596315854,10
2022-07-29,1.2295229601553324,0.006093051134491778,10
2022-08-31,1.2073747742993712,-0.01801364152903906,10
2022-09-30,1.1365807754177015,-0.058634651301830376,10
2022-10-31,1.1038581937487943,-0.02879037053647272,10
2022-11-30,1.256445793340015,0.13823116090031518,10
2022-12-30,1.2314420911528234,-0.019900342951305616,10
2023-01-31,1.2826452574512024,0.041579840957397175,10
2023-02-28,1.3200494468610195,0.029161757073927486,10
2023-03-31,1.2826614593369692,-0.028323171994016016,10
2023-04-28,1.2661296853515742,-0.01288864950689358,10
2023-05-31,1.2302313367156519,-0.028352821240388244,9
2023-06-30,1.2149686587870692,-0.012406347873831169,10
2023-07-31,1.3039051403451398,0.07320063848137286,10
2023-08-31,1.2109886863983832,-0.07126013317361568,10
2023-09-28,1.232398772755395,0.017679840115342238,10
2023-10-31,1.217478156711934,-0.012106970871207167,10
2023-11-30,1.1916726898211767,-0.021195835628337233,10
2023-12-29,1.1606039238728443,-0.026071559928921916,10
2024-01-31,1.1572886668843565,-0.0028564930035951397,10
2024-02-29,1.1675060996347977,0.008828767655652025,10
2024-03-29,1.156567943534369,-0.009368821373909897,10
2024-04-30,1.1987307546212653,0.03645510955288147,10
2024-05-31,1.2185314547329211,0.016518054646818235,10
2024-06-28,1.0883947608985067,-0.10679797663732678,10
2024-07-31,1.1307163443650732,0.03888440572024495,10
2024-08-30,1.081436416177275,-0.04358292725968359,10
2024-09-30,1.341085104148647,0.24009612038883743,10
2024-10-31,1.297589049226405,-0.03243347852249414,10
2024-11-29,1.3661450957935848,0.05283340407970558,10
2024-12-31,1.3463555635854993,-0.014485673790447507,10
2025-01-27,1.3269558632422218,-0.014409046813468673,10
2025-02-28,1.3528712598495218,0.019529961263353313,10
2025-03-31,1.3745326347620601,0.016011408886716795,10
2025-04-30,1.367596860907406,-0.005045914283333642,10
2025-05-30,1.4331198168765564,0.04791101664687606,10
2025-06-30,1.4659153046457145,0.022883981773858232,10
2025-07-31,1.6244124370430626,0.10812161650475031,10
2025-08-29,1.6473130377021103,0.01409777476262981,10
2025-09-30,1.5605360239252564,-0.052677913542104896,10
2025-10-31,1.6236823350622014,0.0404645007669297,10
2025-11-28,1.6069626898197487,-0.01029736228657815,10
2025-12-31,1.5973762217769631,-0.005965582215142107,10
2026-01-30,1.6591205097768786,0.038653566491198596,10
2026-02-27,1.669592006218059,0.006311474289826269,10
2026-03-31,1.588661044653998,-0.0484734960772751,10
2026-04-30,1.5470163853074477,-0.02621368446509644,10
2026-05-29,1.429286978190711,-0.07610094387806995,10
