date,portfolio_value,period_return,n_stocks
2018-08-31,0.8444722406205405,-0.1555277593794595,30
2018-09-28,0.8503988801669502,0.007018157923171816,30
2018-10-31,0.7366972800674273,-0.13370384504410565,30
2018-11-30,0.7867578888026162,0.06795275357960744,30
2018-12-28,0.7593266542144265,-0.03486617036651252,30
2019-01-31,0.7149958426865325,-0.05838174029826086,30
2019-02-28,0.8728070358721076,0.22071623884219216,30
2019-03-29,0.9569686799480058,0.09642640425303627,30
2019-04-30,0.9250822983799906,-0.03332019347775072,30
2019-05-31,0.8484097417446574,-0.08288187631479112,30
2019-06-28,0.853308332498067,0.00577385019570417,30
2019-07-31,0.8376159225789582,-0.01839008166388008,30
2019-08-30,0.825550131956651,-0.014404920318560306,30
2019-09-30,0.8155152901504071,-0.01215533911000667,30
2019-10-31,0.8031657740578749,-0.01514320607067285,29
2019-11-29,0.7828133647706351,-0.02534023478666463,29
2019-12-31,0.849680104167061,0.08541849488737065,30
2020-01-23,0.8304328472389018,-0.02265235685026096,30
2020-02-28,0.7878276559663532,-0.051304800158382666,30
2020-03-31,0.7728260177556684,-0.019041776582828587,30
2020-04-30,0.8117633586290992,0.05038306161910423,30
2020-05-29,0.8162331106301505,0.005506225371640005,30
2020-06-30,0.9387793755981956,0.1501363561120874,28
2020-07-31,1.0642480975025883,0.13365091433164816,30
2020-08-31,1.0801796768767515,0.014969798312582168,30
2020-09-30,0.9920284724759811,-0.08160790865428261,30
2020-10-30,0.9873225426864737,-0.004743744680797298,30
2020-11-30,1.0230724530603503,0.03620894776351628,30
2020-12-31,1.0286709790112092,0.00547226731998484,30
2021-01-29,0.942369743599054,-0.0838958589996489,30
2021-02-26,0.9821841340287056,0.04224922404405118,30
2021-03-31,0.9905013629220927,0.00846809534508723,30
2021-04-30,1.034288665238943,0.0442072105662457,29
2021-05-31,1.0590241058230414,0.02391541299389959,30
2021-06-30,1.0669407615128228,0.007475425390462639,30
2021-07-30,1.0846736942065893,0.01662035356922993,30
2021-08-31,1.1424824565667007,0.05329599368812654,30
2021-09-30,1.1301460649421309,-0.010797882762805855,30
2021-10-29,1.089801959372138,-0.035698133915157845,30
2021-11-30,1.167869930000003,0.07163500666932358,30
2021-12-31,1.2447644890620229,0.06584171497764266,30
2022-01-28,1.138863572917289,-0.08507707046216781,30
2022-02-28,1.192632360865121,0.04721266816015482,30
2022-03-31,1.1204811635853853,-0.06049743378370037,30
2022-04-29,0.975062920396836,-0.12978196145951354,30
2022-05-31,1.0630841170229248,0.09027232477496486,29
2022-06-30,1.1411064789857535,0.07339246322419281,30
2022-07-29,1.1384371165735252,-0.0023392754851422636,30
2022-08-31,1.1289771347800708,-0.008309621722390078,30
2022-09-30,1.045966673949028,-0.0735271408727099,30
2022-10-31,1.0455849302613023,-0.0003649673524344795,30
2022-11-30,1.253141328353253,0.1985074498348789,30
2022-12-30,1.1741668122221416,-0.06302123658701081,30
2023-01-31,1.2599128707059575,0.07302715218252438,30
2023-02-28,1.3002490025815918,0.032015016921791664,30
2023-03-31,1.2111832313694053,-0.06849901137039902,30
2023-04-28,1.241995692550658,0.025439966788852367,30
2023-05-31,1.236837573295185,-0.004153089488482642,30
2023-06-30,1.2330979856603967,-0.0030235074641410953,30
2023-07-31,1.1972891391370837,-0.029039741317990496,30
2023-08-31,1.1259148956097895,-0.05961320552755976,30
2023-09-28,1.126547125465579,0.000561525438782854,30
2023-10-31,1.0748765318915754,-0.04586634008111208,30
2023-11-30,1.075029528005751,0.00014233831480736214,30
2023-12-29,1.0579985045255875,-0.015842377382653906,30
2024-01-31,0.9190016428571611,-0.13137718160646492,30
2024-02-29,1.0339215856270214,0.12504868044911857,30
2024-03-29,1.0568414144946332,0.022167859909523083,30
2024-04-30,1.0868962694856326,0.028438377393992787,30
2024-05-31,1.0172332939373936,-0.06409349033942918,30
2024-06-28,0.9304205912291872,-0.08534197929383674,30
2024-07-31,0.903248560391631,-0.029204029977086897,30
2024-08-30,0.8398796985808668,-0.0701566153432769,30
2024-09-30,1.0445281337433963,0.24366398605457548,30
2024-10-31,1.0384283967729842,-0.005839705770826627,30
2024-11-29,1.0900139767877997,0.049676588366730515,30
2024-12-31,1.070222929896215,-0.018156690935200316,30
2025-01-27,1.0284149279811545,-0.03906476001136952,30
2025-02-28,1.0527644618056398,0.023676760383364998,30
2025-03-31,1.0765492556923009,0.02259270211863609,30
2025-04-30,1.0238532701555654,-0.048948977724988615,30
2025-05-30,1.0559984175785204,0.03139624432519615,30
2025-06-30,1.0900174172320651,0.03221501006748924,30
2025-07-31,1.132898130994341,0.03933947575917153,29
2025-08-29,1.1869743232854753,0.04773261673904598,30
2025-09-30,1.153097535978105,-0.02854045504000565,30
2025-10-31,1.2019948932375677,0.04240522222431575,30
2025-11-28,1.188617315906909,-0.011129479339655187,30
2025-12-31,1.196660955349069,0.006767223844474101,30
2026-01-30,1.2565061175282277,0.05001012351213677,30
2026-02-27,1.2747986689838307,0.014558266927969746,30
2026-03-31,1.2032090515908278,-0.05615758718203602,30
2026-04-30,1.1918491780241895,-0.009441313254433096,30
2026-05-29,1.1160781208334618,-0.0635743671160965,30
2026-06-18,1.05522767378943,-0.054521673624952235,30
