date,portfolio_value,period_return,n_stocks
2018-10-08,0.8918056502200897,-0.10819434977991028,79
2018-12-03,0.8753979267788912,-0.01839831743289499,80
2019-01-02,0.8200757123616513,-0.06319664774716004,79
2019-02-01,0.8104911592321392,-0.011687400303455643,80
2019-04-01,1.0847598613082998,0.33839814161082693,79
2019-06-03,0.9575894870097017,-0.11723366510374136,79
2019-08-01,0.9132762713869029,-0.046275795864444205,80
2019-10-08,0.8808866611516932,-0.03546529265018875,80
2019-12-02,0.8761415732920119,-0.0053867178025802116,79
2020-01-02,0.9402036474932144,0.0731184047807431,80
2020-02-03,0.8221655043149496,-0.12554529382329022,80
2020-04-01,0.8601381185510608,0.04618609518013164,80
2020-06-01,0.871396973843919,0.01308958997401987,80
2020-08-03,1.0242317569675217,0.17539053693222695,80
2020-10-09,0.982232482530293,-0.041005635835367274,80
2020-12-01,0.9899318618089209,0.007838652677005547,80
2021-01-04,0.987880882609152,-0.0020718387587011946,80
2021-02-01,0.9181751527369179,-0.07056086528178382,80
2021-04-01,1.027292709721981,0.11884176636647491,79
2021-06-01,1.0565178668457904,0.02844871461388909,79
2021-08-02,0.9833681882292182,-0.06923657508505643,80
2021-10-08,1.1178517036106597,0.13675804951918377,80
2021-12-01,1.082314067793331,-0.031791011010263874,80
2022-01-04,1.166648466354541,0.07792044940629342,80
2022-02-07,1.139913734228268,-0.02291584217293119,80
2022-04-01,1.1817019709214438,0.03665912203563992,80
2022-06-01,1.133969268475108,-0.04039318171663535,80
2022-08-01,1.154947246105402,0.018499599780604375,80
2022-10-10,1.0733790470883962,-0.07062504308492176,80
2022-12-01,1.1909533088269522,0.10953657243215528,80
2023-01-03,1.1312676312758692,-0.050115883728364875,80
2023-02-01,1.2084929991101467,0.06826445458107988,80
2023-04-03,1.1972355311462464,-0.009315294314646106,80
2023-06-01,1.142206802786749,-0.045963160069942485,80
2023-08-01,1.229098727956393,0.07607372409063369,80
2023-10-09,1.1457232630145255,-0.06783463609997772,80
2023-12-01,1.1035690457926577,-0.03679266938418923,80
2024-01-02,1.0889857163576744,-0.013214695981716922,80
2024-02-01,1.0137226368025418,-0.06911300894456607,80
2024-04-01,1.0803355362337763,0.06571116892619008,80
2024-06-03,1.1105534679101583,0.027970876327669984,80
2024-08-01,1.0137811699560129,-0.08713880128279791,80
2024-10-08,1.2996515522533407,0.28198430861537055,80
2024-12-02,1.242438784318594,-0.04402162089950251,80
2025-01-02,1.2152798488066348,-0.021859375169823312,80
2025-02-05,1.1784482710085913,-0.030307075225686438,80
2025-04-01,1.2142234273830281,0.030357850450082425,80
2025-06-03,1.2205878546064861,0.005241561873975062,80
2025-08-01,1.276020805086018,0.045414961545232724,80
2025-10-09,1.3246735662829139,0.03812850151265067,80
2025-12-01,1.370998151339272,0.03497056651197978,80
2026-01-05,1.3633321876070963,-0.00559152010867923,80
2026-02-02,1.4426083141675323,0.05814879695577398,80
2026-04-01,1.4301682294836655,-0.00862332801058716,80
2026-06-01,1.3468652392470732,-0.058246986976257555,80
