open,close,open_next,open_next2,up_limit_next,vol_next,limit_up_t,oneword_next,ts_code,trade_date,T_intraday,overnight_gap,exec1
39.71,40.09,39.75,38.54,48.11,309772.28,False,False,300458.SZ,2025-07-01,0.009569377990430672,-0.008480917934647114,-0.030440251572327104
15.99,15.84,15.99,15.84,17.42,95464.42,False,False,002935.SZ,2025-07-02,-0.009380863039399667,0.009469696969697017,-0.009380863039399667
142.5,138.93,141.47,143.11,166.72,383978.75,False,False,300308.SZ,2025-07-02,-0.025052631578947326,0.018282588353847107,0.011592563794444066
15.99,15.94,15.84,15.63,17.53,80387.79,False,False,002935.SZ,2025-07-03,-0.0031269543464665928,-0.006273525721455453,-0.01325757575757569
141.47,142.26,143.11,137.5,170.71,418744.79,False,False,300308.SZ,2025-07-03,0.0055842228034210795,0.005974975397160298,-0.039200614911606535
15.84,15.75,15.63,15.67,17.33,45681.6,False,False,002935.SZ,2025-07-04,-0.005681818181818121,-0.007619047619047525,0.0025591810620599897
143.11,139.45,137.5,134.76,167.34,575204.24,False,False,300308.SZ,2025-07-04,-0.025574732723080307,-0.013983506633201803,-0.019927272727272793
15.63,15.66,15.67,15.78,17.23,57151.82,False,False,002935.SZ,2025-07-07,0.0019193857965451588,0.0006385696040869249,0.007019783024888371
137.5,135.15,134.76,145.0,162.18,532241.12,False,False,300308.SZ,2025-07-07,-0.017090909090909046,-0.002885682574916837,0.07598693974473147
15.67,15.82,15.78,15.61,17.4,56545.97,False,False,002935.SZ,2025-07-08,0.00957243139757491,-0.0025284450063212116,-0.010773130544993625
18.13,18.35,19.03,18.27,22.02,50835.0,False,False,300549.SZ,2025-07-08,0.012134583563155221,0.03705722070844675,-0.03993694167104578
15.78,15.68,15.61,15.65,17.25,48378.54,False,False,002935.SZ,2025-07-09,-0.006337135614702172,-0.004464285714285698,0.002562459961563235
156.0,152.7,156.0,145.01,183.24,675129.13,False,False,300476.SZ,2025-07-09,-0.02115384615384619,0.021611001964636722,-0.07044871794871799
156.0,145.12,145.01,143.26,174.14,441309.25,False,False,300476.SZ,2025-07-10,-0.06974358974358974,-0.000757993384785105,-0.012068133232190914
41.77,43.96,43.97,44.08,48.36,134659.76,False,False,000628.SZ,2025-07-10,0.05242997366530999,0.00022747952684243344,0.0025017057084375516
11.0,11.1,11.15,10.77,12.21,73430.73,False,False,002088.SZ,2025-07-11,0.009090909090909038,0.0045045045045044585,-0.03408071748878927
145.01,145.05,143.26,148.02,174.06,275794.24,False,False,300476.SZ,2025-07-11,0.0002758430453073668,-0.01234057221647722,0.033226301828842786
5.76,5.69,5.71,5.64,6.26,99775.0,False,False,002016.SZ,2025-07-14,-0.012152777777777679,0.0035149384885764245,-0.012259194395796924
143.26,144.35,148.02,162.29,173.22,634120.93,False,False,300476.SZ,2025-07-14,0.007608543906184595,0.025424315898856964,0.09640589109579767
17.28,19.05,17.3,18.69,22.86,274853.52,False,False,301139.SZ,2025-07-15,0.10243055555555558,-0.09186351706036744,0.0803468208092486
5.71,5.65,5.64,5.64,6.22,65806.0,False,False,002016.SZ,2025-07-15,-0.010507880910682998,-0.0017699115044248481,0.0
17.3,18.04,18.69,18.07,21.65,256098.81,False,False,301139.SZ,2025-07-16,0.04277456647398825,0.0360310421286032,-0.03317281968967367
7.23,7.24,7.28,7.53,7.96,181715.01,False,False,600080.SH,2025-07-16,0.0013831258644536604,0.005524861878453136,0.03434065934065944
5.81,5.81,5.84,5.86,6.39,43128.7,False,False,003012.SZ,2025-07-17,0.0,0.005163511187607606,0.0034246575342467
33.88,33.68,33.83,33.88,37.05,6219.02,False,False,001326.SZ,2025-07-17,-0.005903187721369663,0.004453681710213653,0.0014779781259237623
18.07,17.97,17.97,18.4,21.56,121217.38,False,False,301139.SZ,2025-07-18,-0.005534034311012848,0.0,0.023928770172509717
33.83,33.63,33.88,34.35,36.99,10370.07,False,False,001326.SZ,2025-07-18,-0.005911912503694827,0.007433838834373985,0.01387249114521838
25.25,25.38,25.41,25.6,27.92,46857.3,False,False,000028.SZ,2025-07-21,0.005148514851485153,0.0011820330969267712,0.00747737111373481
17.97,18.36,18.4,18.18,22.03,99069.0,False,False,301139.SZ,2025-07-21,0.0217028380634392,0.002178649237472685,-0.011956521739130421
18.4,18.19,18.18,17.8,21.83,99023.0,False,False,301139.SZ,2025-07-22,-0.011413043478260776,-0.0005497526113249496,-0.020902090209020896
11.24,11.16,11.19,11.16,12.28,17247.0,False,False,603898.SH,2025-07-22,-0.007117437722419906,0.0026881720430107503,-0.002680965147452974
18.18,17.87,17.8,18.12,21.44,78568.0,False,False,301139.SZ,2025-07-23,-0.017051705170517018,-0.003917179630665957,0.01797752808988773
25.6,25.48,25.55,25.85,28.03,48446.63,False,False,000028.SZ,2025-07-23,-0.004687500000000067,0.0027472527472527375,0.011741682974559797
17.8,18.15,18.12,18.03,21.78,64767.0,False,False,301139.SZ,2025-07-24,0.019662921348314377,-0.0016528925619833101,-0.004966887417218513
25.55,25.82,25.85,25.81,28.4,59701.5,False,False,000028.SZ,2025-07-24,0.010567514677103595,0.0011618900077459138,-0.001547388781431458
18.12,18.01,18.03,18.94,21.61,173916.32,False,False,301139.SZ,2025-07-25,-0.006070640176600417,0.001110494169905607,0.05047143649473096
11.04,11.28,11.3,11.42,12.41,23897.81,False,False,603898.SH,2025-07-25,0.021739130434782705,0.0017730496453902678,0.010619469026548645
7.43,7.34,7.35,7.28,8.07,283911.15,False,False,000600.SZ,2025-07-28,-0.012113055181695809,0.0013623978201635634,-0.00952380952380949
10.16,10.22,10.24,10.07,11.24,151420.79,False,False,605500.SH,2025-07-28,0.0059055118110236116,0.001956947162426559,-0.0166015625
7.35,7.28,7.28,7.31,8.01,287945.8,False,False,000600.SZ,2025-07-29,-0.00952380952380949,0.0,0.004120879120879106
10.24,10.08,10.07,10.0,11.09,115635.87,False,False,605500.SH,2025-07-29,-0.015625,-0.0009920634920634885,-0.006951340615690249
10.07,9.97,10.0,9.87,10.97,106438.57,False,False,605500.SH,2025-07-30,-0.009930486593843102,0.0030090270812437314,-0.013000000000000123
14.96,14.98,15.03,14.72,16.48,33854.99,False,False,603208.SH,2025-07-30,0.0013368983957218195,0.0033377837116153053,-0.020625415834996552
10.0,9.84,9.87,9.84,10.82,68202.05,False,False,605500.SH,2025-07-31,-0.016000000000000014,0.0030487804878047697,-0.003039513677811523
7.92,7.7,7.7,7.64,8.47,54758.44,False,False,603101.SH,2025-07-31,-0.02777777777777779,0.0,-0.007792207792207906
7.7,7.64,7.64,7.65,8.4,75710.82,False,False,603101.SH,2025-08-01,-0.007792207792207906,0.0,0.0013089005235602524
9.87,9.83,9.84,9.95,10.81,76765.3,False,False,605500.SH,2025-08-01,-0.00405268490374866,0.0010172939979653517,0.011178861788617933
4.16,4.2,4.2,4.23,4.62,100425.26,False,False,002641.SZ,2025-08-04,0.009615384615384581,0.0,0.0071428571428571175
3.49,3.52,3.5,3.53,3.87,172025.05,False,False,000090.SZ,2025-08-04,0.008595988538681931,-0.005681818181818232,0.008571428571428452
3.5,3.53,3.53,3.51,3.88,265322.59,False,False,000090.SZ,2025-08-05,0.008571428571428452,0.0,-0.005665722379603388
4.2,4.24,4.23,4.25,4.66,77753.78,False,False,002641.SZ,2025-08-05,0.00952380952380949,-0.002358490566037652,0.004728132387706863
3.53,3.5,3.51,3.5,3.85,181619.44,False,False,000090.SZ,2025-08-06,-0.008498583569405027,0.0028571428571428914,-0.002849002849002802
5.0,5.01,5.01,5.0,5.51,118762.8,False,False,600925.SH,2025-08-06,0.0020000000000000018,0.0,-0.001996007984031878
3.51,3.51,3.5,3.53,3.86,157487.07,False,False,000090.SZ,2025-08-07,0.0,-0.002849002849002802,0.008571428571428452
5.01,5.0,5.0,4.99,5.5,104880.16,False,False,600925.SH,2025-08-07,-0.001996007984031878,0.0,-0.0020000000000000018
26.67,24.44,25.04,24.62,26.88,107304.0,False,False,002857.SZ,2025-08-08,-0.08361454818147729,0.0245499181669393,-0.016773162939297093
3.5,3.52,3.53,3.58,3.87,289986.86,False,False,000090.SZ,2025-08-08,0.005714285714285783,0.0028409090909089496,0.014164305949008638
20.85,21.24,21.02,21.36,23.36,256844.18,False,False,002048.SZ,2025-08-11,0.01870503597122286,-0.010357815442561202,0.016175071360609028
3.53,3.58,3.58,3.69,3.94,455001.54,False,False,000090.SZ,2025-08-11,0.014164305949008638,0.0,0.030726256983240274
21.02,21.33,21.36,21.7,23.46,344310.35,False,False,002048.SZ,2025-08-12,0.014747859181731604,0.0014064697609001975,0.015917602996254665
6.96,7.04,7.05,6.98,7.74,186548.01,False,False,000554.SZ,2025-08-12,0.011494252873563315,0.0014204545454545858,-0.0099290780141843
21.36,21.79,21.7,21.36,23.97,270843.06,False,False,002048.SZ,2025-08-13,0.020131086142322063,-0.004130335016062414,-0.015668202764976935
67.6,68.3,68.3,67.77,75.13,117357.75,False,False,603662.SH,2025-08-13,0.010355029585798814,0.0,-0.007759882869692536
21.7,21.47,21.36,23.21,23.62,440340.11,False,False,002048.SZ,2025-08-14,-0.010599078341013812,-0.005123428039124356,0.08661048689138573
