date,code,en,current_ret,current_reason,current_hold,act8_ret,act8_reason,act8_hold,act8_floor_ret,act8_floor_reason,act8_floor_hold,act5_floor_ret,act5_floor_reason,act5_floor_hold,act8_floor_nb_ret,act8_floor_nb_reason,act8_floor_nb_hold
2024-12-06,000833.SZ,3870,-0.09377007064868337,STOP,2,-0.09377007064868337,STOP,2,-0.09377007064868337,STOP,2,-0.09377007064868337,STOP,2,-0.09377007064868337,STOP,2
2024-12-06,301287.SZ,3870,-0.016987179487179427,TRAIL,7,-0.016987179487179427,TRAIL,7,-0.016987179487179427,TRAIL,7,-0.016987179487179427,TRAIL,7,-0.016987179487179427,TRAIL,7
2024-12-10,603536.SH,3872,0.322072072072072,TP,2,0.322072072072072,TP,2,0.322072072072072,TP,2,0.322072072072072,TP,2,0.322072072072072,TP,2
2024-12-10,002158.SZ,3872,-0.009249743062692661,MATURE,10,-0.009249743062692661,MATURE,10,-0.009249743062692661,MATURE,10,-0.009249743062692661,MATURE,10,-0.009249743062692661,MATURE,10
2024-12-11,002039.SZ,3873,0.008441558441558472,MATURE,10,0.008441558441558472,MATURE,10,0.008441558441558472,MATURE,10,0.008441558441558472,MATURE,10,0.008441558441558472,MATURE,10
2024-12-11,300979.SZ,3873,-0.0006506180871828082,MATURE,10,-0.0006506180871828082,MATURE,10,-0.0006506180871828082,MATURE,10,-0.0006506180871828082,MATURE,10,-0.0006506180871828082,MATURE,10
2024-12-12,300851.SZ,3874,-0.062041360907271526,TRAIL,4,-0.07171447631754513,STOP,9,-0.07171447631754513,STOP,9,-0.07171447631754513,STOP,9,-0.07171447631754513,STOP,9
2024-12-12,301381.SZ,3874,-0.07758945386064042,STOP,4,-0.07758945386064042,STOP,4,-0.07758945386064042,STOP,4,-0.07758945386064042,STOP,4,-0.07758945386064042,STOP,4
2024-12-18,605499.SH,3878,0.0005262944820048077,MATURE,10,0.0005262944820048077,MATURE,10,0.0005262944820048077,MATURE,10,0.0005262944820048077,MATURE,10,0.0005262944820048077,MATURE,10
2024-12-18,001368.SZ,3878,-0.05305305305305297,TRAIL,5,-0.026026026026025995,MATURE,10,-0.026026026026025995,MATURE,10,-0.026026026026025995,MATURE,10,-0.026026026026025995,MATURE,10
2024-12-20,001368.SZ,3880,-0.07118311242022579,STOP,3,-0.07118311242022579,STOP,3,-0.07118311242022579,STOP,3,-0.07118311242022579,STOP,3,-0.07118311242022579,STOP,3
2024-12-24,605001.SH,3882,-0.15340909090909094,STOP,1,-0.15340909090909094,STOP,1,-0.15340909090909094,STOP,1,-0.15340909090909094,STOP,1,-0.15340909090909094,STOP,1
2024-12-24,603176.SH,3882,-0.08695652173913038,STOP,7,-0.08695652173913038,STOP,7,-0.08695652173913038,STOP,7,-0.08695652173913038,STOP,7,-0.08695652173913038,STOP,7
2024-12-27,603176.SH,3885,-0.08893709327548804,STOP,4,-0.08893709327548804,STOP,4,-0.08893709327548804,STOP,4,-0.08893709327548804,STOP,4,-0.08893709327548804,STOP,4
2025-01-06,300855.SZ,3890,0.003761165961448043,MATURE,10,0.003761165961448043,MATURE,10,0.003761165961448043,MATURE,10,0.003761165961448043,MATURE,10,0.003761165961448043,MATURE,10
2025-01-07,300260.SZ,3891,-0.017140468227424766,TRAIL,3,-0.017140468227424766,TRAIL,3,-0.017140468227424766,TRAIL,3,-0.017140468227424766,TRAIL,3,-0.017140468227424766,TRAIL,3
2025-01-07,603848.SH,3891,-0.002952029520295274,MATURE,10,-0.002952029520295274,MATURE,10,-0.002952029520295274,MATURE,10,-0.002952029520295274,MATURE,10,-0.002952029520295274,MATURE,10
2025-01-09,603181.SH,3893,0.02230483271375472,MATURE,10,0.02230483271375472,MATURE,10,0.02230483271375472,MATURE,10,0.02230483271375472,MATURE,10,0.02230483271375472,MATURE,10
2025-01-13,603019.SH,3895,0.13140455794407635,MATURE,10,0.13140455794407635,MATURE,10,0.13140455794407635,MATURE,10,0.13140455794407635,MATURE,10,0.13140455794407635,MATURE,10
2025-01-14,002275.SZ,3896,0.0014869888475836923,MATURE,10,0.0014869888475836923,MATURE,10,0.0014869888475836923,MATURE,10,0.0014869888475836923,MATURE,10,0.0014869888475836923,MATURE,10
2025-01-14,300105.SZ,3896,0.01371951219512213,MATURE,10,0.01371951219512213,MATURE,10,0.01371951219512213,MATURE,10,0.01371951219512213,MATURE,10,0.01371951219512213,MATURE,10
2025-01-16,301208.SZ,3898,0.15516129032258075,TP,9,0.15516129032258075,TP,9,0.15516129032258075,TP,9,0.15516129032258075,TP,9,0.15516129032258075,TP,9
2025-01-17,301391.SZ,3899,0.15652670665524138,TP,8,0.15652670665524138,TP,8,0.15652670665524138,TP,8,0.15652670665524138,TP,8,0.15652670665524138,TP,8
2025-01-17,301097.SZ,3899,0.05293961159882943,MATURE,10,0.05293961159882943,MATURE,10,0.05293961159882943,MATURE,10,0.05293961159882943,MATURE,10,0.05293961159882943,MATURE,10
2025-01-20,301097.SZ,3900,0.02326189231573439,MATURE,10,0.02326189231573439,MATURE,10,0.02326189231573439,MATURE,10,0.02326189231573439,MATURE,10,0.02326189231573439,MATURE,10
2025-01-20,601801.SH,3900,0.1861861861861862,TP,7,0.1861861861861862,TP,7,0.1861861861861862,TP,7,0.1861861861861862,TP,7,0.1861861861861862,TP,7
2025-01-23,600060.SH,3903,0.051470588235293935,MATURE,10,0.051470588235293935,MATURE,10,0.051470588235293935,MATURE,10,0.051470588235293935,MATURE,10,0.051470588235293935,MATURE,10
2025-01-24,300564.SZ,3904,0.012578616352201255,MATURE,10,0.012578616352201255,MATURE,10,0.012578616352201255,MATURE,10,0.012578616352201255,MATURE,10,0.012578616352201255,MATURE,10
2025-01-24,301151.SZ,3904,0.05006765899864685,MATURE,10,0.05006765899864685,MATURE,10,0.05006765899864685,MATURE,10,0.05006765899864685,MATURE,10,0.05006765899864685,MATURE,10
2025-01-27,002419.SZ,3905,0.07531380753138062,MATURE,10,0.07531380753138062,MATURE,10,0.07531380753138062,MATURE,10,0.07531380753138062,MATURE,10,0.07531380753138062,MATURE,10
2025-02-05,301345.SZ,3906,0.02169263672471744,MATURE,10,0.02169263672471744,MATURE,10,0.02169263672471744,MATURE,10,0.02169263672471744,MATURE,10,0.02169263672471744,MATURE,10
2025-02-06,002692.SZ,3907,0.03253796095444672,MATURE,10,0.03253796095444672,MATURE,10,0.03253796095444672,MATURE,10,0.03253796095444672,MATURE,10,0.03253796095444672,MATURE,10
2025-02-06,001225.SZ,3907,-0.0020667257159728836,MATURE,10,-0.0020667257159728836,MATURE,10,-0.0020667257159728836,MATURE,10,-0.0020667257159728836,MATURE,10,-0.0020667257159728836,MATURE,10
2025-02-07,002923.SZ,3908,-0.026239067055393583,MATURE,10,-0.026239067055393583,MATURE,10,-0.026239067055393583,MATURE,10,-0.026239067055393583,MATURE,10,-0.026239067055393583,MATURE,10
2025-02-07,002692.SZ,3908,0.023404255319148914,MATURE,10,0.023404255319148914,MATURE,10,0.023404255319148914,MATURE,10,0.023404255319148914,MATURE,10,0.023404255319148914,MATURE,10
2025-02-10,301190.SZ,3909,0.023748395378690557,MATURE,10,0.023748395378690557,MATURE,10,0.023748395378690557,MATURE,10,0.023748395378690557,MATURE,10,0.023748395378690557,MATURE,10
2025-02-10,300610.SZ,3909,0.026600985221674867,MATURE,10,0.026600985221674867,MATURE,10,0.026600985221674867,MATURE,10,0.026600985221674867,MATURE,10,0.026600985221674867,MATURE,10
2025-02-11,603700.SH,3910,-0.003929273084479323,MATURE,10,-0.003929273084479323,MATURE,10,-0.003929273084479323,MATURE,10,-0.003929273084479323,MATURE,10,-0.003929273084479323,MATURE,10
2025-02-11,002881.SZ,3910,-0.11941176470588233,STOP,2,-0.11941176470588233,STOP,2,-0.11941176470588233,STOP,2,-0.11941176470588233,STOP,2,-0.11941176470588233,STOP,2
2025-02-12,300610.SZ,3911,0.020568070519098924,MATURE,10,0.020568070519098924,MATURE,10,0.020568070519098924,MATURE,10,0.020568070519098924,MATURE,10,0.020568070519098924,MATURE,10
2025-02-12,300160.SZ,3911,-0.0036363636363635488,MATURE,10,-0.0036363636363635488,MATURE,10,-0.0036363636363635488,MATURE,10,-0.0036363636363635488,MATURE,10,-0.0036363636363635488,MATURE,10
2025-02-13,301190.SZ,3912,0.07276239536381213,MATURE,10,0.07276239536381213,MATURE,10,0.07276239536381213,MATURE,10,0.07276239536381213,MATURE,10,0.07276239536381213,MATURE,10
2025-02-13,603329.SH,3912,0.016291698991466097,MATURE,10,0.016291698991466097,MATURE,10,0.016291698991466097,MATURE,10,0.016291698991466097,MATURE,10,0.016291698991466097,MATURE,10
2025-02-14,300625.SZ,3913,-0.004340277777777679,MATURE,10,-0.004340277777777679,MATURE,10,-0.004340277777777679,MATURE,10,-0.004340277777777679,MATURE,10,-0.004340277777777679,MATURE,10
2025-02-14,603700.SH,3913,0.1542288557213929,TP,9,0.1542288557213929,TP,9,0.1542288557213929,TP,9,0.1542288557213929,TP,9,0.1542288557213929,TP,9
2025-02-17,301190.SZ,3914,0.04484304932735417,MATURE,10,0.04484304932735417,MATURE,10,0.04484304932735417,MATURE,10,0.04484304932735417,MATURE,10,0.04484304932735417,MATURE,10
2025-02-17,603208.SH,3914,-0.03462204270051916,MATURE,10,-0.03462204270051916,MATURE,10,-0.03462204270051916,MATURE,10,-0.03462204270051916,MATURE,10,-0.03462204270051916,MATURE,10
2025-02-19,301190.SZ,3916,0.16289592760180982,TP,9,0.16289592760180982,TP,9,0.16289592760180982,TP,9,0.16289592760180982,TP,9,0.16289592760180982,TP,9
2025-02-19,300610.SZ,3916,0.022772277227722793,MATURE,10,0.022772277227722793,MATURE,10,0.022772277227722793,MATURE,10,0.022772277227722793,MATURE,10,0.022772277227722793,MATURE,10
2025-02-20,301190.SZ,3917,0.10331632653061229,TRAIL,9,0.10331632653061229,TRAIL,9,0.10331632653061229,TRAIL,9,0.10331632653061229,TRAIL,9,0.10331632653061229,TRAIL,9
2025-02-20,300907.SZ,3917,0.022271714922049046,MATURE,10,0.022271714922049046,MATURE,10,0.022271714922049046,MATURE,10,-0.010690423162583396,TRAIL,7,0.022271714922049046,MATURE,10
2025-02-21,301190.SZ,3918,0.10402042118698152,TRAIL,8,0.10402042118698152,TRAIL,8,0.10402042118698152,TRAIL,8,0.10402042118698152,TRAIL,8,0.10402042118698152,TRAIL,8
2025-02-21,301309.SZ,3918,0.03623473808586053,MATURE,10,0.03623473808586053,MATURE,10,0.03623473808586053,MATURE,10,0.03623473808586053,MATURE,10,0.03623473808586053,MATURE,10
2025-02-24,603321.SH,3919,0.031420765027322384,MATURE,10,0.031420765027322384,MATURE,10,0.031420765027322384,MATURE,10,0.031420765027322384,MATURE,10,0.031420765027322384,MATURE,10
2025-02-24,300958.SZ,3919,0.00929054054054057,MATURE,10,0.00929054054054057,MATURE,10,0.00929054054054057,MATURE,10,0.00929054054054057,MATURE,10,0.00929054054054057,MATURE,10
2025-02-25,603590.SH,3920,-0.012562814070351758,MATURE,10,-0.012562814070351758,MATURE,10,-0.012562814070351758,MATURE,10,-0.012562814070351758,MATURE,10,-0.012562814070351758,MATURE,10
2025-02-25,002438.SZ,3920,0.012100259291270676,MATURE,10,0.012100259291270676,MATURE,10,0.012100259291270676,MATURE,10,0.012100259291270676,MATURE,10,0.012100259291270676,MATURE,10
2025-02-26,001278.SZ,3921,0.038145539906103476,MATURE,10,0.038145539906103476,MATURE,10,0.038145539906103476,MATURE,10,0.038145539906103476,MATURE,10,0.038145539906103476,MATURE,10
2025-02-26,002871.SZ,3921,0.037909836065573854,MATURE,10,0.037909836065573854,MATURE,10,0.037909836065573854,MATURE,10,0.037909836065573854,MATURE,10,0.037909836065573854,MATURE,10
2025-02-27,002871.SZ,3922,0.019407558733401498,MATURE,10,0.019407558733401498,MATURE,10,0.019407558733401498,MATURE,10,0.019407558733401498,MATURE,10,0.019407558733401498,MATURE,10
2025-02-27,301529.SZ,3922,0.09787508048937554,MATURE,10,0.09787508048937554,MATURE,10,0.09787508048937554,MATURE,10,0.09787508048937554,MATURE,10,0.09787508048937554,MATURE,10
2025-03-03,301272.SZ,3924,0.10011474469305792,MATURE,10,0.10011474469305792,MATURE,10,0.10011474469305792,MATURE,10,0.10011474469305792,MATURE,10,0.10011474469305792,MATURE,10
2025-03-03,301208.SZ,3924,0.29105263157894745,TP,3,0.29105263157894745,TP,3,0.29105263157894745,TP,3,0.29105263157894745,TP,3,0.29105263157894745,TP,3
2025-03-04,301559.SZ,3925,0.04393442622950827,MATURE,10,0.04393442622950827,MATURE,10,0.04393442622950827,MATURE,10,0.04393442622950827,MATURE,10,0.04393442622950827,MATURE,10
2025-03-04,301446.SZ,3925,0.0563115908024403,TRAIL,1,0.0563115908024403,TRAIL,1,0.0563115908024403,TRAIL,1,0.0563115908024403,TRAIL,1,0.08212106992022528,MATURE,10
2025-03-05,001360.SZ,3926,0.029839883551673996,MATURE,10,0.029839883551673996,MATURE,10,0.029839883551673996,MATURE,10,0.029839883551673996,MATURE,10,0.029839883551673996,MATURE,10
2025-03-05,603173.SH,3926,0.07790601813685072,MATURE,10,0.07790601813685072,MATURE,10,0.07790601813685072,MATURE,10,0.07790601813685072,MATURE,10,0.07790601813685072,MATURE,10
2025-03-06,301559.SZ,3927,0.06740837696335067,MATURE,10,0.06740837696335067,MATURE,10,0.06740837696335067,MATURE,10,0.06740837696335067,MATURE,10,0.06740837696335067,MATURE,10
2025-03-06,301283.SZ,3927,0.06240657698056795,TRAIL,7,0.06240657698056795,TRAIL,7,0.06240657698056795,TRAIL,7,0.06240657698056795,TRAIL,7,0.06240657698056795,TRAIL,7
2025-03-07,601020.SH,3928,-0.03523270987385818,TRAIL,5,-0.03523270987385818,TRAIL,5,-0.03523270987385818,TRAIL,5,-0.03523270987385818,TRAIL,5,-0.03523270987385818,TRAIL,5
2025-03-07,301283.SZ,3928,0.06599175103112098,TRAIL,6,0.06599175103112098,TRAIL,6,0.06599175103112098,TRAIL,6,0.06599175103112098,TRAIL,6,0.06599175103112098,TRAIL,6
2025-03-10,300881.SZ,3929,0.11128002432350237,MATURE,10,0.11128002432350237,MATURE,10,0.11128002432350237,MATURE,10,0.11128002432350237,MATURE,10,0.11128002432350237,MATURE,10
2025-03-10,301559.SZ,3929,0.08164598301763548,MATURE,10,0.08164598301763548,MATURE,10,0.08164598301763548,MATURE,10,0.08164598301763548,MATURE,10,0.08164598301763548,MATURE,10
2025-03-11,301559.SZ,3930,0.0753865979381445,MATURE,10,0.0753865979381445,MATURE,10,0.0753865979381445,MATURE,10,0.0753865979381445,MATURE,10,0.0753865979381445,MATURE,10
2025-03-11,605305.SH,3930,0.036501626310083024,MATURE,10,0.036501626310083024,MATURE,10,0.036501626310083024,MATURE,10,0.036501626310083024,MATURE,10,0.036501626310083024,MATURE,10
2025-03-12,301519.SZ,3931,0.07952871870397638,MATURE,10,0.07952871870397638,MATURE,10,0.07952871870397638,MATURE,10,0.07952871870397638,MATURE,10,0.07952871870397638,MATURE,10
2025-03-13,301559.SZ,3932,0.06919060052219317,MATURE,10,0.06919060052219317,MATURE,10,0.06919060052219317,MATURE,10,0.06919060052219317,MATURE,10,0.06919060052219317,MATURE,10
2025-03-14,301203.SZ,3933,-0.030419468459814247,MATURE,10,-0.030419468459814247,MATURE,10,-0.030419468459814247,MATURE,10,-0.030419468459814247,MATURE,10,-0.030419468459814247,MATURE,10
2025-03-14,300906.SZ,3933,-0.04678362573099415,TRAIL,7,-0.05341130604288491,MATURE,10,-0.05341130604288491,MATURE,10,-0.05341130604288491,MATURE,10,-0.05341130604288491,MATURE,10
2025-03-17,301203.SZ,3934,-0.0555205047318611,MATURE,10,-0.0555205047318611,MATURE,10,-0.0555205047318611,MATURE,10,-0.0555205047318611,MATURE,10,-0.0555205047318611,MATURE,10
2025-03-17,300906.SZ,3934,-0.03702244978337932,TRAIL,6,-0.048838125246159936,MATURE,10,-0.048838125246159936,MATURE,10,-0.048838125246159936,MATURE,10,-0.048838125246159936,MATURE,10
2025-03-18,603231.SH,3935,-0.033623910336239016,TRAIL,8,-0.028019925280199254,MATURE,10,-0.028019925280199254,MATURE,10,-0.008717310087173025,TRAIL,4,-0.028019925280199254,MATURE,10
2025-03-18,603889.SH,3935,-0.011940298507462699,MATURE,10,-0.011940298507462699,MATURE,10,-0.011940298507462699,MATURE,10,-0.011940298507462699,MATURE,10,-0.011940298507462699,MATURE,10
2025-03-19,301345.SZ,3936,0.05954335173854641,MATURE,10,0.05954335173854641,MATURE,10,0.05954335173854641,MATURE,10,0.05954335173854641,MATURE,10,0.05954335173854641,MATURE,10
2025-03-24,600114.SH,3939,-0.10463968410661406,STOP,9,-0.10463968410661406,STOP,9,-0.10463968410661406,STOP,9,-0.10463968410661406,STOP,9,-0.10463968410661406,STOP,9
2025-03-25,301108.SZ,3940,0.021178282633808276,TRAIL,7,0.021178282633808276,TRAIL,7,0.021178282633808276,TRAIL,7,0.021178282633808276,TRAIL,7,0.021178282633808276,TRAIL,7
2025-03-25,600114.SH,3940,-0.07354443309499481,STOP,8,-0.07354443309499481,STOP,8,-0.07354443309499481,STOP,8,-0.07354443309499481,STOP,8,-0.07354443309499481,STOP,8
2025-03-26,301339.SZ,3941,0.01689497716894972,TRAIL,6,0.01689497716894972,TRAIL,6,0.01689497716894972,TRAIL,6,0.01689497716894972,TRAIL,6,0.01689497716894972,TRAIL,6
2025-03-26,603979.SH,3941,-0.06674473067915698,TRAIL,3,-0.20000000000000018,STOP,7,-0.20000000000000018,STOP,7,-0.20000000000000018,STOP,7,-0.20000000000000018,STOP,7
2025-03-27,600114.SH,3942,-0.07354443309499481,STOP,6,-0.07354443309499481,STOP,6,-0.07354443309499481,STOP,6,-0.07354443309499481,STOP,6,-0.07354443309499481,STOP,6
2025-03-27,002204.SZ,3942,-0.07636887608069165,STOP,1,-0.07636887608069165,STOP,1,-0.07636887608069165,STOP,1,-0.07636887608069165,STOP,1,-0.07636887608069165,STOP,1
2025-03-31,002700.SZ,3944,-0.09179265658747293,STOP,3,-0.09179265658747293,STOP,3,-0.09179265658747293,STOP,3,-0.09179265658747293,STOP,3,-0.09179265658747293,STOP,3
2025-04-01,002700.SZ,3945,-0.08686210640608039,STOP,2,-0.08686210640608039,STOP,2,-0.08686210640608039,STOP,2,-0.08686210640608039,STOP,2,-0.08686210640608039,STOP,2
2025-04-01,603992.SH,3945,-0.0900452488687784,STOP,2,-0.0900452488687784,STOP,2,-0.0900452488687784,STOP,2,-0.0900452488687784,STOP,2,-0.0900452488687784,STOP,2
2025-04-02,603588.SH,3946,-0.10142348754448405,STOP,2,-0.10142348754448405,STOP,2,-0.10142348754448405,STOP,2,-0.10142348754448405,STOP,2,-0.10142348754448405,STOP,2
2025-04-02,301379.SZ,3946,-0.11500353857041756,STOP,1,-0.11500353857041756,STOP,1,-0.11500353857041756,STOP,1,-0.11500353857041756,STOP,1,-0.11500353857041756,STOP,1
2025-04-07,300160.SZ,3948,0.11015118790496747,MATURE,10,0.11015118790496747,MATURE,10,0.11015118790496747,MATURE,10,0.11015118790496747,MATURE,10,0.11015118790496747,MATURE,10
2025-04-08,001207.SZ,3949,0.14406779661016955,MATURE,10,0.14406779661016955,MATURE,10,0.14406779661016955,MATURE,10,0.14406779661016955,MATURE,10,0.14406779661016955,MATURE,10
2025-04-08,605259.SH,3949,0.1675238795003675,MATURE,10,0.1675238795003675,MATURE,10,0.1675238795003675,MATURE,10,0.1675238795003675,MATURE,10,0.1675238795003675,MATURE,10
2025-04-09,603993.SH,3950,0.09597523219814241,MATURE,10,0.09597523219814241,MATURE,10,0.09597523219814241,MATURE,10,0.09597523219814241,MATURE,10,0.09597523219814241,MATURE,10
2025-04-09,000550.SZ,3950,0.01880877742946696,MATURE,10,0.01880877742946696,MATURE,10,0.01880877742946696,MATURE,10,0.01880877742946696,MATURE,10,0.01880877742946696,MATURE,10
2025-04-10,002980.SZ,3951,0.1190370040124833,MATURE,10,0.1190370040124833,MATURE,10,0.1190370040124833,MATURE,10,0.1190370040124833,MATURE,10,0.1190370040124833,MATURE,10
2025-04-10,605305.SH,3951,0.07988039299444694,MATURE,10,0.07988039299444694,MATURE,10,0.07988039299444694,MATURE,10,0.07988039299444694,MATURE,10,0.07988039299444694,MATURE,10
2025-04-11,002454.SZ,3952,0.13266998341625214,MATURE,10,0.13266998341625214,MATURE,10,0.13266998341625214,MATURE,10,0.13266998341625214,MATURE,10,0.13266998341625214,MATURE,10
2025-04-11,301309.SZ,3952,0.05021645021645016,MATURE,10,0.05021645021645016,MATURE,10,0.05021645021645016,MATURE,10,0.05021645021645016,MATURE,10,0.05021645021645016,MATURE,10
2025-04-14,300818.SZ,3953,0.063369397217929,MATURE,10,0.063369397217929,MATURE,10,0.063369397217929,MATURE,10,0.063369397217929,MATURE,10,0.063369397217929,MATURE,10
2025-04-14,300628.SZ,3953,-0.03903291581706947,MATURE,10,-0.03903291581706947,MATURE,10,-0.03903291581706947,MATURE,10,-0.03903291581706947,MATURE,10,-0.03903291581706947,MATURE,10
2025-04-15,603129.SH,3954,0.036520841398890225,MATURE,10,0.036520841398890225,MATURE,10,0.036520841398890225,MATURE,10,0.036520841398890225,MATURE,10,0.036520841398890225,MATURE,10
2025-04-15,300628.SZ,3954,-0.03875513799177921,MATURE,10,-0.03875513799177921,MATURE,10,-0.03875513799177921,MATURE,10,-0.03875513799177921,MATURE,10,-0.03875513799177921,MATURE,10
2025-04-17,002996.SZ,3956,0.16974789915966393,MATURE,10,0.16974789915966393,MATURE,10,0.16974789915966393,MATURE,10,0.16974789915966393,MATURE,10,0.16974789915966393,MATURE,10
2025-04-17,301345.SZ,3956,0.15305198333635195,TP,5,0.15305198333635195,TP,5,0.15305198333635195,TP,5,0.15305198333635195,TP,5,0.15305198333635195,TP,5
2025-04-18,300446.SZ,3957,-0.051399200456881844,TRAIL,6,0.026841804683038095,MATURE,10,0.026841804683038095,MATURE,10,0.026841804683038095,MATURE,10,0.026841804683038095,MATURE,10
2025-04-18,002955.SZ,3957,0.18983557548579966,TP,8,0.18983557548579966,TP,8,0.18983557548579966,TP,8,0.18983557548579966,TP,8,0.18983557548579966,TP,8
2025-04-21,300818.SZ,3958,0.17674418604651154,TP,8,0.17674418604651154,TP,8,0.17674418604651154,TP,8,0.17674418604651154,TP,8,0.17674418604651154,TP,8
2025-04-21,301309.SZ,3958,0.04951333051206097,MATURE,10,0.04951333051206097,MATURE,10,0.04951333051206097,MATURE,10,0.04951333051206097,MATURE,10,0.04951333051206097,MATURE,10
2025-04-22,002996.SZ,3959,0.12745098039215685,MATURE,10,0.12745098039215685,MATURE,10,0.12745098039215685,MATURE,10,0.12745098039215685,MATURE,10,0.12745098039215685,MATURE,10
2025-04-22,001326.SZ,3959,0.10775427995971798,MATURE,10,0.10775427995971798,MATURE,10,0.10775427995971798,MATURE,10,0.10775427995971798,MATURE,10,0.10775427995971798,MATURE,10
2025-04-23,300833.SZ,3960,0.06638246041412899,MATURE,10,0.06638246041412899,MATURE,10,0.06638246041412899,MATURE,10,0.06638246041412899,MATURE,10,0.06638246041412899,MATURE,10
2025-04-23,001387.SZ,3960,0.07530364372469633,MATURE,10,0.07530364372469633,MATURE,10,0.07530364372469633,MATURE,10,0.07530364372469633,MATURE,10,0.07530364372469633,MATURE,10
2025-04-24,603282.SH,3961,0.05661619486504277,MATURE,10,0.05661619486504277,MATURE,10,0.05661619486504277,MATURE,10,0.05661619486504277,MATURE,10,0.05661619486504277,MATURE,10
2025-04-25,001387.SZ,3962,0.053354890864995896,MATURE,10,0.053354890864995896,MATURE,10,0.053354890864995896,MATURE,10,0.053354890864995896,MATURE,10,0.053354890864995896,MATURE,10
2025-04-25,603282.SH,3962,0.0678763440860215,MATURE,10,0.0678763440860215,MATURE,10,0.0678763440860215,MATURE,10,0.0678763440860215,MATURE,10,0.0678763440860215,MATURE,10
2025-04-28,002155.SZ,3963,-0.00044130626654903526,MATURE,10,-0.00044130626654903526,MATURE,10,-0.00044130626654903526,MATURE,10,-0.009267431597528741,TRAIL,6,-0.00044130626654903526,MATURE,10
2025-04-28,000528.SZ,3963,0.009063444108761365,MATURE,10,0.009063444108761365,MATURE,10,0.009063444108761365,MATURE,10,0.009063444108761365,MATURE,10,0.009063444108761365,MATURE,10
2025-04-29,000528.SZ,3964,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10,0.0,MATURE,10
2025-04-29,002557.SZ,3964,-0.008165019338203794,MATURE,10,-0.008165019338203794,MATURE,10,-0.008165019338203794,MATURE,10,-0.008165019338203794,MATURE,10,-0.008165019338203794,MATURE,10
2025-04-30,002155.SZ,3965,-0.0209150326797386,MATURE,10,-0.0209150326797386,MATURE,10,-0.0209150326797386,MATURE,10,-0.006535947712418277,TRAIL,3,-0.0209150326797386,MATURE,10
2025-04-30,000528.SZ,3965,0.013052208835341306,MATURE,10,0.013052208835341306,MATURE,10,0.013052208835341306,MATURE,10,0.013052208835341306,MATURE,10,0.013052208835341306,MATURE,10
2025-05-06,002299.SZ,3966,-0.011257035647279534,MATURE,10,-0.011257035647279534,MATURE,10,-0.011257035647279534,MATURE,10,-0.011257035647279534,MATURE,10,-0.011257035647279534,MATURE,10
2025-05-06,002458.SZ,3966,0.0011918951132299238,MATURE,10,0.0011918951132299238,MATURE,10,0.0011918951132299238,MATURE,10,0.0011918951132299238,MATURE,10,0.0011918951132299238,MATURE,10
2025-05-07,002039.SZ,3967,0.03371501272264621,MATURE,10,0.03371501272264621,MATURE,10,0.03371501272264621,MATURE,10,0.03371501272264621,MATURE,10,0.03371501272264621,MATURE,10
2025-05-07,000528.SZ,3967,-0.007905138339920903,MATURE,10,-0.007905138339920903,MATURE,10,-0.007905138339920903,MATURE,10,-0.007905138339920903,MATURE,10,-0.007905138339920903,MATURE,10
2025-05-08,002555.SZ,3968,-0.04010519395134793,MATURE,10,-0.04010519395134793,MATURE,10,-0.04010519395134793,MATURE,10,-0.04010519395134793,MATURE,10,-0.04010519395134793,MATURE,10
2025-05-08,301296.SZ,3968,0.059751972942502896,MATURE,10,0.059751972942502896,MATURE,10,0.059751972942502896,MATURE,10,0.059751972942502896,MATURE,10,0.059751972942502896,MATURE,10
2025-05-09,300389.SZ,3969,-0.00375939849624074,MATURE,10,-0.00375939849624074,MATURE,10,-0.00375939849624074,MATURE,10,-0.00375939849624074,MATURE,10,-0.00375939849624074,MATURE,10
2025-05-09,603055.SH,3969,-0.029791459781529417,MATURE,10,-0.029791459781529417,MATURE,10,-0.029791459781529417,MATURE,10,-0.003972194637537285,TRAIL,9,-0.029791459781529417,MATURE,10
2025-05-12,605003.SH,3970,-0.047594936708860835,MATURE,10,-0.047594936708860835,MATURE,10,-0.047594936708860835,MATURE,10,-0.047594936708860835,MATURE,10,-0.047594936708860835,MATURE,10
2025-05-12,301133.SZ,3970,-0.00528401585204763,MATURE,10,-0.00528401585204763,MATURE,10,-0.00528401585204763,MATURE,10,-0.007045354469396803,TRAIL,9,-0.00528401585204763,MATURE,10
2025-05-14,001378.SZ,3972,0.00046210720887240875,MATURE,10,0.00046210720887240875,MATURE,10,0.00046210720887240875,MATURE,10,0.00046210720887240875,MATURE,10,0.00046210720887240875,MATURE,10
2025-05-15,001378.SZ,3973,0.0036866359447005337,MATURE,10,0.0036866359447005337,MATURE,10,0.0036866359447005337,MATURE,10,0.0036866359447005337,MATURE,10,0.0036866359447005337,MATURE,10
2025-05-15,301133.SZ,3973,0.010968921389396868,TRAIL,9,0.010968921389396868,TRAIL,9,0.010968921389396868,TRAIL,9,0.010968921389396868,TRAIL,9,0.010968921389396868,TRAIL,9
