buy_date,sell_date,code,entry,exit,ret,total_new,prob,hold
2024-07-29,2024-08-12,300893.SZ,27.8,25.66,-0.07697841726618704,72.0,0.7448789292520281,10
2024-07-30,2024-08-13,002126.SZ,15.15,15.6,0.02970297029702973,72.0,0.7033178484903612,10
2024-07-30,2024-08-13,605098.SH,31.52,33.57,0.06503807106598991,71.5,0.7198974399106077,10
2024-07-31,2024-08-14,603337.SH,24.82,26.73,0.07695406929895254,74.0,0.7155966216946498,10
2024-07-31,2024-08-14,605098.SH,30.98,32.98,0.06455777921239503,66.5,0.706717121735919,10
2024-08-01,2024-08-15,603337.SH,26.78,26.04,-0.027632561613144202,82.0,0.6943007926117069,10
2024-08-01,2024-08-15,603681.SH,11.33,10.82,-0.04501323918799649,80.0,0.6993500983051791,10
2024-08-02,2024-08-16,603337.SH,26.7,25.66,-0.03895131086142323,72.0,0.668995687106802,10
2024-08-02,2024-08-16,002150.SZ,13.4,12.4,-0.07462686567164178,62.50000000000001,0.6624844259560442,10
2024-08-05,2024-08-19,600348.SH,7.01,7.25,0.0342368045649073,66.50000000000001,0.7049766028028146,10
2024-08-05,2024-08-19,600236.SH,6.9,6.93,0.004347826086956497,60.00000000000001,0.6950373910455442,10
2024-08-06,2024-08-20,301383.SZ,25.13,28.55,0.13609231993633109,60.50000000000001,0.8022854723975181,10
2024-08-07,2024-08-21,605259.SH,12.52,12.19,-0.02635782747603832,67.5,0.7372387260111118,10
2024-08-07,2024-08-21,605122.SH,9.55,9.11,-0.04607329842931951,66.5,0.7769558192816077,10
2024-08-08,2024-08-22,002918.SZ,8.2,7.65,-0.06707317073170715,70.5,0.7452146290306433,10
2024-08-08,2024-08-22,605123.SH,51.8,45.81,-0.11563706563706555,64.5,0.7099632454058499,10
2024-08-09,2024-08-23,605123.SH,51.4,44.81,-0.1282101167315174,61.5,0.7159875851502308,10
2024-08-12,2024-08-26,000887.SZ,11.04,10.65,-0.03532608695652162,68.00000000000001,0.6897061055387771,10
2024-08-12,2024-08-26,601233.SH,12.88,12.03,-0.06599378881987583,68.00000000000001,0.6498495987809669,10
2024-08-13,2024-08-27,603590.SH,24.19,23.45,-0.03059115336916085,65.5,0.6624775014636037,10
2024-08-13,2024-08-27,605122.SH,9.42,9.15,-0.0286624203821656,63.5,0.6512469451883186,10
2024-08-14,2024-08-28,300838.SZ,10.23,9.47,-0.07429130009775164,67.0,0.6920520373843967,10
2024-08-14,2024-08-28,605259.SH,12.45,12.2,-0.02008032128514059,64.5,0.7027715833008847,10
2024-08-15,2024-08-29,300680.SZ,17.2,15.72,-0.08604651162790689,63.00000000000001,0.6704944414050021,10
2024-08-15,2024-08-29,301309.SZ,21.68,21.18,-0.023062730627306238,63.00000000000001,0.6518535070156493,10
2024-08-16,2024-08-30,603685.SH,11.01,10.75,-0.02361489554950047,68.5,0.687541735453579,10
2024-08-16,2024-08-30,301099.SZ,34.5,31.96,-0.07362318840579707,66.0,0.6879187836467511,10
2024-08-19,2024-09-02,002817.SZ,5.47,5.3,-0.031078610603290646,68.5,0.634301326014915,10
2024-08-19,2024-09-02,301099.SZ,33.0,32.8,-0.0060606060606061,61.0,0.6332464443423446,10
2024-08-20,2024-09-03,601996.SH,1.75,1.68,-0.040000000000000036,65.5,0.6307021221248046,10
2024-08-20,2024-09-03,300976.SZ,46.73,46.89,0.0034239246736571527,64.0,0.6388081057388019,10
2024-08-22,2024-09-05,603031.SH,21.92,22.78,0.03923357664233573,63.5,0.6763209397289397,10
2024-08-22,2024-09-05,301030.SZ,21.31,23.4,0.09807602064758325,60.50000000000001,0.6740067683230416,10
2024-08-23,2024-09-06,301276.SZ,17.6,17.8,0.011363636363636243,61.5,0.6883061979983146,10
2024-08-23,2024-09-06,301053.SZ,18.0,18.15,0.008333333333333304,60.5,0.6816788270087194,10
2024-08-26,2024-09-09,001338.SZ,9.15,8.9,-0.02732240437158473,68.5,0.6999204451820544,10
2024-08-26,2024-09-09,301053.SZ,17.8,17.76,-0.0022471910112359383,62.50000000000001,0.6976479382856311,10
2024-08-27,2024-09-10,001338.SZ,9.17,9.04,-0.014176663031624903,72.5,0.716938954498262,10
2024-08-27,2024-09-10,605122.SH,9.15,8.81,-0.03715846994535521,66.5,0.7068405340970518,10
2024-08-28,2024-09-11,300976.SZ,46.0,44.0,-0.04347826086956519,64.0,0.6937709271349667,10
2024-08-29,2024-09-12,603230.SH,9.92,10.24,0.032258064516129004,61.5,0.6829731320913044,10
2024-08-30,2024-09-13,301227.SZ,14.88,14.82,-0.0040322580645161255,64.5,0.6584419970046838,10
2024-08-30,2024-09-13,603303.SH,10.45,10.15,-0.028708133971291794,64.0,0.6625433295799363,10
2024-09-02,2024-09-18,603238.SH,9.41,9.05,-0.03825717321997868,67.0,0.6459870069504013,10
2024-09-02,2024-09-18,603230.SH,10.45,10.09,-0.034449760765550175,66.5,0.670095692978583,10
2024-09-03,2024-09-19,603216.SH,9.11,8.8,-0.034028540065861534,65.0,0.62693577711385,10
2024-09-03,2024-09-19,300575.SZ,5.68,5.26,-0.073943661971831,62.5,0.5991392984918825,10
2024-09-04,2024-09-20,300694.SZ,8.09,7.66,-0.053152039555006136,62.5,0.6167726632746799,10
2024-09-05,2024-09-23,000028.SZ,24.99,24.46,-0.021208483393357236,61.5,0.5841996853137822,10
2024-09-05,2024-09-23,600489.SH,12.52,13.11,0.04712460063897761,60.50000000000001,0.6080783230351718,10
2024-09-06,2024-09-24,301391.SZ,30.39,28.69,-0.05593945376768672,67.5,0.658818551560738,10
2024-09-06,2024-09-24,002990.SZ,18.35,19.99,0.08937329700272456,62.5,0.6342018156177763,10
2024-09-10,2024-09-26,000600.SZ,4.32,4.65,0.07638888888888884,60.50000000000001,0.5884677812306159,10
2024-09-11,2024-09-27,600345.SH,15.07,16.75,0.11147976111479752,71.5,0.6252077437756351,10
2024-09-11,2024-09-27,301322.SZ,18.04,19.23,0.06596452328159663,64.5,0.6287595127088538,10
2024-09-12,2024-09-30,301222.SZ,20.89,22.97,0.09956917185256087,71.5,0.624837175075,10
2024-09-12,2024-09-30,301210.SZ,26.77,32.23,0.20395965633171453,65.5,0.6044877807260266,10
2024-09-13,2024-10-08,600116.SH,6.52,8.36,0.28220858895705514,61.0,0.6026785116002529,10
2024-09-18,2024-10-09,600285.SH,18.78,25.8,0.3738019169329072,61.00000000000001,0.6159746307784917,10
2024-09-20,2024-10-11,301227.SZ,14.85,17.76,0.1959595959595961,72.5,0.7379686002102711,10
2024-09-20,2024-10-11,300899.SZ,17.11,20.82,0.21683226183518411,67.5,0.7365777730117675,10
2024-09-23,2024-10-14,603151.SH,8.69,9.91,0.14039125431530497,61.5,0.6524952179224202,10
2024-09-23,2024-10-14,301276.SZ,17.17,21.0,0.22306348281887,60.50000000000001,0.6293071113594672,10
2024-09-24,2024-10-15,301276.SZ,17.31,21.2,0.22472559214326981,64.5,0.6350876817394713,10
2024-09-25,2024-10-16,001368.SZ,17.76,18.8,0.058558558558558405,69.5,0.7254868939320297,10
2024-09-25,2024-10-16,301170.SZ,19.56,22.62,0.15644171779141125,68.5,0.7521259581694211,10
2024-09-26,2024-10-17,603130.SH,17.82,18.48,0.03703703703703698,77.5,0.6436437948186466,10
2024-09-26,2024-10-17,002969.SZ,2.84,3.04,0.07042253521126773,75.0,0.6209103446321967,10
2024-09-27,2024-10-18,603048.SH,13.09,13.5,0.031321619556913705,84.0,0.6710521207878005,10
2024-09-27,2024-10-18,301373.SZ,21.92,24.57,0.12089416058394153,75.0,0.6985395469777214,10
2024-09-30,2024-10-21,603130.SH,18.81,18.6,-0.011164274322168932,79.5,0.6437247234827668,10
2024-09-30,2024-10-21,001316.SZ,29.12,29.8,0.02335164835164827,77.5,0.5998456079099711,10
2024-10-08,2024-10-22,603885.SH,14.84,12.4,-0.16442048517520214,74.5,0.44598670108147964,10
2024-10-08,2024-10-22,600900.SH,32.01,27.96,-0.12652296157450793,67.5,0.455955199995972,10
2024-10-09,2024-10-23,600548.SH,10.44,9.88,-0.05363984674329492,70.5,0.539941587027481,10
2024-10-09,2024-10-23,601006.SH,6.83,6.77,-0.008784773060029338,70.5,0.4918946192635426,10
2024-10-10,2024-10-24,600035.SH,4.1,4.09,-0.0024390243902439046,63.00000000000001,0.7407021090517604,10
2024-10-10,2024-10-24,601107.SH,4.75,5.5,0.1578947368421053,62.0,0.7490040643320792,10
2024-10-11,2024-10-25,600023.SH,6.42,6.15,-0.04205607476635509,68.0,0.5383900920064537,10
2024-10-11,2024-10-25,600035.SH,4.17,4.08,-0.021582733812949617,66.0,0.531549990656331,10
2024-10-14,2024-10-28,300795.SZ,15.38,20.1,0.3068920676202862,61.5,0.7640890192463846,10
2024-10-15,2024-10-29,603790.SH,9.39,12.54,0.3354632587859423,65.5,0.5826155335591038,10
2024-10-15,2024-10-29,600548.SH,10.14,10.11,-0.002958579881656931,65.0,0.6145063316060164,10
2024-10-17,2024-10-31,603088.SH,6.82,7.81,0.14516129032258052,65.0,0.6316841985719243,10
2024-10-18,2024-11-01,605177.SH,17.76,18.53,0.043355855855855774,62.5,0.6269307625499568,10
2024-10-18,2024-11-01,601512.SH,7.5,7.7,0.026666666666666616,62.0,0.6274968637328595,10
2024-10-21,2024-11-04,603172.SH,13.99,13.93,-0.0042887776983560055,64.0,0.6582575439638683,10
2024-10-21,2024-11-04,603819.SH,8.82,9.25,0.0487528344671202,62.5,0.6471089697052536,10
2024-10-22,2024-11-05,603303.SH,10.8,11.08,0.025925925925925908,65.0,0.6769082618989795,10
2024-10-22,2024-11-05,603886.SH,12.67,13.71,0.08208366219415941,61.5,0.6745809137759129,10
2024-10-23,2024-11-06,002737.SZ,20.24,20.3,0.0029644268774704496,69.5,0.5986335748077009,10
2024-10-23,2024-11-06,605177.SH,18.55,18.85,0.016172506738544534,68.5,0.6293479211039135,10
2024-10-24,2024-11-07,603599.SH,10.98,11.15,0.015482695810564717,67.5,0.6214952283119953,10
2024-10-24,2024-11-07,603565.SH,8.24,8.27,0.003640776699028958,67.0,0.5938165145125076,10
2024-10-25,2024-11-08,601702.SH,16.61,17.65,0.06261288380493668,72.0,0.60356942141879,10
2024-10-25,2024-11-08,603239.SH,12.88,12.96,0.006211180124223503,62.5,0.5809007352233506,10
2024-10-28,2024-11-11,600461.SH,9.6,9.78,0.018750000000000044,70.0,0.6073660262760046,10
2024-10-28,2024-11-11,603886.SH,13.18,13.94,0.05766312594840661,67.5,0.6659337850787389,10
2024-10-29,2024-11-12,603886.SH,13.62,14.06,0.032305433186490484,79.5,0.5841750199956696,10
2024-10-29,2024-11-12,601702.SH,16.75,17.12,0.022089552238806043,78.0,0.6665952378538033,10
2024-10-30,2024-11-13,601702.SH,16.0,16.99,0.0618749999999999,69.0,0.639731765301039,10
2024-10-30,2024-11-13,605377.SH,12.61,12.77,0.012688342585249757,61.00000000000001,0.6473585951787418,10
2024-10-31,2024-11-14,601702.SH,16.17,17.06,0.05504019789734049,68.00000000000001,0.6139317556630711,10
2024-11-01,2024-11-15,605377.SH,12.18,12.58,0.03284072249589487,61.0,0.6013965585042624,10
2024-11-04,2024-11-18,603096.SH,16.85,17.86,0.05994065281899097,61.00000000000001,0.7447626332493066,10
2024-11-05,2024-11-19,605169.SH,10.32,10.19,-0.012596899224806224,73.0,0.6300972557796711,10
2024-11-05,2024-11-19,300445.SZ,15.95,16.08,0.008150470219435713,70.0,0.6142644039257203,10
2024-11-06,2024-11-20,603909.SH,9.13,9.33,0.02190580503833517,80.0,0.6048735773131119,10
2024-11-06,2024-11-20,605169.SH,10.35,10.45,0.009661835748792313,73.0,0.6182124875156544,10
2024-11-07,2024-11-21,603137.SH,10.99,11.19,0.018198362147406666,68.0,0.5598134676068485,10
2024-11-07,2024-11-21,002677.SZ,7.34,7.63,0.03950953678474112,64.0,0.5784239330517994,10
2024-11-08,2024-11-22,600436.SH,258.0,245.17,-0.049728682170542715,68.5,0.5602050018184388,10
2024-11-08,2024-11-22,605189.SH,13.59,13.45,-0.010301692420897735,68.0,0.5734877606258711,10
2024-11-11,2024-11-25,605169.SH,10.36,10.48,0.011583011583011782,69.0,0.5439701592787528,10
2024-11-11,2024-11-25,600461.SH,9.78,9.37,-0.04192229038854811,69.0,0.5246175786738873,10
2024-11-12,2024-11-26,002884.SZ,19.35,17.6,-0.09043927648578809,67.0,0.5574622128840493,10
2024-11-12,2024-11-26,301004.SZ,103.6,98.16,-0.05250965250965245,64.0,0.5311414404551631,10
2024-11-13,2024-11-27,002677.SZ,7.54,7.38,-0.021220159151193685,73.0,0.5520540272741444,10
2024-11-13,2024-11-27,002155.SZ,15.8,22.04,0.3949367088607594,61.00000000000001,0.5479133411303522,10
2024-11-14,2024-11-28,601811.SH,14.74,14.35,-0.026458616010854863,71.5,0.5319901584862804,10
2024-11-14,2024-11-28,603060.SH,7.33,7.43,0.013642564802182733,64.5,0.5208124902711263,10
2024-11-18,2024-12-02,002666.SZ,4.52,4.73,0.04646017699115057,61.0,0.6200051885416893,10
2024-11-20,2024-12-04,000915.SZ,25.7,26.3,0.023346303501945664,67.0,0.5866847999168403,10
2024-11-20,2024-12-04,603700.SH,10.38,11.0,0.059730250481695446,65.0,0.6044011381119032,10
2024-11-21,2024-12-05,001225.SZ,32.9,34.51,0.04893617021276597,69.0,0.5856668516516311,10
2024-11-21,2024-12-05,300979.SZ,66.75,74.06,0.10951310861423225,67.0,0.5909644585637593,10
2024-11-22,2024-12-06,300979.SZ,69.77,72.92,0.045148344560699494,64.0,0.5798112378533643,10
2024-11-26,2024-12-10,001209.SZ,14.5,19.57,0.34965517241379307,64.5,0.5732463745688897,10
2024-11-26,2024-12-10,603100.SH,22.98,22.81,-0.007397737162750273,63.0,0.5766830881238764,10
2024-11-28,2024-12-12,605555.SH,19.14,23.56,0.23092998955067912,72.0,0.5882708425055627,10
2024-11-28,2024-12-12,605189.SH,13.47,13.86,0.028953229398663627,67.0,0.5758060407363107,10
2024-11-29,2024-12-13,605555.SH,18.61,23.01,0.2364320257925847,67.0,0.5615860161017853,10
2024-11-29,2024-12-13,600549.SH,20.1,20.95,0.04228855721393021,64.0,0.5596331955750524,10
2024-12-02,2024-12-16,601686.SH,5.65,5.86,0.03716814159292037,62.0,0.5601998423316878,10
2024-12-02,2024-12-16,301053.SZ,22.53,22.65,0.005326231691078487,62.0,0.5597027717392835,10
2024-12-03,2024-12-17,605183.SH,17.33,17.54,0.012117714945181879,69.0,0.5907139781928981,10
2024-12-03,2024-12-17,002749.SZ,13.81,14.62,0.05865314989138293,67.0,0.5947856670003543,10
2024-12-04,2024-12-18,002039.SZ,15.45,15.41,-0.0025889967637540146,72.5,0.5387378361370304,10
2024-12-04,2024-12-18,002158.SZ,20.3,19.31,-0.04876847290640407,69.5,0.5262159468917409,10
2024-12-05,2024-12-19,601811.SH,14.12,15.61,0.10552407932011332,61.0,0.6177434954126899,10
2024-12-05,2024-12-19,000719.SZ,11.05,11.72,0.060633484162895934,61.0,0.6076254315081292,10
2024-12-06,2024-12-20,603757.SH,21.17,20.51,-0.031176192725555052,71.0,0.5455697773667233,10
2024-12-06,2024-12-20,002884.SZ,17.74,18.06,0.018038331454340417,64.0,0.5449201608988418,10
2024-12-09,2024-12-23,605098.SH,36.9,34.89,-0.05447154471544713,75.0,0.532300318275957,10
2024-12-09,2024-12-23,601811.SH,14.92,15.82,0.0603217158176943,71.5,0.5347833319624675,10
2024-12-10,2024-12-24,605098.SH,37.0,33.62,-0.09135135135135142,72.0,0.5406831191456303,10
2024-12-10,2024-12-24,002938.SZ,35.81,37.18,0.03825746998045232,66.0,0.5177516430311159,10
2024-12-11,2024-12-25,603156.SH,21.67,22.7,0.047531149053991584,68.5,0.5513078761912112,10
2024-12-11,2024-12-25,002032.SZ,53.64,52.98,-0.012304250559284191,63.0,0.5497223579040709,10
2024-12-12,2024-12-26,002033.SZ,9.25,8.9,-0.037837837837837784,69.5,0.5402163721013652,10
2024-12-12,2024-12-26,601138.SH,22.37,22.64,0.0120697362539115,69.0,0.5409419648264199,10
2024-12-13,2024-12-27,301061.SZ,56.31,61.05,0.08417687799680329,75.0,0.553469334887479,10
2024-12-13,2024-12-27,600007.SH,23.92,24.28,0.015050167224080147,66.5,0.5728766867022912,10
2024-12-16,2024-12-30,600007.SH,23.12,24.29,0.05060553633217979,65.0,0.6188130823319935,10
2024-12-17,2024-12-31,002039.SZ,15.52,15.38,-0.009020618556700999,60.0,0.5885599765146861,10
2024-12-19,2025-01-03,002039.SZ,15.46,14.9,-0.036222509702457995,65.0,0.5507973489881359,10
2024-12-19,2025-01-03,301329.SZ,19.75,21.23,0.07493670886075954,62.0,0.638292125409763,10
2024-12-20,2025-01-06,603206.SH,17.35,15.08,-0.13083573487031708,67.0,0.5546854319801733,10
2024-12-20,2025-01-06,301329.SZ,20.56,19.25,-0.06371595330739299,62.0,0.6084792169602804,10
2024-12-23,2025-01-07,002327.SZ,8.99,9.03,0.004449388209121219,70.0,0.5824181338718374,10
2024-12-23,2025-01-07,301106.SZ,30.49,26.35,-0.135782223679895,67.0,0.5822909311612458,10
2024-12-24,2025-01-08,002969.SZ,3.16,2.95,-0.06645569620253167,61.00000000000001,0.7214790030082359,10
2024-12-25,2025-01-09,605339.SH,17.72,16.01,-0.0965011286681714,66.0,0.5753881474041895,10
2024-12-25,2025-01-09,001368.SZ,19.25,19.45,0.010389610389610393,60.50000000000001,0.6015693811037148,10
2024-12-27,2025-01-13,301468.SZ,21.27,20.01,-0.05923836389280668,61.5,0.603312757657777,10
2024-12-30,2025-01-14,002692.SZ,4.01,4.78,0.19201995012468842,71.0,0.5982186317212391,10
2024-12-30,2025-01-14,603176.SH,4.61,4.24,-0.08026030368763559,62.0,0.5826371324745827,10
2025-01-07,2025-01-21,605058.SH,18.28,23.23,0.27078774617067825,61.00000000000001,0.8676663093839196,10
2025-01-08,2025-01-22,301309.SZ,23.47,24.6,0.04814657008947609,67.0,0.8408310912941204,10
2025-01-08,2025-01-22,603203.SH,21.79,23.96,0.09958696649839394,66.0,0.8339248023869219,10
2025-01-15,2025-02-06,300233.SZ,11.65,13.0,0.11587982832618016,67.5,0.7938607538824819,10
2025-01-15,2025-02-06,002961.SZ,13.7,13.93,0.016788321167883202,67.0,0.806624943441679,10
2025-01-16,2025-02-07,000028.SZ,26.62,25.86,-0.02854996243426,63.500000000000014,0.6918922344286023,10
2025-01-17,2025-02-10,301126.SZ,10.3,10.83,0.05145631067961154,65.0,0.6628734633545484,10
2025-01-20,2025-02-11,600325.SH,5.32,5.52,0.037593984962405846,61.5,0.6328432264003478,10
2025-01-20,2025-02-11,301223.SZ,15.6,16.39,0.05064102564102568,61.0,0.6329147902594433,10
2025-01-21,2025-02-12,002322.SZ,12.75,13.84,0.08549019607843134,74.5,0.6338451733506186,10
2025-01-21,2025-02-12,000869.SZ,21.6,21.64,0.0018518518518517713,63.00000000000001,0.6471851398209912,10
2025-01-22,2025-02-13,002440.SZ,6.67,7.02,0.05247376311844065,69.5,0.566228947683542,10
2025-01-22,2025-02-13,301309.SZ,24.6,24.95,0.014227642276422703,64.5,0.5665875731488138,10
2025-01-24,2025-02-17,002489.SZ,3.33,3.44,0.033033033033033066,69.0,0.5839318479060188,10
2025-01-24,2025-02-17,001256.SZ,16.33,18.71,0.14574402939375397,68.0,0.5789559351851796,10
2025-01-27,2025-02-18,003008.SZ,19.1,19.43,0.01727748691099462,82.5,0.6107538641816036,10
2025-01-27,2025-02-18,002322.SZ,13.0,14.44,0.11076923076923073,79.5,0.5893136928901211,10
2025-02-05,2025-02-19,301282.SZ,22.24,22.17,-0.003147482014388303,72.0,0.6190538767862833,10
2025-02-05,2025-02-19,300627.SZ,40.5,42.29,0.04419753086419753,69.0,0.6460934373922141,10
2025-02-06,2025-02-20,301201.SZ,18.76,19.91,0.061300639658848466,66.0,0.6350065103376819,10
2025-02-06,2025-02-20,301168.SZ,27.92,27.2,-0.025787965616045905,65.50000000000001,0.623364914432674,10
2025-02-07,2025-02-21,300625.SZ,11.73,11.87,0.011935208866155067,74.5,0.6479379121099176,10
2025-02-07,2025-02-21,603700.SH,10.29,10.22,-0.006802721088435271,72.5,0.6577969192701715,10
2025-02-10,2025-02-24,603700.SH,10.2,10.14,-0.005882352941176339,74.0,0.6435662180258066,10
2025-02-10,2025-02-24,300610.SZ,10.01,10.22,0.020979020979021046,73.0,0.6574310716033704,10
2025-02-11,2025-02-25,002763.SZ,6.76,6.82,0.00887573964497057,79.0,0.6748380975207671,10
2025-02-11,2025-02-25,603590.SH,23.92,23.73,-0.007943143812709108,74.0,0.664046750628335,10
2025-02-12,2025-02-26,300625.SZ,11.79,11.67,-0.010178117048346036,77.5,0.6419238812840425,10
2025-02-12,2025-02-26,603055.SH,10.66,11.41,0.07035647279549728,75.0,0.6439727652596579,10
2025-02-13,2025-02-27,300610.SZ,10.21,10.42,0.020568070519098924,77.5,0.6406314102151388,10
2025-02-13,2025-02-27,300625.SZ,11.81,12.0,0.01608806096528359,72.5,0.6775055384846584,10
2025-02-14,2025-02-28,300625.SZ,11.57,11.81,0.02074330164217808,67.00000000000001,0.7054784710432476,10
2025-02-14,2025-02-28,603787.SH,10.25,10.51,0.025365853658536608,65.00000000000001,0.6763484987693216,10
2025-02-17,2025-03-03,300625.SZ,11.52,11.47,-0.004340277777777679,72.00000000000001,0.6874187772067595,10
2025-02-17,2025-03-03,301190.SZ,15.56,16.33,0.049485861182519075,71.0,0.6672648163458549,10
2025-02-18,2025-03-04,300907.SZ,22.18,22.21,0.0013525698827774324,78.0,0.6975429674873622,10
2025-02-18,2025-03-04,603321.SH,7.34,7.22,-0.016348773841961872,73.0,0.7013770946588609,10
2025-02-19,2025-03-05,603329.SH,12.79,13.07,0.0218921032056294,61.0,0.7764533916331628,10
2025-02-20,2025-03-06,301032.SZ,9.53,10.82,0.13536201469045128,77.0,0.6843726224233233,10
2025-02-20,2025-03-06,002687.SZ,4.41,4.43,0.0045351473922901064,71.0,0.6867645577169244,10
2025-02-21,2025-03-07,300907.SZ,22.45,22.95,0.022271714922049046,75.0,0.6606707888241072,10
2025-02-21,2025-03-07,301032.SZ,9.66,12.11,0.2536231884057971,70.0,0.6594507071716861,10
2025-02-24,2025-03-10,601700.SH,4.5,4.49,-0.0022222222222221255,78.0,0.6198376796473843,10
2025-02-24,2025-03-10,600379.SH,9.44,9.73,0.030720338983051043,73.0,0.6207120464855223,10
2025-02-25,2025-03-11,603332.SH,9.31,9.5,0.020408163265306145,72.0,0.6837472760325848,10
2025-02-25,2025-03-11,600853.SH,3.76,3.76,0.0,68.0,0.6109049998608015,10
2025-02-26,2025-03-12,600883.SH,6.91,7.06,0.02170767004341534,62.0,0.6311060329761413,10
2025-02-27,2025-03-13,301559.SZ,15.39,15.31,-0.005198180636777128,74.5,0.6297571873492066,10
2025-02-27,2025-03-13,002968.SZ,9.41,9.43,0.002125398512220933,65.0,0.6071440808734132,10
2025-02-28,2025-03-14,301276.SZ,20.6,21.5,0.043689320388349495,74.5,0.6155329273325503,10
2025-02-28,2025-03-14,603886.SH,13.57,13.77,0.014738393515106862,69.5,0.6173832962940055,10
2025-03-03,2025-03-17,300907.SZ,22.53,29.2,0.2960497114957834,61.00000000000001,0.7664673822871305,10
2025-03-04,2025-03-18,300658.SZ,5.67,6.4,0.12874779541446224,70.0,0.6140986985597691,10
2025-03-04,2025-03-18,001218.SZ,16.35,16.96,0.037308868501529036,65.0,0.6331410181218257,10
2025-03-05,2025-03-19,301006.SZ,14.09,14.83,0.052519517388218695,68.0,0.6300972611883914,10
2025-03-05,2025-03-19,301559.SZ,15.25,15.92,0.04393442622950827,62.0,0.6546799321939262,10
2025-03-06,2025-03-20,301529.SZ,30.6,33.09,0.081372549019608,68.0,0.592088229215606,10
2025-03-06,2025-03-20,301559.SZ,15.2,16.62,0.09342105263157907,67.0,0.6305200388762384,10
2025-03-07,2025-03-21,603073.SH,15.22,16.01,0.051905387647831924,68.0,0.6062860853852756,10
2025-03-07,2025-03-21,601811.SH,13.93,13.93,0.0,66.0,0.6156264664098123,10
2025-03-10,2025-03-24,603132.SH,11.94,11.79,-0.012562814070351758,66.5,0.5312708163562216,10
2025-03-10,2025-03-24,002540.SZ,6.21,6.39,0.02898550724637672,64.5,0.5382432298763934,10
2025-03-11,2025-03-25,301148.SZ,19.19,19.12,-0.0036477331943720603,71.5,0.5366164039888063,10
