open,close,open_next,open_next2,up_limit_next,vol_next,limit_up_t,oneword_next,ts_code,trade_date,T_intraday,overnight_gap,exec1
7.61,7.61,7.25,6.66,8.37,734825.07,True,False,002054.SZ,2024-11-26,0.0,-0.04730617608409993,-0.0813793103448276
6.6,6.6,7.26,7.27,7.26,126227.83,True,True,600327.SH,2024-11-27,0.0,0.10000000000000009,0.0013774104683195176
13.13,13.13,14.44,15.88,14.44,112903.0,True,True,002820.SZ,2024-11-27,0.0,0.0997715156130996,0.09972299168975085
8.22,8.22,9.04,8.83,9.04,1605393.87,True,True,002301.SZ,2024-11-28,0.0,0.09975669099756668,-0.023230088495575174
7.26,7.26,7.27,8.0,7.99,2989643.57,True,False,600327.SH,2024-11-28,0.0,0.0013774104683195176,0.10041265474552974
18.9,18.9,20.79,22.87,20.79,11857.0,True,True,605199.SH,2024-11-29,0.0,0.10000000000000009,0.10004810004810016
15.88,15.88,17.47,19.22,17.47,15901.57,True,True,002820.SZ,2024-11-29,0.0,0.10012594458438273,0.10017172295363475
17.47,17.47,19.22,19.75,19.22,331335.37,True,True,002820.SZ,2024-12-02,0.0,0.10017172295363475,0.027575442247658843
20.79,20.79,22.87,24.1,22.87,13931.02,True,True,605199.SH,2024-12-02,0.0,0.10004810004810016,0.05378224748578919
22.87,22.87,24.1,22.64,25.16,366973.97,True,False,605199.SH,2024-12-03,0.0,0.05378224748578919,-0.060580912863070546
4.36,4.36,4.8,5.28,4.8,256596.65,True,True,002526.SZ,2024-12-03,0.0,0.10091743119266039,0.10000000000000009
4.8,4.8,5.28,5.81,5.28,274797.8,True,True,002526.SZ,2024-12-04,0.0,0.10000000000000009,0.10037878787878785
24.34,24.34,26.77,29.45,26.77,40820.8,True,True,603667.SH,2024-12-04,0.0,0.09983566146261302,0.10011206574523723
26.77,26.77,29.45,29.49,29.45,1341479.89,True,True,603667.SH,2024-12-05,0.0,0.10011206574523723,0.0013582342954159277
5.28,5.28,5.81,5.23,5.81,3525731.35,True,True,002526.SZ,2024-12-05,0.0,0.10037878787878785,-0.0998278829604129
3.48,3.48,3.75,3.49,3.83,3843374.63,True,False,600503.SH,2024-12-06,0.0,0.07758620689655182,-0.06933333333333325
72.92,71.92,72.21,77.3,86.3,38291.76,False,False,300979.SZ,2024-12-06,-0.013713658804168971,0.004032258064516014,0.07048885195956234
2.85,2.85,3.14,3.45,3.14,95157.79,True,True,600527.SH,2024-12-09,0.0,0.10175438596491237,0.09872611464968162
18.81,18.6,19.04,18.63,20.46,1259986.27,False,False,600206.SH,2024-12-09,-0.011164274322168932,0.023655913978494425,-0.021533613445378186
28.84,28.84,28.84,31.7,31.72,369953.61,True,False,605179.SH,2024-12-10,0.0,0.0,0.0991678224687933
3.14,3.14,3.45,3.22,3.45,3901749.69,True,True,600527.SH,2024-12-10,0.0,0.09872611464968162,-0.06666666666666665
13.4,13.53,12.5,11.0,14.88,860618.41,True,False,603088.SH,2024-12-11,0.009701492537313339,-0.07612712490761264,-0.12
75.38,76.77,76.85,76.88,92.12,22971.66,False,False,300979.SZ,2024-12-11,0.018439904483948055,0.001042073726716053,0.0003903708523096405
3.77,3.77,4.13,3.52,4.15,3749158.6,True,False,601010.SH,2024-12-12,0.0,0.0954907161803713,-0.14769975786924938
17.99,18.17,18.17,21.19,19.99,269331.61,True,False,605336.SH,2024-12-12,0.010005558643691126,0.0,0.16620803522289473
4.47,4.47,4.92,5.41,4.92,18542.04,True,True,002277.SZ,2024-12-13,0.0,0.10067114093959728,0.09959349593495936
6.8,6.8,7.48,7.93,7.48,84222.27,True,True,000530.SZ,2024-12-13,0.0,0.10000000000000009,0.06016042780748654
4.92,4.92,5.41,5.95,5.41,45767.58,True,True,002277.SZ,2024-12-16,0.0,0.09959349593495936,0.09981515711645095
17.74,17.74,17.56,17.48,19.51,632503.68,True,False,600272.SH,2024-12-16,0.0,-0.01014656144306647,-0.004555808656036331
5.41,5.41,5.95,6.55,5.95,59929.04,True,True,002277.SZ,2024-12-17,0.0,0.09981515711645095,0.10084033613445365
21.45,20.24,20.1,19.98,22.26,17166.61,False,False,001368.SZ,2024-12-17,-0.05641025641025643,-0.006916996047430679,-0.005970149253731405
5.61,5.61,6.17,5.4,6.17,2804087.32,True,True,600982.SH,2024-12-18,0.0,0.09982174688057044,-0.12479740680713125
5.95,5.95,6.55,7.21,6.55,103258.0,True,True,002277.SZ,2024-12-18,0.0,0.10084033613445365,0.10076335877862608
6.55,6.55,7.21,7.7,7.21,438490.43,True,True,002277.SZ,2024-12-19,0.0,0.10076335877862608,0.06796116504854366
9.9,9.65,9.68,9.56,10.62,207890.0,False,False,002561.SZ,2024-12-19,-0.025252525252525304,0.0031088082901553626,-0.012396694214875992
8.44,8.44,8.74,6.9,9.28,648856.0,True,False,002743.SZ,2024-12-20,0.0,0.035545023696682554,-0.21052631578947367
26.17,27.39,27.38,26.55,30.13,219488.25,True,False,003010.SZ,2024-12-20,0.0466182651891478,-0.0003650967506390046,-0.03031409788166539
9.8,9.11,9.22,9.27,10.02,64328.42,False,False,002209.SZ,2024-12-23,-0.0704081632653063,0.012074643249176953,0.005422993492407713
8.05,7.64,7.75,7.72,8.4,29658.81,False,False,603065.SH,2024-12-23,-0.05093167701863366,0.014397905759162333,-0.003870967741935516
10.78,10.78,11.86,10.67,11.86,947217.9,True,True,002730.SZ,2024-12-24,0.0,0.1001855287569573,-0.1003372681281619
10.81,10.87,10.82,10.67,11.96,116558.19,False,False,603708.SH,2024-12-24,0.005550416281220993,-0.004599816007359592,-0.013863216266173817
9.96,9.43,8.49,7.64,10.37,44854.0,False,False,603421.SH,2024-12-25,-0.053212851405622597,-0.09968186638388121,-0.10011778563015317
7.72,7.46,7.49,7.49,8.21,28389.56,False,False,603065.SH,2024-12-25,-0.033678756476683946,0.004021447721179738,0.0
13.17,13.17,14.48,11.55,14.49,1722082.85,True,False,603686.SH,2024-12-26,0.0,0.09946848899012917,-0.20234806629834257
4.48,4.47,4.46,4.61,4.92,56119.72,False,False,603176.SH,2024-12-26,-0.0022321428571430157,-0.0022371364653243075,0.03363228699551568
9.98,10.1,10.06,9.92,11.11,27145.5,False,False,002898.SZ,2024-12-27,0.012024048096192397,-0.003960396039603853,-0.013916500994035852
4.57,4.68,4.64,4.73,5.15,580589.5,False,False,000812.SZ,2024-12-27,0.024070021881837933,-0.008547008547008517,0.019396551724138122
21.55,21.55,23.71,21.61,23.71,1491874.99,True,True,603881.SH,2024-12-30,0.0,0.10023201856148489,-0.08857022353437372
11.83,11.41,11.42,10.92,13.69,62910.88,False,False,301198.SZ,2024-12-30,-0.035502958579881616,0.0008764241893075564,-0.04378283712784592
23.09,21.92,21.99,21.66,26.3,80948.11,False,False,300855.SZ,2024-12-31,-0.05067128627111295,0.0031934306569341153,-0.01500682128240105
12.54,11.89,11.89,11.47,13.08,209943.3,False,False,000688.SZ,2024-12-31,-0.05183413078149912,0.0,-0.03532380151387715
21.99,21.54,21.66,21.2,25.85,71758.86,False,False,300855.SZ,2025-01-02,-0.02046384720327421,0.005571030640668662,-0.02123730378578026
34.21,32.83,32.87,31.12,39.4,29877.47,False,False,301508.SZ,2025-01-02,-0.04033908213972526,0.0012183978068838197,-0.05324003650745346
39.4,38.4,38.6,38.64,46.08,5792.27,False,False,301393.SZ,2025-01-03,-0.025380710659898442,0.005208333333333481,0.0010362694300518616
13.74,13.65,13.65,13.69,15.02,392323.1,False,False,600522.SH,2025-01-03,-0.0065502183406113135,0.0,0.00293040293040292
14.0,13.41,13.48,13.55,14.75,47433.27,False,False,603848.SH,2025-01-06,-0.04214285714285715,0.005219985085756829,0.005192878338278861
7.12,7.03,6.99,7.35,7.73,57974.0,False,False,002636.SZ,2025-01-06,-0.012640449438202195,-0.005689900426742556,0.05150214592274671
13.48,13.55,13.55,13.48,14.91,18521.27,False,False,603848.SH,2025-01-07,0.005192878338278861,0.0,-0.005166051660516646
4.7,4.69,4.72,4.65,5.16,118722.5,False,False,600662.SH,2025-01-07,-0.0021276595744680327,0.006396588486140553,-0.01483050847457612
16.22,16.01,16.01,15.74,19.21,17478.0,False,False,300741.SZ,2025-01-08,-0.012946979038224282,0.0,-0.01686445971267969
4.72,4.66,4.65,4.63,5.13,77897.5,False,False,600662.SH,2025-01-08,-0.012711864406779627,-0.0021459227467810482,-0.004301075268817289
7.17,7.01,7.01,6.8,7.71,218857.14,False,False,000543.SZ,2025-01-09,-0.02231520223152028,0.0,-0.029957203994293913
16.01,15.81,15.74,15.38,18.97,13698.53,False,False,300741.SZ,2025-01-09,-0.012492192379762734,-0.0044275774826059155,-0.022871664548919868
7.01,6.86,6.8,6.79,7.55,341891.72,False,False,000543.SZ,2025-01-10,-0.021398002853066922,-0.008746355685131268,-0.0014705882352941124
5.05,4.91,4.88,5.0,5.4,558864.38,False,False,600027.SH,2025-01-10,-0.027722772277227636,-0.006109979633401319,0.024590163934426146
6.8,6.79,6.79,7.08,7.47,389418.92,False,False,000543.SZ,2025-01-13,-0.0014705882352941124,0.0,0.042709867452135564
10.59,10.38,10.47,10.6,11.42,26166.88,False,False,603181.SH,2025-01-13,-0.019830028328611804,0.00867052023121384,0.01241642788920716
28.36,28.36,31.2,31.2,31.2,131460.1,True,True,605033.SH,2025-01-14,0.0,0.10014104372355437,0.0
14.36,14.36,15.8,17.0,15.8,29692.0,True,True,002917.SZ,2025-01-14,0.0,0.10027855153203347,0.07594936708860756
15.8,15.8,17.0,18.5,17.38,1130178.64,True,False,002917.SZ,2025-01-15,0.0,0.07594936708860756,0.08823529411764697
22.36,22.36,23.3,22.3,24.6,960280.32,True,False,603777.SH,2025-01-15,0.0,0.042039355992844474,-0.0429184549356223
12.78,12.78,14.06,13.04,14.06,654837.14,True,True,600714.SH,2025-01-16,0.0,0.10015649452269182,-0.07254623044096742
6.33,6.41,6.4,6.38,7.05,99560.0,False,False,001258.SZ,2025-01-16,0.012638230647709303,-0.0015600624024960652,-0.0031250000000000444
22.3,22.14,20.03,19.99,24.35,757440.03,False,False,603777.SH,2025-01-17,-0.007174887892376636,-0.09530261969286358,-0.001997004493260235
6.4,6.36,6.38,6.44,7.0,96077.72,False,False,001258.SZ,2025-01-17,-0.006249999999999978,0.0031446540880502027,0.009404388714733702
20.0,20.69,22.76,22.54,22.76,1078033.05,True,True,002730.SZ,2025-01-20,0.034499999999999975,0.10004833252779122,-0.009666080843585334
5.53,5.53,6.08,6.69,6.08,66564.64,True,True,002692.SZ,2025-01-20,0.0,0.09945750452079571,0.10032894736842102
6.08,6.08,6.69,5.22,6.69,1662958.69,True,True,002692.SZ,2025-01-21,0.0,0.10032894736842102,-0.21973094170403595
11.97,11.92,11.92,11.8,13.11,17044.0,False,False,603768.SH,2025-01-21,-0.00417710944026739,0.0,-0.010067114093959662
12.0,12.0,13.2,14.52,13.2,37530.35,True,True,603928.SH,2025-01-22,0.0,0.09999999999999987,0.10000000000000009
6.37,6.17,6.23,6.1,6.79,94273.58,False,False,003037.SZ,2025-01-22,-0.031397174254317095,0.009724473257698651,-0.020866773675762618
13.2,13.2,14.52,15.97,14.52,35553.4,True,True,603928.SH,2025-01-23,0.0,0.10000000000000009,0.09986225895316814
18.13,18.13,18.6,18.0,19.94,607534.26,True,False,605277.SH,2025-01-23,0.0,0.025923883066740316,-0.032258064516129115
14.52,14.52,15.97,11.76,15.97,482524.7,True,True,603928.SH,2025-01-24,0.0,0.09986225895316814,-0.26361928616155295
25.38,25.38,27.92,30.71,27.92,13481.03,True,True,605398.SH,2025-01-24,0.0,0.10007880220646181,0.09992836676217753
27.92,27.92,30.71,32.19,30.71,175401.32,True,True,605398.SH,2025-01-27,0.0,0.09992836676217753,0.04819277108433728
40.24,40.24,44.26,48.69,44.26,6287.0,True,True,002881.SZ,2025-01-27,0.0,0.09990059642147098,0.10009037505648433
44.26,44.26,48.69,53.56,48.69,3247.58,True,True,002881.SZ,2025-02-05,0.0,0.10009037505648433,0.10002053809817224
5.6,5.6,6.16,6.78,6.16,1494175.59,True,True,600120.SH,2025-02-05,0.0,0.10000000000000009,0.10064935064935066
48.69,48.69,53.56,58.92,53.56,5250.7,True,True,002881.SZ,2025-02-06,0.0,0.10002053809817224,0.10007468259895447
7.29,7.45,7.39,7.39,8.2,547562.19,False,False,002187.SZ,2025-02-06,0.021947873799725626,-0.008053691275167862,0.0
53.56,53.56,58.92,64.81,58.92,23075.59,True,True,002881.SZ,2025-02-07,0.0,0.10007468259895447,0.09996605566870342
37.16,37.16,40.88,44.97,40.88,5361.1,True,True,605398.SH,2025-02-07,0.0,0.1001076426264802,0.10004892367906049
40.88,40.88,44.97,49.47,44.97,23471.61,True,True,605398.SH,2025-02-10,0.0,0.10004892367906049,0.10006671114076049
14.95,14.95,16.45,18.1,16.45,84137.2,True,True,600633.SH,2025-02-10,0.0,0.10033444816053505,0.10030395136778125
16.45,16.45,18.1,19.0,18.1,149017.4,True,True,600633.SH,2025-02-11,0.0,0.10030395136778125,0.04972375690607733
44.97,44.97,49.47,54.42,49.47,70523.6,True,True,605398.SH,2025-02-11,0.0,0.10006671114076049,0.10006064281382665
47.21,47.21,51.93,48.41,51.93,959115.96,True,True,002929.SZ,2025-02-12,0.0,0.09997881804702402,-0.06778355478528797
28.18,28.18,31.0,33.75,31.0,946885.81,True,True,603881.SH,2025-02-12,0.0,0.10007097232079487,0.08870967741935476
17.71,17.15,17.06,17.01,20.58,30369.0,False,False,300549.SZ,2025-02-13,-0.031620553359683945,-0.005247813411078717,-0.0029308323563890237
10.21,9.97,9.94,9.93,11.96,23207.0,False,False,300610.SZ,2025-02-13,-0.02350636630754166,-0.0030090270812438424,-0.001006036217303774
17.06,16.87,17.01,17.65,20.24,40327.5,False,False,300549.SZ,2025-02-14,-0.011137162954278912,0.008298755186721962,0.03762492651381533
11.57,11.59,11.52,11.76,13.91,15911.0,False,False,300625.SZ,2025-02-14,0.0017286084701815252,-0.006039689387402958,0.02083333333333326
7.15,7.15,7.47,7.08,7.87,8174935.63,True,False,002044.SZ,2025-02-17,0.0,0.044755244755244616,-0.052208835341365445
37.51,37.51,35.8,35.03,41.26,1404176.01,True,False,603881.SH,2025-02-17,0.0,-0.045587843241802206,-0.021508379888268037
11.34,11.34,12.36,12.88,12.47,9228500.85,True,False,002065.SZ,2025-02-18,0.0,0.08994708994709,0.04207119741100329
11.76,11.41,11.45,11.63,13.69,13689.0,False,False,300625.SZ,2025-02-18,-0.029761904761904767,0.0035056967572304476,0.015720524017467374
15.28,15.47,15.47,15.68,18.56,7525.0,False,False,301190.SZ,2025-02-19,0.012434554973822065,0.0,0.013574660633484115
21.4,21.91,22.03,22.45,26.29,18964.0,False,False,300907.SZ,2025-02-19,0.023831775700934754,0.005476951163852162,0.01906491148433953
18.44,18.44,20.27,15.86,20.28,249192.83,True,False,605255.SH,2025-02-20,0.0,0.0992407809110627,-0.2175629008386779
18.06,18.06,19.09,17.88,19.87,1163786.69,True,False,601177.SH,2025-02-20,0.0,0.05703211517165019,-0.0633839706652698
5.48,5.48,6.03,5.99,6.03,1554278.8,True,True,002522.SZ,2025-02-21,0.0,0.10036496350364965,-0.0066334991708125735
68.46,68.46,74.0,64.11,75.31,593346.51,True,False,002929.SZ,2025-02-21,0.0,0.08092316681273748,-0.13364864864864867
26.71,26.71,26.0,28.52,29.38,3139658.38,True,False,600602.SH,2025-02-24,0.0,-0.02658180456757775,0.09692307692307689
57.55,56.25,50.63,51.15,61.88,198294.57,False,False,605488.SH,2025-02-24,-0.022589052997393555,-0.09991111111111106,0.010270590558957071
18.43,18.43,20.27,22.3,20.27,27278.95,True,True,000096.SZ,2025-02-25,0.0,0.09983722192078126,0.1001480019733596
25.36,25.21,25.25,25.18,27.73,63365.56,False,False,603699.SH,2025-02-25,-0.005914826498422676,0.001586671955573049,-0.0027722772277227747
20.27,20.27,22.3,24.53,22.3,18422.0,True,True,000096.SZ,2025-02-26,0.0,0.1001480019733596,0.10000000000000009
14.1,14.1,15.51,15.72,15.51,900588.97,True,True,002580.SZ,2025-02-26,0.0,0.10000000000000009,0.013539651837524147
22.3,22.3,24.53,20.08,24.53,404777.71,True,True,000096.SZ,2025-02-27,0.0,0.10000000000000009,-0.1814105177333878
29.18,29.1,28.99,28.14,34.92,7866.0,False,False,301043.SZ,2025-02-27,-0.002741603838245288,-0.0037800687285224344,-0.029320455329423845
17.87,17.14,17.19,17.24,20.57,16258.0,False,False,301002.SZ,2025-02-28,-0.0408505875769446,0.0029171528588098905,0.002908667830133549
6.8,6.49,6.54,6.41,7.14,716107.12,False,False,002063.SZ,2025-02-28,-0.045588235294117596,0.007704160246533087,-0.019877675840978548
18.78,18.58,18.39,19.0,20.44,179942.9,False,False,000948.SZ,2025-03-03,-0.010649627263045969,-0.010226049515608016,0.03317020119630221
38.62,38.52,38.0,39.2,46.22,31019.56,False,False,301208.SZ,2025-03-03,-0.002589331952356111,-0.013499480789200491,0.03157894736842115
12.95,12.95,14.25,15.68,14.25,233193.94,True,True,603700.SH,2025-03-04,0.0,0.10038610038610041,0.10035087719298241
20.99,21.33,21.31,22.51,25.6,70710.01,False,False,301446.SZ,2025-03-04,0.01619818961410191,-0.0009376465072666873,0.0563115908024403
16.99,17.45,19.2,19.83,19.2,124545.17,True,True,600592.SH,2025-03-05,0.02707474985285474,0.10028653295128942,0.03281249999999991
15.91,15.97,15.99,16.01,19.16,20110.67,False,False,301151.SZ,2025-03-05,0.0037712130735387817,0.0012523481527864089,0.001250781738586726
20.91,20.91,23.0,22.4,23.0,269305.51,True,True,603048.SH,2025-03-06,0.0,0.09995217599234807,-0.026086956521739202
19.2,19.2,19.83,20.7,21.12,977510.1,True,False,600592.SH,2025-03-06,0.0,0.03281249999999991,0.04387291981845687
24.45,24.45,24.21,24.01,26.9,829358.18,True,False,002757.SZ,2025-03-07,0.0,-0.009815950920245342,-0.008261049153242439
15.28,15.29,15.32,15.31,18.35,14186.16,False,False,301559.SZ,2025-03-07,0.0006544502617800152,0.0019620667102682177,-0.0006527415143603443
10.96,10.96,11.15,11.38,12.06,2379843.22,True,False,002093.SZ,2025-03-10,0.0,0.017335766423357546,0.020627802690583064
15.32,15.4,15.31,15.52,18.48,12194.25,False,False,301559.SZ,2025-03-10,0.005221932114882533,-0.005844155844155874,0.013716525146962644
9.0,9.34,10.27,10.27,10.27,1206491.36,True,True,002105.SZ,2025-03-11,0.03777777777777769,0.0995717344753746,0.0
27.5,27.69,27.67,27.35,30.46,33991.2,False,False,605305.SH,2025-03-11,0.006909090909090976,-0.0007222824124232252,-0.011564871702204549
15.52,15.36,15.31,15.32,18.43,14821.09,False,False,301559.SZ,2025-03-12,-0.010309278350515427,-0.0032552083333332593,0.0006531678641410466
22.57,22.66,22.65,22.45,24.93,13099.49,False,False,001378.SZ,2025-03-12,0.003987594151528606,-0.00044130626654903526,-0.008830022075055122
14.84,13.29,13.3,13.6,15.95,355922.44,False,False,300382.SZ,2025-03-13,-0.10444743935309975,0.0007524454477052522,0.022556390977443552
15.31,15.36,15.32,15.55,18.43,22684.79,False,False,301559.SZ,2025-03-13,0.003265839320705455,-0.0026041666666666297,0.015013054830287142
7.16,7.16,7.3,7.88,7.88,1455813.42,True,False,002574.SZ,2025-03-14,0.0,0.019553072625698276,0.07945205479452055
21.18,21.18,23.3,25.63,23.3,42501.7,True,True,603677.SH,2025-03-14,0.0,0.10009442870632679,0.09999999999999987
23.3,23.3,25.63,26.46,25.63,83366.24,True,True,603677.SH,2025-03-17,0.0,0.09999999999999987,0.03238392508778776
6.68,6.68,7.35,6.66,7.35,898849.98,True,True,002724.SZ,2025-03-17,0.0,0.10029940119760483,-0.09387755102040807
8.68,8.68,9.55,8.4,9.55,1724458.77,True,True,000905.SZ,2025-03-18,0.0,0.10023041474654382,-0.12041884816753934
16.01,16.01,17.61,16.87,17.61,247532.0,True,True,603315.SH,2025-03-18,0.0,0.09993753903810099,-0.042021578648495095
9.33,9.33,10.01,10.73,10.26,1556287.45,True,False,002278.SZ,2025-03-19,0.0,0.07288317256162902,0.07192807192807193
17.61,17.61,19.37,21.31,19.37,7751.6,True,True,603949.SH,2025-03-19,0.0,0.09994321408290752,0.10015487867836859
19.37,19.37,21.31,19.56,21.31,303167.04,True,True,603949.SH,2025-03-20,0.0,0.10015487867836859,-0.08212106992022528
9.5,9.89,10.88,10.4,10.88,3413554.35,True,True,002406.SZ,2025-03-20,0.04105263157894745,0.10010111223458029,-0.044117647058823595
7.0,7.0,7.7,7.7,7.7,3554264.86,True,True,002204.SZ,2025-03-21,0.0,0.10000000000000009,0.0
31.53,31.25,31.41,30.18,37.5,8954.0,False,False,301203.SZ,2025-03-21,-0.008880431335236305,0.005120000000000013,-0.03915950334288443
20.3,20.3,22.33,18.19,22.33,276023.52,True,True,001202.SZ,2025-03-24,0.0,0.09999999999999987,-0.18540080609046117
10.81,10.59,10.95,10.55,11.65,165744.05,False,False,002700.SZ,2025-03-24,-0.020351526364477346,0.03399433427762033,-0.03652968036529669
7.66,7.66,7.71,8.5,8.43,1421137.44,True,False,002300.SZ,2025-03-25,0.0,0.006527415143602999,0.10246433203631655
10.95,10.81,10.55,10.3,11.89,131493.08,False,False,002700.SZ,2025-03-25,-0.012785388127853792,-0.02405180388529138,-0.023696682464455
7.87,8.01,8.02,8.12,8.81,59214.1,False,False,002898.SZ,2025-03-26,0.017789072426937613,0.0012484394506866447,0.012468827930174564
34.65,34.74,34.5,32.95,38.21,33430.48,False,False,003001.SZ,2025-03-26,0.0025974025974027093,-0.006908462867012188,-0.04492753623188395
7.79,7.79,7.72,6.33,8.57,601876.72,True,False,002686.SZ,2025-03-27,0.0,-0.00898587933247752,-0.18005181347150256
8.02,8.12,8.12,7.91,8.93,44700.6,False,False,002898.SZ,2025-03-27,0.012468827930174564,0.0,-0.025862068965517127
8.12,7.92,7.91,7.7,8.71,59964.97,False,False,002898.SZ,2025-03-28,-0.024630541871921152,-0.0012626262626261875,-0.026548672566371723
13.18,12.91,12.75,12.65,15.49,150656.2,False,False,300589.SZ,2025-03-28,-0.020485584218512876,-0.012393493415956636,-0.007843137254901933
19.12,19.12,21.03,21.5,21.03,24693.4,True,True,603353.SH,2025-03-31,0.0,0.0998953974895398,0.022349025202092143
7.91,7.7,7.7,8.01,8.47,67212.7,False,False,002898.SZ,2025-03-31,-0.026548672566371723,0.0,0.04025974025974022
21.03,21.03,21.5,17.04,23.13,268327.24,True,False,603353.SH,2025-04-01,0.0,0.022349025202092143,-0.20744186046511637
4.24,4.24,4.05,3.52,4.66,2360670.77,True,False,002132.SZ,2025-04-01,0.0,-0.044811320754717054,-0.1308641975308642
35.42,35.42,38.96,42.86,38.96,13628.62,True,True,001212.SZ,2025-04-02,0.0,0.09994353472614348,0.10010266940451751
11.88,11.88,13.07,12.9,13.07,584515.03,True,True,000722.SZ,2025-04-02,0.0,0.10016835016835013,-0.013006885998469775
38.96,38.96,42.86,47.15,42.86,29457.62,True,True,001212.SZ,2025-04-03,0.0,0.10010266940451751,0.10009332711152585
7.9,7.91,7.55,6.81,8.7,47268.5,False,False,002898.SZ,2025-04-03,0.0012658227848101333,-0.04551201011378003,-0.0980132450331126
8.55,8.32,8.44,8.24,9.15,75151.62,False,False,603558.SH,2025-04-07,-0.026900584795321647,0.014423076923076872,-0.023696682464454888
13.7,13.47,13.01,12.52,14.82,160778.78,False,False,002705.SZ,2025-04-07,-0.01678832116788309,-0.034149962880475226,-0.037663335895465
11.74,10.9,10.62,11.06,11.99,53207.96,False,False,603408.SH,2025-04-08,-0.07155025553662686,-0.025688073394495525,0.04143126177024503
8.44,8.33,8.24,8.98,9.16,60618.64,False,False,603558.SH,2025-04-08,-0.013033175355450122,-0.010804321728691502,0.08980582524271852
10.62,10.71,11.06,11.2,11.78,40661.82,False,False,603408.SH,2025-04-09,0.00847457627118664,0.03267973856209139,0.012658227848101111
4.1,4.19,4.26,4.22,4.61,233956.14,False,False,002083.SZ,2025-04-09,0.021951219512195363,0.016706443914080937,-0.009389671361502372
11.5,11.64,11.48,11.87,12.8,30348.5,False,False,001387.SZ,2025-04-10,0.012173913043478368,-0.013745704467354014,0.03397212543554007
6.24,6.24,6.86,6.86,6.86,2674714.41,True,True,601008.SH,2025-04-10,0.0,0.09935897435897445,0.0
8.44,8.44,8.44,9.8,9.28,573877.56,True,False,601086.SH,2025-04-11,0.0,0.0,0.16113744075829395
11.48,11.66,11.87,11.93,12.83,37987.42,False,False,001387.SZ,2025-04-11,0.015679442508710784,0.01801029159519718,0.005054759898904804
5.28,5.29,5.33,5.29,5.82,40205.0,False,False,600469.SH,2025-04-14,0.0018939393939394478,0.007561436672967936,-0.007504690431519689
35.3,34.29,34.33,34.06,41.15,58600.52,False,False,300628.SZ,2025-04-14,-0.02861189801699715,0.0011665208515601044,-0.00786484124672282
34.33,34.38,34.06,33.64,41.26,60173.26,False,False,300628.SZ,2025-04-15,0.0014564520827267113,-0.009307737056428178,-0.012331180270111597
23.8,23.53,23.62,23.05,25.88,20807.0,False,False,603530.SH,2025-04-15,-0.01134453781512601,0.003824904377390581,-0.024132091447925497
29.41,28.74,28.68,29.29,31.61,6157.64,False,False,001326.SZ,2025-04-16,-0.022781366882012932,-0.0020876826722338038,0.021269177126917782
11.37,11.15,11.11,11.23,12.27,20507.47,False,False,603628.SH,2025-04-16,-0.019349164467897917,-0.0035874439461883734,0.010801080108010952
15.38,15.29,15.36,15.29,16.82,21270.26,False,False,002884.SZ,2025-04-17,-0.0058517555266580645,0.00457815565729236,-0.004557291666666741
12.29,12.54,13.55,13.79,13.79,369264.41,True,False,605188.SH,2025-04-17,0.020341741253051326,0.08054226475279114,0.0177121771217712
27.84,27.84,29.8,31.6,30.62,290659.04,True,False,003020.SZ,2025-04-18,0.0,0.07040229885057481,0.06040268456375841
15.36,15.3,15.29,15.37,16.83,37577.43,False,False,002884.SZ,2025-04-18,-0.003906249999999889,-0.0006535947712419388,0.005232177894048506
31.88,32.39,32.17,32.49,38.87,6030.5,False,False,300833.SZ,2025-04-21,0.01599749058971156,-0.006792219820932366,0.00994715573515692
19.1,19.33,19.35,19.25,23.2,20080.18,False,False,300818.SZ,2025-04-21,0.012041884816753834,0.0010346611484739476,-0.0051679586563307955
5.54,5.54,6.09,5.82,6.09,4022959.95,True,True,600794.SH,2025-04-22,0.0,0.09927797833935004,-0.044334975369458074
12.83,12.83,14.11,15.52,14.11,273483.6,True,True,003003.SZ,2025-04-22,0.0,0.09976617303195634,0.09992912827781719
13.53,13.53,13.25,14.37,14.88,675857.68,False,False,603696.SH,2025-04-23,0.0,-0.020694752402069416,0.08452830188679239
12.65,12.65,11.39,12.53,13.92,1220976.2,False,False,601086.SH,2025-04-23,0.0,-0.09960474308300393,0.10008779631255482
6.18,6.18,6.8,7.48,6.8,68547.92,True,True,601956.SH,2025-04-24,0.0,0.10032362459546929,0.10000000000000009
11.44,11.27,11.24,11.28,12.4,23955.5,False,False,603628.SH,2025-04-24,-0.014860139860139898,-0.002661934338952898,0.003558718861209842
6.8,6.8,7.48,8.11,7.48,63706.5,True,True,601956.SH,2025-04-25,0.0,0.10000000000000009,0.08422459893048106
22.0,21.57,18.01,17.0,21.47,78740.15,False,False,300956.SZ,2025-04-25,-0.019545454545454533,-0.16504404265183115,-0.056079955580233265
7.48,7.48,8.11,6.73,8.23,1912911.75,True,False,601956.SH,2025-04-28,0.0,0.08422459893048106,-0.17016029593094928
30.91,31.28,31.28,32.9,34.41,74876.66,False,False,003006.SZ,2025-04-28,0.011970236169524417,0.0,0.05179028132992314
5.78,5.72,5.86,5.7,6.29,755138.77,False,False,002697.SZ,2025-04-29,-0.01038062283737029,0.02447552447552459,-0.027303754266211677
