open,close,open_next,open_next2,up_limit_next,vol_next,limit_up_t,oneword_next,ts_code,trade_date,T_intraday,overnight_gap,exec1
27.75,27.85,27.73,28.8,30.64,6968.0,False,False,603307.SH,2024-09-25,0.003603603603603567,-0.004308797127468567,0.03858636855391273
18.26,18.58,18.6,19.4,22.3,18707.84,False,False,301456.SZ,2024-09-25,0.017524644030668002,0.0010764262648010892,0.04301075268817178
18.6,19.16,19.4,20.88,22.99,29495.8,False,False,301456.SZ,2024-09-26,0.03010752688172036,0.012526096033402823,0.07628865979381438
17.59,18.12,18.47,19.45,21.74,27737.0,False,False,300899.SZ,2024-09-26,0.030130756111427015,0.019315673289183044,0.05305901461829987
6.69,6.69,7.36,8.1,7.36,56063.66,True,True,002208.SZ,2024-09-27,0.0,0.1001494768310911,0.1005434782608694
8.59,8.67,8.88,10.4,9.54,115453.25,False,False,002637.SZ,2024-09-27,0.0093131548311991,0.02422145328719738,0.1711711711711712
11.88,11.88,13.07,13.12,13.07,2552244.94,True,True,002423.SZ,2024-09-30,0.0,0.10016835016835013,0.0038255547054322214
59.87,59.87,65.86,65.86,65.86,34757.66,True,True,600702.SH,2024-09-30,0.0,0.10005010856856522,0.0
17.2,17.2,18.92,16.9,18.92,350953.44,True,True,603360.SH,2024-10-08,0.0,0.10000000000000009,-0.10676532769556046
7.57,7.57,8.08,8.33,8.33,550999.31,True,False,600826.SH,2024-10-08,0.0,0.06737120211360637,0.030940594059405857
17.01,16.15,16.22,16.25,17.77,10354.5,False,False,605003.SH,2024-10-09,-0.05055849500293963,0.004334365325077361,0.0018495684340320562
11.41,10.58,10.81,11.04,11.64,34440.96,False,False,001331.SZ,2024-10-09,-0.07274320771253284,0.021739130434782705,0.02127659574468077
106.62,108.8,108.0,107.94,119.68,180200.89,False,False,600941.SH,2024-10-10,0.020446445319827422,-0.007352941176470562,-0.0005555555555555314
27.73,28.19,28.31,27.99,31.01,11724.35,False,False,603235.SH,2024-10-10,0.016588532275513934,0.004256828662646317,-0.0113034263511127
108.0,108.57,107.94,110.5,119.43,184978.71,False,False,600941.SH,2024-10-11,0.005277777777777715,-0.005802707930367412,0.02371687974800807
9.29,8.91,8.97,9.1,9.8,29907.4,False,False,603331.SH,2024-10-11,-0.04090419806243262,0.006734006734006703,0.014492753623188248
7.73,7.73,8.47,7.3,8.5,1393642.33,True,False,000567.SZ,2024-10-14,0.0,0.09573091849935311,-0.13813459268004735
18.55,18.48,18.39,18.16,20.33,38084.88,False,False,603173.SH,2024-10-14,-0.0037735849056603765,-0.004870129870129913,-0.01250679717237635
18.39,18.27,18.16,18.07,20.1,24305.0,False,False,603173.SH,2024-10-15,-0.006525285481239873,-0.006020799124247356,-0.004955947136563887
33.15,32.57,32.5,32.9,35.83,7803.66,False,False,603661.SH,2024-10-15,-0.01749622926093508,-0.002149217070924192,0.012307692307692353
17.3,17.19,17.33,16.88,18.91,119381.71,False,False,000818.SZ,2024-10-16,-0.0063583815028901425,0.008144269924374559,-0.025966532025389455
18.68,18.6,18.69,18.66,20.46,154610.78,False,False,600060.SH,2024-10-16,-0.004282655246252598,0.004838709677419395,-0.0016051364365972098
12.91,12.61,12.54,13.06,13.87,202446.66,False,False,603063.SH,2024-10-17,-0.02323780015491872,-0.0055511498810467685,0.04146730462519943
6.05,5.91,5.88,6.05,6.5,51600.7,False,False,603500.SH,2024-10-17,-0.023140495867768562,-0.005076142131979711,0.028911564625850428
12.5,12.68,12.7,12.67,13.95,21701.28,False,False,603886.SH,2024-10-18,0.014399999999999968,0.001577287066246047,-0.0023622047244094
17.76,18.18,18.15,18.1,20.0,25309.05,False,False,605177.SH,2024-10-18,0.023648648648648463,-0.0016501650165017256,-0.0027548209366389242
12.7,12.66,12.67,12.89,13.93,24799.04,False,False,603886.SH,2024-10-21,-0.0031496062992125706,0.0007898894154818592,0.017363851617995252
13.99,13.97,13.95,14.53,15.37,48625.32,False,False,603172.SH,2024-10-21,-0.0014295925661186315,-0.0014316392269149159,0.04157706093189972
43.18,43.18,51.82,62.18,51.82,30206.15,True,True,301297.SZ,2024-10-22,0.0,0.2000926354793886,0.19992280972597443
9.81,9.81,10.18,10.79,10.79,12416367.16,True,False,600839.SH,2024-10-22,0.0,0.0377166156982669,0.05992141453831046
15.85,15.85,17.44,19.18,17.44,14247.32,True,True,603656.SH,2024-10-23,0.0,0.10031545741324921,0.09977064220183474
12.89,12.8,12.81,12.78,14.08,14591.0,False,False,603886.SH,2024-10-23,-0.006982156710628407,0.0007812499999999556,-0.0023419203747073736
8.98,8.8,8.84,9.18,9.68,38355.42,False,False,603819.SH,2024-10-24,-0.020044543429844075,0.004545454545454408,0.03846153846153855
6.0,6.0,6.6,7.26,6.6,186416.49,True,True,000958.SZ,2024-10-24,0.0,0.09999999999999987,0.10000000000000009
9.7,9.58,9.6,9.77,10.54,210953.54,False,False,600461.SH,2024-10-25,-0.012371134020618513,0.0020876826722338038,0.017708333333333437
12.78,12.94,13.18,13.62,14.23,54757.0,False,False,603886.SH,2024-10-25,0.012519561815336422,0.018547140649149974,0.03338391502276172
7.26,7.26,7.99,8.79,7.99,112215.09,True,True,000958.SZ,2024-10-28,0.0,0.1005509641873279,0.10012515644555675
5.3,5.3,5.83,5.56,5.83,4410581.53,True,True,002183.SZ,2024-10-28,0.0,0.10000000000000009,-0.046312178387650116
11.24,10.89,10.88,10.88,11.98,111328.8,False,False,603599.SH,2024-10-29,-0.03113879003558717,-0.0009182736455463081,0.0
14.68,14.22,14.1,13.95,15.64,28029.0,False,False,603172.SH,2024-10-29,-0.03133514986376018,-0.008438818565400963,-0.010638297872340496
14.51,14.16,14.18,14.04,15.58,25849.0,False,False,003030.SZ,2024-10-30,-0.024121295658166786,0.0014124293785311437,-0.009873060648801224
10.88,10.88,10.88,10.72,11.97,97583.92,False,False,603599.SH,2024-10-30,0.0,0.0,-0.014705882352941235
5.49,5.53,5.51,5.43,6.08,51016.24,False,False,601686.SH,2024-10-31,0.007285974499089187,-0.003616636528029016,-0.014519056261342977
7.23,7.17,7.16,7.07,7.89,49107.84,False,False,002677.SZ,2024-10-31,-0.008298755186722073,-0.001394700139469962,-0.012569832402234637
37.62,37.22,37.2,38.53,44.66,13757.05,False,False,300833.SZ,2024-11-01,-0.01063264221158955,-0.0005373455131648663,0.03575268817204291
13.39,12.9,12.78,13.23,15.48,19017.64,False,False,301519.SZ,2024-11-01,-0.036594473487677415,-0.009302325581395432,0.03521126760563398
16.65,16.65,18.0,16.52,18.32,272501.99,True,False,605077.SH,2024-11-04,0.0,0.08108108108108114,-0.0822222222222222
11.98,12.12,12.12,12.54,13.33,111883.0,False,False,603191.SH,2024-11-04,0.011686143572620988,0.0,0.034653465346534684
27.39,27.39,30.13,31.59,30.13,17604.65,True,True,603859.SH,2024-11-05,0.0,0.10003650967506372,0.04845668768669098
13.99,13.99,15.39,15.39,15.39,882539.25,True,True,600619.SH,2024-11-05,0.0,0.10007147962830598,0.0
10.96,10.96,12.06,12.0,12.06,2220970.42,True,True,000795.SZ,2024-11-06,0.0,0.10036496350364965,-0.004975124378109541
30.13,30.13,31.59,30.9,33.14,609154.57,True,False,603859.SH,2024-11-06,0.0,0.04845668768669098,-0.021842355175688555
28.51,28.51,31.36,27.75,31.36,297681.74,True,True,603922.SH,2024-11-07,0.0,0.09996492458786377,-0.11511479591836737
7.15,7.15,7.87,7.08,7.87,2713878.95,True,True,000716.SZ,2024-11-07,0.0,0.10069930069930066,-0.10038119440914872
14.62,14.62,16.08,17.69,16.08,752385.72,True,True,600206.SH,2024-11-08,0.0,0.09986320109439117,0.10012437810945296
7.17,7.17,7.17,6.29,7.89,1393218.89,True,False,603366.SH,2024-11-08,0.0,0.0,-0.12273361227336121
24.68,24.68,25.25,25.38,27.15,3043023.42,True,False,601698.SH,2024-11-11,0.0,0.02309562398703413,0.005148514851485153
14.42,14.42,17.3,20.69,17.3,21593.55,True,True,300277.SZ,2024-11-11,0.0,0.19972260748959791,0.1959537572254335
14.63,14.63,16.09,14.7,16.09,453704.65,True,True,002838.SZ,2024-11-12,0.0,0.09979494190020488,-0.08638906152890002
17.3,17.3,20.69,16.88,20.76,1061061.85,True,False,300277.SZ,2024-11-12,0.0,0.1959537572254335,-0.1841469308844853
19.28,19.41,19.43,19.07,21.35,15735.22,False,False,002884.SZ,2024-11-13,0.006742738589211594,0.0010303967027305294,-0.018528049408131686
6.2,6.24,6.23,6.01,6.86,812504.19,False,False,000683.SZ,2024-11-13,0.006451612903225712,-0.0016025641025640969,-0.03531300160513651
18.19,17.43,17.5,17.48,19.17,21825.3,False,False,605016.SH,2024-11-14,-0.041781198460692726,0.004016064257028162,-0.0011428571428571122
7.79,7.66,7.63,7.75,8.43,80172.12,False,False,002233.SZ,2024-11-14,-0.016688061617458283,-0.003916449086161955,0.01572739187418093
32.73,32.22,32.22,31.85,35.44,4476.0,False,False,001225.SZ,2024-11-15,-0.015582034830430747,0.0,-0.011483550589695746
8.65,8.5,8.57,8.36,9.35,79948.43,False,False,603758.SH,2024-11-15,-0.017341040462427793,0.008235294117647118,-0.024504084014002392
6.9,6.9,7.59,8.35,7.59,92803.74,True,True,000973.SZ,2024-11-18,0.0,0.09999999999999987,0.10013175230566529
12.98,12.26,12.39,12.53,13.49,17829.11,False,False,603685.SH,2024-11-18,-0.055469953775038605,0.01060358890701485,0.011299435028248483
6.07,6.12,6.12,6.13,6.73,260371.42,False,False,600217.SH,2024-11-19,0.008237232289950658,0.0,0.0016339869281045694
16.58,16.58,17.41,17.1,17.41,256318.83,True,True,600182.SH,2024-11-19,0.0,0.05006031363088059,-0.01780585870189544
24.88,24.88,26.0,22.0,27.37,266375.45,True,False,605028.SH,2024-11-20,0.0,0.045016077170418,-0.15384615384615385
6.12,6.16,6.13,6.14,6.78,253556.01,False,False,600217.SH,2024-11-20,0.006535947712418277,-0.004870129870129913,0.0016313213703098572
16.89,16.89,18.5,20.44,18.58,855079.92,True,False,000833.SZ,2024-11-21,0.0,0.09532267613972767,0.1048648648648649
35.64,35.64,39.2,43.0,39.2,28412.71,True,True,001229.SZ,2024-11-21,0.0,0.09988776655443332,0.09693877551020402
6.14,5.92,5.95,5.86,6.51,209069.46,False,False,600217.SH,2024-11-22,-0.03583061889250816,0.0050675675675675436,-0.015126050420168013
10.82,10.53,10.5,10.51,11.58,76765.5,False,False,002116.SZ,2024-11-22,-0.026802218114602705,-0.002849002849002802,0.0009523809523810378
10.5,10.58,10.51,10.45,11.64,60573.0,False,False,002116.SZ,2024-11-25,0.007619047619047636,-0.006616257088846944,-0.0057088487155091405
21.06,20.91,20.9,21.0,23.0,27502.4,False,False,603922.SH,2024-11-25,-0.00712250712250706,-0.0004782400765185324,0.004784688995215447
10.51,10.49,10.45,10.52,11.54,61905.04,False,False,002116.SZ,2024-11-26,-0.0019029495718363432,-0.0038131553860820677,0.006698564593301537
5.2,4.94,4.95,4.89,5.43,744827.04,False,False,000812.SZ,2024-11-26,-0.04999999999999993,0.002024291497975561,-0.0121212121212122
10.45,10.52,10.52,10.54,11.57,64714.35,False,False,002116.SZ,2024-11-27,0.006698564593301537,0.0,0.001901140684410496
19.24,19.37,19.37,19.36,21.31,45391.0,False,False,603153.SH,2024-11-27,0.006756756756756799,0.0,-0.0005162622612288059
20.46,20.1,20.1,20.4,22.11,355469.07,False,False,600549.SH,2024-11-28,-0.017595307917888547,0.0,0.01492537313432818
10.52,10.54,10.54,10.83,11.59,74102.27,False,False,002116.SZ,2024-11-28,0.001901140684410496,0.0,0.0275142314990513
11.01,11.01,12.01,12.2,12.11,398751.41,True,False,600628.SH,2024-11-29,0.0,0.09082652134423252,0.01582014987510405
41.21,40.99,40.98,41.08,49.19,119243.23,False,False,300037.SZ,2024-11-29,-0.005338510070371227,-0.00024396194193720966,0.0024402147388971063
20.79,20.79,22.87,24.1,22.87,13931.02,True,True,605199.SH,2024-12-02,0.0,0.10004810004810016,0.05378224748578919
17.47,17.47,19.22,19.75,19.22,331335.37,True,True,002820.SZ,2024-12-02,0.0,0.10017172295363475,0.027575442247658843
22.87,22.87,24.1,22.64,25.16,366973.97,True,False,605199.SH,2024-12-03,0.0,0.05378224748578919,-0.060580912863070546
4.36,4.36,4.8,5.28,4.8,256596.65,True,True,002526.SZ,2024-12-03,0.0,0.10091743119266039,0.10000000000000009
4.8,4.8,5.28,5.81,5.28,274797.8,True,True,002526.SZ,2024-12-04,0.0,0.10000000000000009,0.10037878787878785
7.15,7.15,7.2,6.7,7.87,2390931.17,True,False,603002.SH,2024-12-04,0.0,0.006993006993006867,-0.06944444444444442
26.77,26.77,29.45,29.49,29.45,1341479.89,True,True,603667.SH,2024-12-05,0.0,0.10011206574523723,0.0013582342954159277
35.05,34.34,34.37,35.61,37.77,131369.48,False,False,002353.SZ,2024-12-05,-0.02025677603423659,0.0008736167734417766,0.03607797497817877
8.3,8.47,8.49,8.64,9.32,31013.0,False,False,001322.SZ,2024-12-06,0.02048192771084345,0.0023612750885477762,0.017667844522968323
72.92,71.92,72.21,77.3,86.3,38291.76,False,False,300979.SZ,2024-12-06,-0.013713658804168971,0.004032258064516014,0.07048885195956234
72.21,76.0,77.3,75.38,91.2,38936.66,False,False,300979.SZ,2024-12-09,0.05248580529012603,0.017105263157894735,-0.02483829236739976
26.99,26.3,26.9,26.52,31.56,19333.76,False,False,301309.SZ,2024-12-09,-0.02556502408299366,0.02281368821292773,-0.014126394052044522
28.84,28.84,28.84,31.7,31.72,369953.61,True,False,605179.SH,2024-12-10,0.0,0.0,0.0991678224687933
3.14,3.14,3.45,3.22,3.45,3901749.69,True,True,600527.SH,2024-12-10,0.0,0.09872611464968162,-0.06666666666666665
3.69,3.69,4.06,4.47,4.06,11367.0,True,True,002277.SZ,2024-12-11,0.0,0.10027100271002709,0.100985221674877
75.38,76.77,76.85,76.88,92.12,22971.66,False,False,300979.SZ,2024-12-11,0.018439904483948055,0.001042073726716053,0.0003903708523096405
3.77,3.77,4.13,3.52,4.15,3749158.6,True,False,601010.SH,2024-12-12,0.0,0.0954907161803713,-0.14769975786924938
76.85,77.58,76.88,76.17,93.1,23800.0,False,False,300979.SZ,2024-12-12,0.009499024072869178,-0.00902294405774684,-0.009235171696149735
4.47,4.47,4.92,5.41,4.92,18542.04,True,True,002277.SZ,2024-12-13,0.0,0.10067114093959728,0.09959349593495936
9.88,9.62,9.66,9.69,10.58,39897.8,False,False,603135.SH,2024-12-13,-0.026315789473684403,0.004158004158004269,0.0031055900621117516
4.92,4.92,5.41,5.95,5.41,45767.58,True,True,002277.SZ,2024-12-16,0.0,0.09959349593495936,0.09981515711645095
8.4,8.4,8.37,8.12,9.24,74180.75,False,False,002644.SZ,2024-12-16,0.0,-0.0035714285714286698,-0.029868578255675016
21.45,20.24,20.1,19.98,22.26,17166.61,False,False,001368.SZ,2024-12-17,-0.05641025641025643,-0.006916996047430679,-0.005970149253731405
248.06,252.0,247.5,247.01,277.2,18506.59,False,False,605499.SH,2024-12-17,0.01588325405143909,-0.017857142857142905,-0.0019797979797979703
5.9,5.82,5.8,5.8,6.4,416903.81,False,False,002481.SZ,2024-12-18,-0.013559322033898313,-0.003436426116838587,0.0
20.1,20.2,19.98,20.11,22.22,14030.61,False,False,001368.SZ,2024-12-18,0.004975124378109319,-0.01089108910891079,0.006506506506506415
19.98,20.21,20.11,20.37,22.23,15169.2,False,False,001368.SZ,2024-12-19,0.01151151151151164,-0.004948045522018885,0.012928891098955786
11.64,11.7,11.79,12.1,14.04,541305.86,False,False,301078.SZ,2024-12-19,0.005154639175257714,0.007692307692307665,0.026293469041560602
20.11,20.56,20.37,19.22,22.62,22276.8,False,False,001368.SZ,2024-12-20,0.02237692690203885,-0.009241245136186627,-0.05645557191948958
8.07,8.12,8.14,7.64,8.93,61682.0,False,False,603022.SH,2024-12-20,0.006195786864931607,0.0024630541871923928,-0.061425061425061545
8.05,7.64,7.75,7.72,8.4,29658.81,False,False,603065.SH,2024-12-23,-0.05093167701863366,0.014397905759162333,-0.003870967741935516
5.02,4.62,4.65,4.6,5.08,57809.74,False,False,603176.SH,2024-12-23,-0.07968127490039834,0.006493506493506551,-0.010752688172043112
4.65,4.61,4.6,4.48,5.07,50109.0,False,False,603176.SH,2024-12-24,-0.008602150537634468,-0.002169197396963307,-0.02608695652173898
19.22,19.28,19.25,18.92,21.21,12523.0,False,False,001368.SZ,2024-12-24,0.003121748178980255,-0.001556016597510479,-0.017142857142857015
4.6,4.48,4.48,4.46,4.93,50368.72,False,False,603176.SH,2024-12-25,-0.02608695652173898,0.0,-0.0044642857142858094
8.43,8.15,8.3,8.19,8.97,30956.0,False,False,002679.SZ,2024-12-25,-0.033214709371292894,0.01840490797546024,-0.013253012048192958
4.48,4.47,4.46,4.61,4.92,56119.72,False,False,603176.SH,2024-12-26,-0.0022321428571430157,-0.0022371364653243075,0.03363228699551568
7.49,7.48,7.49,7.58,8.23,24438.0,False,False,603065.SH,2024-12-26,-0.001335113484646211,0.0013368983957218195,0.012016021361815676
4.46,4.61,4.61,4.5,5.07,48084.24,False,False,603176.SH,2024-12-27,0.03363228699551568,0.0,-0.02386117136659438
4.87,4.86,4.85,4.96,5.35,574045.0,False,False,600728.SH,2024-12-27,-0.002053388090349051,-0.002057613168724437,0.022680412371134162
4.61,4.46,4.5,4.45,4.91,47778.48,False,False,603176.SH,2024-12-30,-0.03253796095444694,0.008968609865470878,-0.011111111111111072
20.17,20.37,20.37,19.72,22.41,200834.29,False,False,002709.SZ,2024-12-30,0.009915716410510589,0.0,-0.031909671084928926
19.42,19.25,19.22,19.25,21.18,65956.15,False,False,603826.SH,2024-12-31,-0.008753861997940371,-0.0015584415584416478,0.0015608740894901274
8.35,8.03,7.95,7.86,8.83,118650.04,False,False,002238.SZ,2024-12-31,-0.03832335329341319,-0.00996264009962633,-0.01132075471698113
182.49,176.36,176.45,172.0,211.63,30216.91,False,False,300896.SZ,2025-01-02,-0.03359088169214752,0.0005103198004081655,-0.025219608954377915
21.99,21.54,21.66,21.2,25.85,71758.86,False,False,300855.SZ,2025-01-02,-0.02046384720327421,0.005571030640668662,-0.02123730378578026
176.45,172.5,172.0,173.0,207.0,22989.55,False,False,300896.SZ,2025-01-03,-0.022385945026919707,-0.0028985507246376274,0.005813953488372103
20.93,20.16,20.11,20.0,22.18,170665.57,False,False,601136.SH,2025-01-03,-0.03678929765886285,-0.0024801587301587213,-0.005469915464942798
21.2,21.24,21.27,21.0,25.49,85924.43,False,False,300855.SZ,2025-01-06,0.0018867924528300772,0.0014124293785311437,-0.012693935119887145
12.64,12.64,12.65,12.78,13.9,16883.18,False,False,603701.SH,2025-01-06,0.0,0.0007911392405062223,0.010276679841897174
4.7,4.69,4.72,4.65,5.16,118722.5,False,False,600662.SH,2025-01-07,-0.0021276595744680327,0.006396588486140553,-0.01483050847457612
9.3,9.05,9.13,8.92,9.96,126708.38,False,False,600663.SH,2025-01-07,-0.026881720430107503,0.008839779005524795,-0.02300109529025196
4.72,4.66,4.65,4.63,5.13,77897.5,False,False,600662.SH,2025-01-08,-0.012711864406779627,-0.0021459227467810482,-0.004301075268817289
16.22,16.01,16.01,15.74,19.21,17478.0,False,False,300741.SZ,2025-01-08,-0.012946979038224282,0.0,-0.01686445971267969
17.17,17.19,17.19,16.74,18.91,15300.65,False,False,605177.SH,2025-01-09,0.0011648223645894795,0.0,-0.026178010471204383
8.45,8.45,8.46,8.12,10.14,258457.68,False,False,300144.SZ,2025-01-09,0.0,0.0011834319526629056,-0.04018912529550844
56.92,56.48,56.4,57.23,62.13,33415.54,False,False,600132.SH,2025-01-10,-0.007730147575544688,-0.0014164305949008194,0.014716312056737513
7.01,6.86,6.8,6.79,7.55,341891.72,False,False,000543.SZ,2025-01-10,-0.021398002853066922,-0.008746355685131268,-0.0014705882352941124
6.8,6.79,6.79,7.08,7.47,389418.92,False,False,000543.SZ,2025-01-13,-0.0014705882352941124,0.0,0.042709867452135564
25.35,25.12,25.36,25.94,27.63,9374.77,False,False,001367.SZ,2025-01-13,-0.009072978303747536,0.009554140127388422,0.022870662460567903
10.88,11.45,11.5,11.65,13.74,295041.23,False,False,300047.SZ,2025-01-14,0.05238970588235281,0.004366812227074357,0.01304347826086949
28.42,29.16,29.17,28.9,34.99,13336.0,False,False,301281.SZ,2025-01-14,0.026038001407459488,0.0003429355281208135,-0.00925608501885511
7.66,7.7,7.7,7.68,8.47,144051.3,False,False,002238.SZ,2025-01-15,0.005221932114882533,0.0,-0.0025974025974027093
20.6,20.3,20.4,20.35,24.36,12177.0,False,False,300899.SZ,2025-01-15,-0.014563106796116498,0.004926108374384119,-0.002450980392156743
10.26,10.27,9.79,9.98,11.3,17526.4,False,False,605122.SH,2025-01-16,0.0009746588693957392,-0.046738072054527846,0.019407558733401498
7.7,7.71,7.68,7.7,8.48,88350.03,False,False,002238.SZ,2025-01-16,0.0012987012987013546,-0.0038910505836575737,0.0026041666666667407
8.45,8.4,8.45,8.42,9.24,80660.8,False,False,002728.SZ,2025-01-17,-0.005917159763313529,0.005952380952380931,-0.0035502958579880506
9.05,9.17,9.23,9.5,11.0,36662.0,False,False,301032.SZ,2025-01-17,0.013259668508287303,0.0065430752453654595,0.029252437703141787
13.75,13.82,13.9,13.83,15.2,299031.0,False,False,601881.SH,2025-01-20,0.005090909090909035,0.005788712011577379,-0.005035971223021574
5.38,5.43,5.47,5.42,5.97,143837.03,False,False,600163.SH,2025-01-20,0.009293680297397744,0.007366482504604033,-0.009140767824497242
6.08,6.08,6.69,5.22,6.69,1662958.69,True,True,002692.SZ,2025-01-21,0.0,0.10032894736842102,-0.21973094170403595
11.97,11.92,11.92,11.8,13.11,17044.0,False,False,603768.SH,2025-01-21,-0.00417710944026739,0.0,-0.010067114093959662
14.84,14.84,13.36,13.0,16.32,263835.53,False,False,603511.SH,2025-01-22,0.0,-0.09973045822102433,-0.026946107784431073
12.43,12.23,12.5,12.6,13.45,105519.43,False,False,605180.SH,2025-01-22,-0.01609010458567972,0.022076860179885527,0.008000000000000007
11.8,11.94,11.89,12.39,13.13,49512.0,False,False,603768.SH,2025-01-23,0.011864406779660941,-0.0041876046901171415,0.042052144659377566
18.86,18.98,18.85,19.36,20.88,16180.0,False,False,605186.SH,2025-01-23,0.006362672322375529,-0.006849315068493067,0.027055702917771818
25.38,25.38,27.92,30.71,27.92,13481.03,True,True,605398.SH,2025-01-24,0.0,0.10007880220646181,0.09992836676217753
25.08,25.52,25.5,25.1,28.07,13768.2,False,False,603396.SH,2025-01-24,0.01754385964912286,-0.0007836990595611049,-0.015686274509803866
27.92,27.92,30.71,32.19,30.71,175401.32,True,True,605398.SH,2025-01-27,0.0,0.09992836676217753,0.04819277108433728
14.2,14.03,14.1,14.05,15.43,36145.0,False,False,605577.SH,2025-01-27,-0.011971830985915477,0.0049893086243764095,-0.0035460992907800915
15.8,15.54,15.47,15.6,18.65,39407.39,False,False,300829.SZ,2025-02-05,-0.016455696202531733,-0.0045045045045044585,0.008403361344537785
5.6,5.6,6.16,6.78,6.16,1494175.59,True,True,600120.SH,2025-02-05,0.0,0.10000000000000009,0.10064935064935066
48.69,48.69,53.56,58.92,53.56,5250.7,True,True,002881.SZ,2025-02-06,0.0,0.10002053809817224,0.10007468259895447
27.38,27.71,27.8,28.63,30.48,462134.17,False,False,600183.SH,2025-02-06,0.01205259313367435,0.003247924936846003,0.029856115107913528
53.56,53.56,58.92,64.81,58.92,23075.59,True,True,002881.SZ,2025-02-07,0.0,0.10007468259895447,0.09996605566870342
102.0,107.78,110.66,111.02,129.34,505151.82,False,False,300308.SZ,2025-02-07,0.05666666666666664,0.02672109853405069,0.0032532080245797346
28.3,28.4,28.53,28.04,34.08,6816.24,False,False,301043.SZ,2025-02-10,0.0035335689045936647,0.004577464788732444,-0.017174903610234882
16.69,16.89,16.99,16.84,20.27,9643.75,False,False,301518.SZ,2025-02-10,0.011983223487118,0.005920663114268754,-0.008828722778104647
25.16,25.01,25.09,24.95,30.01,7615.71,False,False,301309.SZ,2025-02-11,-0.0059618441971383,0.00319872051179515,-0.005579912315663682
13.43,13.29,13.33,13.38,15.95,16212.21,False,False,301519.SZ,2025-02-11,-0.01042442293373047,0.003009781790820343,0.0037509377344335793
23.69,23.64,23.69,23.6,26.0,10371.0,False,False,603590.SH,2025-02-12,-0.0021105951878429563,0.002115059221658333,-0.003799071338117299
25.09,25.12,24.95,24.62,30.14,8201.35,False,False,301309.SZ,2025-02-12,0.0011956954962135669,-0.006767515923566947,-0.013226452905811592
17.71,17.15,17.06,17.01,20.58,30369.0,False,False,300549.SZ,2025-02-13,-0.031620553359683945,-0.005247813411078717,-0.0029308323563890237
10.22,10.0,10.0,10.05,11.0,12337.43,False,False,603700.SH,2025-02-13,-0.021526418786692814,0.0,0.0050000000000001155
17.06,16.87,17.01,17.65,20.24,40327.5,False,False,300549.SZ,2025-02-14,-0.011137162954278912,0.008298755186721962,0.03762492651381533
10.0,10.04,10.05,10.17,11.04,21016.0,False,False,603700.SH,2025-02-14,0.0040000000000000036,0.0009960159362552012,0.011940298507462588
9.38,9.17,9.22,9.03,10.09,43250.0,False,False,002521.SZ,2025-02-17,-0.022388059701492602,0.005452562704471253,-0.020607375271149864
4.75,4.73,4.71,4.62,5.2,78438.0,False,False,601968.SH,2025-02-17,-0.004210526315789331,-0.0042283298097252064,-0.019108280254777066
29.13,28.3,28.28,28.68,33.96,7037.0,False,False,301166.SZ,2025-02-18,-0.028492962581531,-0.0007067137809186885,0.014144271570014189
24.56,23.44,23.38,23.98,28.13,17019.55,False,False,301555.SZ,2025-02-18,-0.04560260586319209,-0.0025597269624574315,0.02566295979469646
5.33,5.36,5.35,5.36,6.43,100606.07,False,False,300160.SZ,2025-02-19,0.0056285178236397115,-0.001865671641791189,0.0018691588785046953
12.79,13.03,13.03,13.08,14.33,15076.0,False,False,603329.SH,2025-02-19,0.018764659890539548,0.0,0.0038372985418266836
5.35,5.37,5.36,5.33,6.44,89223.0,False,False,300160.SZ,2025-02-20,0.0037383177570093906,-0.0018621973929235924,-0.005597014925373234
27.2,27.19,27.06,27.02,32.63,27096.45,False,False,301168.SZ,2025-02-20,-0.0003676470588234171,-0.0047811695476278615,-0.0014781966001478075
11.66,11.67,11.67,11.64,12.84,198848.77,False,False,600373.SH,2025-02-21,0.0008576329331047017,0.0,-0.0025706940874035134
9.35,9.44,9.44,9.42,10.38,35851.6,False,False,600379.SH,2025-02-21,0.009625668449197766,0.0,-0.0021186440677966045
7.4,7.46,7.45,7.33,8.21,47524.31,False,False,603987.SH,2025-02-24,0.008108108108108025,-0.0013404825737265424,-0.016107382550335614
18.71,18.71,18.64,18.65,20.58,16795.83,False,False,002932.SZ,2025-02-24,0.0,-0.0037413148049171285,0.0005364806866952065
18.43,18.43,20.27,22.3,20.27,27278.95,True,True,000096.SZ,2025-02-25,0.0,0.09983722192078126,0.1001480019733596
18.64,18.65,18.65,18.8,20.52,15882.57,False,False,002932.SZ,2025-02-25,0.0005364806866952065,0.0,0.008042895442359255
20.27,20.27,22.3,24.53,22.3,18422.0,True,True,000096.SZ,2025-02-26,0.0,0.1001480019733596,0.10000000000000009
15.41,15.44,15.44,15.38,16.98,11048.0,False,False,603282.SH,2025-02-26,0.0019467878001298011,0.0,-0.0038860103626942033
22.3,22.3,24.53,20.08,24.53,404777.71,True,True,000096.SZ,2025-02-27,0.0,0.10000000000000009,-0.1814105177333878
11.1,11.12,11.12,11.0,12.23,18299.35,False,False,603856.SH,2025-02-27,0.0018018018018017834,0.0,-0.010791366906474753
15.89,15.55,15.56,15.7,18.66,15848.0,False,False,301151.SZ,2025-02-28,-0.021397105097545666,0.0006430868167202064,0.008997429305912519
