run_id,date,code,volume,available_volume,cost_price,last_price,unrealized_pnl,holding_days
20260809_003205_4498ce,2023-01-04,603095.SH,600,0,23.990268,24.215096,134.8968,1
20260809_003205_4498ce,2023-01-04,000055.SZ,400,0,47.376378,48.70308,530.6808,1
20260809_003205_4498ce,2023-01-04,600035.SH,1900,0,11.061004,11.047192,-26.2428,1
20260809_003205_4498ce,2023-01-04,002457.SZ,900,0,21.778214,22.09968,289.3194,1
20260809_003205_4498ce,2023-01-04,600694.SH,200,0,99.40838,98.566,-168.476,1
20260809_003205_4498ce,2023-01-04,000501.SZ,200,0,75.702809,76.15916,91.2702,1
20260809_003205_4498ce,2023-01-04,600814.SH,200,0,46.15395,45.711112,-88.5676,1
20260809_003205_4498ce,2023-01-04,002526.SZ,1400,0,13.529435,13.63212,143.759,1
20260809_003205_4498ce,2023-01-04,600790.SH,200,0,58.465752,58.642822,35.414,1
20260809_003205_4498ce,2023-01-04,603183.SH,800,0,22.542006,22.465545,-61.1688,1
20260809_003205_4498ce,2023-01-04,600846.SH,100,0,153.252574,156.281766,302.9192,1
20260809_003205_4498ce,2023-01-04,601789.SH,1400,0,10.561467,11.00274,617.7822,1
20260809_003205_4498ce,2023-01-04,000719.SZ,300,0,40.830813,41.469342,191.5587,1
20260809_003205_4498ce,2023-01-04,002818.SZ,500,0,26.311635,26.430806,59.5855,1
20260809_003205_4498ce,2023-01-04,002124.SZ,100,0,100.030066,99.90516,-12.4906,1
20260809_003205_4498ce,2023-01-04,000735.SZ,300,0,41.3475,41.4711,37.08,1
20260809_003205_4498ce,2023-01-04,001201.SZ,200,0,49.138954,49.455246,63.2584,1
20260809_003205_4498ce,2023-01-04,600128.SH,600,0,24.902143,25.209639,184.4976,1
20260809_003205_4498ce,2023-01-04,002469.SZ,100,0,53.722022,54.18882,46.6798,1
20260809_003205_4498ce,2023-01-04,600202.SH,600,0,26.077813,26.04525,-19.5378,1
20260809_003205_4498ce,2023-01-04,603656.SH,700,0,23.244225,23.1948,-34.5975,1
20260809_003205_4498ce,2023-01-04,000856.SZ,600,0,15.88894,16.03812,89.508,1
20260809_003205_4498ce,2023-01-04,603682.SH,3000,0,6.029941,6.100336,211.185,1
20260809_003205_4498ce,2023-01-04,002035.SZ,100,0,94.233272,96.632064,239.8792,1
20260809_003205_4498ce,2023-01-04,002497.SZ,100,0,156.753689,157.35132,59.7631,1
20260809_003205_4498ce,2023-01-04,600073.SH,600,0,25.528406,26.434852,543.8676,1
20260809_003205_4498ce,2023-01-04,002661.SZ,300,0,41.282225,41.159772,-36.7359,1
20260809_003205_4498ce,2023-01-04,600101.SH,200,0,64.158314,64.7388,116.0972,1
20260809_003205_4498ce,2023-01-04,000833.SZ,1300,0,11.480332,11.634367,200.2455,1
20260809_003205_4498ce,2023-01-04,000543.SZ,500,0,21.607942,21.53384,-37.051,1
20260809_003205_4498ce,2023-01-04,002144.SZ,1100,0,11.79575,11.987103,210.4883,1
20260809_003205_4498ce,2023-01-04,601599.SH,1500,0,10.660471,10.71248,78.0135,1
20260809_003205_4498ce,2023-01-04,600125.SH,100,0,96.806273,95.656824,-114.9449,1
20260809_003205_4498ce,2023-01-04,002012.SZ,300,0,28.659837,31.55985,870.0039,1
20260809_003205_4498ce,2023-01-04,002300.SZ,200,0,54.128079,54.197352,13.8546,1
20260809_003205_4498ce,2023-01-04,002606.SZ,200,0,40.899556,40.386684,-102.5744,1
20260809_003205_4498ce,2023-01-04,002117.SZ,200,0,49.601477,50.09547,98.7986,1
20260809_003205_4498ce,2023-01-04,000026.SZ,100,0,86.824213,87.945226,112.1013,1
20260809_003205_4498ce,2023-01-04,603360.SH,300,0,38.81683,38.2394,-173.229,1
20260809_003205_4498ce,2023-01-04,605259.SH,300,0,37.181022,37.176062,-1.488,1
20260809_003205_4498ce,2023-01-04,300743.SZ,600,0,26.434348,26.800688,219.804,1
20260809_003205_4498ce,2023-01-04,300606.SZ,600,0,18.701993,19.07039,221.0382,1
20260809_003205_4498ce,2023-01-04,000530.SZ,200,0,45.69606,45.441,-51.012,1
20260809_003205_4498ce,2023-01-04,300557.SZ,300,0,32.682063,32.7744,27.7011,1
20260809_003205_4498ce,2023-01-04,002929.SZ,300,0,41.880678,42.534735,196.2171,1
20260809_003205_4498ce,2023-01-04,603003.SH,1900,0,7.700816,7.90372,385.5176,1
20260809_003205_4498ce,2023-01-04,002567.SZ,300,0,37.340877,37.2415,-29.8131,1
20260809_003205_4498ce,2023-01-04,605088.SH,700,0,17.444011,17.51663,50.8333,1
20260809_003205_4498ce,2023-01-04,002040.SZ,600,0,22.238941,22.333044,56.4618,1
20260809_003205_4498ce,2023-01-05,603095.SH,600,600,23.990268,25.191768,720.9,2
20260809_003205_4498ce,2023-01-05,000055.SZ,400,400,47.376378,48.20813,332.7008,2
20260809_003205_4498ce,2023-01-05,600035.SH,1900,1900,11.061004,11.047192,-26.2428,2
20260809_003205_4498ce,2023-01-05,002457.SZ,900,900,21.778214,22.09968,289.3194,2
20260809_003205_4498ce,2023-01-05,600694.SH,200,200,99.40838,97.7925,-323.176,2
20260809_003205_4498ce,2023-01-05,000501.SZ,200,200,75.702809,75.4017,-60.2218,2
20260809_003205_4498ce,2023-01-05,600814.SH,200,200,46.15395,44.9407,-242.65,2
20260809_003205_4498ce,2023-01-05,002526.SZ,1400,1400,13.529435,13.57233,60.053,2
20260809_003205_4498ce,2023-01-05,600790.SH,200,200,58.465752,58.76786,60.4216,2
20260809_003205_4498ce,2023-01-05,603183.SH,800,800,22.542006,22.272293,-215.7704,2
20260809_003205_4498ce,2023-01-05,600846.SH,100,100,153.252574,156.959778,370.7204,2
20260809_003205_4498ce,2023-01-05,601789.SH,1400,1400,10.561467,10.811388,349.8894,2
20260809_003205_4498ce,2023-01-05,000719.SZ,300,300,40.830813,42.602115,531.3906,2
20260809_003205_4498ce,2023-01-05,002818.SZ,500,500,26.311635,26.865166,276.7655,2
20260809_003205_4498ce,2023-01-05,002124.SZ,100,100,100.030066,100.5646,53.4534,2
20260809_003205_4498ce,2023-01-05,000735.SZ,300,300,41.3475,40.36131,-295.857,2
20260809_003205_4498ce,2023-01-05,001201.SZ,200,200,49.138954,49.970226,166.2544,2
20260809_003205_4498ce,2023-01-05,600128.SH,600,600,24.902143,24.901829,-0.1884,2
20260809_003205_4498ce,2023-01-05,002469.SZ,100,100,53.722022,54.18882,46.6798,2
20260809_003205_4498ce,2023-01-05,600202.SH,600,600,26.077813,26.19408,69.7602,2
20260809_003205_4498ce,2023-01-05,603656.SH,700,700,23.244225,23.2356,-6.0375,2
20260809_003205_4498ce,2023-01-05,000856.SZ,600,600,15.88894,15.98178,55.704,2
20260809_003205_4498ce,2023-01-05,603682.SH,3000,3000,6.029941,6.055808,77.601,2
20260809_003205_4498ce,2023-01-05,002035.SZ,100,100,94.233272,97.470884,323.7612,2
20260809_003205_4498ce,2023-01-05,002497.SZ,100,100,156.753689,159.929766,317.6077,2
20260809_003205_4498ce,2023-01-05,600073.SH,600,600,25.528406,26.20836,407.9724,2
20260809_003205_4498ce,2023-01-05,002661.SZ,300,300,41.282225,41.088868,-58.0071,2
20260809_003205_4498ce,2023-01-05,600101.SH,200,200,64.158314,64.7388,116.0972,2
20260809_003205_4498ce,2023-01-05,000833.SZ,1300,1300,11.480332,11.668041,244.0217,2
20260809_003205_4498ce,2023-01-05,000543.SZ,500,500,21.607942,21.53384,-37.051,2
20260809_003205_4498ce,2023-01-05,002144.SZ,1100,1100,11.79575,11.918409,134.9249,2
20260809_003205_4498ce,2023-01-05,601599.SH,1500,1500,10.660471,10.54918,-166.9365,2
20260809_003205_4498ce,2023-01-05,600125.SH,100,100,96.806273,96.513964,-29.2309,2
20260809_003205_4498ce,2023-01-05,002012.SZ,300,300,28.659837,30.4065,523.9989,2
20260809_003205_4498ce,2023-01-05,002300.SZ,200,200,54.128079,54.265783,27.5408,2
20260809_003205_4498ce,2023-01-05,002606.SZ,200,200,40.899556,41.394252,98.9392,2
20260809_003205_4498ce,2023-01-05,002117.SZ,200,200,49.601477,49.16892,-86.5114,2
20260809_003205_4498ce,2023-01-05,000026.SZ,100,100,86.824213,87.371492,54.7279,2
20260809_003205_4498ce,2023-01-05,603360.SH,300,300,38.81683,38.32756,-146.781,2
20260809_003205_4498ce,2023-01-05,605259.SH,300,300,37.181022,37.922486,222.4392,2
20260809_003205_4498ce,2023-01-05,300743.SZ,600,600,26.434348,26.978176,326.2968,2
20260809_003205_4498ce,2023-01-05,300606.SZ,600,600,18.701993,19.19575,296.2542,2
20260809_003205_4498ce,2023-01-05,000530.SZ,200,200,45.69606,45.243,-90.612,2
20260809_003205_4498ce,2023-01-05,300557.SZ,300,300,32.682063,32.733432,15.4107,2
20260809_003205_4498ce,2023-01-05,002929.SZ,300,300,41.880678,43.220614,401.9808,2
20260809_003205_4498ce,2023-01-05,603003.SH,1900,1900,7.700816,7.87336,327.8336,2
20260809_003205_4498ce,2023-01-05,002567.SZ,300,300,37.340877,37.2415,-29.8131,2
20260809_003205_4498ce,2023-01-05,605088.SH,700,700,17.444011,18.303305,601.5058,2
20260809_003205_4498ce,2023-01-05,002040.SZ,600,600,22.238941,22.272108,19.9002,2
20260809_003205_4498ce,2023-01-06,603095.SH,600,600,23.990268,25.351008,816.444,3
20260809_003205_4498ce,2023-01-06,000055.SZ,400,400,47.376378,48.10914,293.1048,3
20260809_003205_4498ce,2023-01-06,600035.SH,1900,1900,11.061004,10.916456,-274.6412,3
20260809_003205_4498ce,2023-01-06,002457.SZ,900,900,21.778214,21.96558,168.6294,3
20260809_003205_4498ce,2023-01-06,600694.SH,200,200,99.40838,95.96925,-687.826,3
20260809_003205_4498ce,2023-01-06,000501.SZ,200,200,75.702809,72.9916,-542.2418,3
20260809_003205_4498ce,2023-01-06,600814.SH,200,200,46.15395,43.528278,-525.1344,3
20260809_003205_4498ce,2023-01-06,002526.SZ,1400,1400,13.529435,13.45275,-107.359,3
20260809_003205_4498ce,2023-01-06,600790.SH,200,200,58.465752,57.892594,-114.6316,3
20260809_003205_4498ce,2023-01-06,603183.SH,800,800,22.542006,21.982415,-447.6728,3
20260809_003205_4498ce,2023-01-06,600846.SH,100,100,153.252574,157.468287,421.5713,3
20260809_003205_4498ce,2023-01-06,601789.SH,1400,1400,10.561467,10.739631,249.4296,3
20260809_003205_4498ce,2023-01-06,000719.SZ,300,300,40.830813,46.886952,1816.8417,3
20260809_003205_4498ce,2023-01-06,002818.SZ,500,500,26.311635,26.60455,146.4575,3
20260809_003205_4498ce,2023-01-06,002124.SZ,100,100,100.030066,100.07002,3.9954,3
20260809_003205_4498ce,2023-01-06,000735.SZ,300,300,41.3475,39.36834,-593.748,3
20260809_003205_4498ce,2023-01-06,001201.SZ,200,200,49.138954,49.541076,80.4244,3
20260809_003205_4498ce,2023-01-06,600128.SH,600,600,24.902143,24.470895,-258.7488,3
20260809_003205_4498ce,2023-01-06,002469.SZ,100,100,53.722022,54.2778,55.5778,3
20260809_003205_4498ce,2023-01-06,600202.SH,600,600,26.077813,26.24369,99.5262,3
20260809_003205_4498ce,2023-01-06,603656.SH,700,700,23.244225,23.1132,-91.7175,3
20260809_003205_4498ce,2023-01-06,000856.SZ,600,600,15.88894,15.83154,-34.44,3
20260809_003205_4498ce,2023-01-06,603682.SH,3000,3000,6.029941,5.966752,-189.567,3
