trade_date,pos,pool_ret,strat_ret,nav_strat,nav_base
2021-02-18,0.0,0.031635263110712686,0.0,0.8940053763802602,0.8075360089671608
2021-02-19,1.0,0.03246918616294947,0.03246918616294947,0.9230330033766285,0.8337560459756007
2021-02-22,1.0,0.01342883348540146,0.01342883348540146,0.9354282598805032,0.8449524170844537
2021-02-23,0.0,-0.007462766787658802,-0.0,0.9354282598805032,0.8386467342490838
2021-02-24,0.0,0.004699323369565217,0.0,0.9354282598805032,0.84258780644615
2021-02-25,0.0,-0.009669,-0.0,0.9354282598805032,0.8344408249456221
2021-02-26,0.0,0.0036318837522441648,0.0,0.9354282598805032,0.8374714170199513
2021-03-01,0.0,0.022801816280127327,0.0,0.9354282598805032,0.8565672864106981
2021-03-02,1.0,-0.006453184043517679,-0.006453184043517679,0.9293917691599868,0.8510397000658334
2021-03-03,0.0,0.011262970682546955,0.0,0.9293917691599868,0.8606249352573584
2021-03-04,1.0,-0.005319590328467153,-0.005319590328467153,0.9244477856934064,0.8560467631753257
2021-03-05,0.0,0.012081963097949889,0.0,0.9244477856934064,0.8663894885781294
2021-03-08,0.0,-0.009040636363636364,-0.0,0.9244477856934064,0.8585567762626176
2021-03-09,0.0,-0.02592376683013821,-0.0,0.9244477856934064,0.8362997505843504
2021-03-10,0.0,-0.016302150818222026,-0.0,0.9244477856934064,0.8226662659210828
2021-03-11,0.0,0.019124592028660996,0.0,0.9244477856934064,0.8383994226325654
2021-03-12,0.0,-0.0008984611585092051,-0.0,0.9244477856934064,0.8376461533160134
2021-03-15,0.0,-0.0010244317062248099,-0.0,0.9244477856934064,0.8367880420379593
2021-03-16,0.0,0.01696752093802345,0.0,0.9244477856934064,0.8509862606619262
2021-03-17,1.0,0.006253951649344781,0.006253951649344781,0.9302292374474768,0.8563082875903625
2021-03-18,0.0,-0.0018184830699774267,-0.0,0.9302292374474768,0.8547511054666981
2021-03-19,0.0,0.0020032773297491042,0.0,0.9302292374474768,0.8564634089788575
2021-03-22,0.0,0.015748995495495494,0.0,0.9302292374474768,0.8699518473489223
2021-03-23,1.0,-0.012357254025044721,-0.012357254025044721,0.9187341584588147,0.8592016313816747
2021-03-24,0.0,-0.0059528205699020485,-0.0,0.9187341584588147,0.8540869582366925
2021-03-25,1.0,-0.004682110619469027,-0.004682110619469027,0.9144325434990257,0.8500880286195824
2021-03-26,0.0,0.01121301652523448,0.0,0.9144325434990257,0.8596200797323977
2021-03-29,1.0,-0.0005103481943825235,-0.0005103481943825235,0.9139658645015664,0.8591813741768514
2021-03-30,1.0,-0.012912672711189739,-0.012912672711189739,0.902164122424058,0.8480870462925554
2021-03-31,1.0,0.004936942086648983,0.004936942086648983,0.906618054449118,0.8522740029245389
2021-04-01,1.0,-0.0010977403633141338,-0.0010977403633141338,0.9056228232166399,0.8513384273509254
2021-04-02,1.0,0.0051883490650044516,0.0051883490650044516,0.9103215105447227,0.8557554682844739
2021-04-06,1.0,0.012974792857142856,0.012974792857142856,0.9221327435774418,0.8668587182218322
2021-04-07,1.0,0.010019152086137281,0.010019152086137281,0.9313717317789512,0.8755439075568908
2021-04-08,1.0,-0.009617695768374165,-0.009617695768374165,0.9224140818154375,0.8671231926221552
2021-04-09,0.0,0.0025088267857142858,0.0,0.9224140818154375,0.8692986545143198
2021-04-12,1.0,-0.011820110668437361,-0.011820110668437361,0.911511045286254,0.8590234482140368
2021-04-13,1.0,-0.008167289682539682,-0.008167289682539682,0.9040664705305667,0.8520075548683786
2021-04-14,1.0,0.012389626713843431,0.012389626713843431,0.9152675166249423,0.8625636104305724
2021-04-15,1.0,-0.0034963139329806,-0.0034963139329806,0.912067454054162,0.859547817261342
2021-04-16,0.0,0.019180154804270464,0.0,0.912067454054162,0.8760340774580874
2021-04-19,1.0,0.012315341234347047,0.012315341234347047,0.9232998759795812,0.8868227360549001
2021-04-20,1.0,-0.005787827971403039,-0.005787827971403039,0.9179559751313936,0.8816899586174853
2021-04-21,0.0,-0.004520143175735949,-0.0,0.9179559751313936,0.8777045937679256
2021-04-22,0.0,0.0037780022371364653,0.0,0.9179559751313936,0.8810205636867259
2021-04-23,0.0,-0.013380592526690391,-0.0,0.9179559751313936,0.8692319865163987
2021-04-26,0.0,-0.004260608042421564,-0.0,0.9179559751313936,0.8655285297239168
2021-04-27,0.0,-0.010223099071207432,-0.0,0.9179559751313936,0.8566801458155927
2021-04-28,0.0,-0.001544601066192803,-0.0,0.9179559751313936,0.8553569167489797
2021-04-29,1.0,-0.004701540961709706,-0.004701540961709706,0.9136401675132672,0.8513354211680026
2021-04-30,0.0,-0.010894068517689209,-0.0,0.9136401675132672,0.8420609147582626
2021-05-06,0.0,0.006037804592525889,0.0,0.9136401675132672,0.8471451140165766
2021-05-07,1.0,-0.004160767640449438,-0.004160767640449438,0.9098387230692631,0.8436203400394114
2021-05-10,1.0,0.004629864779874214,0.004629864779874214,0.9140511533285671,0.8475261881393453
2021-05-11,1.0,0.005667502026114363,0.005667502026114363,0.9192315400920289,0.8523295445278101
2021-05-12,0.0,0.010818626019945604,0.0,0.9192315400920289,0.861550579115807
2021-05-13,1.0,-0.0037372098597919495,-0.0037372098597919495,0.9157961789169652,0.8583307837968259
2021-05-14,0.0,0.012769570326678768,0.0,0.9157961789169652,0.8692912991040729
2021-05-17,1.0,-0.01314436012572968,-0.01314436012572968,0.9037586241395134,0.8578650212144855
2021-05-18,0.0,0.006284101174345078,0.0,0.9037586241395134,0.863255931801729
2021-05-19,1.0,-0.0014064324324324325,-0.0014064324324324325,0.902487548699433,0.8620418206617534
2021-05-20,0.0,-0.002754647559337214,-0.0,0.902487548699433,0.8596671992644209
2021-05-21,0.0,0.00394215091804747,0.0,0.902487548699433,0.8630561371032165
2021-05-24,1.0,0.0068552366412213735,0.0068552366412213735,0.9086743144115235,0.8689725911577174
2021-05-25,0.0,0.005023569563259793,0.0,0.9086743144115235,0.8733379354179645
2021-05-26,0.0,0.00963940441839495,0.0,0.9086743144115235,0.8817563929713843
2021-05-27,0.0,0.008127434959349594,0.0,0.9086743144115235,0.88892281070525
2021-05-28,1.0,-0.0054328467778278515,-0.0054328467778278515,0.9037376260903779,0.8840934292773723
2021-05-31,0.0,0.013109898734177214,0.0,0.9037376260903779,0.89568380460675
2021-06-01,1.0,0.010154031363636365,0.010154031363636365,0.9129142062901978,0.9047786060506281
2021-06-02,1.0,-0.004634452166064982,-0.004634452166064982,0.9086833490694247,0.9005854528800076
2021-06-03,0.0,-0.0010534520917678813,-0.0,0.9086833490694247,0.8996367292508554
2021-06-04,0.0,-0.002573982875168995,-0.0,0.9086833490694247,0.8973210797158906
2021-06-07,0.0,0.00783944650112867,0.0,0.9086833490694247,0.9043555803146583
2021-06-08,1.0,0.00026095673726904005,0.00026095673726904005,0.9089204761114087,0.9045915779962284
2021-06-09,0.0,0.0024060365688487583,0.0,0.9089204761114087,0.9067680584127599
2021-06-10,0.0,0.005127883952855849,0.0,0.9089204761114087,0.911417859788457
2021-06-11,1.0,-0.007119667419792138,-0.007119667419792138,0.9024492646104564,0.9049288677463045
2021-06-15,1.0,-0.008645556401074306,-0.008645556401074306,0.8946470885941586,0.8971052541812435
2021-06-16,0.0,-0.00887139411502452,-0.0,0.8946470885941586,0.8891466799087425
2021-06-17,0.0,0.005020626565295169,0.0,0.8946470885941586,0.8936107533503364
2021-06-18,0.0,0.008320908640864086,0.0,0.8946470885941586,0.9010464067894581
2021-06-21,0.0,0.012493905515370704,0.0,0.8946470885941586,0.91230399546085
2021-06-22,0.0,0.005729591891891892,0.0,0.8946470885941586,0.917531125036183
2021-06-23,0.0,0.000713816742081448,0.0,0.8946470885941586,0.9181860741146146
2021-06-24,0.0,-0.007198631626235399,-0.0,0.8946470885941586,0.9115763908027242
2021-06-25,1.0,-0.0016378266726537944,-0.0016378266726537944,0.8931818117298471,0.9100833866757061
2021-06-28,0.0,0.006942686292134831,0.0,0.8931818117298471,0.9164018101290792
2021-06-29,0.0,-0.0100472311130979,-0.0,0.8931818117298471,0.907194509350251
2021-06-30,0.0,0.007195487455197133,0.0,0.8931818117298471,0.9137222160617045
2021-07-01,0.0,-0.015295133837261004,-0.0,0.8931818117298471,0.8997467124769619
2021-07-02,0.0,-0.0017427512173528107,-0.0,0.8931818117298471,0.8981786777984835
2021-07-05,0.0,0.014753512740277157,0.0,0.8931818117298471,0.9114299683644287
2021-07-06,1.0,5.890974084003434e-06,5.890974084003434e-06,0.8931870734407524,0.9114353375747518
2021-07-07,0.0,0.006100605263157894,0.0,0.8931870734407524,0.9169956447921883
2021-07-08,1.0,-0.006031380124777184,-0.006031380124777184,0.887799922678294,0.9114648954856814
2021-07-09,0.0,0.005967509847806625,0.0,0.887799922678294,0.9169040712254224
2021-07-12,1.0,0.012301910112359551,0.012301910112359551,0.8987215575248422,0.9281837426912941
2021-07-13,1.0,0.0043020402714932125,0.0043020402714932125,0.9025878938581732,0.9321768265316974
2021-07-14,1.0,-0.008450889089269614,-0.008450889089269614,0.8949602236738603,0.9242991035590907
2021-07-15,0.0,-0.013355236347358997,-0.0,0.8949602236738603,0.911954870575407
2021-07-16,0.0,-0.0023618310991957107,-0.0,0.8949602236738603,0.909800987201019
2021-07-19,0.0,-0.0002675251446372941,-0.0,0.8949602236738603,0.9095575925603269
2021-07-20,0.0,0.003018686999109528,0.0,0.8949602236738603,0.9123032622399301
2021-07-21,1.0,0.012345909784560145,0.012345909784560145,0.9060093218561076,0.9235664760117042
2021-07-22,1.0,0.0049178054298642535,0.0049178054298642535,0.9104648994186392,0.928108396242275
2021-07-23,1.0,-0.01419842176258993,-0.01419842176258993,0.8975377347766593,0.9149307217910263
2021-07-26,0.0,-0.013770992434356921,-0.0,0.8975377347766593,0.9023312177432813
2021-07-27,1.0,-0.016748533070521245,-0.016748533070521245,0.8825052943437117,0.8872184935023442
2021-07-28,0.0,-0.028368547104580814,-0.0,0.8825052943437117,0.8620493938773677
2021-07-29,1.0,0.025246916191311978,0.025246916191311978,0.9047858315483965,0.8838134826773609
2021-07-30,1.0,0.012859958849557523,0.012859958849557523,0.9164213401097716,0.8951792876952759
2021-08-02,1.0,0.020275518981688254,0.020275518981688254,0.9350022583863915,0.9133295123349557
2021-08-03,1.0,8.943688888888882e-05,8.943688888888882e-05,0.9350858820794856,0.9134111976850694
2021-08-04,0.0,0.009336523468931606,0.0,0.9350858820794856,0.9219392827690409
2021-08-05,0.0,-0.007976945064761053,-0.0,0.9350858820794856,0.9145850237573471
2021-08-06,0.0,-0.0020973082405345215,-0.0,0.9350858820794856,0.9126668570503513
2021-08-09,0.0,0.012777690550828481,0.0,0.9350858820794856,0.924328631725738
2021-08-10,0.0,0.012184529914529917,0.0,0.9350858820794856,0.9355911415898568
2021-08-11,1.0,0.006097798730734362,0.006097798730734362,0.9407878475843576,0.9412961880655298
2021-08-12,1.0,0.002101882219190541,0.002101882219190541,0.9427652728332256,0.9432746817862165
2021-08-13,1.0,-0.0004346777423759672,-0.0004346777423759672,0.94235547375284,0.9428646612770973
2021-08-16,1.0,0.002243340713962946,0.002243340713962946,0.9444694981541357,0.9449798279594972
2021-08-17,1.0,-0.02576820996441281,-0.02576820996441281,0.9201322098207164,0.9206293893405022
2021-08-18,0.0,0.008756492383512546,0.0,0.9201322098207164,0.9286908735763002
2021-08-19,1.0,-0.004283419642857143,-0.004283419642857143,0.9161908974391448,0.9247129008462813
2021-08-20,0.0,-0.00775975905230219,-0.0,0.9161908974391448,0.9175373515431587
2021-08-23,0.0,0.02860975067873303,0.0,0.9161908974391448,0.9437878664092335
2021-08-24,1.0,0.004387536507936508,0.004387536507936508,0.9202107184498981,0.9479287701288515
2021-08-25,0.0,0.006995199726402188,0.0,0.9202107184498981,0.9545597212023056
2021-08-26,1.0,-0.0056705383567862,-0.0056705383567862,0.9149926282746021,0.9491468536893848
2021-08-27,0.0,-0.006335658946412352,-0.0,0.9149926282746021,0.9431333829343486
2021-08-30,1.0,-0.002279286684782609,-0.002279286684782609,0.9129070977603017,0.9409837115726524
2021-08-31,1.0,-0.0027736126984126987,-0.0027736126984126987,0.9103750470414826,0.938373787201235
2021-09-01,1.0,-0.003365577287066246,-0.003365577287066246,0.907311109460448,0.9352156176962522
2021-09-02,0.0,0.008117632699275363,0.0,0.907311109460448,0.9428073545753363
2021-09-03,1.0,0.004797938440492476,0.004797938440492476,0.9116643323100141,0.9473308862238322
2021-09-06,0.0,0.010353755260750228,0.0,0.9116643323100141,0.9571393183707434
2021-09-07,1.0,0.007670229704797047,0.007670229704797047,0.9186570071525023,0.9644807968021398
2021-09-08,1.0,0.009647152093023257,0.009647152093023257,0.9275194310218241,0.9737852897396904
2021-09-09,1.0,-0.0027325952821461606,-0.0027325952821461606,0.9249848958005149,0.9711243286511243
2021-09-10,1.0,-0.008976989861751153,-0.008976989861751153,0.9166813157686408,0.9624065553983233
2021-09-13,0.0,0.004147852995391705,0.0,0.9166813157686408,0.9663984763119169
2021-09-14,1.0,-0.010918725651577503,-0.010918725651577503,0.906672323971836,0.9558466364789646
2021-09-15,0.0,0.0070079010128913455,0.0,0.906672323971836,0.9625451150909143
2021-09-16,1.0,-0.011113085923217551,-0.011113085923217551,0.8965963965313336,0.9518482685219356
2021-09-17,0.0,-0.004997603644646925,-0.0,0.8965963965313336,0.9470913081460195
2021-09-22,1.0,0.0004271011389521641,0.0004271011389521641,0.8969793338734724,0.9474958119224203
2021-09-23,1.0,0.008689244292237443,0.008689244292237443,0.9047734064305875,0.9557288344980861
2021-09-24,1.0,-0.01876029221071589,-0.01876029221071589,0.8877995929414648,0.9377990822886951
2021-09-27,0.0,-0.029799814551907725,-0.0,0.8877995929414648,0.9098528435495428
2021-09-28,0.0,0.0033407588495575225,0.0,0.8877995929414648,0.9128924424884259
2021-09-29,0.0,-0.029388176598521096,-0.0,0.8877995929414648,0.8860641981731208
2021-09-30,0.0,0.02268609519612164,0.0,0.8877995929414648,0.9061655349227513
2021-10-08,1.0,0.020867243362831855,0.020867243362831855,0.9063255231047974,0.9250747116669951
2021-10-11,0.0,-0.0020480584872471417,-0.0,0.9063255231047974,0.9231801045524278
2021-10-12,0.0,-0.014536258246527777,-0.0,0.9063255231047974,0.9097605201445972
2021-10-13,0.0,0.0026038753786239727,0.0,0.9063255231047974,0.9121294231634458
2021-10-14,0.0,0.006609187772925764,0.0,0.9063255231047974,0.9181578577943434
2021-10-15,1.0,-0.012097000000000002,-0.012097000000000002,0.8953617032517986,0.9070509021886053
2021-10-18,0.0,0.006959233304423243,0.0,0.8953617032517986,0.9133632810359235
2021-10-19,1.0,0.0020048797909407667,0.0020048797909407667,0.8971567958362304,0.9151944646198596
2021-10-20,1.0,-0.003197615619546248,-0.003197615619546248,0.8942880332526825,0.9122680245048689
2021-10-21,1.0,-0.008407714969538729,-0.008407714969538729,0.8867691143684245,0.9045979349790078
2021-10-22,0.0,-0.009148974093264251,-0.0,0.8867691143684245,0.8963217919070645
2021-10-25,0.0,0.004668099437959361,0.0,0.8867691143684245,0.9005059111600966
2021-10-26,1.0,-0.004961899698665519,-0.004961899698665519,0.882369054967054,0.8960376911508647
2021-10-27,0.0,-0.021388735881104032,-0.0,0.882369054967054,0.8768725776353247
2021-10-28,1.0,-0.018818792626728108,-0.018818792626728108,0.8657639347013869,0.860370894436741
2021-10-29,0.0,0.016432303684879287,0.0,0.8657639347013869,0.8745087702557567
2021-11-01,1.0,0.014949142001710864,0.014949142001710864,0.878706362701198,0.8875819260440516
2021-11-02,1.0,-0.013812806629834256,-0.013812806629834256,0.8665689616288013,0.8753219285314693
2021-11-03,0.0,0.008338716233489562,0.0,0.8665689616288013,0.8826209897064441
2021-11-04,0.0,0.014945559278350515,0.0,0.8665689616288013,0.8958122540284181
2021-11-05,1.0,0.000377215845824411,0.000377215845824411,0.8668958451726272,0.8961501686055213
2021-11-08,0.0,0.006677021850899741,0.0,0.8668958451726272,0.902133782862988
2021-11-09,1.0,0.011749882708063819,0.011749882708063819,0.8770817696735134,0.9127337489986099
2021-11-10,1.0,0.008613594115101687,0.008613594115101687,0.8846365960432362,0.9205956670476392
2021-11-11,0.0,0.010551592576419213,0.0,0.8846365960432362,0.9303094174539428
2021-11-12,1.0,0.010828653374233126,0.010828653374233126,0.89421601910395,0.9403834156663364
2021-11-15,1.0,0.014044692307692308,0.014044692307692308,0.9067750079488744,0.9535908113906267
2021-11-16,1.0,-0.01056588666382616,-0.01056588666382616,0.8971941259852966,0.9435152789538073
2021-11-17,0.0,0.016170530620985012,0.0,0.8971941259852966,0.958772421663497
2021-11-18,1.0,-0.011107792808219177,-0.011107792808219177,0.8872282795251006,0.9481225762534243
2021-11-19,0.0,0.011867736751400258,0.0,0.8872282795251006,0.9593746453964593
2021-11-22,0.0,0.007345483968804159,0.0,0.8872282795251006,0.9664217164742961
2021-11-23,1.0,0.0056102928416485905,0.0056102928416485905,0.8922058899906286,0.9718436253122456
2021-11-24,0.0,0.006656171018276762,0.0,0.8922058899906286,0.978312382685346
2021-11-25,1.0,0.0009985917391304347,0.0009985917391304347,0.8930968394219767,0.9792893173489846
2021-11-26,0.0,-0.004316332172398781,-0.0,0.8930968394219767,0.9750623793624247
2021-11-29,0.0,-0.0036904691304347824,-0.0,0.8930968394219767,0.9714639417511394
2021-11-30,1.0,0.009572153510684692,0.009572153510684692,0.9016456994688312,0.9807629437316762
2021-12-01,1.0,0.01378879076923077,0.01378879076923077,0.9140783033667835,0.994286478757007
2021-12-02,1.0,-0.015045753382802271,-0.015045753382802271,0.9003253066417566,0.9793266896057743
2021-12-03,0.0,4.74517256443865e-05,0.0,0.9003253066417566,0.9793731603471657
2021-12-06,0.0,-0.021358848353552857,-0.0,0.9003253066417566,0.9584548775337708
2021-12-07,0.0,-0.008039617735686613,-0.0,0.9003253066417566,0.950749266701495
2021-12-08,0.0,0.010868661157024794,0.0,0.9003253066417566,0.9610826383265633
2021-12-09,1.0,0.006086352401746724,0.006086352401746724,0.9058050037341889,0.9669321259506192
2021-12-10,0.0,0.006194838498472284,0.0,0.9058050037341889,0.9729221143098676
2021-12-13,1.0,0.003881471128608924,0.003881471128608924,0.9093208597043326,0.9766984834069464
2021-12-14,1.0,0.01125217753303965,0.01125217753303965,0.9195526994522221,0.987688468138492
2021-12-15,1.0,0.0026461972699251433,0.0026461972699251433,0.9219860172950649,0.9903020866664167
2021-12-16,1.0,0.008751604083444296,0.008751604083444296,0.930054873888903,0.99896881845193
2021-12-17,1.0,-0.006545635039717565,-0.006545635039717565,0.9239670741175156,0.9924299331502857
2021-12-20,1.0,-0.007291364633611231,-0.007291364633611231,0.9172300932706738,0.9851937646343766
2021-12-21,1.0,0.017393614058355437,0.017393614058355437,0.9331840395157334,1.0023298447491253
2021-12-22,1.0,0.00232459832081308,0.00232459832081308,0.9353533175670012,1.00465985902313
2021-12-23,0.0,-0.011055907007492287,-0.0,0.9353533175670012,0.9935524330476099
2021-12-24,0.0,-0.020213172099087354,-0.0,0.9353533175670012,0.9734695867289516
2021-12-27,0.0,0.00749174456048738,0.0,0.9353533175670012,0.9807625722101281
2021-12-28,0.0,0.00835074989068649,0.0,0.9353533175670012,0.9889526751528013
2021-12-29,0.0,0.0010108194505015263,0.0,0.9353533175670012,0.9899523277524713
2021-12-30,0.0,0.011954740871095468,0.0,0.9353533175670012,1.0017869513054898
2021-12-31,1.0,0.004204487826471891,0.004204487826471891,0.9392859992041619,1.0059989523469721
2022-01-04,0.0,0.01669289056939502,0.0,0.9392859992041619,1.0227919827714262
2022-01-05,1.0,-0.012076865691489363,-0.012076865691489363,0.9279423683458768,1.0104398613651637
2022-01-06,0.0,0.010998470692717583,0.0,0.9279423683458768,1.0215531545671421
2022-01-07,0.0,-0.02102670232354231,-0.0,0.9279423683458768,1.0000732604783833
2022-01-10,0.0,0.011497440580985917,0.0,0.9279423683458768,1.0115715433673664
2022-01-11,1.0,-0.0019094463894967176,-0.0019094463894967176,0.9261705121409778,1.009640001736166
2022-01-12,0.0,0.015903049448123617,0.0,0.9261705121409778,1.0256963566085797
2022-01-13,1.0,-0.004168146942366916,-0.004168146942366916,0.922310097352687,1.0214211034759848
2022-01-14,0.0,-0.007224705676855896,-0.0,0.922310097352687,1.0140416366312415
2022-01-17,1.0,0.018833978845306302,0.018833978845306302,0.9396808662150399,1.033140075363814
2022-01-18,1.0,-0.02246832850877193,-0.02246832850877193,0.9185678078195131,1.0099271447549625
2022-01-19,0.0,0.007281778118161926,0.0,0.9185678078195131,1.017281210138577
2022-01-20,1.0,-0.030317592878592876,-0.030317592878592876,0.8907190429906595,0.9864396925665534
2022-01-21,0.0,-0.009642014899957427,-0.0,0.8907190429906595,0.9769284263529173
2022-01-24,0.0,-0.007078332056194125,-0.0,0.8907190429906595,0.9700134025560562
2022-01-25,1.0,-0.04443731626754748,-0.04443731626754748,0.8511378791717564,0.9269086102029129
2022-01-26,0.0,0.007106949314499377,0.0,0.8511378791717564,0.933496102714798
2022-01-27,0.0,-0.037129496146044626,-0.0,0.8511378791717564,0.8988358627667012
2022-01-28,0.0,0.02075000163599182,0.0,0.8511378791717564,0.9174867083895984
2022-02-07,0.0,0.012488752974969224,0.0,0.8511378791717564,0.9289449732484939
2022-02-08,0.0,0.017192975538971807,0.0,0.8511378791717564,0.944916301450606
2022-02-09,1.0,0.01362913932018464,0.01362913932018464,0.8627381559076748,0.9577946973689899
2022-02-10,1.0,-0.005473516981132076,-0.005473516981132076,0.8580159439610435,0.9525521918285025
2022-02-11,0.0,-0.02370939686468647,-0.0,0.8580159439610435,0.9299677538781136
2022-02-14,0.0,0.0045961116584564855,0.0,0.8580159439610435,0.9342419895137014
2022-02-15,1.0,0.0014743909465020574,0.0014743909465020574,0.859280994900774,0.9356194274448825
2022-02-16,0.0,0.015602980849292257,0.0,0.859280994900774,0.9502178794535309
2022-02-17,1.0,-0.0048522805785123965,-0.0048522805785123965,0.8551115224177323,0.9456071556917033
2022-02-18,0.0,0.0063806449064449065,0.0,0.8551115224177323,0.9516407391731655
2022-02-21,0.0,0.01677172240943555,0.0,0.8551115224177323,0.9676013934840878
2022-02-22,1.0,-0.01253258059142024,-0.01253258059142024,0.8443947683483799,0.955474851039878
2022-02-23,0.0,0.016576977263157898,0.0,0.8443947683483799,0.9713137359210852
2022-02-24,1.0,-0.025602534297520657,-0.025602534297520657,0.8227761223310934,0.9464456426835126
2022-02-25,0.0,0.010022959717607973,0.0,0.8227761223310934,0.9559318292350351
2022-02-28,1.0,-0.0040454046434494195,-0.0040454046434494195,0.8194476599852959,0.9520646981742266
2022-03-01,0.0,0.010472237936772046,0.0,0.8194476599852959,0.9620349462247082
2022-03-02,1.0,0.007133157828810021,0.007133157828810021,0.8252929094764201,0.9688972933329598
