trade_date,pool_fwd5,pool_fwd20
2010-02-08,0.025118751967916544,0.05319356873980885
2010-02-09,0.02229373992782006,0.04991167666116137
2010-02-10,0.052501193054140305,0.08029196795385171
2010-02-11,0.055779508817434646,0.07155516574902776
2010-02-12,0.05594383154593452,0.07684651437591844
2010-02-22,0.05967420517147603,0.07329797183016849
2010-02-23,0.03638731771553783,0.04090089399410604
2010-02-24,0.03181417653836783,0.030388863652904358
2010-02-25,-0.007337310346760731,0.016415135838577313
2010-02-26,-0.016889531907954274,0.014980987711199285
2010-03-01,-0.00748992964945601,0.0174488744509477
2010-03-02,-0.017637934796641757,0.012545656496584902
2010-03-03,0.007391692937586197,0.05496774547384749
2010-03-04,-0.0002281470711184165,0.06721475192830531
2010-03-05,-0.02743999594755041,0.05476698842871422
2010-03-08,-0.03593337287797125,0.059510946438028726
2010-03-09,-0.01536477061952847,0.0759190740164268
2010-03-10,0.011645984683742425,0.07749855825330529
2010-03-11,0.03153062081502174,0.10826285391076207
2010-03-12,0.04704942799551321,0.1313148688694106
2010-03-15,0.04327389315533377,0.09094885511123345
2010-03-16,0.01273961432138852,0.07634618675535403
2010-03-17,0.015125470091076879,0.0566017839688434
2010-03-18,-0.0019327087789156787,0.04789637908290838
2010-03-19,0.0023242558737863544,-0.004990828821302618
2010-03-22,0.012943282535125082,0.0117070077394362
2010-03-23,0.014295533577006008,0.03477183261606719
2010-03-24,0.03019461309595635,0.05290559479194419
2010-03-25,0.03300771839694938,0.03193658852650373
2010-03-26,0.029925858114854265,0.020696775580508735
2010-03-29,0.027856818821187474,-0.01640066827040607
2010-03-30,0.02571483493842611,-0.02840007312204468
2010-03-31,0.009792658797296381,-0.07222738635088764
2010-04-01,0.02298630719364027,-0.1076863532557469
2010-04-02,0.028583280320521286,-0.11521080581412364
2010-04-06,-0.0020674825584499437,-0.09109626765760993
2010-04-07,0.011594518142555228,-0.1180343842965743
2010-04-08,-0.018512697450190654,-0.14737889082104755
2010-04-09,-0.031780103181387596,-0.17245047406249567
2010-04-12,-0.04960529624159808,-0.17618302176077733
2010-04-13,-0.04888084540204493,-0.20917476303987065
2010-04-14,-0.006126624119873206,-0.17792512391162246
2010-04-15,0.001854658554530512,-0.1742663378320821
2010-04-16,0.037468904056089804,-0.19435154125366907
2010-04-19,0.019585640858684993,-0.19794816300740056
2010-04-20,-0.03831655909184814,-0.22050153267834263
2010-04-21,-0.049595526472357494,-0.24383170614167454
2010-04-22,-0.07154638708267852,-0.2239790827500266
2010-04-23,-0.09864178752213598,-0.1811485721924067
2010-04-26,-0.07601610765634388,-0.1646207252255598
2010-04-27,-0.04000429179979249,-0.15797882421694906
2010-04-28,-0.042543867285088,-0.11399178262800531
2010-04-29,-0.025179757744914887,-0.07885327315452163
2010-04-30,-0.03702190993088614,-0.10470895074430545
2010-05-04,-0.09291088768845793,-0.14893350881042863
2010-05-05,-0.0841241095285832,-0.10389307420701101
2010-05-06,-0.047634486145592014,-0.09383002231950985
2010-05-07,-0.030004086018572795,-0.06931239704452123
2010-05-10,-0.07210079111830493,-0.04372343342059772
2010-05-11,-0.03764392003520259,-0.0053126500774372315
2010-05-12,-0.060281320888246344,-0.006943345078321588
2010-05-13,-0.08302575287478858,-0.00731818441975878
2010-05-14,0.00613829734903721,0.06243922394232814
2010-05-17,0.040469750804959584,0.0394093120061298
2010-05-18,0.035756063220419125,-0.003048845605591306
2010-05-19,0.061306726194238215,0.050724964102020556
2010-05-20,0.05917571826277651,0.03756555912891257
2010-05-21,0.016475635953919644,-0.00809635151854348
2010-05-24,-0.0095825987003824,0.0005804480547503151
2010-05-25,-0.031573843762945523,-0.020820747671471036
2010-05-26,-0.03282606960648779,-0.05563769941735206
2010-05-27,-0.04330826675812983,-0.11753894500836005
2010-05-28,-0.0007155518915629812,-0.10693914757244918
2010-05-31,0.02126163104803295,-0.09675423111177098
2010-06-01,0.014875991636216652,-0.11634583461934997
2010-06-02,0.04568230973632723,-0.1150577746285325
2010-06-03,0.036738248359095664,-0.09740207277069726
2010-06-04,0.03069988816927947,-0.08568544867080576
2010-06-07,0.006096943429713196,-0.10090116536749434
2010-06-08,-0.0587365420166126,-0.09621844560511088
2010-06-09,-0.030321134294385824,-0.08596457791185035
2010-06-10,-0.01731694219353128,-0.09399900354375769
2010-06-11,-0.00826404279450812,-0.07561080058229275
2010-06-17,0.03835115332577946,-0.058897123718177666
2010-06-18,-0.012664822239804566,-0.07956893945819207
2010-06-21,-0.0356947337860839,-0.06539380083811117
2010-06-22,-0.09546247629179433,-0.0373917448664998
2010-06-23,-0.11433186394830704,-0.037049830082979456
2010-06-24,-0.10702615186510732,-0.0032896156817315437
2010-06-25,-0.09575708470570889,0.014247934355315862
2010-06-28,-0.04031788383852907,0.09551710485172772
2010-06-29,0.007104435595247444,0.11627049305483594
2010-06-30,0.03182674561522188,0.15365741457175403
2010-07-01,0.03206813666479665,0.16777953746451216
2010-07-02,0.06704724390580895,0.17277123111963658
2010-07-05,0.04957707247093821,0.1621859750477317
2010-07-06,0.021107957334180492,0.12716065799260287
2010-07-07,0.03534887007782546,0.14428242765925384
2010-07-08,-0.019251796546962404,0.11751553008942817
2010-07-09,-0.024639396595358364,0.12490547109462342
2010-07-12,0.013016931276055506,0.1595015078057786
2010-07-13,0.03166609091248575,0.10415634342403153
2010-07-14,0.06116006461949751,0.148227913025204
2010-07-15,0.07115858103120902,0.12703073001242146
2010-07-16,0.04749748766960639,0.12442260535831506
2010-07-19,0.031364505243355705,0.11654491067349687
2010-07-20,0.027586029720012274,0.12473192761004875
2010-07-21,0.03363474742816055,0.10636613864344528
2010-07-22,0.04058828394118417,0.10776343373860611
2010-07-23,0.02611867089736341,0.0699462806065887
2010-07-26,0.04826850096939511,0.07952883858463144
2010-07-27,0.007940336647036247,0.07109022218930468
2010-07-28,0.011281292965775876,0.040604646519445224
2010-07-29,0.01670378816683891,0.04792975641242924
2010-07-30,0.016981207139167506,0.03467614725612394
2010-08-02,0.0504182214965631,0.08081214654703404
2010-08-03,0.0002155152898194408,0.07880605759910861
2010-08-04,0.008700992627571342,0.057474930690768845
2010-08-05,-0.022048121462120027,0.06073877565823587
2010-08-06,-0.017755005959546377,0.054854114973176944
2010-08-09,0.043392625013245804,0.09057904864434024
2010-08-10,0.039573352794852246,0.08670539823490077
2010-08-11,0.05101323833215418,0.10736113803825756
2010-08-12,0.032069207400255546,0.07017125207163848
2010-08-13,-0.011499938712454161,0.059394503055342836
2010-08-16,-0.0121719289621335,0.06537263637590418
2010-08-17,0.0006582886094604187,0.06650207837758158
2010-08-18,-0.023242927117616875,0.04407723048451298
2010-08-19,0.005309665966720367,0.03891252236356008
2010-08-20,0.0041619448172513455,0.030842040126690718
2010-08-23,0.016963730970639586,0.003776695559178191
2010-08-24,0.04844234893857076,0.02060719889025998
2010-08-25,0.025848705789613315,0.04004063198792242
2010-08-26,0.04172323613353353,0.025252783900457827
2010-08-27,0.02532811073278008,-0.013652104457077948
2010-08-30,0.012458808859707411,-0.009673717601680107
2010-08-31,0.03631508664369454,0.026489517234128377
2010-09-01,0.02050694671466208,0.00958863012574232
2010-09-02,-0.004505128787929489,0.005466664980639147
2010-09-03,0.010201050404481753,0.01567794344986183
2010-09-06,0.018365696651629182,-0.0232169124732941
2010-09-07,0.012963067686256243,-0.034692118261744544
2010-09-08,0.008209727900606194,-0.03243353839813799
2010-09-09,-0.02798293041745835,-0.008900793134037743
2010-09-10,-0.045600819880629105,-0.02601934071269158
2010-09-13,-0.05969751647038345,-0.022273668362509352
2010-09-14,-0.04492889439907294,0.008555764234422373
2010-09-15,0.005273590658327706,0.058346505202138375
2010-09-16,-0.0010801315233154379,0.06810824124124307
2010-09-17,-0.0017750940442725674,0.07573470015862306
2010-09-20,0.015988268237199937,0.08653819863878795
2010-09-21,0.011844193165632292,0.06880302967262139
2010-09-27,0.026012298768608933,0.1053973817536236
2010-09-28,0.04713939843329802,0.11870389061323432
2010-09-29,0.03931005662800794,0.08925742767275426
2010-09-30,-0.013952015443036862,0.08619659683463467
2010-10-08,-0.02451806061424493,0.09716159739482437
2010-10-11,-0.041674403585070977,0.11820119404807695
2010-10-12,-0.01629771851035878,0.11506797613785504
2010-10-13,0.014968125041213422,0.15587621751437827
2010-10-14,0.026546784543939706,0.1507942228634054
2010-10-15,0.05133750031882727,0.08942953878291117
2010-10-18,0.04120840567198861,0.08970625638473843
2010-10-19,0.04815185507796658,0.05903975933850555
2010-10-20,0.03641257639552899,0.022000853589399808
2010-10-21,0.030569026658706148,0.026849986257375384
2010-10-22,0.017248824083796493,0.03204004731356218
2010-10-25,0.036685998165357656,0.04254803792080069
2010-10-26,0.03749796600319849,0.035606127572190845
2010-10-27,0.019046134374956957,0.0565594733462525
2010-10-28,0.027697394548829586,0.05082894326688317
2010-10-29,0.016186086581534424,0.023160134461861364
2010-11-01,0.045788560723638454,0.035376909792353244
2010-11-02,0.06377517478902463,0.015978198241145027
2010-11-03,0.049441287267402566,0.001129726236065257
2010-11-04,0.022964760922784166,-0.0032378724564463084
2010-11-05,-0.0667767814075595,-0.03506971404208934
2010-11-08,-0.038850308230369494,-0.05496444503912201
2010-11-09,-0.07071286291041597,-0.048156542029242244
2010-11-10,-0.08738694023947634,-0.04068919741683534
2010-11-11,-0.008378168996382763,0.006208708460983937
2010-11-12,-0.012845247546158142,-0.014758227564281832
2010-11-15,0.03092389509451222,0.04203118090420555
2010-11-16,0.049771716828324514,0.08605033095363207
2010-11-17,0.05884392751554707,0.06608523922833913
2010-11-18,0.03503376305388672,0.03983469397841142
2010-11-19,0.016603107318786784,0.02791063076660281
2010-11-22,0.03375554302253009,0.02483155842250573
2010-11-23,-0.020853525621604602,0.014434532783107175
2010-11-24,-0.02348849392888775,-0.0015139793309809843
2010-11-25,-0.013050425525332773,-0.017311712126331785
2010-11-26,-0.027475677924032615,-0.04246699336089303
2010-11-29,-0.0126107922054869,-0.042110566676798515
2010-11-30,-0.0021376354321866802,-0.06340118463275338
2010-12-01,-0.014505942012024261,-0.054589478803415525
2010-12-02,-0.024383646419482936,-0.042570356612146254
2010-12-03,0.004377650716046209,-0.009553979264694177
2010-12-06,0.019102495379563312,-0.007824367611491925
2010-12-07,0.03502192898966091,-0.0030882602047941623
2010-12-08,0.05255302642093239,0.01256056357860289
2010-12-09,0.04166417963912968,-0.005342168513845777
2010-12-10,0.015206933017763644,-0.0570199346471282
2010-12-13,-0.010071481160744378,-0.07570362266676818
2010-12-14,0.004958598049499868,-0.06574126207835851
2010-12-15,-0.006417129535475104,-0.06988299938047304
2010-12-16,-0.02880183751462887,-0.09055824353172456
2010-12-17,-0.03390443311996717,-0.11732066915489245
2010-12-20,-0.07496070852479936,-0.1264456365872992
2010-12-21,-0.08469501176187583,-0.09936319247978212
2010-12-22,-0.049318948226847625,-0.11400977879453425
2010-12-23,-0.028349790187831254,-0.0887685654976849
2010-12-24,0.02027702985191022,-0.07906012762075147
2010-12-27,0.05723132834194546,-0.07616090016034546
2010-12-28,0.04037237932198918,-0.07673242101871748
2010-12-29,0.033649213683610533,-0.0679655739235221
2010-12-30,0.008692395213245555,-0.07587380806167925
2010-12-31,-0.03176886147062869,-0.07932757188622488
2011-01-04,-0.04110921660091102,-0.08035746360841375
2011-01-05,-0.03042564879356501,-0.08010144785070208
2011-01-06,-0.02639836797451781,-0.04908255359942858
2011-01-07,-0.022116976689251375,-0.014430818858454379
2011-01-10,-0.05543627692389983,0.008317999017610668
2011-01-11,-0.05875922276825956,0.00258162223792194
2011-01-12,-0.03709926980231146,0.020590336638206135
2011-01-13,-0.05118857714376843,0.04769924166495682
2011-01-14,-0.0009740285445057704,0.08449935104010911
2011-01-17,-0.025681790226713377,0.10138965578390081
2011-01-18,-0.06257216389301107,0.048488595412760335
2011-01-19,-0.01186868023769974,0.10332354309209409
2011-01-20,-0.007208089723479014,0.0985889858123409
2011-01-21,0.02491171740426012,0.12285037677124756
2011-01-24,0.05463813111917265,0.15458319744787746
2011-01-25,0.038646967658767295,0.13979575558387605
2011-01-26,0.0200016931509975,0.12223560109541229
2011-01-27,0.039145811884868674,0.09298497277816345
2011-01-28,0.03708947797231419,0.09233150077331867
2011-01-31,0.05255635520119752,0.10171720589941685
2011-02-01,0.058928455036304825,0.11249740684706187
2011-02-09,0.04677880555673841,0.08335155376363595
2011-02-10,0.0398019373293398,0.06664990166414797
2011-02-11,0.014071670129303092,0.05064202486554806
2011-02-14,0.03317011541386953,0.060476580878141804
2011-02-15,-0.012037065705524961,0.02935934075223849
2011-02-16,-0.0019086276074110724,0.03736764145615304
2011-02-17,0.013333068281430951,0.02587432583794198
2011-02-18,-0.005966807210902751,0.013953722607742561
2011-02-21,0.03283616687906998,0.03448931358824167
2011-02-22,0.022351758131165758,0.019248603014078745
2011-02-23,0.01337112386587172,0.02556165406636498
2011-02-24,-0.003782039385484344,0.029100271687176014
2011-02-25,-0.0038700752304470787,0.02139974015717213
2011-02-28,0.0022783436751011637,0.013431722864981867
2011-03-01,0.011325297964996954,-0.002966752240251351
2011-03-02,0.030946731266215905,-2.8892541375535843e-06
2011-03-03,0.01423981423153186,-0.022036112769948636
2011-03-04,0.00542380945411067,-0.020091729208206593
2011-03-07,0.010136005309369834,-0.028468388622303407
2011-03-08,-0.00471357633737816,-0.025570573046759637
2011-03-09,0.010444073740346343,-0.013627829902798276
2011-03-10,-0.010407857433636465,-0.025578150539542637
2011-03-11,-0.013382958147687397,-0.03663060915769467
2011-03-14,-0.005887144202113378,-0.013833956772552227
2011-03-15,-0.01858253743511941,-0.028679059933123016
2011-03-16,0.01354575710056981,-0.010624432728762928
2011-03-17,0.009134139234565382,-0.01594649302458902
2011-03-18,0.018453156448859,-0.021984214835552695
2011-03-21,0.015043403219553128,-0.016236099670350446
2011-03-22,-0.015913094843741572,-0.024436572644092228
2011-03-23,-0.03214049756417314,-0.03636238207116782
2011-03-24,-0.04628437299059532,-0.06236375468083677
2011-03-25,-0.030482970444208137,-0.07685529540692877
