trade_date,e_lian,e_shou,n_lian,n_shou,e_lian_exec,pct_rank
2020-02-12,0.1465816239875908,-0.004738325536188075,15,97,0.0012125308778519542,
2020-02-13,0.09004974559626074,0.01013919928239776,22,35,0.017142276831618397,
2020-02-14,0.09011946490050206,0.024722609541344046,18,47,-0.067198218493813,
2020-02-17,0.04524486162004192,0.020601719531596632,38,130,-0.009812337896236693,
2020-02-18,0.07055874730122319,0.06379728701561355,50,81,0.02389943960594766,
2020-02-19,0.06180675701535869,0.03763759694555194,29,61,0.005605613994428112,
2020-02-20,0.0982753474996978,0.0020691123863057154,28,86,0.03942967539256841,
2020-02-21,0.08918768538122421,0.0003842273423835113,30,72,-0.013894943668715957,
2020-02-24,0.0358088115885278,0.0199392855796581,42,118,-0.05016656585912062,
2020-02-25,0.00799287856500866,-0.032115304652935585,59,79,-0.03739658485732143,
2020-02-26,-0.0250384265116389,0.03037096903802992,33,52,-0.09634686433840595,
2020-02-27,0.1142059759327243,-0.004342612118966825,23,69,0.03273764861633398,
2020-02-28,0.16018436735272462,0.0408219000687297,14,32,-0.036097484744293355,
2020-03-02,0.21487957387548698,0.006522124178804564,20,174,0.18360783739934766,
2020-03-03,0.06513551079492473,0.011753921231589953,49,53,-0.0037631664676706957,
2020-03-04,0.09158863047756897,-0.026619713206134266,32,61,-0.050366008292100695,
2020-03-05,0.030679942345864058,0.003899093100999021,41,106,-0.05263446164871392,
2020-03-06,0.025145459223457206,-0.015746047976083935,34,67,-0.03788766151287651,
2020-03-09,-0.037444139573781475,-0.0018742522526306593,40,44,-0.10053043920482665,
2020-03-10,0.02059122929660471,0.012349223736371928,21,103,-0.13133684645710797,
2020-03-11,-0.05227756878249358,0.003636067665042861,40,37,-0.11672284752497648,
2020-03-12,-0.04255945828701254,-0.0360853135147575,25,33,-0.07080438542684797,
2020-03-13,-0.018151499384351885,0.00796970574279858,18,53,-0.1485134055011937,
2020-03-16,-0.07769058334056456,-0.07482245388064032,21,26,-0.19972517917342347,
2020-03-17,-0.11603454273898049,0.005233341960194284,18,52,-0.1837533112674852,
2020-03-18,-0.09196792734647491,-0.030622369035278985,20,30,-0.16290971742258986,
2020-03-19,-0.11202595742682954,-0.04769171777372582,19,55,-0.20276059931889626,
2020-03-20,-0.08343377387862343,0.010477622794506359,17,76,-0.15164461173338653,
2020-03-23,-0.11485047810044652,-0.0634730118647967,15,28,-0.13544417373101947,
2020-03-24,-0.11167296711830006,-0.018884022941606116,9,68,-0.1664863971118017,
2020-03-25,-0.06697991268262987,0.017640357436140265,17,81,-0.11593357561732007,
2020-03-26,0.016310288591476974,0.015619536282186285,14,36,0.04032246260870998,
2020-03-27,0.11208884403099556,-0.0034070845862856462,6,36,0.10475849238244606,
2020-03-30,0.06908295180455884,0.018128270445332786,8,27,0.01662537103140581,
2020-03-31,0.1530060237320161,-0.0033859507878332973,8,53,0.038912853381969474,
2020-04-01,0.0417911752243976,0.0023419251738788643,9,26,-0.004702034129166671,
2020-04-02,-0.013738677255693789,-0.0091468454468563,12,78,-0.0634872311011788,
2020-04-03,-0.04151670868305802,0.020162281377453493,15,45,-0.09536234828576734,
2020-04-07,-0.02250884302598244,0.018086064520668844,34,107,-0.054114606411128786,
2020-04-08,-0.04363775431747567,0.0063275571449855645,27,50,-0.11627292650211464,
2020-04-09,-0.019641192596891743,-0.011758752366497451,24,70,-0.0581193715278758,
2020-04-10,0.028381717865180775,-0.013070828870226116,11,24,-0.06237992938093738,
2020-04-13,0.020811688665062937,-0.0006723456621548426,10,39,-0.07723554978831615,
2020-04-14,0.03578473214235879,0.023454986415021195,11,61,-0.011079337390542942,
2020-04-15,0.09318862647931775,0.014190816174283367,13,39,0.1042261187658301,
2020-04-16,0.0670749485791843,0.024321750494448943,20,53,-2.629962869584064e-05,
2020-04-17,0.03313381963941965,-0.003838893621089306,11,37,0.022064322010470705,
2020-04-20,0.0068515779745081,0.018973179084977372,16,58,-0.055837459115544635,
2020-04-21,-0.011039835761427308,-0.028443258168397184,16,41,-0.03400615654045419,
2020-04-22,-0.03126241575238532,-0.0031095837934868586,18,66,-0.10255392385862946,
2020-04-23,-0.06644898889165161,-0.07076136709696747,20,50,-0.09323979374683772,
2020-04-24,-0.10888188643945641,0.03759140549014229,11,21,-0.14216681243094015,
2020-04-27,0.05992376484071464,-0.033939477209799646,8,36,-0.010167026911790373,
2020-04-28,-0.02787817789489702,0.07028588109539868,7,26,-0.09342000005757758,
2020-04-29,0.18946149247612884,0.03318582564215528,9,37,0.09816066602735013,
2020-04-30,0.15999422233369737,0.028965238519978554,17,64,0.07580676803924259,
2020-05-06,0.09941259639685672,0.0254786485412926,25,64,0.0002733517918895381,
2020-05-07,0.19798716775374425,0.009095515133256207,19,36,0.06756591805112312,
2020-05-08,0.3135175730162252,0.028943959383953215,15,55,0.1385922432180354,
2020-05-11,0.2622262807893084,0.009333166114064482,15,40,0.05713219866300673,
2020-05-12,0.2007954281803882,0.050162119901436895,18,35,0.04498122721642022,
2020-05-13,0.22718374700223662,0.02026578869145463,21,52,0.05320721233248962,
2020-05-14,0.16271955161901874,0.03292911365790448,21,26,0.025048280686109543,
2020-05-15,0.18510318532317882,0.014995192985846204,19,38,0.008726152231457767,
2020-05-18,0.12623745240306652,0.01763358932149134,21,43,0.03193295063265281,
2020-05-19,0.12194427107936343,-0.017150623163460284,23,56,0.017891193527254882,
2020-05-20,0.05195765551553394,0.022444039829643724,26,41,-0.09434499339553194,
2020-05-21,0.13288592096833163,-0.029293331064890016,23,38,-0.03056971458158563,
2020-05-22,0.1050347533901711,-0.012832747793843649,19,25,-0.02269901195150317,
2020-05-25,0.1938270960372061,0.03818905089872883,11,39,0.07620883384907304,
2020-05-26,0.12070812956899137,0.019492288026707487,21,79,-0.029651892230079024,
2020-05-27,0.10304617713977837,-0.02784370963711999,23,41,-0.009970037636415404,
2020-05-28,0.10286771582253973,0.04647673410009378,19,34,0.029800683251666883,
2020-05-29,0.12928286085394558,0.0001589576296355394,20,49,-0.006376963059623972,
2020-06-01,0.07857656303582938,0.019489164086543054,27,101,0.03280832055836338,
2020-06-02,0.04419261080123415,-0.025524004437503536,28,54,-0.02177287200125907,
2020-06-03,-0.006444214637993726,-0.009458735282542818,25,57,-0.07849277406087672,
2020-06-04,-0.0476378951050895,-0.025261270918974746,30,42,-0.12675716614263918,
2020-06-05,-0.015460881506350473,0.013316386739896144,22,34,-0.12659408363605779,
2020-06-08,0.1502306609942473,0.10303017667346986,11,28,0.04052113449039099,
2020-06-09,0.12320649222524738,0.008419655738947485,16,39,-0.0011292763259788527,
2020-06-10,0.1861775880447481,0.06608872672832847,10,30,0.09205572874361824,
2020-06-11,0.07101502072729224,0.013437019557488748,12,38,-0.056062772260073,
2020-06-12,0.037509767655162854,0.021977299112960497,21,39,-0.04467240306855866,
2020-06-15,0.021198764080900993,-0.01895462321966589,19,51,-0.032862020681014126,
2020-06-16,-0.0020904394073202087,0.02000843462016868,17,51,-0.03384611176789796,
2020-06-17,-0.025219684289218957,-0.03154386845583277,19,47,-0.008297440851554056,
2020-06-18,0.025178675469766647,0.049711888796233346,10,42,-0.04487885282436735,
2020-06-19,0.09554755246914312,0.004239804764438911,13,47,0.0021427073163824122,
2020-06-22,0.14942770336462602,0.0406693587751928,10,36,-0.011891007951901207,
2020-06-23,0.14498265911012365,0.000899439338592118,11,36,0.007388263231184505,
2020-06-24,0.07992066097521762,0.03437358668954418,10,28,-0.08718250942088746,
2020-06-29,0.13950109613187187,0.04204532758231724,12,37,0.009984048772125664,
2020-06-30,0.15322305828941385,0.043627760754611944,20,63,0.019329545813620175,
2020-07-01,0.18155317277292604,0.04312226280223329,21,41,0.06320980075236358,
2020-07-02,0.19520151329699087,0.07427523639219569,23,61,0.08288394315184916,
2020-07-03,0.18814987929666693,0.05829859976586113,33,56,0.07711259686777083,
2020-07-06,0.09590063116262662,0.020891759628823683,55,139,-0.004392373018819201,
2020-07-07,0.12214080616933363,-0.015486895822967764,47,69,0.04756719087809898,
2020-07-08,0.11142946068071266,0.013144797914391857,36,117,-0.0039001141299705687,
2020-07-09,0.039006879795391636,0.008872023650088469,64,129,-0.04277285845888042,
2020-07-10,0.032615112477988206,-0.008805080670771619,54,78,-0.07434174788265746,
2020-07-13,0.07370996929286422,0.01002969525800804,48,174,-0.022768590261327604,
2020-07-14,0.06117495076408873,-0.010066316766964706,53,64,-0.025921860451719368,
2020-07-15,0.06081227593244062,-0.02442759602429342,31,46,-0.04408741219127345,
2020-07-16,0.11667365619097869,-0.0200264372264544,15,16,-0.09587358364427603,
2020-07-17,0.1727228086800694,0.012859534434985033,13,46,-0.09666878293063874,
2020-07-20,0.08783871133185528,0.03575214213998524,23,125,-0.08571260411536424,
2020-07-21,0.14395449484612094,0.019509088631234142,20,71,0.05668189777406649,
2020-07-22,0.10794056717548156,0.03179360882555567,25,51,0.013195642658489652,
2020-07-23,0.09203020905254598,0.043373401842481486,27,51,0.04695319697126918,
2020-07-24,0.08530091598320623,0.02458106959253517,17,25,0.012530176906652278,
2020-07-27,0.13714356890617024,0.07003847057517032,14,60,0.0050495961653793525,
2020-07-28,0.2542171721742554,0.00709407538813412,18,49,0.13817579616642112,
2020-07-29,0.15990849810102106,0.036959217432180315,24,90,0.05937905007584839,
2020-07-30,0.13311136321672726,0.0032009987846861043,31,67,0.03508423173969682,
2020-07-31,0.1294034563857095,0.009338473066050807,37,86,0.015735947732545035,
2020-08-03,0.03902427744222565,0.02434091358520929,57,167,-0.060381295304551205,
2020-08-04,0.09261835038938343,-0.010039767051821623,45,50,-0.04899770733122807,
2020-08-05,0.12043483455797714,0.007880120039590151,30,93,-0.04192135651472485,
2020-08-06,0.029385529668880448,-0.010852009484624208,45,57,-0.08702535502782943,
2020-08-07,0.005914889107242566,-0.0387660893575151,29,45,-0.09549903795176659,
2020-08-10,-0.005733862155461848,0.0006496521972580473,31,72,-0.07298247533791982,
2020-08-11,0.011586199711473975,-0.0015141407067410378,20,25,-0.05896360278210551,
2020-08-12,-0.013871027627354645,-0.003377465757373379,17,41,-0.10787825285502618,
2020-08-13,-0.013036191926297815,0.0016620263460697315,21,55,-0.0576579211671074,
2020-08-14,0.03118460920885193,0.007150880336944327,12,39,0.008097607003236596,
2020-08-17,0.02413297422106145,0.027269653793438868,18,82,-0.011033870508878788,
2020-08-18,0.05672386060313515,-0.025953102505428958,21,67,-0.02080598195069616,
2020-08-19,0.04071751029870935,-0.017378279511921096,15,41,-0.08718928739464123,
2020-08-20,0.14911231187023727,-0.009749399201472773,14,26,0.042177566088936025,
2020-08-21,0.11007701081245996,0.010869515581331842,11,46,-0.002053510023578198,
2020-08-24,0.03731013309071252,-0.026420264206206967,17,31,-0.04561471805804562,
2020-08-25,0.05868221255416119,0.012565385517306644,11,31,-0.07339268126221013,
2020-08-26,0.08464273569218903,-0.014965349341721373,9,16,-0.048904914621742304,
2020-08-27,0.10610161292085024,0.011159618879799967,8,29,-0.09798596196612656,
2020-08-28,0.14132821749017813,-0.0252671480704914,8,35,0.10447768288406797,
2020-08-31,0.0264122204235039,-0.02054450845921011,9,40,-0.11534562917698937,
2020-09-01,0.006818271708983182,-0.00024614336815755034,11,29,-0.06725848595111533,
2020-09-02,-0.04581425224866845,-0.03343466154518785,9,29,-0.06127174224950663,
2020-09-03,-0.10989915066446407,0.03913199381475359,9,22,-0.10095393851680201,
2020-09-04,0.08680608366661044,0.052486367948711934,9,18,-0.05255718307579614,
2020-09-07,0.05003642053007219,-0.01590777198774778,12,21,-0.044716479407108684,
2020-09-08,-0.0018111060919150518,-0.0531131296851312,12,37,-0.07905566194453614,
2020-09-09,-0.06948995160480338,-0.0823012032569851,12,22,-0.15089227121939047,
2020-09-10,-0.107435576417406,-0.059640741732049245,6,14,-0.19771995002846057,
2020-09-11,-0.028879556504913126,0.03350950495964666,3,37,-0.028879556504913126,
2020-09-14,0.09658726603579021,-0.003963092443257857,11,42,-0.002078755656155751,
2020-09-15,0.28731466644715226,0.004433412077401662,6,29,0.08773682894993712,
2020-09-16,0.2164878361733844,-0.006195591785239926,7,19,-0.05115844311666475,
2020-09-17,0.2520702939377423,0.022679685943480733,8,19,0.006537527792941474,
2020-09-18,0.1984619747887944,0.0036570245986812452,10,38,-0.10295656597953834,
2020-09-21,0.2440933804844369,0.0769227175426017,8,22,0.1480729086031169,
2020-09-22,0.13771788110352745,0.035396729687303244,15,10,0.08661372372426054,
2020-09-23,0.005878547762895536,-0.004589013814412873,20,29,-0.14802410632345603,
2020-09-24,0.005597383426772766,-0.12532211085634973,16,6,-0.10818706777617702,
2020-09-25,0.01736191479828924,0.03829420554684849,9,19,-0.19915402633194815,
2020-09-28,0.1905604685384226,0.04268162252717607,8,10,-0.11977181359438724,
2020-09-29,0.2515041874398214,0.03124093290928199,9,23,0.34152492153136177,
2020-09-30,0.21825038156394433,0.011129780707574068,11,14,0.05763081919146789,
2020-10-09,0.13563883311908354,0.009787729998526676,15,69,-0.05059307843120167,
2020-10-12,0.10053510808528145,0.020016425427521835,20,55,-0.019008439457721772,
2020-10-13,0.2212153222900448,0.00925647199343408,13,28,0.05954078468680751,
2020-10-14,0.25758544435504804,-0.017623814548949,9,27,-0.11075552290242564,
2020-10-15,0.2314314148483774,-0.017696464570206447,10,17,0.01036228828037936,
2020-10-16,0.2673097182786382,-0.04060520955180501,8,14,-0.013808965957627938,
2020-10-19,0.25535371955821023,0.00035946056750012917,7,17,-0.06185094229658246,
2020-10-20,0.1614683535678012,-0.0006318143603619569,9,25,0.003312575830059745,
2020-10-21,0.18753363211669374,-0.0062176348463932225,7,15,0.12040731462171199,
2020-10-22,0.10207479019225124,0.020810583363307794,7,13,0.011474877493929914,
2020-10-23,0.11978621944180624,-0.06879338838628203,7,12,0.13707471107439223,
2020-10-26,0.015399429073079843,0.00673841128402369,7,16,0.01855908018098197,
2020-10-27,0.029411720620201066,0.06632688460254445,4,15,0.13069576501159413,
2020-10-28,0.1287180267200878,0.010570390930492748,5,24,0.0164516403080781,
2020-10-29,0.10751118228863932,-0.003889026917377587,6,17,0.06200469648537426,
2020-10-30,0.11090480068960104,-0.010423521228586977,2,5,0.11090480068960104,
2020-11-02,-0.19904330784019758,-0.012314600562144985,1,35,-0.19904330784019758,
2020-11-03,-0.09836816487746916,0.04518477092636062,4,41,-0.09836816487746916,
2020-11-04,0.07974740420061824,-0.04429182780313693,4,24,-0.11422241870527336,
2020-11-05,0.032105515472101824,0.012467867021278514,6,45,0.04721438517578204,
2020-11-06,0.04141452809101365,0.04785599247410266,7,14,0.00875011562682951,
2020-11-09,0.041253247522038336,-0.01578231362134606,11,50,-0.04649669288058493,
2020-11-10,0.05398570525676549,0.023083412346518558,7,19,0.0394295857275398,
2020-11-11,0.02099927554215958,0.05527371548296249,8,23,-0.0671012369866833,
2020-11-12,0.05839165622252336,0.02041946658754209,12,28,0.05331268379356209,
2020-11-13,0.04242124499737377,0.023880480354816776,7,20,-0.05928780868216946,
2020-11-16,-0.004579737086119107,0.025734469432902238,7,43,-0.1105552784204195,
2020-11-17,0.052164613067153684,0.0307553478287544,8,19,0.07211334225962691,
2020-11-18,0.0478425709174682,-0.002522748120401818,8,22,0.004379608402173277,
2020-11-19,-0.07665523473698597,0.015244926222619696,7,29,-0.08656301316532013,
2020-11-20,-0.08609174791519202,0.018957925106030945,10,36,-0.10953855161346346,
2020-11-23,-0.05068340431139111,-0.01332613989624552,13,30,-0.1033547991991753,0.4062677483441748
2020-11-24,-0.022698556068981367,-0.015385334532017202,7,26,-0.03223042885108718,0.3184946412871344
2020-11-25,-0.012055345947764133,0.010385978032436287,8,23,-0.012055345947764133,0.356114706530194
2020-11-26,0.022298326455190785,0.0008783412610318536,5,20,0.07086121431358809,0.3086756929611609
2020-11-27,0.019078060296777714,0.036972957815782075,8,19,-0.06308653406200562,0.3577483280864532
2020-11-30,0.11989846042867447,0.03281307196694738,7,20,0.18173105915156215,0.2762735940667258
2020-12-01,0.07782590387751527,0.016142586185942776,9,35,0.05419837094517276,0.5002288580817915
2020-12-02,-0.014076829988868389,-0.001273291551836371,19,30,-0.04213530308222635,0.5864652872627379
2020-12-03,-0.08236426513379892,0.020516435395885647,16,29,-0.08326359964817301,0.5230554753398896
2020-12-04,-0.07358997584399733,0.014182731494789963,9,29,-0.09010951710938883,0.3556764699399525
2020-12-07,-0.11180482924847433,0.024260081393281084,5,30,-0.12656494034023558,0.3089020213356973
2020-12-08,0.02052630906026469,0.08541183704225866,8,27,0.004977271395399479,0.3582976768241525
2020-12-09,0.09139377280151774,-0.038238189199519525,10,23,0.007896567382351092,0.3638247344555236
2020-12-10,0.09042349983959375,0.014478218308505483,7,23,-0.04271480981716434,0.2863514771309882
2020-12-11,0.10498104607435405,0.01759061110793445,7,15,-0.04818572082941223,0.354202643249727
2020-12-14,0.1143199724928855,0.061471598304126275,10,37,-0.011241906956275556,0.577703419415489
2020-12-15,0.12352124864678854,0.03096365585686774,11,24,0.06840193864881769,0.4058050727677135
2020-12-16,0.08247309337947946,0.10742025443693894,11,16,0.033521064474130655,0.3529005575620846
2020-12-17,0.10858927692331241,0.05168897485222225,11,39,0.032415624078038774,0.6129124579635111
2020-12-18,0.05889660213465388,0.09767951361279481,10,31,0.09522322396437527,0.4041036562237243
2020-12-21,0.16938784341753826,0.12589089286240362,11,41,0.13334459043195065,0.4924091866488504
2020-12-22,0.15830539558792794,0.03651034744435115,11,25,0.11300047018056335,0.3781235173549275
2020-12-23,0.1331232257269971,0.05523116747849774,13,40,0.060487086109551655,0.5122322129094745
2020-12-24,0.0863581546916128,0.05028891977736455,13,26,0.051889911074656264,0.3597769676216706
2020-12-25,0.07896264667478445,0.03200364510448621,20,51,0.013993618530890048,0.6275387763081345
2020-12-28,-0.00686088998177414,0.03159992272550746,19,46,-0.061494802540743576,0.5321347168454534
2020-12-29,0.08404860310589589,0.00035330699637426983,20,42,-0.018096746911097694,0.4822924587089056
2020-12-30,0.09282498112236579,0.055009783941598875,15,53,0.004047582762529173,0.4910654148993848
2020-12-31,0.07302374131439487,0.031999860119427584,20,42,-0.009683678836263317,0.5043809031215862
2021-01-04,0.08312221654648909,0.06139577321272072,22,88,0.01110411948288842,0.64794208922375
2021-01-05,0.047760446439084295,0.06667047942270646,22,59,-0.002118724071762612,0.5128481361554519
2021-01-06,0.11344521768575677,0.06947090620451593,11,42,0.10554589055089317,0.3986018078744513
2021-01-07,0.14217233771177576,-0.024102544226705137,11,25,0.054910861612276186,0.4032924051261783
2021-01-08,0.13321868578440849,0.010006295815400712,10,42,0.09094339735876725,0.5368566428608744
2021-01-11,0.0858100298138153,0.027020653769036847,9,33,0.010525197581854946,0.328328976182666
2021-01-12,0.1145938394745728,-0.03153204320869804,11,62,0.079247101458451,0.5166595211508552
2021-01-13,0.017578049037440036,-0.07111795558180348,14,26,-0.04949037365532062,0.3594870860039461
2021-01-14,0.022039750789120023,-0.015017402603441539,13,56,-0.03987872509551817,0.5650599377149819
2021-01-15,0.05468989332746251,0.021100319792593532,14,65,-0.02722477306781543,0.5222304852391328
2021-01-18,0.06501248741628932,0.04995866983921794,20,70,0.048921974672940446,0.5758795671648905
2021-01-19,-0.016282790678958596,-0.005005829934238246,22,54,-0.02948085011254766,0.5460997192667214
2021-01-20,-0.04623005778032198,0.0335650146210079,22,58,-0.14104084311928533,0.5787189218525585
2021-01-21,0.00762364240954419,0.028729278957424755,30,54,-0.05804966492525182,0.6170298401749964
2021-01-22,0.049699377223649574,-0.017605572251531164,19,35,-0.0021862154225715177,0.4747918636776189
2021-01-25,-0.012717437228787185,-0.01750538862717931,13,37,-0.11459738123330332,0.3482977970243161
2021-01-26,-0.023085217454013526,0.008969559886351508,10,45,-0.13502893467303165,0.3910557431336517
2021-01-27,-0.035998493687554735,0.018008203370140568,18,49,-0.10383678048203898,0.5205439594408572
2021-01-28,-0.04103882086002848,0.016758727684931904,13,32,-0.10874414769436029,0.317618988818388
2021-01-29,0.2118761613223462,0.01913985515836233,6,30,0.03658610794175624,0.2974663550874523
2021-02-01,0.015684460077217653,0.023458018279947507,15,69,-0.03918519391494051,0.6616535066346667
2021-02-02,0.02423716399376702,0.03262858366234985,18,52,-0.016765262460363528,0.5231840994308881
2021-02-03,0.01533697681684713,-0.005150794157976819,10,32,-0.007101989421925858,0.3505602135899671
2021-02-04,-0.04801605143932321,-0.044905949951862964,10,38,-0.0415304932937066,0.5100553990883029
2021-02-05,-0.02484056278977468,-0.02453819919482285,7,44,0.03852254142864674,0.3124901727787071
2021-02-08,0.09028583358080818,-0.012134459067951159,8,50,-0.03576851818260797,0.3144985392221305
2021-02-09,0.030508684031886057,-0.02109544704737474,15,54,-0.058154272279141474,0.5251910515361582
2021-02-10,0.07323976609234772,-0.026262215977797328,12,30,-0.07699100093910397,0.3867635291982004
2021-02-18,0.04661324600322341,0.024393801275809687,15,87,-0.055149528159878225,0.5969743836979232
2021-02-19,0.05311946712706614,0.02683022515456984,27,75,0.020245702607099497,0.648139703531028
2021-02-22,0.0436498551213398,-0.004247239791857517,32,49,0.04763064832249975,0.4666397141455667
2021-02-23,-0.027549989004259322,-0.04804870182053799,18,35,-0.03456927346769413,0.4466661153296842
2021-02-24,-0.051371072777408724,0.010676953319532032,10,34,-0.07092284392789779,0.4035112901040133
2021-02-25,0.005048967663183416,-0.046530463984627055,10,31,0.09136856486454267,0.4087123001925978
2021-02-26,-0.08454252313996999,-0.007817337687117794,12,30,-0.03976008617322902,0.4551903547501787
2021-03-01,0.026791253508980734,-0.024620279655958414,14,74,-0.017421535742612636,0.577059858614986
2021-03-02,-0.05070892062076958,-0.012744739586449342,10,28,-0.08385814020561991,0.2604724095041554
2021-03-03,-0.026990710885707953,-0.02611271261684074,12,69,-0.045840619519542006,0.5933630491154983
2021-03-04,-0.06435494696594077,-0.01899508056309248,16,27,-0.06435494696594077,0.4295019244284072
2021-03-05,0.013036338749629683,0.018409282547453915,9,51,-0.00898058092770105,0.4765887919269841
2021-03-08,-0.049890251443537176,0.053002129962601036,13,41,-0.07464317349325672,0.4011304751172115
2021-03-09,0.027761524804482955,-0.0267967588379563,18,18,-0.004530235388218578,0.3786178457950102
2021-03-10,0.09217731099198925,-0.03657110904773394,5,28,-0.14559800980918228,0.2345717406323684
2021-03-11,0.15011021005077904,0.017253930419761233,7,63,-0.06293598252938104,0.4889741919371467
2021-03-12,0.08764704954563829,-0.004846456692887403,15,33,0.05656141454149834,0.3544559822046831
2021-03-15,0.04061202996589356,0.007645183787990853,11,36,0.048592984346796854,0.3911494978534153
2021-03-16,0.0625853509643967,0.03839610534464833,12,54,0.029176011786499638,0.5422613996431387
2021-03-17,0.08072124119420755,-0.02870216553712565,16,39,0.09569551998840743,0.4960204906340761
2021-03-18,0.019423188322731738,-0.011973067851705481,11,48,0.022910196415080224,0.4867358291074653
2021-03-19,0.020135428269172063,-0.00892398625030382,16,38,-0.05300290235184746,0.4819379685627584
2021-03-22,-0.001268315653823156,0.03791758564164964,19,63,-0.059244093159141455,0.6635296035371682
2021-03-23,0.0941690403952192,0.02727034197087887,20,30,0.04170608220956218,0.4366948156128435
2021-03-24,0.05242988268141743,-0.027104036361605056,20,39,0.027115267322895494,0.6191626768475968
2021-03-25,0.009374246792611736,0.03723653771237504,16,30,-0.025436928020397025,0.4166932210578915
2021-03-26,0.14250015659640683,0.012700288903716701,15,59,0.07737277178875777,0.6343874009532451
2021-03-29,0.0636470995272509,0.015270104172620489,23,43,0.03789768408050846,0.6022445660498092
2021-03-30,0.0380156691549911,-0.024445672698571043,24,35,-0.001983472468624667,0.6185470274203655
2021-03-31,0.02678791327374823,-0.011442622565351699,20,54,-0.08942644612824857,0.6522044905316099
2021-04-01,0.07176014835988065,-0.010424587771302935,18,55,-0.030489002828680434,0.577213736829048
2021-04-02,0.056279758527381575,0.015381645086944968,23,44,-0.014444477963926897,0.6398500151756291
2021-04-06,0.016040617105594582,0.027133935996307174,22,58,-0.06734806340756218,0.6996674722763488
2021-04-07,0.0010687726253907782,-0.007640396187748437,28,67,-0.1410713865049182,0.6780382204421592
2021-04-08,0.04801753013940707,0.013794419296543053,22,22,-0.07762461189940047,0.3379457789379022
2021-04-09,-0.008852354905272135,0.014394216572108636,25,36,-0.09181154042634702,0.7567317520008666
2021-04-12,-0.07725612238575667,-0.011708947618767545,27,41,-0.11064864136511982,0.7033369804148969
2021-04-13,-0.09097120794458505,-0.05164646885232223,20,35,-0.17667373864813257,0.5547278211393797
2021-04-14,-0.06893893322806784,-0.008148480739267163,19,49,-0.12891157590210645,0.6040400886575001
2021-04-15,0.0023129422439115387,0.01747801070125498,13,32,-0.04866579254744539,0.3477112894397881
2021-04-16,-0.008351569078379445,0.00848631214268954,16,55,-0.04950957610190247,0.5869335475390781
2021-04-19,0.02576641821896488,0.00595132971964232,23,50,-0.037754986027840144,0.5642420167160181
2021-04-20,-0.02929868847807416,0.01116057406837254,18,26,-0.0905636353006388,0.3833513195894689
2021-04-21,0.10411516605770486,-0.009175488248084774,10,29,-0.02204814169088985,0.3852609469953087
2021-04-22,0.10855149754629376,-0.01630814996343983,12,34,0.06293684816186293,0.4596017115798753
2021-04-23,0.02139802360177384,0.015539333131550778,14,24,-0.09443669855619402,0.4511244174873769
2021-04-26,0.06374813593619125,0.018038375828465434,14,34,-0.05164679374542544,0.4942970109176332
2021-04-27,0.04500663553923325,0.05850385058723509,11,29,-0.034648374307334175,0.4317339794865616
2021-04-28,0.06358202069392498,0.02967821651515172,12,51,-0.08433824077056822,0.5706419344000037
2021-04-29,0.14015955196241514,0.012630709737629486,12,33,0.03722289151007351,0.4193020025846513
2021-04-30,0.1828772449636145,0.06475294205128379,9,33,0.07750591520763878,0.4390459731144465
2021-05-06,0.1431672470132308,0.05674887927530347,15,48,0.043932049365913835,0.5853230278041334
2021-05-07,0.08390282321780967,0.013018999444451076,18,32,-0.039323189961169194,0.5380627776925794
2021-05-10,0.0030771566453136456,-0.01119720614862326,28,61,-0.08707983280147548,0.8557256305583184
2021-05-11,0.11877548063767424,0.03671953238404637,19,38,0.04507738899457416,0.4771392621616594
2021-05-12,0.08903251738420137,0.004258877322837325,22,58,-0.006796567921232874,0.7585907483393401
2021-05-13,0.044270487546799527,0.01645775906680058,17,31,-0.0480010251972996,0.450931574967911
2021-05-14,0.09427664575704867,0.034844641142436086,17,62,-0.03823923134054641,0.6162800909452495
2021-05-17,0.10356965389917631,-0.0012824091864836185,20,16,0.011586732959688581,0.3569365351382885
2021-05-18,0.03268867139855604,0.019957103449541366,18,54,-0.0631448043970418,0.732285085671565
2021-05-19,0.06775505448784865,-0.003093796897241482,20,38,-0.05354608208636422,0.4934287696851067
2021-05-20,0.03918642352293329,0.027841081879590335,19,32,-0.04117792031126716,0.4576549873717228
2021-05-21,0.053344214394745196,0.007600010445641504,19,47,-0.020992582972117212,0.6088077415424505
2021-05-24,0.05102918428958029,-0.0031202406499221368,20,38,0.0013021822340010328,0.4737697573702092
2021-05-25,0.12817111789888258,0.040645464531376546,11,39,0.07912690485388031,0.3951178567263435
2021-05-26,0.1072881373374834,-0.023851506634603132,15,46,0.0114598321933659,0.4713193693671856
2021-05-27,0.07235975786080961,0.032033474693231145,16,50,-0.05450784755228877,0.5076052881668309
2021-05-28,0.09181931811512481,-0.007141497558386528,15,37,0.018347364424674953,0.4038587197437763
2021-05-31,0.00018761950632579724,0.03331312080608813,24,63,-0.04012237572971792,0.7315872967726121
2021-06-01,0.04149579881772033,-0.005279765933596307,24,44,-0.02498081731313923,0.5351133989879946
2021-06-02,0.023731349604157917,-0.01284625550958048,19,37,-0.005985066388666355,0.4719324653350862
2021-06-03,0.003843780404756277,-0.012379820324246692,17,48,-0.08772737963529056,0.4633115842126582
