BP,reversal,lowvol,ROE,IC均值,ICIR,IC>0占比
0.2,0.55,0.0,0.25,0.07464303150836814,0.6895466199521181,0.74
0.45,0.4,0.05,0.1,0.08501975947737424,0.6893611231559083,0.7
0.2,0.75,0.05,0.0,0.07544824421704582,0.6892427272202327,0.73
0.0,0.35000000000000003,0.4,0.25,0.08543223720147744,0.6889661683541773,0.74
0.30000000000000004,0.4,0.0,0.30000000000000004,0.07769253428711818,0.6887409099554964,0.76
0.15000000000000002,0.5,0.05,0.30000000000000004,0.07588302991322582,0.6887070225435631,0.73
0.30000000000000004,0.4,0.30000000000000004,0.0,0.09113912839941803,0.6885767792297862,0.73
0.25,0.7000000000000001,0.0,0.05,0.07468567165899433,0.6885187090796439,0.74
0.4,0.35000000000000003,0.1,0.15000000000000002,0.08833942180071595,0.6883778624008603,0.73
0.4,0.4,0.15000000000000002,0.05,0.08865182349208763,0.6883681338759313,0.72
0.05,0.35000000000000003,0.30000000000000004,0.30000000000000004,0.08453801257637887,0.6881375990598854,0.75
0.0,0.4,0.6000000000000001,0.0,0.0879182688062805,0.688108244768041,0.74
0.35000000000000003,0.35000000000000003,0.2,0.1,0.09177890703161473,0.6875400335415014,0.74
0.2,0.6000000000000001,0.0,0.2,0.0745221268364389,0.6872547212973179,0.73
0.45,0.55,0.0,0.0,0.07820484985770594,0.6861093589468201,0.74
0.15000000000000002,0.7000000000000001,0.05,0.1,0.0754502954177619,0.686088375629714,0.74
0.0,0.5,0.2,0.30000000000000004,0.07612969117438072,0.6860685867319033,0.71
0.45,0.5,0.05,0.0,0.08136092738651277,0.685958241578964,0.72
0.05,0.35000000000000003,0.5,0.1,0.09067100286502358,0.6856701730604088,0.73
0.30000000000000004,0.35000000000000003,0.05,0.30000000000000004,0.08190222563248133,0.6856199838297262,0.73
0.0,0.35000000000000003,0.5,0.15000000000000002,0.0881974691982652,0.6855658605279525,0.73
0.1,0.75,0.1,0.05,0.07569102209574093,0.6855141545094767,0.74
0.45,0.45,0.1,0.0,0.08464879896069837,0.6848326764607638,0.73
0.15000000000000002,0.4,0.1,0.35000000000000003,0.07830762659348961,0.68439258840104,0.72
0.2,0.65,0.0,0.15000000000000002,0.0742869515925495,0.6835269826301976,0.73
0.2,0.35000000000000003,0.4,0.05,0.0930334671257102,0.6834586318140369,0.76
0.05,0.75,0.15000000000000002,0.05,0.07612086679233515,0.683193596812249,0.75
0.0,0.75,0.2,0.05,0.0762260514712064,0.6830778621252375,0.74
0.35000000000000003,0.4,0.25,0.0,0.09012014745525052,0.6828205267173015,0.73
0.0,0.35000000000000003,0.35000000000000003,0.30000000000000004,0.082616300513123,0.6826938770787393,0.71
0.2,0.30000000000000004,0.25,0.25,0.0906351486715345,0.6822454636252878,0.76
0.0,0.35000000000000003,0.55,0.1,0.08871846310567628,0.6822312590126643,0.72
0.25,0.35000000000000003,0.35000000000000003,0.05,0.09317188506341235,0.6818600102729024,0.75
0.2,0.5,0.0,0.30000000000000004,0.07387762638981672,0.6817727743210685,0.73
0.45,0.4,0.1,0.05,0.08641289984836986,0.6816111809515392,0.72
0.25,0.30000000000000004,0.2,0.25,0.0900955979090036,0.681576148297283,0.75
0.4,0.35000000000000003,0.15000000000000002,0.1,0.08990716835398535,0.681496684110009,0.73
0.1,0.35000000000000003,0.5,0.05,0.09164885349491697,0.6814401504569039,0.73
0.1,0.4,0.15000000000000002,0.35000000000000003,0.07863873133440082,0.681431817431768,0.71
0.45,0.35000000000000003,0.05,0.15000000000000002,0.08577152710341325,0.6813356347504063,0.72
0.15000000000000002,0.35000000000000003,0.45,0.05,0.09247734960617078,0.6812742065208139,0.75
0.30000000000000004,0.30000000000000004,0.15000000000000002,0.25,0.08900501126086796,0.6811349305469393,0.74
0.2,0.30000000000000004,0.30000000000000004,0.2,0.09266339537013907,0.6810420931372215,0.75
0.15000000000000002,0.35000000000000003,0.15000000000000002,0.35000000000000003,0.08149902578097704,0.6809765050409124,0.72
0.15000000000000002,0.30000000000000004,0.35000000000000003,0.2,0.09256103771587,0.6808120486495376,0.73
0.4,0.35000000000000003,0.0,0.25,0.08063941678647231,0.6799649137210106,0.73
0.1,0.35000000000000003,0.2,0.35000000000000003,0.0815223819302477,0.679739979738683,0.73
0.30000000000000004,0.35000000000000003,0.30000000000000004,0.05,0.09261040674176209,0.679585032440422,0.73
0.25,0.30000000000000004,0.25,0.2,0.09236141153660346,0.679336227063911,0.75
0.15000000000000002,0.30000000000000004,0.30000000000000004,0.25,0.0903796800734986,0.6792468796442254,0.76
0.0,0.65,0.15000000000000002,0.2,0.07459649418286309,0.6791802538483372,0.73
0.45,0.35000000000000003,0.0,0.2,0.08205805222489639,0.6790864784879697,0.7
0.05,0.35000000000000003,0.55,0.05,0.09038808937685365,0.6790506640427749,0.73
0.2,0.4,0.05,0.35000000000000003,0.07697904328723387,0.6788946169648028,0.73
0.1,0.30000000000000004,0.35000000000000003,0.25,0.08965878576711471,0.678413387946074,0.74
0.15000000000000002,0.30000000000000004,0.25,0.30000000000000004,0.08770952068991475,0.6782245712696395,0.78
0.2,0.35000000000000003,0.1,0.35000000000000003,0.08030824259457173,0.6780400654420217,0.74
0.2,0.30000000000000004,0.2,0.30000000000000004,0.08755940906120302,0.6780223619305709,0.79
0.25,0.75,0.0,0.0,0.0734010032343155,0.6775878516561795,0.76
0.05,0.35000000000000003,0.25,0.35000000000000003,0.08069235627470217,0.677450995745734,0.7
0.30000000000000004,0.30000000000000004,0.2,0.2,0.09149764691257602,0.6771470944227069,0.75
0.05,0.4,0.2,0.35000000000000003,0.07811077743421571,0.6771041738460816,0.7
0.15000000000000002,0.75,0.05,0.05,0.07434869119290641,0.6767974892768405,0.73
0.35000000000000003,0.30000000000000004,0.1,0.25,0.08705192029174291,0.6766820558198454,0.73
0.5,0.45,0.0,0.05,0.08025889043383383,0.676644447581629,0.7
0.35000000000000003,0.35000000000000003,0.0,0.30000000000000004,0.07868414678027574,0.6763875655700555,0.73
0.0,0.4,0.25,0.35000000000000003,0.07731417112413067,0.6762647867693743,0.73
0.05,0.65,0.1,0.2,0.07447410268212401,0.676113532633196,0.72
0.0,0.6000000000000001,0.15000000000000002,0.25,0.07412881786563413,0.676046830405724,0.72
0.1,0.45,0.1,0.35000000000000003,0.07524824755191344,0.6759790153552641,0.72
0.1,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.08688713440645758,0.6758046993209891,0.75
0.1,0.30000000000000004,0.4,0.2,0.09121173465865837,0.6755991867191685,0.73
0.1,0.8,0.1,0.0,0.07454012147851573,0.6755286799225696,0.73
0.15000000000000002,0.30000000000000004,0.4,0.15000000000000002,0.09316380247087476,0.675513953717143,0.74
0.05,0.6000000000000001,0.1,0.25,0.07402242430335428,0.675247016410528,0.72
0.4,0.4,0.2,0.0,0.08852631366738298,0.6749865549715439,0.73
0.05,0.8,0.15000000000000002,0.0,0.07500637169662318,0.6749539054709491,0.73
0.25,0.30000000000000004,0.15000000000000002,0.30000000000000004,0.08640049940601427,0.6748994334845453,0.77
0.35000000000000003,0.30000000000000004,0.15000000000000002,0.2,0.09021746671354489,0.6747335055101572,0.71
0.35000000000000003,0.35000000000000003,0.25,0.05,0.09171573216698661,0.6746859779881494,0.73
0.1,0.6000000000000001,0.05,0.25,0.07352355104004524,0.674421081485956,0.73
0.0,0.8,0.2,0.0,0.07505875458344569,0.6743464120145507,0.73
0.5,0.4,0.0,0.1,0.08143122139687083,0.6742097398636417,0.7
0.2,0.30000000000000004,0.35000000000000003,0.15000000000000002,0.09348494057501205,0.6741004486752472,0.75
0.05,0.45,0.15000000000000002,0.35000000000000003,0.07508003054925855,0.6740915412876767,0.71
0.2,0.7000000000000001,0.0,0.1,0.07334914145072748,0.6740908705754395,0.71
0.25,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.0933343326180499,0.6736098416578754,0.74
0.15000000000000002,0.45,0.05,0.35000000000000003,0.07438472453094605,0.6734754104614011,0.71
0.0,0.35000000000000003,0.6000000000000001,0.05,0.08837804002078889,0.6734239954307315,0.73
0.4,0.30000000000000004,0.1,0.2,0.08821876507790255,0.6730520214344489,0.72
0.25,0.4,0.0,0.35000000000000003,0.0747040775946481,0.6730517274558779,0.73
0.0,0.45,0.2,0.35000000000000003,0.07471089222417335,0.6725897596947906,0.71
0.30000000000000004,0.30000000000000004,0.25,0.15000000000000002,0.09293039686090697,0.6724954471500741,0.73
0.05,0.30000000000000004,0.45,0.2,0.08949136659603737,0.6724825151737631,0.73
0.30000000000000004,0.30000000000000004,0.1,0.30000000000000004,0.08485669798405873,0.6723664171032734,0.76
0.15000000000000002,0.35000000000000003,0.5,0.0,0.09156232019412991,0.6723012572677535,0.77
0.1,0.65,0.05,0.2,0.07359289309998059,0.6721459190654575,0.73
0.0,0.7000000000000001,0.15000000000000002,0.15000000000000002,0.07427356608906555,0.6719465285533047,0.73
0.5,0.5,0.0,0.0,0.07858649006010897,0.6717649918950065,0.73
0.35000000000000003,0.30000000000000004,0.2,0.15000000000000002,0.09205204584786866,0.6717568331614554,0.74
0.1,0.35000000000000003,0.55,0.0,0.09065338566303571,0.6716341551709559,0.75
0.2,0.35000000000000003,0.45,0.0,0.09195351466846537,0.6715518970475111,0.76
0.05,0.30000000000000004,0.4,0.25,0.08762594204352032,0.6713015817867125,0.74
0.45,0.35000000000000003,0.1,0.1,0.08734717823250655,0.6711451025883437,0.73
0.05,0.35000000000000003,0.6000000000000001,0.0,0.08955504617340809,0.6711261224070739,0.74
0.05,0.7000000000000001,0.1,0.15000000000000002,0.07424259918993731,0.671046549695818,0.74
0.25,0.35000000000000003,0.05,0.35000000000000003,0.07836539739621828,0.6710097041648115,0.72
0.1,0.30000000000000004,0.45,0.15000000000000002,0.09189514489074778,0.6703069943620953,0.73
0.05,0.55,0.1,0.30000000000000004,0.07311282470669898,0.6702217309698894,0.73
0.5,0.4,0.05,0.05,0.08362863117800039,0.670124840680924,0.73
0.4,0.30000000000000004,0.05,0.25,0.08432334425040512,0.6699332289547925,0.73
0.0,0.55,0.15000000000000002,0.30000000000000004,0.07309168392410303,0.6698429287819944,0.72
0.05,0.30000000000000004,0.35000000000000003,0.30000000000000004,0.08520458451261631,0.6696790140523641,0.75
0.25,0.35000000000000003,0.4,0.0,0.09208924643941747,0.6694159641400501,0.76
0.0,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.07907389730587168,0.6693083751700656,0.71
0.4,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.09062854553202229,0.6689499120980813,0.75
0.5,0.45,0.05,0.0,0.0818621852405313,0.6686559335281825,0.72
0.1,0.55,0.05,0.30000000000000004,0.07265740452860105,0.6685223032371146,0.74
0.1,0.7000000000000001,0.05,0.15000000000000002,0.07341138717017476,0.6684452951358645,0.74
0.1,0.30000000000000004,0.25,0.35000000000000003,0.08333606693361358,0.668216058242784,0.75
0.0,0.75,0.15000000000000002,0.1,0.07399460660702302,0.6681029704955324,0.74
0.15000000000000002,0.30000000000000004,0.2,0.35000000000000003,0.0837058995420502,0.6678937298936093,0.76
0.0,0.30000000000000004,0.5,0.2,0.08712006983108525,0.6670690809577606,0.73
0.45,0.4,0.15000000000000002,0.0,0.08664508810245611,0.6670295137684414,0.74
0.5,0.35000000000000003,0.0,0.15000000000000002,0.08212272343302116,0.6669670911733725,0.71
0.2,0.45,0.0,0.35000000000000003,0.07261498986607019,0.66694306780925,0.7
0.0,0.35000000000000003,0.65,0.0,0.08779045032810671,0.6668755553867116,0.74
0.05,0.30000000000000004,0.5,0.15000000000000002,0.09004745159588859,0.6666798847139884,0.73
0.15000000000000002,0.30000000000000004,0.45,0.1,0.09295864741386246,0.6666747159950884,0.74
0.1,0.30000000000000004,0.5,0.1,0.09205945612647465,0.6665767802712014,0.73
0.15000000000000002,0.6000000000000001,0.0,0.25,0.07194216362758243,0.6665534782496378,0.72
0.2,0.75,0.0,0.05,0.07245376146271014,0.6665426468789045,0.72
0.30000000000000004,0.35000000000000003,0.35000000000000003,0.0,0.09183097620810092,0.6665067103506391,0.74
0.4,0.35000000000000003,0.2,0.05,0.08993916203005466,0.6664071176975656,0.72
0.15000000000000002,0.8,0.05,0.0,0.07300320681860704,0.6662057088388676,0.73
0.2,0.30000000000000004,0.4,0.1,0.09335393678365389,0.6661705602643263,0.75
0.05,0.75,0.1,0.1,0.07371706036628427,0.6660375054819261,0.74
0.2,0.30000000000000004,0.15000000000000002,0.35000000000000003,0.08296200721103272,0.6658834437931195,0.78
0.25,0.30000000000000004,0.35000000000000003,0.1,0.09365086534272762,0.6658380522063652,0.72
0.0,0.30000000000000004,0.45,0.25,0.08526621571197403,0.6655123529719574,0.74
0.30000000000000004,0.35000000000000003,0.0,0.35000000000000003,0.07570891952646644,0.6652511384449061,0.73
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.1,0.09340437383755948,0.6648312078592447,0.74
0.35000000000000003,0.30000000000000004,0.05,0.30000000000000004,0.08223150330127316,0.6648153271558753,0.74
0.05,0.30000000000000004,0.30000000000000004,0.35000000000000003,0.08207193757357877,0.6645101512531564,0.74
0.45,0.30000000000000004,0.05,0.2,0.08541088052378604,0.6644036593750706,0.72
0.05,0.30000000000000004,0.55,0.1,0.09059242159884047,0.6636040716662039,0.73
0.25,0.30000000000000004,0.1,0.35000000000000003,0.08160200216534501,0.6632094980300002,0.74
0.15000000000000002,0.55,0.0,0.30000000000000004,0.07122446369072943,0.6622328343068647,0.73
0.0,0.30000000000000004,0.4,0.30000000000000004,0.08278946893025273,0.662198919537107,0.74
0.5,0.35000000000000003,0.05,0.1,0.08469862003893373,0.6621390497258766,0.72
0.35000000000000003,0.35000000000000003,0.30000000000000004,0.0,0.09085484212367295,0.661919806957657,0.74
0.15000000000000002,0.65,0.0,0.2,0.07173616122209295,0.6617253525555992,0.72
0.05,0.5,0.1,0.35000000000000003,0.0718136967523367,0.6616797346712993,0.73
0.45,0.35000000000000003,0.15000000000000002,0.05,0.08822998715331778,0.6615918525713137,0.73
0.35000000000000003,0.30000000000000004,0.25,0.1,0.09240220857300453,0.6613336215628282,0.75
0.45,0.30000000000000004,0.1,0.15000000000000002,0.08802058247734379,0.6608726100994335,0.74
0.0,0.30000000000000004,0.55,0.15000000000000002,0.0876071958990892,0.6606483993848913,0.73
0.1,0.5,0.05,0.35000000000000003,0.07130319318985501,0.6602075026454851,0.73
0.1,0.75,0.05,0.1,0.07265301988884836,0.6601858037667059,0.74
0.0,0.5,0.15000000000000002,0.35000000000000003,0.07170127707101587,0.6600490906070298,0.73
0.2,0.8,0.0,0.0,0.07143677805628573,0.6594927532164344,0.75
0.0,0.30000000000000004,0.6000000000000001,0.1,0.08837618386133922,0.6589393254139445,0.74
0.0,0.8,0.15000000000000002,0.05,0.07302586899583545,0.6585676320073841,0.72
0.1,0.30000000000000004,0.55,0.05,0.09135232832092431,0.6582304646802809,0.75
0.30000000000000004,0.30000000000000004,0.05,0.35000000000000003,0.07944248914154146,0.6572340728249932,0.72
0.4,0.30000000000000004,0.2,0.1,0.09122610187340814,0.6570772862399253,0.74
0.5,0.4,0.1,0.0,0.08430336491020583,0.6570493041536031,0.72
0.4,0.30000000000000004,0.0,0.30000000000000004,0.07887223938651376,0.6565252974656737,0.72
0.05,0.8,0.1,0.05,0.07270114710261234,0.6563866198472935,0.73
0.15000000000000002,0.35000000000000003,0.1,0.4,0.07577438355573514,0.6561558756866355,0.7
0.15000000000000002,0.7000000000000001,0.0,0.15000000000000002,0.07139793996899894,0.6561367257034949,0.73
0.2,0.30000000000000004,0.45,0.05,0.0925444841653241,0.656059588844373,0.75
0.45,0.30000000000000004,0.0,0.25,0.08067356351749093,0.6560103850360729,0.73
0.05,0.30000000000000004,0.6000000000000001,0.05,0.09012777119981788,0.6558062585784301,0.75
0.25,0.25,0.25,0.25,0.09066559979978563,0.6555906280413523,0.75
0.4,0.35000000000000003,0.25,0.0,0.08971018902907903,0.6555309037258064,0.74
0.0,0.30000000000000004,0.35000000000000003,0.35000000000000003,0.07990015147872315,0.6553210863172205,0.73
0.25,0.30000000000000004,0.4,0.05,0.09291682161790321,0.6550936738131836,0.74
0.15000000000000002,0.30000000000000004,0.5,0.05,0.09201601445558534,0.6546273599495313,0.76
0.30000000000000004,0.30000000000000004,0.35000000000000003,0.05,0.09288192918878238,0.6543957997042005,0.74
0.1,0.35000000000000003,0.15000000000000002,0.4,0.07580465452840185,0.6543601928580997,0.7
0.1,0.4,0.1,0.4,0.07294715892268246,0.654048723674511,0.69
0.0,0.30000000000000004,0.65,0.05,0.08835104755033724,0.6538583833406184,0.74
0.2,0.25,0.30000000000000004,0.25,0.09069801638074894,0.6537878640973968,0.74
0.0,0.35000000000000003,0.25,0.4,0.07451990278032515,0.6532197479779063,0.72
0.15000000000000002,0.5,0.0,0.35000000000000003,0.06988581125975991,0.6531872386088231,0.72
0.05,0.35000000000000003,0.2,0.4,0.07533481970112013,0.6530769600066881,0.71
0.15000000000000002,0.25,0.30000000000000004,0.30000000000000004,0.08802743458234921,0.6530026718699203,0.76
0.05,0.4,0.15000000000000002,0.4,0.0728384934648472,0.6526817394776766,0.72
0.2,0.25,0.25,0.30000000000000004,0.08798732142932499,0.6525922983483113,0.74
0.25,0.25,0.2,0.30000000000000004,0.0874743638786138,0.6525919818361372,0.76
0.55,0.45,0.0,0.0,0.0786823502927405,0.6524988179505956,0.69
0.0,0.4,0.2,0.4,0.07222179797040423,0.6524663549675573,0.72
0.30000000000000004,0.25,0.2,0.25,0.08961838830699129,0.6524636095173264,0.74
0.55,0.4,0.0,0.05,0.08008075964925095,0.6523701353263628,0.7
0.1,0.8,0.05,0.05,0.07172990865934568,0.6522068615508538,0.74
0.5,0.35000000000000003,0.1,0.05,0.0857335282199055,0.65182652166726,0.72
0.15000000000000002,0.25,0.35000000000000003,0.25,0.09035951569763866,0.6518004832112634,0.74
0.55,0.35000000000000003,0.0,0.1,0.08148538623356293,0.6512477029151545,0.71
0.15000000000000002,0.4,0.05,0.4,0.07214638841093417,0.6511910013835981,0.7
0.5,0.30000000000000004,0.05,0.15000000000000002,0.08507241569485499,0.6509938733070957,0.72
0.30000000000000004,0.25,0.15000000000000002,0.30000000000000004,0.08657027979289902,0.6507226492297545,0.76
0.0,0.8500000000000001,0.15000000000000002,0.0,0.07216992084044752,0.6507168233443491,0.74
0.05,0.8500000000000001,0.1,0.0,0.07180028257193415,0.6506107625748654,0.73
0.05,0.30000000000000004,0.25,0.4,0.0776710134249708,0.650469143496858,0.73
0.2,0.35000000000000003,0.05,0.4,0.07417736624103252,0.6503362739316715,0.71
0.5,0.30000000000000004,0.0,0.2,0.08152761428694939,0.6502540337670095,0.71
0.35000000000000003,0.30000000000000004,0.0,0.35000000000000003,0.07649829487015214,0.6502450877841246,0.7
0.35000000000000003,0.30000000000000004,0.30000000000000004,0.05,0.09206795497319195,0.6502329478579741,0.74
0.1,0.30000000000000004,0.2,0.4,0.07837631631243226,0.650007255474852,0.73
0.45,0.30000000000000004,0.15000000000000002,0.1,0.08930077140285153,0.6499480738396514,0.74
0.30000000000000004,0.25,0.25,0.2,0.09172113643764365,0.6498400019719921,0.75
0.1,0.25,0.35000000000000003,0.30000000000000004,0.08679760350976229,0.6497672689675479,0.76
0.35000000000000003,0.25,0.15000000000000002,0.25,0.08830116192945207,0.6497374478753561,0.71
0.35000000000000003,0.25,0.1,0.30000000000000004,0.0850394776101888,0.6494333016725767,0.73
0.25,0.25,0.30000000000000004,0.2,0.09213601849429968,0.64937212992832,0.75
0.15000000000000002,0.30000000000000004,0.15000000000000002,0.4,0.07841568732774754,0.6492960439949929,0.73
0.2,0.25,0.2,0.35000000000000003,0.08467008636408886,0.6491032139287233,0.76
0.4,0.25,0.1,0.25,0.08666753415577606,0.6485852326518478,0.7
0.15000000000000002,0.25,0.25,0.35000000000000003,0.08467750971179455,0.6485457397209724,0.76
0.45,0.35000000000000003,0.2,0.0,0.08807931823609114,0.6484663690430523,0.73
0.2,0.25,0.35000000000000003,0.2,0.09209326806762047,0.6484357918138351,0.74
0.0,0.65,0.1,0.25,0.07041250886759215,0.6483955374202708,0.72
0.15000000000000002,0.75,0.0,0.1,0.07077989999504682,0.6482496277241643,0.71
0.1,0.25,0.30000000000000004,0.35000000000000003,0.08406672452307822,0.6482364686582844,0.77
0.35000000000000003,0.25,0.2,0.2,0.0907767510757801,0.6482158167240103,0.74
0.1,0.25,0.4,0.25,0.08893946616839132,0.6481574237340268,0.75
0.1,0.30000000000000004,0.6000000000000001,0.0,0.09015909111730001,0.6479115572183132,0.77
0.15000000000000002,0.25,0.4,0.2,0.0915782852362697,0.6478915390579378,0.73
0.05,0.30000000000000004,0.65,0.0,0.08897222156971456,0.6473385464090124,0.76
0.05,0.25,0.45,0.25,0.0871136079904698,0.6465910283685825,0.74
0.0,0.30000000000000004,0.30000000000000004,0.4,0.07616678756251469,0.646528237118203,0.73
0.0,0.7000000000000001,0.1,0.2,0.07077283695734271,0.6465211464067694,0.73
0.0,0.30000000000000004,0.7000000000000001,0.0,0.08754913759450128,0.6461069973937995,0.75
0.1,0.25,0.45,0.2,0.09028711040804474,0.6460820811747909,0.74
0.2,0.4,0.0,0.4,0.07050036388651103,0.6460005477518909,0.7
0.05,0.25,0.4,0.30000000000000004,0.0850962027487359,0.6459357675272017,0.76
0.4,0.25,0.15000000000000002,0.2,0.08939889197877689,0.6455813893446827,0.74
0.2,0.30000000000000004,0.1,0.4,0.07713910424620768,0.6455636902379293,0.75
0.4,0.30000000000000004,0.25,0.05,0.09088707668006592,0.6453455294082849,0.74
0.25,0.25,0.15000000000000002,0.35000000000000003,0.08349387180054547,0.6451593776820661,0.76
0.55,0.4,0.05,0.0,0.08155125263940093,0.6450379417822771,0.71
0.15000000000000002,0.30000000000000004,0.55,0.0,0.09079037192130918,0.6450104118870904,0.76
0.15000000000000002,0.25,0.45,0.15000000000000002,0.09215107371030251,0.6449193521042889,0.73
0.25,0.35000000000000003,0.0,0.4,0.07200330717315935,0.6447715540584048,0.71
0.15000000000000002,0.8,0.0,0.05,0.07027263466699457,0.6445369384561739,0.72
0.05,0.25,0.5,0.2,0.088554772363277,0.6443821806527908,0.74
0.0,0.45,0.15000000000000002,0.4,0.06961475747971033,0.644217608079233,0.73
0.1,0.8500000000000001,0.05,0.0,0.07079368505508656,0.6442147821390215,0.73
0.30000000000000004,0.25,0.30000000000000004,0.15000000000000002,0.0929704660631189,0.6441545357761866,0.74
0.25,0.25,0.35000000000000003,0.15000000000000002,0.09308727135014719,0.6441385042060801,0.73
0.05,0.65,0.05,0.25,0.07002276759705384,0.6440259098175078,0.72
0.25,0.30000000000000004,0.45,0.0,0.09164459240287676,0.643853901695834,0.76
0.5,0.30000000000000004,0.1,0.1,0.08688448112039705,0.643684601929499,0.7
0.05,0.25,0.35000000000000003,0.35000000000000003,0.08248172503374106,0.6436185045497141,0.76
0.2,0.25,0.4,0.15000000000000002,0.09275868278245362,0.6436037806337567,0.73
0.1,0.45,0.05,0.4,0.0693881550640743,0.6435059748717774,0.7
0.0,0.75,0.1,0.15000000000000002,0.07071447121983182,0.6430630344018224,0.73
0.30000000000000004,0.30000000000000004,0.4,0.0,0.09177619288822368,0.6428865023544501,0.74
0.1,0.25,0.5,0.15000000000000002,0.09096151600734662,0.6428708004598294,0.73
0.0,0.25,0.55,0.2,0.08646294076962739,0.6427277860282408,0.74
0.05,0.45,0.1,0.4,0.06965713541576726,0.6426786996121889,0.72
0.2,0.30000000000000004,0.5,0.0,0.09106521897199446,0.6425204853112393,0.76
0.55,0.35000000000000003,0.05,0.05,0.08322300239442659,0.6425142317441476,0.71
0.35000000000000003,0.25,0.25,0.15000000000000002,0.09218659442925255,0.6422177699957128,0.74
0.30000000000000004,0.25,0.1,0.35000000000000003,0.08199802700326422,0.6414985464030504,0.74
0.5,0.35000000000000003,0.15000000000000002,0.0,0.08613661274085156,0.6414805806134772,0.71
0.05,0.7000000000000001,0.05,0.2,0.07004518848523356,0.641034080069648,0.72
0.05,0.6000000000000001,0.05,0.30000000000000004,0.06900339298970243,0.6408462821605888,0.72
0.1,0.25,0.25,0.4,0.08011219768292621,0.6406119294413815,0.77
0.0,0.25,0.5,0.25,0.08477572389288056,0.6405345532645684,0.74
0.0,0.6000000000000001,0.1,0.30000000000000004,0.06913943292575407,0.6405206512401737,0.72
0.4,0.25,0.05,0.30000000000000004,0.08207656467418493,0.6402927435149297,0.72
0.0,0.25,0.45,0.30000000000000004,0.08282618163975718,0.6402560200161428,0.75
0.05,0.25,0.55,0.15000000000000002,0.08917226810354238,0.6399143389505207,0.73
0.25,0.30000000000000004,0.05,0.4,0.07543244525202886,0.6397321325349803,0.7
0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.09134620732761395,0.6395371862385456,0.73
0.45,0.25,0.1,0.2,0.08718130705305661,0.6394504928685372,0.73
0.4,0.25,0.2,0.15000000000000002,0.09090498504990252,0.6391375429630942,0.73
0.45,0.25,0.05,0.25,0.0837574367905736,0.6390237470853772,0.71
0.45,0.30000000000000004,0.2,0.05,0.08927364052479747,0.6388076584206864,0.72
0.15000000000000002,0.45,0.0,0.4,0.06821656269195747,0.6386170472953207,0.72
0.0,0.25,0.6000000000000001,0.15000000000000002,0.08691708634172064,0.637757550075086,0.74
0.1,0.65,0.0,0.25,0.06888813446948099,0.6374828227932277,0.71
0.0,0.25,0.4,0.35000000000000003,0.08015475214259299,0.637477404468031,0.76
0.15000000000000002,0.25,0.2,0.4,0.08033751248263166,0.6372804422489388,0.76
0.0,0.8,0.1,0.1,0.07031576878370535,0.6369546555440118,0.71
0.05,0.75,0.05,0.15000000000000002,0.06997909221787352,0.636502541979539,0.72
0.55,0.30000000000000004,0.0,0.15000000000000002,0.08133062219905363,0.6363207353797848,0.69
0.05,0.25,0.6000000000000001,0.1,0.0894067166268499,0.6363183957400552,0.72
0.1,0.25,0.55,0.1,0.0908068943089626,0.6362994506559988,0.73
0.2,0.25,0.45,0.1,0.09248664765908256,0.6361294547160449,0.72
0.0,0.25,0.65,0.1,0.0876484777041167,0.6360533853084404,0.74
0.15000000000000002,0.25,0.5,0.1,0.09182699823809007,0.6359499098185146,0.74
0.05,0.55,0.05,0.35000000000000003,0.0677577684408038,0.6357003085674531,0.72
0.55,0.30000000000000004,0.05,0.1,0.08428420560112902,0.6356824245534031,0.7
0.5,0.30000000000000004,0.15000000000000002,0.05,0.08773244137137831,0.6352612705470951,0.71
0.15000000000000002,0.8500000000000001,0.0,0.0,0.06911658946546127,0.6352426730613916,0.73
0.30000000000000004,0.25,0.35000000000000003,0.1,0.0929049487379508,0.6351807207529551,0.75
0.05,0.25,0.30000000000000004,0.4,0.0786549009356038,0.6351025641041826,0.77
0.1,0.6000000000000001,0.0,0.30000000000000004,0.06802878118968035,0.6347601655560429,0.71
0.45,0.25,0.15000000000000002,0.15000000000000002,0.08912661461089176,0.6343983449584398,0.73
0.35000000000000003,0.25,0.05,0.35000000000000003,0.07953546800562238,0.6340940210757559,0.74
0.25,0.25,0.4,0.1,0.09253659758083815,0.6338066272278433,0.73
0.4,0.30000000000000004,0.30000000000000004,0.0,0.09013023429597868,0.6337894843324287,0.74
0.2,0.25,0.15000000000000002,0.4,0.07947102478697197,0.6335616779835215,0.75
0.55,0.35000000000000003,0.1,0.0,0.08393673383795346,0.6335140963676612,0.7
0.30000000000000004,0.30000000000000004,0.0,0.4,0.07273438810851869,0.6332459690425742,0.7
0.0,0.55,0.1,0.35000000000000003,0.06784140834960305,0.6328804898191532,0.72
0.5,0.25,0.05,0.2,0.0846079878395184,0.6328673435615183,0.71
0.0,0.25,0.7000000000000001,0.05,0.08760397824625868,0.6328089525023948,0.75
0.35000000000000003,0.25,0.30000000000000004,0.1,0.09219750038626044,0.6327317820419399,0.75
