date,value,n_pos
2020-07-28,1061770.3857500001,23
2020-07-29,1071241.38575,23
2020-07-30,1075048.86325,22
2020-07-31,1077535.86325,22
2020-08-03,1088686.0414999998,22
2020-08-04,1087341.0414999998,22
2020-08-05,1089083.0414999998,22
2020-08-06,1089893.0415,22
2020-08-07,1082661.0414999998,22
2020-08-10,1089385.0414999998,22
2020-08-11,1084191.0414999998,22
2020-08-12,1084937.0414999998,22
2020-08-13,1086953.0414999998,22
2020-08-14,1091346.0414999998,22
2020-08-17,1095599.0414999998,22
2020-08-18,1097862.0414999998,22
2020-08-19,1095269.0414999998,22
2020-08-20,1093161.0414999998,22
2020-08-21,1093731.0414999998,22
2020-08-24,1096751.0414999998,22
2020-08-25,1097044.0414999998,22
2020-08-26,1093631.0414999998,22
2020-08-27,1098704.0414999998,22
2020-08-28,1101848.0414999998,22
2020-08-31,1104448.0414999998,22
2020-09-01,1111802.6255,21
2020-09-02,1112533.6255,21
2020-09-03,1112816.6255,21
2020-09-04,1109957.6255,21
2020-09-07,1105322.6255,21
2020-09-08,1108443.6255,21
2020-09-09,1098937.98425,20
2020-09-10,1088105.98425,20
2020-09-11,1091496.98425,20
2020-09-14,1096387.98425,20
2020-09-15,1096636.98425,20
2020-09-16,1096569.98425,20
2020-09-17,1098154.98425,20
2020-09-18,1103465.98425,20
2020-09-21,1101613.98425,20
2020-09-22,1098233.98425,20
2020-09-23,1101543.98425,20
2020-09-24,1091268.98425,20
2020-09-25,1086955.98425,20
2020-09-28,1080696.2662499999,19
2020-09-29,1079992.2662499999,19
2020-09-30,1076352.8792499998,14
2020-10-09,1080536.4537499999,19
2020-10-12,1089925.4537499999,19
2020-10-13,1088972.4537499999,19
2020-10-14,1090468.4537499999,19
2020-10-15,1089474.4537499999,19
2020-10-16,1088885.4537499999,19
2020-10-19,1087875.4537499999,19
2020-10-20,1090707.4537499999,19
2020-10-21,1088433.4537499999,19
2020-10-22,1087086.4537499999,19
2020-10-23,1083229.4537499999,19
2020-10-26,1081358.4537499999,19
2020-10-27,1080264.4537499999,19
2020-10-28,1080482.4537499999,19
2020-10-29,1083124.4537499999,19
2020-10-30,1077242.47675,18
2020-11-02,1082296.56775,21
2020-11-03,1093926.56775,21
2020-11-04,1090190.56775,21
2020-11-05,1095418.56775,21
2020-11-06,1092783.56775,21
2020-11-09,1099437.56775,21
2020-11-10,1095671.56775,21
2020-11-11,1095312.56775,21
2020-11-12,1095989.56775,21
2020-11-13,1092914.56775,21
2020-11-16,1096957.9962499999,20
2020-11-17,1094509.9962499999,20
2020-11-18,1096304.9962499999,20
2020-11-19,1095389.9962499999,20
2020-11-20,1098437.9962499999,20
2020-11-23,1100431.9962499999,20
2020-11-24,1100014.9962499999,20
2020-11-25,1095553.9962499999,20
2020-11-26,1096633.9962499999,20
2020-11-27,1096616.9962499999,20
2020-11-30,1095130.9962499999,20
2020-12-01,1097957.0855,21
2020-12-02,1099269.0855,21
2020-12-03,1099633.0855,21
2020-12-04,1099323.0855,21
2020-12-07,1094837.0855,21
2020-12-08,1090688.0855,21
2020-12-09,1084512.0855,21
2020-12-10,1082875.0855,21
2020-12-11,1078605.0855,21
2020-12-14,1080113.0855000003,21
2020-12-15,1077826.0855,21
2020-12-16,1078315.0855,21
2020-12-17,1083103.0855,21
2020-12-18,1084523.0855,21
2020-12-21,1085125.0855,21
2020-12-22,1076714.0855,21
2020-12-23,1078514.0855,21
2020-12-24,1074461.0855,21
2020-12-25,1081054.0855,21
2020-12-28,1079213.0855,21
2020-12-29,1077127.0855,21
2020-12-30,1077631.2575000003,20
2020-12-31,1080048.2575,20
2021-01-04,1083428.3432500004,19
2021-01-05,1082386.3432500004,19
2021-01-06,1080163.3432500004,19
2021-01-07,1071727.3432500004,19
2021-01-08,1072972.3432500004,19
2021-01-11,1063115.5812500003,18
2021-01-12,1065045.5812500003,18
2021-01-13,1063899.3875000002,16
2021-01-14,1066661.3875000002,16
2021-01-15,1067636.3875000002,16
2021-01-18,1068104.3875000002,16
2021-01-19,1070861.3875000002,16
2021-01-20,1071739.3875000002,16
2021-01-21,1072046.3875000002,16
2021-01-22,1069377.3875000002,16
2021-01-25,1063903.3875000002,16
2021-01-26,1066057.3875000002,16
2021-01-27,1066712.3875000002,16
2021-01-28,1062668.7605000003,15
2021-01-29,1060731.7605000003,15
2021-02-01,1062206.0002500005,25
2021-02-02,1060369.5002500005,23
2021-02-03,1056611.5002500005,23
2021-02-04,1052642.5002500005,23
2021-02-05,1052592.5002500005,23
2021-02-08,1055720.5002500005,23
2021-02-09,1059134.5002500005,23
2021-02-10,1062636.5002500005,23
2021-02-18,1070599.5002500005,23
2021-02-19,1081769.5002500005,23
2021-02-22,1081922.5002500005,23
2021-02-23,1081883.5002500005,23
2021-02-24,1080031.5002500005,23
2021-02-25,1078809.5002500005,23
2021-02-26,1076899.5002500005,23
2021-03-01,1081532.4367500008,19
2021-03-02,1080668.4367500008,19
2021-03-03,1083367.4367500008,19
2021-03-04,1085197.4367500008,19
2021-03-05,1088236.4367500008,19
2021-03-08,1085632.4367500008,19
2021-03-09,1078560.4367500006,19
2021-03-10,1075419.4367500008,19
2021-03-11,1082682.4367500008,19
2021-03-12,1087966.4367500008,19
2021-03-15,1090482.4367500008,19
2021-03-16,1094880.4367500008,19
2021-03-17,1093217.4367500008,19
2021-03-18,1094635.4367500008,19
2021-03-19,1092981.4367500008,19
2021-03-22,1102686.4367500008,19
2021-03-23,1096204.4367500008,19
2021-03-24,1097280.4367500008,19
2021-03-25,1092394.4367500008,19
2021-03-26,1097434.4367500008,19
2021-03-29,1099698.4367500008,19
2021-03-30,1095393.4367500008,19
2021-03-31,1099312.4367500008,19
2021-04-01,1099798.3235000004,22
2021-04-02,1100118.3235000004,22
2021-04-06,1103229.3235000004,22
2021-04-07,1105226.3235000004,22
2021-04-08,1102393.3235000004,22
2021-04-09,1103797.3235000004,22
2021-04-12,1101250.3235000004,22
2021-04-13,1098411.3235000004,22
2021-04-14,1101185.3235000004,22
2021-04-15,1100685.3235000004,22
2021-04-16,1108265.3235000004,22
2021-04-19,1111914.3235000004,22
2021-04-20,1110530.3235000004,22
2021-04-21,1110056.3235000004,22
2021-04-22,1113733.3235000004,22
2021-04-23,1110754.3235000004,22
2021-04-26,1110353.3235000004,22
2021-04-27,1110058.3235000004,22
2021-04-28,1109909.3235000004,22
2021-04-29,1108674.3235000004,22
2021-04-30,1108523.3235000004,22
2021-05-06,1111030.3997500003,24
2021-05-07,1111027.3997500003,24
2021-05-10,1110975.3997500003,24
2021-05-11,1113927.3997500003,24
2021-05-12,1116144.3997500003,24
2021-05-13,1116534.3997500003,24
2021-05-14,1118646.3997500003,24
2021-05-17,1116940.3997500003,24
2021-05-18,1120341.3997500003,24
2021-05-19,1120170.3997500003,24
2021-05-20,1119400.3997500003,24
2021-05-21,1119587.3997500003,24
2021-05-24,1120935.3997500003,24
2021-05-25,1123958.3997500003,24
2021-05-26,1127121.3997500003,24
2021-05-27,1130053.3997500003,24
2021-05-28,1126886.3997500003,24
2021-05-31,1129788.3997500003,24
2021-06-01,1129249.2447500005,21
2021-06-02,1129488.2447500005,21
2021-06-03,1132433.2447500005,21
2021-06-04,1135002.2447500005,21
2021-06-07,1136235.2447500005,21
2021-06-08,1139801.2447500005,21
2021-06-09,1138781.2447500005,21
2021-06-10,1140659.2447500005,21
2021-06-11,1134972.2447500005,21
2021-06-15,1134360.4767500004,20
2021-06-16,1133671.4767500004,20
2021-06-17,1134023.4767500004,20
2021-06-18,1133673.4767500004,20
2021-06-21,1114604.4767500004,20
2021-06-22,1114944.4767500004,20
2021-06-23,1136060.4767500004,20
2021-06-24,1135114.4767500004,20
2021-06-25,1132524.4767500004,20
2021-06-28,1132645.4767500004,20
2021-06-29,1128663.4767500004,20
2021-06-30,1130899.4767500004,20
2021-07-01,1123632.1190000004,22
2021-07-02,1120491.1190000004,22
2021-07-05,1117835.7850000004,21
2021-07-06,1118911.7850000004,21
2021-07-07,1118874.7850000004,21
2021-07-08,1115139.7850000004,21
2021-07-09,1119111.7850000004,21
2021-07-12,1121644.7850000004,21
2021-07-13,1121373.7850000004,21
2021-07-14,1123056.7850000004,21
2021-07-15,1123629.7850000004,21
2021-07-16,1124342.7850000004,21
2021-07-19,1129736.7850000004,21
2021-07-20,1134245.7850000004,21
2021-07-21,1141057.7850000004,21
2021-07-22,1137525.7850000004,21
2021-07-23,1137401.7850000004,21
2021-07-26,1137247.7850000004,21
2021-07-27,1134444.0430000005,20
2021-07-28,1124651.0430000005,20
2021-07-29,1131182.6020000004,19
2021-07-30,1128508.6020000004,19
2021-08-02,1132341.5732500006,20
2021-08-03,1135639.5732500006,20
2021-08-04,1137183.5732500006,20
2021-08-05,1136834.5732500006,20
2021-08-06,1133968.5732500006,20
2021-08-09,1141224.5732500006,20
2021-08-10,1143252.5732500006,20
2021-08-11,1144969.5732500006,20
2021-08-12,1146943.5732500006,20
2021-08-13,1147226.5732500006,20
2021-08-16,1149386.5732500006,20
2021-08-17,1142097.5732500006,20
2021-08-18,1147044.5732500006,20
2021-08-19,1145618.5732500006,20
2021-08-20,1142903.5732500006,20
2021-08-23,1151435.5732500006,20
2021-08-24,1157350.5732500006,20
2021-08-25,1159349.5732500006,20
2021-08-26,1160266.5732500006,20
2021-08-27,1159626.5732500006,20
2021-08-30,1159975.5732500006,20
2021-08-31,1161523.5732500006,20
2021-09-01,1161620.4565000008,22
2021-09-02,1167094.4565000008,22
2021-09-03,1172336.4565000008,22
2021-09-06,1177374.4565000008,22
2021-09-07,1182198.4565000008,22
2021-09-08,1194550.4565000008,22
2021-09-09,1197530.4565000008,22
2021-09-10,1192243.4565000008,22
2021-09-13,1199574.4565000008,22
2021-09-14,1191647.4565000008,22
2021-09-15,1193022.9750000008,21
2021-09-16,1187406.9750000008,21
2021-09-17,1193836.9750000008,21
2021-09-22,1204508.9750000008,21
2021-09-23,1209257.9750000008,21
2021-09-24,1200772.9750000008,21
2021-09-27,1186201.9750000008,21
2021-09-28,1194651.9750000008,21
2021-09-29,1184580.9750000008,21
2021-09-30,1190524.9750000008,21
2021-10-08,1192209.5195000009,23
2021-10-11,1193038.5195000009,23
2021-10-12,1189434.5195000009,23
2021-10-13,1193204.5195000009,23
2021-10-14,1193395.5195000009,23
2021-10-15,1189715.5195000009,23
2021-10-18,1187378.5195000009,23
2021-10-19,1189138.5195000009,23
2021-10-20,1186856.5195000009,23
2021-10-21,1185140.5195000009,23
2021-10-22,1183651.5195000009,23
2021-10-25,1180747.5195000009,23
2021-10-26,1180000.5195000009,23
2021-10-27,1166422.5195000009,23
2021-10-28,1157328.555500001,22
2021-10-29,1166413.555500001,22
2021-11-01,1172166.349500001,21
2021-11-02,1166893.349500001,21
2021-11-03,1169828.349500001,21
2021-11-04,1172771.349500001,21
2021-11-05,1174048.349500001,21
2021-11-08,1176211.349500001,21
2021-11-09,1179788.349500001,21
2021-11-10,1185979.349500001,21
2021-11-11,1188680.349500001,21
2021-11-12,1193053.349500001,21
2021-11-15,1199825.349500001,21
2021-11-16,1198943.349500001,21
2021-11-17,1202118.349500001,21
2021-11-18,1196273.349500001,21
2021-11-19,1198018.349500001,21
2021-11-22,1197358.349500001,21
2021-11-23,1199355.349500001,21
2021-11-24,1200444.349500001,21
2021-11-25,1205606.349500001,21
2021-11-26,1205373.349500001,21
2021-11-29,1174522.349500001,21
2021-11-30,1183160.514000001,20
2021-12-01,1189679.662750001,20
2021-12-02,1185080.662750001,20
2021-12-03,1186881.662750001,20
2021-12-06,1179507.662750001,20
2021-12-07,1178153.662750001,20
2021-12-08,1180849.662750001,20
2021-12-09,1184253.662750001,20
2021-12-10,1187131.662750001,20
2021-12-13,1189345.662750001,20
2021-12-14,1191332.662750001,20
2021-12-15,1193003.662750001,20
2021-12-16,1198828.662750001,20
2021-12-17,1200330.662750001,20
2021-12-20,1204565.662750001,20
2021-12-21,1207298.662750001,20
2021-12-22,1204900.662750001,20
2021-12-23,1199427.662750001,20
2021-12-24,1196614.662750001,20
2021-12-27,1201191.662750001,20
2021-12-28,1200981.662750001,20
2021-12-29,1205120.662750001,20
2021-12-30,1207481.662750001,20
2021-12-31,1209090.662750001,20
2022-01-04,1219543.4770000014,23
2022-01-05,1214283.4770000014,23
2022-01-06,1218352.4770000014,23
2022-01-07,1215858.4770000014,23
2022-01-10,1223561.4770000014,23
2022-01-11,1228518.4770000014,23
2022-01-12,1236927.4770000014,23
2022-01-13,1235705.4770000016,23
2022-01-14,1229113.4770000014,23
2022-01-17,1235817.4770000014,23
2022-01-18,1232915.4770000014,23
2022-01-19,1237357.4770000014,23
2022-01-20,1234045.4770000014,23
2022-01-21,1229545.4770000014,23
2022-01-24,1221772.4770000014,23
2022-01-25,1203588.4770000014,23
2022-01-26,1206824.4770000014,23
2022-01-27,1190328.9682500013,22
2022-01-28,1193109.9682500013,22
2022-02-07,1201096.1775000016,24
2022-02-08,1209880.1775000016,24
2022-02-09,1213917.1775000016,24
2022-02-10,1215541.1775000016,24
2022-02-11,1207928.1775000016,24
2022-02-14,1208002.1775000016,24
2022-02-15,1206664.1775000016,24
2022-02-16,1208498.1775000016,24
2022-02-17,1206578.1775000016,24
2022-02-18,1209685.1775000016,24
2022-02-21,1216074.1775000016,24
2022-02-22,1215067.1775000016,24
2022-02-23,1215274.1775000016,24
2022-02-24,1206097.1775000016,24
2022-02-25,1208463.1775000016,24
2022-02-28,1206939.1775000016,24
2022-03-01,1207626.1800000016,20
2022-03-02,1210461.1800000016,20
2022-03-03,1214738.1800000016,20
2022-03-04,1208313.1800000016,20
2022-03-07,1199437.1800000016,20
2022-03-08,1185532.8090000015,18
2022-03-09,1175237.5470000017,14
2022-03-10,1178874.5470000017,14
2022-03-11,1180654.5470000017,14
2022-03-14,1174358.5470000017,14
2022-03-15,1156946.5757500015,12
2022-03-16,1163444.5757500015,12
2022-03-17,1166025.5757500015,12
2022-03-18,1170245.5757500015,12
2022-03-21,1171115.5757500015,12
2022-03-22,1172393.5757500015,12
2022-03-23,1172396.5757500015,12
2022-03-24,1169862.5757500015,12
2022-03-25,1171063.5757500015,12
2022-03-28,1169518.5757500015,12
2022-03-29,1168307.5757500015,12
2022-03-30,1171152.8942500015,11
2022-03-31,1174322.8942500015,11
2022-04-01,1174605.3552500017,25
2022-04-06,1179429.3552500017,25
2022-04-07,1170434.3552500017,25
2022-04-08,1168145.3552500017,25
2022-04-11,1156756.3552500017,25
2022-04-12,1168025.3552500017,25
2022-04-13,1163014.3552500017,25
2022-04-14,1160285.3552500017,25
2022-04-15,1154511.3232500018,24
2022-04-18,1159105.3232500018,24
2022-04-19,1162715.3232500018,24
2022-04-20,1162283.3232500018,24
2022-04-21,1150580.3232500018,24
2022-04-22,1149015.7807500018,23
2022-04-25,1119417.7807500018,23
2022-04-26,1103300.7807500018,23
2022-04-27,1109305.7807500018,23
2022-04-28,1108862.7807500018,23
2022-04-29,1124596.7807500018,23
2022-05-05,1129580.7227500016,19
2022-05-06,1130422.7227500016,19
2022-05-09,1133325.7262500017,17
2022-05-10,1136766.7262500017,17
2022-05-11,1134500.7262500017,17
2022-05-12,1135808.7262500017,17
2022-05-13,1139856.7262500017,17
2022-05-16,1137190.7262500017,17
2022-05-17,1136345.7262500017,17
2022-05-18,1137344.7262500017,17
2022-05-19,1139072.7262500017,17
2022-05-20,1144149.7262500017,17
2022-05-23,1147600.7262500017,17
2022-05-24,1135512.7262500017,17
2022-05-25,1142953.7262500017,17
2022-05-26,1147702.7262500017,17
2022-05-27,1126501.7262500017,17
2022-05-30,1130305.7262500017,17
2022-05-31,1157222.7262500017,17
2022-06-01,1159101.5767500019,20
2022-06-02,1164678.5767500019,20
2022-06-06,1170247.5767500019,20
2022-06-07,1165315.5767500019,20
2022-06-08,1163336.5767500019,20
2022-06-09,1157225.5767500019,20
2022-06-10,1158863.5767500019,20
2022-06-13,1155819.5767500019,20
2022-06-14,1156604.5767500019,20
2022-06-15,1158435.5767500019,20
2022-06-16,1162164.5767500019,20
2022-06-17,1162110.5767500019,20
2022-06-20,1161791.5767500019,20
2022-06-21,1162715.5767500019,20
2022-06-22,1159537.5767500019,20
2022-06-23,1163066.5767500019,20
2022-06-24,1168422.5767500019,20
2022-06-27,1168255.5767500019,20
2022-06-28,1182274.5767500019,20
2022-06-29,1180085.5767500019,20
2022-06-30,1179634.5767500019,20
2022-07-01,1174475.8882500017,24
2022-07-04,1180559.8882500017,24
2022-07-05,1175949.8882500017,24
2022-07-06,1171797.8882500017,24
2022-07-07,1170899.8882500017,24
2022-07-08,1175274.8882500017,24
2022-07-11,1174911.8882500017,24
2022-07-12,1166305.8882500017,24
2022-07-13,1169413.8882500017,24
2022-07-14,1170118.8882500017,24
2022-07-15,1157483.8882500017,24
2022-07-18,1169102.8882500017,24
2022-07-19,1174709.8882500017,24
2022-07-20,1178522.8882500017,24
2022-07-21,1175814.8882500017,24
2022-07-22,1174068.8882500017,24
2022-07-25,1174677.8882500017,24
2022-07-26,1175082.8882500017,24
2022-07-27,1181804.8882500017,24
2022-07-28,1182289.8882500017,24
2022-07-29,1177887.8882500017,24
2022-08-01,1177454.565750002,19
2022-08-02,1165591.565750002,19
2022-08-03,1164318.565750002,19
2022-08-04,1166303.565750002,19
2022-08-05,1172191.565750002,19
2022-08-08,1172998.565750002,19
2022-08-09,1172227.565750002,19
2022-08-10,1175069.565750002,19
2022-08-11,1182526.565750002,19
2022-08-12,1184593.565750002,19
2022-08-15,1185054.565750002,19
2022-08-16,1184135.565750002,19
2022-08-17,1184989.565750002,19
2022-08-18,1181496.565750002,19
2022-08-19,1178890.565750002,19
2022-08-22,1181397.565750002,19
2022-08-23,1180303.565750002,19
2022-08-24,1177650.565750002,19
2022-08-25,1175742.565750002,19
2022-08-26,1176831.565750002,19
2022-08-29,1180193.565750002,19
2022-08-30,1180090.565750002,19
2022-08-31,1178314.565750002,19
2022-09-01,1177184.2642500019,19
2022-09-02,1177284.1295000021,18
2022-09-05,1177465.1295000021,18
2022-09-06,1178076.1295000021,18
2022-09-07,1174928.1295000021,18
2022-09-08,1173555.1295000021,18
2022-09-09,1173441.917500002,17
2022-09-13,1173830.917500002,17
2022-09-14,1171709.917500002,17
2022-09-15,1168638.917500002,17
2022-09-16,1162492.723000002,15
2022-09-19,1140202.723000002,15
2022-09-20,1141152.723000002,15
2022-09-21,1146646.723000002,15
2022-09-22,1144459.723000002,15
2022-09-23,1137737.8230000022,14
2022-09-26,1131178.8230000022,14
2022-09-27,1136904.8230000022,14
2022-09-28,1135017.8230000022,14
2022-09-29,1132994.8230000022,14
2022-09-30,1131033.8230000022,14
2022-10-10,1127558.208750002,25
2022-10-11,1127654.208750002,25
2022-10-12,1138483.208750002,25
2022-10-13,1142426.208750002,25
2022-10-14,1152298.208750002,25
2022-10-17,1160308.208750002,25
2022-10-18,1161481.208750002,25
2022-10-19,1155310.208750002,25
2022-10-20,1153925.208750002,25
2022-10-21,1156846.208750002,25
2022-10-24,1144859.208750002,25
2022-10-25,1141030.208750002,25
2022-10-26,1133422.208750002,25
2022-10-27,1136414.208750002,25
2022-10-28,1141889.3317500022,24
2022-10-31,1147373.3317500022,24
2022-11-01,1157426.0295000023,21
2022-11-02,1164048.0295000023,21
2022-11-03,1164318.0295000023,21
2022-11-04,1168244.0295000023,21
2022-11-07,1173376.0295000023,21
2022-11-08,1176266.0295000023,21
2022-11-09,1173873.0295000023,21
2022-11-10,1175553.0295000023,21
2022-11-11,1179036.0295000023,21
2022-11-14,1179056.0295000023,21
2022-11-15,1182469.0295000023,21
2022-11-16,1182402.0295000023,21
2022-11-17,1181243.0295000023,21
2022-11-18,1180318.0295000023,21
2022-11-21,1180365.0295000023,21
2022-11-22,1179936.0295000023,21
2022-11-23,1178146.0295000023,21
2022-11-24,1180918.0295000023,21
2022-11-25,1182368.0295000023,21
2022-11-28,1183098.0295000023,21
2022-11-29,1191711.0295000023,21
2022-11-30,1196111.0295000023,21
2022-12-01,1193552.6567500024,23
2022-12-02,1194922.6567500024,23
2022-12-05,1198358.6567500024,23
2022-12-06,1195826.6567500024,23
2022-12-07,1197227.6567500024,23
2022-12-08,1198396.6567500024,23
2022-12-09,1197759.6567500024,23
2022-12-12,1193851.6567500024,23
2022-12-13,1199744.6567500024,23
2022-12-14,1201253.6567500024,23
2022-12-15,1201662.6567500024,23
2022-12-16,1201356.6567500024,23
2022-12-19,1193845.6567500024,23
2022-12-20,1192561.6567500024,23
2022-12-21,1191230.7777500025,22
2022-12-22,1188597.7777500025,22
2022-12-23,1181209.7777500025,22
2022-12-26,1182114.7777500025,22
2022-12-27,1185693.7777500025,22
2022-12-28,1177983.7777500025,22
2022-12-29,1175901.7777500025,22
2022-12-30,1186191.1202500025,21
2023-01-03,1188275.3012500023,20
2023-01-04,1189079.3012500023,20
2023-01-05,1191065.3012500023,20
2023-01-06,1190706.3012500023,20
2023-01-09,1190633.3012500023,20
2023-01-10,1189132.3012500023,20
2023-01-11,1187697.3012500023,20
2023-01-12,1188624.3012500023,20
2023-01-13,1188968.3012500023,20
2023-01-16,1191334.3012500023,20
2023-01-17,1193799.3012500023,20
2023-01-18,1197709.3012500023,20
2023-01-19,1199016.3012500023,20
2023-01-20,1203585.3012500023,20
2023-01-30,1211749.3012500023,20
2023-01-31,1223239.3012500023,20
2023-02-01,1227776.7322500027,20
2023-02-02,1227169.7322500027,20
2023-02-03,1225258.7322500027,20
2023-02-06,1226046.7322500027,20
2023-02-07,1229856.7322500027,20
2023-02-08,1228454.7322500027,20
2023-02-09,1233023.7322500027,20
2023-02-10,1233877.7322500027,20
2023-02-13,1237922.7322500027,20
2023-02-14,1238610.7322500027,20
2023-02-15,1239362.7322500027,20
2023-02-16,1231182.7322500027,20
2023-02-17,1229970.7322500027,20
2023-02-20,1235020.7322500027,20
2023-02-21,1237066.7322500027,20
2023-02-22,1239641.7322500027,20
2023-02-23,1238153.7322500027,20
2023-02-24,1236389.7322500027,20
2023-02-27,1235121.7322500027,20
2023-02-28,1241630.7322500027,20
2023-03-01,1243736.6452500026,22
2023-03-02,1245400.6452500026,22
2023-03-03,1245998.6452500026,22
2023-03-06,1246605.6452500026,22
2023-03-07,1240044.6452500026,22
2023-03-08,1243291.6452500026,22
2023-03-09,1241977.6452500026,22
2023-03-10,1237402.6452500026,22
2023-03-13,1237922.6452500026,22
2023-03-14,1235053.6452500026,22
2023-03-15,1238428.6452500026,22
2023-03-16,1235068.6452500026,22
2023-03-17,1234193.6452500026,22
2023-03-20,1234983.6452500026,22
2023-03-21,1238711.6452500026,22
2023-03-22,1242050.6452500026,22
2023-03-23,1240776.6452500026,22
2023-03-24,1240465.6452500026,22
2023-03-27,1238186.6452500026,22
2023-03-28,1237583.6452500026,22
2023-03-29,1234432.6452500026,22
2023-03-30,1233875.6452500026,22
2023-03-31,1235226.6452500026,22
2023-04-03,1235308.9075000025,20
2023-04-04,1235546.9075000025,20
2023-04-06,1237157.9075000025,20
2023-04-07,1239680.9075000025,20
2023-04-10,1240719.9075000025,20
2023-04-11,1237306.9075000025,20
2023-04-12,1238043.9075000025,20
2023-04-13,1239574.9075000025,20
2023-04-14,1240606.9075000025,20
2023-04-17,1244086.9075000025,20
2023-04-18,1243866.9075000025,20
