entry_date,exit_date,stocks,n_stocks,period_return
2018-07-31,2018-08-31,002682.SZ;002627.SZ;002775.SZ;000926.SZ;300145.SZ...(10),10,-0.10526522406270952
2020-12-31,2021-01-29,002146.SZ;002133.SZ;000778.SZ;000882.SZ;000926.SZ...(10),10,-0.07139525457844978
2021-01-29,2021-02-26,000926.SZ;000965.SZ;000761.SZ;002133.SZ;002344.SZ...(10),10,0.043981946118965255
2021-02-26,2021-03-31,000882.SZ;000926.SZ;000761.SZ;000965.SZ;002344.SZ...(10),10,0.025284339671834032
2021-03-31,2021-04-30,000761.SZ;002344.SZ;002146.SZ;002133.SZ;002937.SZ...(10),10,0.020286120753208115
2021-04-30,2021-05-31,000900.SZ;002394.SZ;002936.SZ;000726.SZ;002146.SZ...(10),10,0.02031158097852871
2021-05-31,2021-06-30,000900.SZ;002936.SZ;002807.SZ;000926.SZ;000719.SZ...(10),10,-0.040525451396188315
2021-06-30,2021-07-30,002244.SZ;000900.SZ;002807.SZ;002146.SZ;002936.SZ...(10),10,-0.02430395796114567
2021-07-30,2021-08-31,002244.SZ;002394.SZ;000900.SZ;002146.SZ;002936.SZ...(10),10,0.05256126836878346
2021-08-31,2021-09-30,002936.SZ;002807.SZ;000900.SZ;002394.SZ;002133.SZ...(10),10,0.0151458199128224
2021-09-30,2021-10-29,002936.SZ;002807.SZ;002277.SZ;002394.SZ;002344.SZ...(10),10,-0.021081447603611313
2021-10-29,2021-11-30,000778.SZ;002110.SZ;002277.SZ;000900.SZ;000877.SZ...(10),10,0.0020829408910175485
2021-11-30,2021-12-31,002936.SZ;002966.SZ;000877.SZ;002277.SZ;002146.SZ...(10),10,0.059109849164753904
2021-12-31,2022-01-28,002936.SZ;002966.SZ;000900.SZ;000898.SZ;002110.SZ...(10),10,-0.03506899372823452
2022-01-28,2022-02-28,000877.SZ;002394.SZ;000900.SZ;002936.SZ;000898.SZ...(10),10,0.038785489899095894
2022-02-28,2022-03-31,002958.SZ;002807.SZ;002251.SZ;002394.SZ;002146.SZ...(10),10,-0.0010306495073689858
2022-03-31,2022-04-29,002958.SZ;001872.SZ;002936.SZ;000709.SZ;002608.SZ...(10),10,0.0027238366756524024
2022-04-29,2022-05-31,300070.SZ;000990.SZ;002936.SZ;002521.SZ;002958.SZ...(10),10,0.06143046928692196
2022-05-31,2022-06-30,002966.SZ;002958.SZ;000685.SZ;000959.SZ;000898.SZ...(10),10,0.0262245113601579
2022-06-30,2022-07-29,002110.SZ;000761.SZ;002958.SZ;002936.SZ;000900.SZ...(10),10,-0.015267751684052588
2022-07-29,2022-08-31,000932.SZ;002958.SZ;002948.SZ;002110.SZ;000685.SZ...(10),10,-0.008210698120639449
2022-08-31,2022-09-30,002110.SZ;000932.SZ;002958.SZ;002936.SZ;000778.SZ...(10),10,-0.062471827180812886
2022-09-30,2022-10-31,000959.SZ;000932.SZ;000685.SZ;002432.SZ;002936.SZ...(10),10,-0.0040656022323618864
2022-10-31,2022-11-30,002958.SZ;002110.SZ;000959.SZ;002948.SZ;002092.SZ...(10),10,0.19366244348764375
2022-11-30,2022-12-30,002958.SZ;002936.SZ;000778.SZ;000685.SZ;001872.SZ...(10),10,-0.021920882318425948
2022-12-30,2023-01-31,000778.SZ;002958.SZ;002936.SZ;000959.SZ;001872.SZ...(10),10,0.038323886234477175
2023-01-31,2023-02-28,002958.SZ;000685.SZ;001872.SZ;300070.SZ;000778.SZ...(10),10,0.029161757073927486
2023-02-28,2023-03-31,001872.SZ;002936.SZ;002958.SZ;000685.SZ;300070.SZ...(10),10,-0.005408552609408468
2023-03-31,2023-04-28,001227.SZ;002133.SZ;002936.SZ;000959.SZ;000709.SZ...(10),10,-0.005454388363432605
2023-04-28,2023-05-31,001227.SZ;002936.SZ;000726.SZ;000990.SZ;002133.SZ...(9),9,-0.01711938746110521
2023-05-31,2023-06-30,002958.SZ;002061.SZ;002966.SZ;002110.SZ;000726.SZ...(10),10,-0.0062054638810304374
2023-06-30,2023-07-31,002807.SZ;002948.SZ;000937.SZ;000778.SZ;000709.SZ...(10),10,0.10386009101497033
2023-07-31,2023-08-31,000726.SZ;002807.SZ;002966.SZ;000900.SZ;000709.SZ...(10),10,-0.06336773180098101
2023-08-31,2023-09-28,002958.SZ;002948.SZ;002344.SZ;000959.SZ;000709.SZ...(10),10,0.02174562429019693
2023-09-28,2023-10-31,002958.SZ;000910.SZ;002936.SZ;000726.SZ;000990.SZ...(10),10,-0.003600124410377903
2023-10-31,2023-11-30,002966.SZ;002839.SZ;000726.SZ;000900.SZ;000685.SZ...(10),10,0.001697354588013078
2023-11-30,2023-12-29,002948.SZ;002839.SZ;000726.SZ;000709.SZ;000959.SZ...(10),10,-0.023081376930753128
2023-12-29,2024-01-31,001227.SZ;002839.SZ;000900.SZ;000726.SZ;000959.SZ...(10),10,-0.0479851337344656
2024-01-31,2024-02-29,002382.SZ;000910.SZ;000990.SZ;002092.SZ;002394.SZ...(10),10,0.008828767655652025
2024-02-29,2024-03-29,002807.SZ;000900.SZ;001227.SZ;000726.SZ;000910.SZ...(10),10,-0.0014569730812184268
2024-03-29,2024-04-30,001227.SZ;002936.SZ;000709.SZ;000959.SZ;000726.SZ...(10),10,0.034376274753422933
2024-04-30,2024-05-31,002936.SZ;000778.SZ;002958.SZ;000726.SZ;002110.SZ...(10),10,-0.003672246154151293
2024-05-31,2024-06-28,002958.SZ;002936.SZ;000900.SZ;002393.SZ;000709.SZ...(10),10,-0.11028088758826841
2024-06-28,2024-07-31,000882.SZ;002110.SZ;002936.SZ;000709.SZ;002958.SZ...(10),10,0.020946986544955682
2024-07-31,2024-08-30,002958.SZ;001227.SZ;000726.SZ;000926.SZ;000709.SZ...(10),10,-0.04934175055819747
2024-08-30,2024-09-30,002958.SZ;000932.SZ;300070.SZ;000709.SZ;000900.SZ...(10),10,0.22697928741973614
2024-09-30,2024-10-31,002958.SZ;002948.SZ;000778.SZ;000900.SZ;000726.SZ...(10),10,0.02205973868173653
2024-10-31,2024-11-29,002839.SZ;002807.SZ;000900.SZ;000726.SZ;000910.SZ...(10),10,0.06497031076655976
2024-11-29,2024-12-31,002948.SZ;000778.SZ;002807.SZ;000959.SZ;000932.SZ...(10),10,-0.02638395527205404
2024-12-31,2025-01-27,000789.SZ;000726.SZ;000877.SZ;002382.SZ;002394.SZ...(10),10,-0.014409046813468673
2025-01-27,2025-02-28,000778.SZ;002382.SZ;001227.SZ;000877.SZ;000726.SZ...(10),10,0.031103869515178618
2025-02-28,2025-03-31,002807.SZ;001227.SZ;000726.SZ;000778.SZ;000900.SZ...(10),10,0.018192361707333748
2025-03-31,2025-04-30,000900.SZ;002936.SZ;001227.SZ;002382.SZ;000825.SZ...(10),10,0.017843888724175805
2025-04-30,2025-05-30,002807.SZ;002936.SZ;000900.SZ;000877.SZ;000778.SZ...(10),10,0.03158240871516162
2025-05-30,2025-06-30,000709.SZ;001227.SZ;000900.SZ;000726.SZ;002839.SZ...(10),10,0.01206304261275798
2025-06-30,2025-07-31,000932.SZ;002092.SZ;000726.SZ;000709.SZ;001227.SZ...(10),10,0.06532304509545467
2025-07-31,2025-08-29,002807.SZ;002839.SZ;000726.SZ;000990.SZ;002375.SZ...(10),10,0.016041424004322912
2025-08-29,2025-09-30,002958.SZ;002839.SZ;000726.SZ;300070.SZ;000990.SZ...(10),10,-0.0361255769344872
2025-09-30,2025-10-31,002958.SZ;002839.SZ;000900.SZ;000726.SZ;000990.SZ...(10),10,0.05473514479819709
2025-10-31,2025-11-28,001227.SZ;002936.SZ;300070.SZ;000900.SZ;000910.SZ...(10),10,-0.01513981263558144
2025-11-28,2025-12-31,002958.SZ;001227.SZ;000778.SZ;000709.SZ;000726.SZ...(10),10,-0.008043240642120942
2025-12-31,2026-01-30,002958.SZ;002936.SZ;300070.SZ;000900.SZ;000726.SZ...(10),10,0.04773834752428707
2026-01-30,2026-02-27,002807.SZ;002936.SZ;300070.SZ;000900.SZ;000910.SZ...(10),10,0.013473017705701829
2026-02-27,2026-03-31,001227.SZ;002807.SZ;000910.SZ;000900.SZ;300070.SZ...(10),10,-0.07289992626915855
2026-03-31,2026-04-30,002936.SZ;002958.SZ;000932.SZ;000900.SZ;002110.SZ...(10),10,-0.029942434878015477
2026-04-30,2026-05-29,002936.SZ;002958.SZ;000726.SZ;000789.SZ;002061.SZ...(10),10,-0.07405781419285284
