,date,portfolio_value,period_return,n_stocks,n_sl_events
0,2018-10-08,0.8965974360005317,-0.10930256399946835,79,38
1,2018-12-03,0.89180986774172,-0.012789707728997833,80,69
2,2019-01-02,0.8279599398382823,-0.07604589752591688,80,9
