,date,portfolio_value,period_return,n_stocks,n_sl_events
0,2022-04-01,0.9827254217295387,-0.022974578270461305,80,34
1,2022-08-01,1.0661669759980894,0.08060830950694095,80,6
2,2022-12-01,1.205704149049407,0.12682741056759916,80,1
