rebalance_date,stock_code,weight,raw_score,industry,circ_mv
2018-07-31,002144.SZ,0.0125,81.87145726234341,纺织,157141.0843
2018-07-31,000026.SZ,0.0125,81.02468116971629,服饰,296074.5854
2018-07-31,603600.SH,0.0125,80.6472442080396,家居用品,217750.0
2018-07-31,000716.SZ,0.0125,80.4592814817326,食品,216498.6717
2018-07-31,002546.SZ,0.0125,78.56538155055563,电气设备,298687.2119
2018-07-31,300109.SZ,0.0125,77.83678859445101,化工原料,238153.5539
2018-07-31,000419.SZ,0.0125,77.82903245988012,百货,272731.5715
2018-07-31,300511.SZ,0.0125,76.70682935365494,种植业,186823.6457
2018-07-31,300335.SZ,0.0125,76.40001480769172,供气供热,243166.6047
2018-07-31,000722.SZ,0.0125,75.64300041922223,水力发电,284993.1851
2018-07-31,600865.SH,0.0125,75.1724848183955,百货,231011.554
2018-07-31,002753.SZ,0.0125,74.80501231564108,化工原料,263070.0633
2018-07-31,002833.SZ,0.0125,74.46992639264072,专用机械,260147.8984
2018-07-31,603518.SH,0.0125,74.36992474449087,服饰,282197.86
2018-07-31,600830.SH,0.0125,74.13078521903233,多元金融,248968.8654
2018-07-31,300375.SZ,0.0125,73.85472752774885,汽车配件,147353.6013
2018-07-31,002548.SZ,0.0125,73.1752808755181,饲料,232580.6118
2018-07-31,300194.SZ,0.0125,73.0772049307181,化学制药,269285.991
2018-07-31,300061.SZ,0.0125,72.00377551611231,互联网,201122.7437
2018-07-31,002533.SZ,0.0125,71.40188853489315,电气设备,258926.5975
2018-07-31,000906.SZ,0.0125,71.23887392736124,仓储物流,299068.7737
2018-07-31,000715.SZ,0.0125,71.08426284006195,百货,186638.948
2018-07-31,002566.SZ,0.0125,70.72867200187983,中成药,157548.237
2018-07-31,600287.SH,0.0125,70.0109234869107,商贸代理,235869.88
2018-07-31,002406.SZ,0.0125,69.8277411761635,汽车配件,239880.4911
2018-07-31,300214.SZ,0.0125,68.21930200907448,化工原料,150224.388
2018-07-31,000700.SZ,0.0125,67.7503071166854,汽车配件,260124.1951
2018-07-31,002884.SZ,0.0125,67.65130600990179,机械基件,168572.0554
2018-07-31,002873.SZ,0.0125,67.39292405166823,中成药,151659.5554
2018-07-31,300332.SZ,0.0125,66.43438343849193,供气供热,289669.7417
2018-07-31,300193.SZ,0.0125,65.98240970786522,专用机械,274757.8341
2018-07-31,300272.SZ,0.0125,65.65861455773054,家用电器,247057.158
2018-07-31,601616.SH,0.0125,65.34609801284299,电气设备,293770.55
2018-09-28,002133.SZ,0.012499999999999999,152.33314369332535,全国地产,245728.4147
2018-09-28,002377.SZ,0.012499999999999999,132.03269017703562,其他建材,227894.3441
2018-09-28,002541.SZ,0.012499999999999999,128.89117038870253,钢加工,269890.8737
2018-09-28,002712.SZ,0.012499999999999999,126.39497728746558,广告包装,277627.2879
2018-09-28,600854.SH,0.012499999999999999,119.6362907889394,家用电器,208822.3323
2018-09-28,300195.SZ,0.012499999999999999,114.12232174928543,轻工机械,272652.1101
2018-09-28,002521.SZ,0.012499999999999999,114.01173043665361,造纸,248371.0232
2018-09-28,300194.SZ,0.012499999999999999,112.98145544579914,化学制药,227255.0928
2018-09-28,600858.SH,0.012499999999999999,104.89800042228143,百货,271195.1672
2018-09-28,600051.SH,0.012499999999999999,103.825622678663,综合类,189636.8
2018-09-28,002574.SZ,0.012499999999999999,103.73333021684348,服饰,277728.0
2018-09-28,300184.SZ,0.012499999999999999,101.1120671317929,元器件,258661.1046
2018-09-28,000530.SZ,0.012499999999999999,100.98494748256614,机械基件,210361.4068
2018-09-28,000619.SZ,0.012499999999999999,99.31002560002769,其他建材,221760.0
2018-09-28,000809.SZ,0.012499999999999999,99.00250967001942,电气设备,211971.3623
2018-09-28,002620.SZ,0.012499999999999999,98.26765565935067,装修装饰,195510.7042
2018-09-28,002187.SZ,0.012499999999999999,96.97220641606005,百货,276677.4349
2018-09-28,600356.SH,0.012499999999999999,96.9215911496776,造纸,181927.4092
2018-09-28,002328.SZ,0.012499999999999999,94.88017567899003,汽车配件,171329.3917
2018-09-28,000899.SZ,0.012499999999999999,94.5522973148742,火力发电,273543.1045
2018-09-28,002454.SZ,0.012499999999999999,94.22841493796523,汽车配件,294185.5896
2018-09-28,603968.SH,0.012499999999999999,94.14051213873762,化工原料,286272.0
2018-09-28,000698.SZ,0.012499999999999999,93.62270054893239,石油加工,181588.1794
2018-09-28,000609.SZ,0.012499999999999999,93.39446676926373,区域地产,151841.3894
2018-09-28,002026.SZ,0.012499999999999999,89.31627067908545,机械基件,198062.11
2018-09-28,000716.SZ,0.012499999999999999,88.72483997767159,食品,189925.3958
2018-09-28,002756.SZ,0.012499999999999999,88.17716526281725,小金属,249492.2741
2018-09-28,000404.SZ,0.012499999999999999,87.35785462848398,家用电器,291731.1387
2018-09-28,000599.SZ,0.012499999999999999,86.75595991085466,汽车配件,279441.0181
2018-09-28,002513.SZ,0.012499999999999999,86.45187971541944,新型电力,157481.8141
2018-09-28,002441.SZ,0.012499999999999999,86.02327396070037,电气设备,272569.8885
2018-09-28,603518.SH,0.012499999999999999,85.93919044481879,服饰,230914.1817
2018-09-28,002743.SZ,0.012499999999999999,85.33913120033522,钢加工,203823.9803
2018-09-28,002749.SZ,0.012499999999999999,84.70594326782681,农药化肥,298577.976
2018-09-28,600969.SH,0.012499999999999999,84.41420273972805,水力发电,230541.4515
2018-09-28,002009.SZ,0.012499999999999999,83.41247467959056,工程机械,240749.3892
2018-09-28,002169.SZ,0.012499999999999999,83.154539837762,电气设备,273116.4185
2018-09-28,603030.SH,0.012499999999999999,82.99636915555266,装修装饰,296892.6759
2018-09-28,002483.SZ,0.012499999999999999,82.36464115327678,专用机械,271848.2091
2018-09-28,600218.SH,0.012499999999999999,82.09040240222268,汽车配件,196546.415
2018-09-28,002363.SZ,0.012499999999999999,81.0193583721294,汽车配件,210500.2345
2018-09-28,002392.SZ,0.012499999999999999,80.78750566243846,其他建材,257064.6225
2018-09-28,603385.SH,0.012499999999999999,80.0191467610279,家居用品,244211.1344
2018-09-28,002798.SZ,0.012499999999999999,79.65175107252723,家居用品,156277.1751
2018-09-28,002448.SZ,0.012499999999999999,79.15628469654548,汽车配件,274332.66
2018-09-28,002173.SZ,0.012499999999999999,78.8835001670958,医疗保健,207143.4313
2018-09-28,002566.SZ,0.012499999999999999,76.67045305818677,中成药,146195.333
2018-09-28,000701.SZ,0.012499999999999999,76.26872661455022,商贸代理,258857.6311
2018-09-28,002753.SZ,0.012499999999999999,76.03178410601508,化工原料,227927.8737
2018-09-28,002196.SZ,0.012499999999999999,75.44529710308487,纺织机械,190696.9585
2018-09-28,000923.SZ,0.012499999999999999,75.2759159513574,普钢,265914.0
2018-09-28,002654.SZ,0.012499999999999999,75.1021804353779,互联网,261693.2036
2018-09-28,000571.SZ,0.012499999999999999,75.05193133942495,煤炭开采,262908.1031
2018-09-28,601599.SH,0.012499999999999999,74.88420511470423,纺织,292431.0254
2018-09-28,300247.SZ,0.012499999999999999,74.78575748322098,医疗保健,221589.8354
2018-09-28,300031.SZ,0.012499999999999999,74.75188822226816,互联网,294439.1164
2018-09-28,000957.SZ,0.012499999999999999,73.86268067417039,汽车整车,263780.2623
2018-09-28,002255.SZ,0.012499999999999999,73.85037991903758,专用机械,242519.5394
2018-09-28,600052.SH,0.012499999999999999,73.5518969266025,供气供热,281587.8767
2018-09-28,002403.SZ,0.012499999999999999,72.9321794674076,家用电器,245852.4846
2018-09-28,603017.SH,0.012499999999999999,72.8290110938365,建筑工程,256682.0412
2018-09-28,002034.SZ,0.012499999999999999,72.63160996263181,环境保护,200509.9581
2018-09-28,300497.SZ,0.012499999999999999,71.81139672539852,化学制药,207396.3862
2018-09-28,002765.SZ,0.012499999999999999,71.61059942782828,元器件,161092.85
2018-09-28,300272.SZ,0.012499999999999999,71.55288744861522,家用电器,187891.3661
2018-09-28,002406.SZ,0.012499999999999999,71.35970902060326,汽车配件,243185.5401
2018-09-28,002286.SZ,0.012499999999999999,71.16095121459426,食品,208683.8733
2018-09-28,600865.SH,0.012499999999999999,71.05359623191453,百货,232516.5153
2018-09-28,002674.SZ,0.012499999999999999,70.76139311874698,纺织,172383.3448
2018-09-28,300150.SZ,0.012499999999999999,70.68508351207036,软件服务,212209.0689
2018-09-28,000833.SZ,0.012499999999999999,70.52123720054712,综合类,189043.2235
2018-09-28,000570.SZ,0.012499999999999999,70.36855643958923,农用机械,170720.3453
2018-09-28,300050.SZ,0.012499999999999999,70.32885753614303,通信设备,191602.4722
2018-09-28,000632.SZ,0.012499999999999999,69.68182489585544,综合类,193176.4227
2018-09-28,002535.SZ,0.012499999999999999,69.44638636027358,工程机械,221428.4348
2018-09-28,000419.SZ,0.012499999999999999,67.9923782814397,百货,259692.6119
2018-09-28,002772.SZ,0.012499999999999999,67.44456046032646,种植业,180654.2587
2018-09-28,002533.SZ,0.012499999999999999,67.42129509677372,电气设备,250640.9464
2018-09-28,300423.SZ,0.012499999999999999,67.35950211806913,电气设备,216578.6808
2018-09-28,002144.SZ,0.012499999999999999,66.88807227576885,纺织,151085.4418
2018-11-30,002193.SZ,0.012499999999999999,146.69956337791126,纺织,226729.3912
2018-11-30,600738.SH,0.012499999999999999,137.6272105111309,百货,231692.0942
2018-11-30,002521.SZ,0.012499999999999999,126.27061024689652,造纸,243267.5091
2018-11-30,000619.SZ,0.012499999999999999,124.46824569683012,其他建材,202320.0
2018-11-30,002541.SZ,0.012499999999999999,117.61014978766595,钢加工,269148.3954
2018-11-30,000553.SZ,0.012499999999999999,115.376273782686,农药化肥,244459.7025
2018-11-30,002133.SZ,0.012499999999999999,114.40971801678712,全国地产,236204.0576
2018-11-30,600356.SH,0.012499999999999999,113.81856244070832,造纸,175355.3189
2018-11-30,000419.SZ,0.012499999999999999,113.79229854605859,百货,241220.7525
2018-11-30,002574.SZ,0.012499999999999999,108.80598441325486,服饰,267168.0
2018-11-30,600858.SH,0.012499999999999999,108.45749709602148,百货,257221.3704
2018-11-30,002775.SZ,0.012499999999999999,108.2409991055123,建筑工程,270931.9675
2018-11-30,000599.SZ,0.012499999999999999,103.75543133064842,汽车配件,265771.2666
2018-11-30,300195.SZ,0.012499999999999999,101.02475016156178,轻工机械,246627.6023
2018-11-30,600051.SH,0.012499999999999999,98.93818912146247,综合类,180621.28
2018-11-30,300230.SZ,0.012499999999999999,98.0976816638316,塑料,276497.1761
2018-11-30,300194.SZ,0.012499999999999999,97.86498645383861,化学制药,202735.4644
2018-11-30,002391.SZ,0.012499999999999999,96.07607527731406,农药化肥,261248.3498
2018-11-30,002535.SZ,0.012499999999999999,94.04355657534224,工程机械,200761.7808
2018-11-30,002187.SZ,0.012499999999999999,93.46734506099634,百货,290716.7602
2018-11-30,600382.SH,0.012499999999999999,93.08840907968057,普钢,292193.343
2018-11-30,002173.SZ,0.012499999999999999,92.17681648987408,医疗保健,168836.0844
2018-11-30,002756.SZ,0.012499999999999999,91.48601217518333,小金属,232662.18
2018-11-30,002872.SZ,0.012499999999999999,89.19071853284534,医药商业,199555.5127
2018-11-30,002109.SZ,0.012499999999999999,87.92473679449114,化工原料,202735.6974
2018-11-30,000899.SZ,0.012499999999999999,86.96575389256968,火力发电,284536.5626
2018-11-30,002374.SZ,0.012499999999999999,86.40196169942118,广告包装,236692.5287
2018-11-30,600470.SH,0.012499999999999999,86.2805354782009,农药化肥,197686.4
2018-11-30,002448.SZ,0.012499999999999999,85.66385921657393,汽车配件,258552.9198
2018-11-30,300506.SZ,0.012499999999999999,85.29115537589236,建筑工程,200688.1505
2018-11-30,600793.SH,0.012499999999999999,84.61580997867026,造纸,166268.7
2018-11-30,600854.SH,0.012499999999999999,84.24539456018171,家用电器,199472.0786
2018-11-30,002516.SZ,0.012499999999999999,83.98059139428075,汽车配件,276217.9213
2018-11-30,000716.SZ,0.012499999999999999,83.5644900006053,食品,177728.352
2018-11-30,600969.SH,0.012499999999999999,83.30715348414894,水力发电,234982.0573
2018-11-30,002682.SZ,0.012499999999999999,83.1744222860206,仓储物流,203527.2695
2018-11-30,002753.SZ,0.012499999999999999,82.1384377771863,化工原料,193583.6016
2018-11-30,600865.SH,0.012499999999999999,82.00982321588903,百货,225367.9493
2018-11-30,603385.SH,0.012499999999999999,81.8224330714647,家居用品,231815.9688
2018-11-30,002406.SZ,0.012499999999999999,81.38094538458861,汽车配件,229051.6797
2018-11-30,002833.SZ,0.012499999999999999,79.18112747529402,专用机械,214494.2157
2018-11-30,603916.SH,0.012499999999999999,79.16157682471086,化工原料,147260.9
2018-11-30,600792.SH,0.012499999999999999,78.96148169096651,焦炭加工,292027.462
2018-11-30,300423.SZ,0.012499999999999999,78.82763239006303,电气设备,210565.6433
2018-11-30,002818.SZ,0.012499999999999999,78.69270663664305,其他商业,193874.8769
2018-11-30,002160.SZ,0.012499999999999999,78.19074414181509,铝,239009.645
2018-11-30,300057.SZ,0.012499999999999999,78.12498862356453,铝,187813.479
2018-11-30,002392.SZ,0.012499999999999999,77.76567152312201,其他建材,247625.2622
2018-11-30,000701.SZ,0.012499999999999999,76.43396491564762,商贸代理,242608.174
2018-11-30,002772.SZ,0.012499999999999999,75.68266524497774,种植业,180660.8198
2018-11-30,000404.SZ,0.012499999999999999,74.2371459745629,家用电器,282029.8657
2018-11-30,002380.SZ,0.012499999999999999,74.19781955957042,软件服务,156828.8701
2018-11-30,000978.SZ,0.012499999999999999,73.38048887358302,旅游景点,198029.3838
2018-11-30,002255.SZ,0.012499999999999999,72.35975207511473,专用机械,236956.0998
2018-11-30,002144.SZ,0.012499999999999999,72.18315777808435,纺织,145463.6579
2018-11-30,000833.SZ,0.012499999999999999,72.18212708041293,综合类,184128.0997
2018-11-30,002734.SZ,0.012499999999999999,72.16464508192075,农药化肥,211299.678
2018-11-30,002377.SZ,0.012499999999999999,71.94308776128557,其他建材,221552.1185
2018-11-30,000421.SZ,0.012499999999999999,71.57532677007487,供气供热,262272.2958
2018-11-30,002454.SZ,0.012499999999999999,71.32690975328966,汽车配件,270132.6798
2018-11-30,002539.SZ,0.012499999999999999,71.26578119890372,农药化肥,263414.1034
2018-11-30,002612.SZ,0.012499999999999999,70.89475061041087,服饰,183624.9162
2018-11-30,300342.SZ,0.012499999999999999,70.73136195669831,家用电器,285064.1645
2018-11-30,000809.SZ,0.012499999999999999,70.32093864513746,电气设备,206197.8233
2018-11-30,002620.SZ,0.012499999999999999,69.70748168734515,装修装饰,191260.4715
2018-11-30,002743.SZ,0.012499999999999999,69.09747887097386,钢加工,194529.0757
2018-11-30,000544.SZ,0.012499999999999999,68.2496138974485,环境保护,268128.246
2018-11-30,300432.SZ,0.012499999999999999,67.09462631634968,汽车配件,268810.3509
2018-11-30,002638.SZ,0.012499999999999999,66.95049718780595,家用电器,280099.7863
2018-11-30,000026.SZ,0.012499999999999999,66.48872613973128,服饰,265040.2614
2018-11-30,002009.SZ,0.012499999999999999,66.4235854539331,工程机械,207093.3303
2018-11-30,002040.SZ,0.012499999999999999,66.2284048270706,港口,249693.4792
2018-11-30,002398.SZ,0.012499999999999999,66.0615179487584,其他建材,249054.2438
2018-11-30,300741.SZ,0.012499999999999999,66.02177968981893,食品,187787.91
2018-11-30,300105.SZ,0.012499999999999999,66.01464636941118,环境保护,202720.32
2018-11-30,002014.SZ,0.012499999999999999,65.82332400665085,塑料,280042.3555
2018-11-30,002363.SZ,0.012499999999999999,65.66626914585787,汽车配件,218273.0771
2018-11-30,002159.SZ,0.012499999999999999,65.61983025527061,旅游服务,266430.3251
2018-11-30,002478.SZ,0.012499999999999999,65.15691615839172,钢加工,292055.9995
2018-11-30,600960.SH,0.012499999999999999,64.69288217547418,汽车配件,278172.5819
2018-12-28,000698.SZ,0.012499999999999999,140.7979549239841,石油加工,285988.517
2018-12-28,002133.SZ,0.012499999999999999,136.79939395138683,全国地产,219060.2147
2018-12-28,000419.SZ,0.012499999999999999,135.033303478299,百货,221662.3131
2018-12-28,300432.SZ,0.012499999999999999,129.4930606835417,汽车配件,221192.5173
2018-12-28,000619.SZ,0.012499999999999999,128.06997821674665,其他建材,186840.0
2018-12-28,600356.SH,0.012499999999999999,126.46031139047915,造纸,164003.5265
2018-12-28,600854.SH,0.012499999999999999,124.07735086614113,家用电器,180771.5712
2018-12-28,600665.SH,0.012499999999999999,123.15195170412616,全国地产,297258.1472
2018-12-28,000553.SZ,0.012499999999999999,122.82007747463462,农药化肥,222968.7396
2018-12-28,600382.SH,0.012499999999999999,122.64220526516141,普钢,263828.3752
2018-12-28,600051.SH,0.012499999999999999,122.05773705755145,综合类,167564.32
2018-12-28,002247.SZ,0.012499999999999999,120.48915013667897,其他建材,253552.2221
2018-12-28,600969.SH,0.012499999999999999,119.41925355235175,水力发电,219439.937
2018-12-28,002541.SZ,0.012499999999999999,116.81988949481807,钢加工,260609.8945
2018-12-28,300343.SZ,0.012499999999999999,115.97139553132041,化工原料,267323.4865
2018-12-28,002255.SZ,0.012499999999999999,113.35405521739294,专用机械,210090.3288
2018-12-28,002193.SZ,0.012499999999999999,112.4615945031673,纺织,201844.458
2018-12-28,600960.SH,0.012499999999999999,111.91631639338632,汽车配件,239405.2538
2018-12-28,002173.SZ,0.012499999999999999,111.453457958909,医疗保健,147148.8563
2018-12-28,002521.SZ,0.012499999999999999,108.2787214626017,造纸,236888.1163
2018-12-28,002187.SZ,0.012499999999999999,106.2095681096534,百货,279074.3929
2018-12-28,002682.SZ,0.012499999999999999,105.99310292966476,仓储物流,185810.4584
2018-12-28,000716.SZ,0.012499999999999999,104.65049609077059,食品,164975.9386
2018-12-28,002772.SZ,0.012499999999999999,104.05058212268816,种植业,164398.8051
2018-12-28,002454.SZ,0.012499999999999999,103.5905365819298,汽车配件,255875.0078
2018-12-28,600802.SH,0.012499999999999999,102.69685946058938,水泥,281059.0182
2018-12-28,600738.SH,0.012499999999999999,102.55234531914626,百货,240117.2612
2018-12-28,603385.SH,0.012499999999999999,101.89384761489566,家居用品,211245.2685
2018-12-28,000599.SZ,0.012499999999999999,100.69852372337817,汽车配件,249582.1539
2018-12-28,002363.SZ,0.012499999999999999,100.17020687052565,汽车配件,197900.9232
2018-12-28,600865.SH,0.012499999999999999,100.16351701167738,百货,208813.3754
2018-12-28,002872.SZ,0.012499999999999999,99.88243649006017,医药商业,184072.7574
2018-12-28,300423.SZ,0.012499999999999999,99.72320823728616,电气设备,192745.1864
2018-12-28,002441.SZ,0.012499999999999999,98.45297812872285,电气设备,261589.0844
2018-12-28,002574.SZ,0.012499999999999999,98.4242011267153,服饰,260304.0
2018-12-28,000809.SZ,0.012499999999999999,97.66646982868275,电气设备,193825.9539
2018-12-28,000701.SZ,0.012499999999999999,97.16584080090907,商贸代理,229003.9773
2018-12-28,002196.SZ,0.012499999999999999,96.77365554170754,纺织机械,158237.9017
2018-12-28,600697.SH,0.012499999999999999,96.36730186729345,百货,285331.9116
2018-12-28,002535.SZ,0.012499999999999999,95.2733579978521,工程机械,190133.216
2018-12-28,300194.SZ,0.012499999999999999,94.82830357311487,化学制药,191970.7495
2018-12-28,002536.SZ,0.012499999999999999,94.7892609625881,汽车配件,291183.818
2018-12-28,600439.SH,0.012499999999999999,94.59362483955115,服饰,299976.1416
2018-12-28,000582.SZ,0.012499999999999999,94.12092068733409,港口,185275.3366
2018-12-28,002088.SZ,0.012499999999999999,94.05397286972837,矿物制品,176317.3389
2018-12-28,000404.SZ,0.012499999999999999,93.77545830654239,家用电器,267477.9562
2018-12-28,002321.SZ,0.012499999999999999,93.44121054643844,农业综合,218040.7995
2018-12-28,002638.SZ,0.012499999999999999,93.3202683073863,家用电器,251698.0597
2018-12-28,002533.SZ,0.012499999999999999,91.82462150946377,电气设备,228373.259
2018-12-28,000055.SZ,0.012499999999999999,91.23896169800587,其他建材,271319.2916
2018-12-28,600218.SH,0.012499999999999999,90.23016910467665,汽车配件,165939.75
2018-12-28,600858.SH,0.012499999999999999,90.17052682315429,百货,255668.7263
2018-12-28,002159.SZ,0.012499999999999999,89.6040799448724,旅游服务,243569.6887
2018-12-28,002620.SZ,0.012499999999999999,89.25751472142015,装修装饰,176991.8332
2018-12-28,300256.SZ,0.012499999999999999,89.05273298818852,元器件,230256.3637
2018-12-28,600793.SH,0.012499999999999999,88.85900608093972,造纸,155738.7
2018-12-28,300195.SZ,0.012499999999999999,88.57036267279727,轻工机械,240878.0018
2018-12-28,600792.SH,0.012499999999999999,88.54943356403528,焦炭加工,265299.5248
2018-12-28,002109.SZ,0.012499999999999999,88.01596864860211,化工原料,191835.9288
2018-12-28,000785.SZ,0.012499999999999999,87.89963731736991,百货,163964.1848
2018-12-28,603518.SH,0.012499999999999999,87.89450653753758,服饰,210328.8089
2018-12-28,603980.SH,0.012499999999999999,87.20852957137105,染料涂料,289110.1446
2018-12-28,600613.SH,0.012499999999999999,86.96135175853871,中成药,235346.1092
2018-12-28,002160.SZ,0.012499999999999999,86.91599878400564,铝,222152.5416
2018-12-28,603117.SH,0.012499999999999999,86.83679125914861,仓储物流,221564.9085
2018-12-28,002487.SZ,0.012499999999999999,86.22506227841497,电气设备,180360.0
2018-12-28,002833.SZ,0.012499999999999999,85.15603150805912,专用机械,195416.87
2018-12-28,600791.SH,0.012499999999999999,84.10621487730884,全国地产,164642.1853
2018-12-28,002374.SZ,0.012499999999999999,84.0449600758353,广告包装,223461.2694
2018-12-28,002641.SZ,0.012499999999999999,83.32051179906586,塑料,292071.3798
2018-12-28,002391.SZ,0.012499999999999999,83.23800121925343,农药化肥,250788.9072
2018-12-28,002392.SZ,0.012499999999999999,82.58690810001227,其他建材,235833.583
2018-12-28,000899.SZ,0.012499999999999999,82.35667179082444,火力发电,283243.2146
2018-12-28,300184.SZ,0.012499999999999999,82.21785368263403,元器件,235737.8451
2018-12-28,002588.SZ,0.012499999999999999,81.47842499928103,农药化肥,283833.0592
2018-12-28,600052.SH,0.012499999999999999,81.36603517717454,供气供热,251075.2585
2018-12-28,000700.SZ,0.012499999999999999,80.99165041002878,汽车配件,205728.2508
2018-12-28,000715.SZ,0.012499999999999999,80.61821845913025,百货,161846.6101
2018-12-28,002096.SZ,0.012499999999999999,80.46118888436081,化工原料,194326.448
2018-12-28,000756.SZ,0.012499999999999999,80.00915018371334,化学制药,221719.7672
2019-01-31,002247.SZ,0.012499999999999999,151.09900750916916,其他建材,207847.5297
2019-01-31,000537.SZ,0.012499999999999999,134.29423916946575,新型电力,282538.2865
2019-01-31,600382.SH,0.012499999999999999,127.40115550479733,普钢,252208.9908
2019-01-31,000669.SZ,0.012499999999999999,125.49762475971518,供气供热,298791.6844
2019-01-31,002936.SZ,0.012499999999999999,123.30009713492646,银行,284400.0
2019-01-31,000701.SZ,0.012499999999999999,122.20232178295775,商贸代理,205574.5275
2019-01-31,300432.SZ,0.012499999999999999,122.06781385866105,汽车配件,192391.4083
2019-01-31,002255.SZ,0.012499999999999999,121.84139943233214,专用机械,181075.2962
2019-01-31,300148.SZ,0.012499999999999999,117.2079179946659,出版业,290686.6284
2019-01-31,002086.SZ,0.012499999999999999,116.52193689904516,渔业,168844.106
2019-01-31,000698.SZ,0.012499999999999999,114.28159535746967,石油加工,286774.1997
2019-01-31,002133.SZ,0.012499999999999999,111.90088179868121,全国地产,220965.0861
2019-01-31,300343.SZ,0.012499999999999999,111.55651211192944,化工原料,208896.4969
2019-01-31,002574.SZ,0.012499999999999999,111.39362303401936,服饰,252384.0
2019-01-31,600051.SH,0.012499999999999999,110.0371145403923,综合类,168807.84
2019-01-31,002374.SZ,0.012499999999999999,108.28764422270064,广告包装,193506.2618
2019-01-31,002872.SZ,0.012499999999999999,107.06282068844197,医药商业,173320.844
2019-01-31,300194.SZ,0.012499999999999999,106.27195245607066,化学制药,174029.5579
2019-01-31,002668.SZ,0.012499999999999999,106.2485106011956,家用电器,211993.6364
2019-01-31,300121.SZ,0.012499999999999999,104.01137642537725,化工原料,297401.5718
2019-01-31,002638.SZ,0.012499999999999999,101.46312177195429,家用电器,206647.0451
2019-01-31,000544.SZ,0.012499999999999999,101.42806221633829,环境保护,253522.038
2019-01-31,002521.SZ,0.012499999999999999,101.30185416733863,造纸,233060.4807
2019-01-31,600793.SH,0.012499999999999999,99.74810222865148,造纸,147104.1
2019-01-31,000419.SZ,0.012499999999999999,97.89203977618237,百货,213512.9633
2019-01-31,002354.SZ,0.012499999999999999,96.87390199597195,互联网,293325.253
2019-01-31,600969.SH,0.012499999999999999,93.7574162538564,水力发电,224250.5933
2019-01-31,002541.SZ,0.012499999999999999,93.19100345818399,钢加工,259496.177
2019-01-31,000809.SZ,0.012499999999999999,92.96933264464106,电气设备,186402.8322
2019-01-31,600960.SH,0.012499999999999999,92.93697221337752,汽车配件,223762.2969
2019-01-31,600802.SH,0.012499999999999999,90.69034532097513,水泥,273039.6712
2019-01-31,002564.SZ,0.012499999999999999,90.5427770687328,化工机械,255790.1192
2019-01-31,002187.SZ,0.012499999999999999,89.33892631479311,百货,274622.8995
2019-01-31,002160.SZ,0.012499999999999999,87.81679286090028,铝,185428.1377
2019-01-31,000599.SZ,0.012499999999999999,87.67440358089496,汽车配件,242159.9896
2019-01-31,002682.SZ,0.012499999999999999,86.52847237517588,仓储物流,182353.5196
2019-01-31,601366.SH,0.012499999999999999,85.30158836613028,百货,285491.9338
2019-01-31,600858.SH,0.012499999999999999,83.09778737563647,百货,254633.6303
2019-01-31,600293.SH,0.012499999999999999,80.99269337015252,玻璃,186548.1579
2019-01-31,002775.SZ,0.012499999999999999,80.40425232290457,建筑工程,247089.9544
2019-01-31,002144.SZ,0.012499999999999999,79.98338644650464,纺织,140404.0524
2019-01-31,000716.SZ,0.012499999999999999,79.00413710372823,食品,171697.2431
2019-01-31,000619.SZ,0.012499999999999999,78.97331346463626,其他建材,190800.0
2019-01-31,002377.SZ,0.012499999999999999,78.04937204830381,其他建材,196773.2631
2019-01-31,000850.SZ,0.012499999999999999,75.29316101120263,纺织,298108.8665
2019-01-31,000676.SZ,0.012499999999999999,73.91159971535726,互联网,279328.0046
2019-01-31,002712.SZ,0.012499999999999999,73.8181574700659,广告包装,172246.0082
2019-01-31,000711.SZ,0.012499999999999999,73.3158917168793,环境保护,191728.4131
2019-01-31,300364.SZ,0.012499999999999999,72.66804607886755,出版业,217849.0095
2019-01-31,002109.SZ,0.012499999999999999,72.39159809908634,化工原料,190745.9519
2019-01-31,002620.SZ,0.012499999999999999,71.98860204195466,装修装饰,173045.1885
2019-01-31,000404.SZ,0.012499999999999999,71.91256967276875,家用电器,268863.8523
2019-01-31,002772.SZ,0.012499999999999999,71.49741214172892,种植业,164550.0743
2019-01-31,000635.SZ,0.012499999999999999,71.35548875569987,化工原料,237923.7676
2019-01-31,603008.SH,0.012499999999999999,71.16192232302791,家居用品,258843.6
2019-01-31,000514.SZ,0.012499999999999999,70.71124924377644,区域地产,299538.6926
2019-01-31,002535.SZ,0.012499999999999999,70.5531037807377,工程机械,184228.4577
2019-01-31,300434.SZ,0.012499999999999999,70.50227759784045,化学制药,155975.8425
2019-01-31,002363.SZ,0.012499999999999999,70.20071545103005,汽车配件,201226.9891
2019-01-31,002196.SZ,0.012499999999999999,70.17747402283337,纺织机械,188292.3139
2019-01-31,300335.SZ,0.012499999999999999,69.74094395787387,供气供热,150615.5072
2019-01-31,600697.SH,0.012499999999999999,69.67823339901014,百货,283780.3514
2019-01-31,002173.SZ,0.012499999999999999,69.63405005508761,医疗保健,142892.4844
2019-01-31,002193.SZ,0.012499999999999999,69.49650857914946,纺织,195853.6408
2019-01-31,603518.SH,0.012499999999999999,69.47707785456116,服饰,206450.4053
2019-01-31,002734.SZ,0.012499999999999999,69.36598253514438,农药化肥,193281.876
2019-01-31,300086.SZ,0.012499999999999999,68.74455986800484,化学制药,226544.8177
