rebal_date,exit_date,sell_date,sold_code,entry_price,sell_price,loss_pct
2022-11-30,2023-01-03,2022-12-23,301379.SZ,29.03,25.3,-0.1284877712710989
2022-11-30,2023-01-03,2022-12-23,301148.SZ,23.05,20.01,-0.13188720173535784
2022-11-30,2023-01-03,2022-12-23,688125.SH,50.38,43.9,-0.12862246923382303
2022-11-30,2023-01-03,2022-12-23,688679.SH,12.21,10.68,-0.1253071253071254
2022-11-30,2023-01-03,2022-12-26,605088.SH,19.31,16.77,-0.13153806317969963
2022-11-30,2023-01-03,2023-01-03,688767.SH,52.99,46.47,-0.12304208341196454
2023-01-31,2023-04-03,2023-03-03,688061.SH,93.42,82.03,-0.12192250053521725
2023-01-31,2023-04-03,2023-03-30,000608.SZ,3.21,2.81,-0.12461059190031154
2023-03-31,2023-06-01,2023-04-07,300801.SZ,21.0,18.4,-0.12380952380952392
2023-03-31,2023-06-01,2023-04-20,605399.SH,34.45,28.0,-0.1872278664731496
2023-03-31,2023-06-01,2023-04-21,003033.SZ,37.15,32.39,-0.128129205921938
2023-03-31,2023-06-01,2023-04-21,003041.SZ,19.73,17.32,-0.12214901165737457
2023-03-31,2023-06-01,2023-04-24,002406.SZ,5.82,4.96,-0.147766323024055
2023-03-31,2023-06-01,2023-04-25,603162.SH,30.83,27.0,-0.12422964644826462
2023-03-31,2023-06-01,2023-04-25,603150.SH,28.99,25.25,-0.12901000344946534
2023-03-31,2023-06-01,2023-04-26,688606.SH,105.13,92.2,-0.1229905830876058
2023-03-31,2023-06-01,2023-04-26,920491.BJ,9.47,8.36,-0.11721224920802542
2023-03-31,2023-06-01,2023-04-26,605138.SH,9.98,8.61,-0.13727454909819647
2023-03-31,2023-06-01,2023-04-26,000668.SZ,11.85,10.72,-0.09535864978902941
2023-03-31,2023-06-01,2023-04-26,301150.SZ,65.51,56.25,-0.14135246527247758
2023-03-31,2023-06-01,2023-04-26,605369.SH,69.52,56.48,-0.18757192174913695
2023-03-31,2023-06-01,2023-04-26,605566.SH,23.05,19.57,-0.15097613882863337
2023-03-31,2023-06-01,2023-04-28,001331.SZ,29.49,25.5,-0.13530010172939977
2023-03-31,2023-06-01,2023-05-05,688075.SH,79.39,68.56,-0.1364151656379896
2023-03-31,2023-06-01,2023-05-05,688767.SH,42.85,33.78,-0.21166861143523918
2023-03-31,2023-06-01,2023-05-05,301237.SZ,32.8,28.85,-0.12042682926829251
2023-03-31,2023-06-01,2023-05-08,605368.SH,13.72,8.94,-0.34839650145772605
2023-03-31,2023-06-01,2023-05-10,301004.SZ,30.93,26.69,-0.1370837374717102
2023-03-31,2023-06-01,2023-05-10,301187.SZ,17.89,15.85,-0.11403018446059254
2023-03-31,2023-06-01,2023-05-16,301356.SZ,48.05,41.72,-0.13173777315296564
2023-03-31,2023-06-01,2023-05-24,605189.SH,20.98,16.65,-0.20638703527168745
2023-03-31,2023-06-01,2023-05-26,603162.SH,27.0,18.28,-0.3229629629629629
2023-03-31,2023-06-01,2023-06-01,605006.SH,8.74,7.64,-0.1258581235697941
2023-05-31,2023-08-01,2023-06-08,688669.SH,23.72,17.56,-0.2596964586846543
2023-05-31,2023-08-01,2023-06-12,688606.SH,98.5,59.15,-0.399492385786802
2023-05-31,2023-08-01,2023-06-14,301356.SZ,43.1,22.79,-0.47122969837587014
2023-05-31,2023-08-01,2023-06-15,688293.SH,53.05,46.74,-0.1189443920829405
2023-05-31,2023-08-01,2023-06-26,301277.SZ,21.65,18.86,-0.12886836027713622
2023-05-31,2023-08-01,2023-06-27,688767.SH,31.42,27.49,-0.1250795671546786
2023-05-31,2023-08-01,2023-06-27,688057.SH,15.4,13.54,-0.12077922077922087
2023-05-31,2023-08-01,2023-06-27,301367.SZ,174.39,152.89,-0.12328688571592405
2023-05-31,2023-08-01,2023-06-28,301322.SZ,64.3,56.38,-0.12317262830482112
2023-05-31,2023-08-01,2023-06-30,688075.SH,67.0,44.2,-0.34029850746268653
2023-05-31,2023-08-01,2023-07-04,300839.SZ,14.0,12.16,-0.13142857142857145
2023-05-31,2023-08-01,2023-07-06,688370.SH,37.37,26.85,-0.28150923200428146
2023-05-31,2023-08-01,2023-07-10,301201.SZ,42.47,25.42,-0.4014598540145985
2023-05-31,2023-08-01,2023-07-11,605287.SH,24.23,17.07,-0.29550144449030125
2023-05-31,2023-08-01,2023-07-19,920735.BJ,25.2,22.16,-0.12063492063492065
2023-07-31,2023-10-09,2023-08-08,003020.SZ,31.15,27.4,-0.1203852327447833
2023-07-31,2023-10-09,2023-08-10,920809.BJ,8.31,7.26,-0.12635379061371854
2023-07-31,2023-10-09,2023-08-17,688179.SH,21.55,18.94,-0.12111368909512754
2023-07-31,2023-10-09,2023-08-21,301235.SZ,28.3,23.7,-0.16254416961130747
2023-07-31,2023-10-09,2023-08-22,920725.BJ,14.95,13.0,-0.13043478260869557
2023-07-31,2023-10-09,2023-08-23,605566.SH,24.04,20.82,-0.13394342762063227
2023-07-31,2023-10-09,2023-08-24,688330.SH,34.35,30.29,-0.11819505094614269
2023-07-31,2023-10-09,2023-08-24,688338.SH,35.48,30.98,-0.12683201803833133
2023-07-31,2023-10-09,2023-08-24,688687.SH,21.78,18.9,-0.1322314049586778
2023-07-31,2023-10-09,2023-08-24,688253.SH,23.0,20.11,-0.1256521739130435
2023-07-31,2023-10-09,2023-08-24,300839.SZ,12.0,10.54,-0.1216666666666667
2023-07-31,2023-10-09,2023-08-24,688722.SH,16.97,14.47,-0.14731879787860924
2023-07-31,2023-10-09,2023-08-24,688767.SH,28.98,25.48,-0.12077294685990336
2023-07-31,2023-10-09,2023-08-24,001269.SZ,57.69,49.83,-0.1362454498179927
2023-07-31,2023-10-09,2023-08-24,603681.SH,14.72,12.8,-0.13043478260869568
2023-07-31,2023-10-09,2023-08-25,920809.BJ,6.63,4.82,-0.27300150829562586
2023-07-31,2023-10-09,2023-08-28,301201.SZ,26.09,24.28,-0.06937523955538516
2023-07-31,2023-10-09,2023-08-28,300972.SZ,37.71,34.01,-0.09811721028904807
2023-07-31,2023-10-09,2023-08-28,301188.SZ,14.43,13.09,-0.0928620928620929
2023-07-31,2023-10-09,2023-08-28,300976.SZ,48.66,43.96,-0.09658857377722962
2023-07-31,2023-10-09,2023-08-28,301189.SZ,30.54,28.38,-0.07072691552062871
2023-07-31,2023-10-09,2023-08-28,688275.SH,90.11,83.0,-0.07890356231272888
2023-07-31,2023-10-09,2023-08-28,603511.SH,17.43,16.25,-0.06769936890418815
2023-07-31,2023-10-09,2023-08-28,920593.BJ,85.5,74.51,-0.1285380116959064
2023-07-31,2023-10-09,2023-08-29,605259.SH,25.92,22.44,-0.1342592592592593
2023-07-31,2023-10-09,2023-08-29,688633.SH,31.31,27.36,-0.12615777706802933
2023-07-31,2023-10-09,2023-08-29,301310.SZ,61.8,52.55,-0.14967637540453071
2023-07-31,2023-10-09,2023-08-29,300951.SZ,49.62,42.95,-0.134421604191858
2023-07-31,2023-10-09,2023-09-01,000803.SZ,6.81,5.86,-0.13950073421439046
2023-07-31,2023-10-09,2023-09-04,605158.SH,7.78,6.85,-0.11953727506426748
2023-07-31,2023-10-09,2023-09-04,688275.SH,83.0,72.79,-0.123012048192771
2023-07-31,2023-10-09,2023-09-18,301325.SZ,95.5,82.79,-0.13308900523560208
2023-07-31,2023-10-09,2023-09-22,920593.BJ,67.5,37.4,-0.44592592592592595
2023-09-28,2023-12-01,2023-10-18,920394.BJ,13.8,12.2,-0.11594202898550732
2023-09-28,2023-12-01,2023-10-19,688679.SH,14.71,12.59,-0.14411964649898035
2023-09-28,2023-12-01,2023-10-23,688719.SH,66.5,57.5,-0.13533834586466165
2023-09-28,2023-12-01,2023-10-23,688612.SH,46.0,39.55,-0.14021739130434785
2023-09-28,2023-12-01,2023-10-24,301325.SZ,81.86,71.65,-0.12472514048375272
2023-09-28,2023-12-01,2023-10-24,301468.SZ,35.84,29.86,-0.16685267857142871
2023-09-28,2023-12-01,2023-10-24,301148.SZ,25.3,21.85,-0.13636363636363635
2023-09-28,2023-12-01,2023-10-24,605196.SH,8.08,7.05,-0.12747524752475248
2023-09-28,2023-12-01,2023-10-24,688479.SH,27.55,23.96,-0.13030852994555353
2023-09-28,2023-12-01,2023-10-24,301305.SZ,20.67,17.75,-0.1412675374939527
2023-09-28,2023-12-01,2023-10-24,603173.SH,27.21,23.19,-0.14773980154355015
2023-09-28,2023-12-01,2023-10-26,920640.BJ,15.35,13.33,-0.13159609120521165
2023-09-28,2023-12-01,2023-11-02,688551.SH,52.0,45.66,-0.12192307692307702
2023-11-30,2024-01-02,2023-12-13,688503.SH,59.0,51.75,-0.1228813559322034
2023-11-30,2024-01-02,2023-12-19,603235.SH,26.48,23.3,-0.12009063444108758
2023-11-30,2024-01-02,2023-12-26,301322.SZ,44.35,38.81,-0.12491544532130772
2023-11-30,2024-01-02,2023-12-27,301265.SZ,11.26,9.94,-0.11722912966252219
2023-11-30,2024-01-02,2023-12-27,688317.SH,22.99,20.15,-0.12353197042192254
2023-12-29,2024-02-01,2024-01-16,001311.SZ,49.52,43.29,-0.12580775444264947
2023-12-29,2024-02-01,2024-01-18,301102.SZ,19.2,16.73,-0.12864583333333324
2023-12-29,2024-02-01,2024-01-19,301189.SZ,28.92,25.12,-0.13139695712309818
2023-12-29,2024-02-01,2024-01-19,000880.SZ,10.62,9.35,-0.11958568738229747
2023-12-29,2024-02-01,2024-01-22,301150.SZ,33.19,28.72,-0.13467912021693274
2023-12-29,2024-02-01,2024-01-22,688479.SH,23.39,20.3,-0.13210773834972211
2023-12-29,2024-02-01,2024-01-22,300981.SZ,16.0,13.86,-0.13375000000000004
2023-12-29,2024-02-01,2024-01-22,688175.SH,27.71,24.03,-0.13280404186214356
2023-12-29,2024-02-01,2024-01-22,688227.SH,19.09,16.61,-0.12991094814038762
2023-12-29,2024-02-01,2024-01-22,688697.SH,18.81,16.3,-0.13343965975544914
2023-12-29,2024-02-01,2024-01-22,301160.SZ,42.81,36.77,-0.14108853071712213
2023-12-29,2024-02-01,2024-01-22,300447.SZ,14.49,12.51,-0.1366459627329193
2023-12-29,2024-02-01,2024-01-22,301323.SZ,37.31,32.82,-0.12034307156258384
2023-12-29,2024-02-01,2024-01-23,688317.SH,21.2,18.17,-0.14292452830188673
2023-12-29,2024-02-01,2024-01-23,600843.SH,5.7,4.86,-0.1473684210526316
2023-12-29,2024-02-01,2024-01-23,688330.SH,28.53,23.77,-0.1668419207851385
2023-12-29,2024-02-01,2024-01-23,688075.SH,40.3,34.6,-0.14143920595533488
2023-12-29,2024-02-01,2024-01-23,301322.SZ,41.34,34.3,-0.1702951136913402
2023-12-29,2024-02-01,2024-01-23,300834.SZ,21.4,18.3,-0.1448598130841121
2023-12-29,2024-02-01,2024-01-23,605287.SH,16.95,14.72,-0.13156342182890846
2023-12-29,2024-02-01,2024-01-23,301148.SZ,22.25,18.97,-0.14741573033707867
2023-12-29,2024-02-01,2024-01-23,301305.SZ,18.08,15.28,-0.15486725663716805
2023-12-29,2024-02-01,2024-01-23,603095.SH,16.18,13.68,-0.15451174289245984
2023-12-29,2024-02-01,2024-01-23,603173.SH,22.53,19.18,-0.14869063470927657
2023-12-29,2024-02-01,2024-01-23,603235.SH,23.92,21.0,-0.12207357859531776
2023-12-29,2024-02-01,2024-01-23,002899.SZ,16.54,14.57,-0.11910519951632403
2023-12-29,2024-02-01,2024-01-23,688257.SH,25.04,21.57,-0.1385782747603833
2023-12-29,2024-02-01,2024-01-23,688267.SH,19.34,15.89,-0.1783867631851086
2023-12-29,2024-02-01,2024-01-23,301127.SZ,11.04,9.58,-0.13224637681159412
2023-12-29,2024-02-01,2024-01-23,688151.SH,18.56,16.16,-0.1293103448275862
2023-12-29,2024-02-01,2024-01-23,601065.SH,11.52,9.74,-0.15451388888888884
2023-12-29,2024-02-01,2024-01-23,301365.SZ,15.11,13.0,-0.1396426207809397
2023-12-29,2024-02-01,2024-01-23,301468.SZ,30.53,25.84,-0.15361939076318376
2023-12-29,2024-02-01,2024-01-23,301362.SZ,39.42,34.1,-0.13495687468290207
2023-12-29,2024-02-01,2024-01-23,688669.SH,18.79,15.78,-0.16019159127195315
2023-12-29,2024-02-01,2024-01-23,603681.SH,15.16,12.96,-0.14511873350923477
2023-12-29,2024-02-01,2024-01-23,002871.SZ,11.23,9.89,-0.11932324131789851
2023-12-29,2024-02-01,2024-01-23,688119.SH,4.91,4.28,-0.1283095723014256
2023-12-29,2024-02-01,2024-01-23,301196.SZ,34.38,29.22,-0.15008726003490414
2023-12-29,2024-02-01,2024-01-23,301110.SZ,40.32,35.23,-0.12624007936507942
2023-12-29,2024-02-01,2024-01-23,300501.SZ,14.5,12.58,-0.13241379310344825
2023-12-29,2024-02-01,2024-01-23,605337.SH,14.1,12.03,-0.14680851063829792
2023-12-29,2024-02-01,2024-01-23,300453.SZ,7.68,6.63,-0.13671875
2023-12-29,2024-02-01,2024-01-23,300246.SZ,10.31,8.73,-0.15324927255092147
2023-12-29,2024-02-01,2024-01-23,688379.SH,19.49,16.74,-0.1410979989738328
2023-12-29,2024-02-01,2024-01-24,002394.SZ,8.32,7.3,-0.12259615384615385
2023-12-29,2024-02-01,2024-01-24,003041.SZ,16.65,14.48,-0.13033033033033026
2023-12-29,2024-02-01,2024-01-24,002296.SZ,8.25,6.9,-0.16363636363636358
2023-12-29,2024-02-01,2024-01-24,300877.SZ,17.39,14.99,-0.1380103507763082
2023-12-29,2024-02-01,2024-01-24,000833.SZ,6.18,5.44,-0.1197411003236245
2023-12-29,2024-02-01,2024-01-24,603216.SH,13.1,11.52,-0.12061068702290079
2023-12-29,2024-02-01,2024-01-24,300756.SZ,16.22,14.16,-0.12700369913686804
2023-12-29,2024-02-01,2024-01-24,605580.SH,11.65,10.13,-0.1304721030042918
2023-12-29,2024-02-01,2024-01-31,300196.SZ,10.9,9.57,-0.12201834862385319
2023-12-29,2024-02-01,2024-01-31,603511.SH,15.48,13.35,-0.13759689922480622
2023-12-29,2024-02-01,2024-01-31,688370.SH,24.67,19.11,-0.22537494933117153
2023-12-29,2024-02-01,2024-01-31,603281.SH,26.3,22.71,-0.1365019011406844
2023-12-29,2024-02-01,2024-01-31,603311.SH,10.39,9.1,-0.12415784408084707
2023-12-29,2024-02-01,2024-01-31,301206.SZ,28.74,25.33,-0.11864996520528881
2023-12-29,2024-02-01,2024-01-31,301150.SZ,28.72,25.15,-0.12430362116991645
2023-12-29,2024-02-01,2024-01-31,300981.SZ,13.86,12.02,-0.13275613275613274
2023-12-29,2024-02-01,2024-02-01,300692.SZ,6.18,5.26,-0.1488673139158576
2023-12-29,2024-02-01,2024-02-01,002734.SZ,7.98,6.58,-0.17543859649122806
2023-12-29,2024-02-01,2024-02-01,301223.SZ,18.12,15.17,-0.16280353200883002
2023-12-29,2024-02-01,2024-02-01,301265.SZ,10.32,8.78,-0.14922480620155043
2023-12-29,2024-02-01,2024-02-01,301115.SZ,17.9,15.27,-0.1469273743016759
2023-12-29,2024-02-01,2024-02-01,603579.SH,20.84,17.72,-0.14971209213051828
2023-12-29,2024-02-01,2024-02-01,603150.SH,29.05,25.4,-0.12564543889845103
2023-12-29,2024-02-01,2024-02-01,605189.SH,16.2,13.1,-0.191358024691358
2023-12-29,2024-02-01,2024-02-01,600857.SH,9.42,7.7,-0.18259023354564752
2023-12-29,2024-02-01,2024-02-01,001311.SZ,41.32,34.39,-0.16771539206195551
2023-12-29,2024-02-01,2024-02-01,301189.SZ,25.12,20.5,-0.18391719745222934
2023-12-29,2024-02-01,2024-02-01,688479.SH,20.3,16.93,-0.1660098522167488
2023-12-29,2024-02-01,2024-02-01,688175.SH,24.03,20.18,-0.16021639617145245
2023-12-29,2024-02-01,2024-02-01,688227.SH,16.61,13.7,-0.17519566526189045
2023-12-29,2024-02-01,2024-02-01,688697.SH,16.3,13.78,-0.15460122699386514
2023-12-29,2024-02-01,2024-02-01,301160.SZ,36.77,31.0,-0.15692140331792226
2023-12-29,2024-02-01,2024-02-01,300447.SZ,12.51,10.71,-0.14388489208633082
2023-12-29,2024-02-01,2024-02-01,688317.SH,18.17,15.33,-0.15630159603742444
2023-12-29,2024-02-01,2024-02-01,300246.SZ,8.73,7.61,-0.12829324169530354
2023-12-29,2024-02-01,2024-02-01,300756.SZ,14.16,12.06,-0.14830508474576265
2024-01-31,2024-04-01,2024-02-06,300981.SZ,11.39,8.91,-0.21773485513608426
2024-01-31,2024-04-01,2024-02-06,300196.SZ,9.15,7.82,-0.1453551912568306
2024-01-31,2024-04-01,2024-02-06,301150.SZ,24.2,19.59,-0.19049586776859506
2024-01-31,2024-04-01,2024-02-06,301307.SZ,20.45,17.0,-0.16870415647921755
2024-01-31,2024-04-01,2024-02-06,300873.SZ,16.19,14.1,-0.12909203211859177
2024-01-31,2024-04-01,2024-02-06,300976.SZ,34.82,28.59,-0.17892016082711082
2024-01-31,2024-04-01,2024-02-06,002441.SZ,7.45,6.47,-0.1315436241610739
2024-01-31,2024-04-01,2024-02-06,002788.SZ,7.42,6.4,-0.13746630727762799
2024-01-31,2024-04-01,2024-02-06,002765.SZ,4.6,3.6,-0.21739130434782605
2024-01-31,2024-04-01,2024-02-06,301349.SZ,29.89,23.8,-0.20374707259953162
2024-01-31,2024-04-01,2024-02-06,002772.SZ,6.78,5.76,-0.1504424778761062
2024-01-31,2024-04-01,2024-02-06,300120.SZ,5.1,3.79,-0.2568627450980392
2024-01-31,2024-04-01,2024-02-06,301322.SZ,31.2,26.6,-0.14743589743589736
2024-01-31,2024-04-01,2024-02-06,002394.SZ,6.97,5.73,-0.1779053084648493
2024-01-31,2024-04-01,2024-02-06,688317.SH,15.33,13.14,-0.1428571428571428
2024-01-31,2024-04-01,2024-02-06,300905.SZ,13.4,10.5,-0.21641791044776126
2024-01-31,2024-04-01,2024-02-06,688370.SH,19.5,16.58,-0.1497435897435898
2024-01-31,2024-04-01,2024-02-06,688175.SH,20.18,16.23,-0.1957383548067393
2024-01-31,2024-04-01,2024-02-06,688181.SH,19.29,14.89,-0.22809745982374285
2024-01-31,2024-04-01,2024-02-06,603020.SH,6.92,5.71,-0.17485549132947975
2024-01-31,2024-04-01,2024-02-06,688015.SH,13.91,11.2,-0.19482386772106408
2024-01-31,2024-04-01,2024-02-06,002303.SZ,2.95,2.39,-0.18983050847457628
2024-01-31,2024-04-01,2024-02-06,688391.SH,33.58,27.62,-0.17748659916617027
2024-01-31,2024-04-01,2024-02-06,002255.SZ,4.5,3.66,-0.18666666666666665
2024-01-31,2024-04-01,2024-02-06,688273.SH,22.09,19.13,-0.13399728383884113
2024-01-31,2024-04-01,2024-02-06,301223.SZ,15.17,12.71,-0.16216216216216206
2024-01-31,2024-04-01,2024-02-06,605058.SH,16.2,12.76,-0.2123456790123457
2024-01-31,2024-04-01,2024-02-06,688633.SH,22.29,18.88,-0.15298340062808435
2024-01-31,2024-04-01,2024-02-06,002669.SZ,8.88,7.2,-0.18918918918918926
2024-01-31,2024-04-01,2024-02-06,603948.SH,17.93,15.0,-0.16341327384272164
2024-01-31,2024-04-01,2024-02-06,002448.SZ,5.56,4.66,-0.16187050359712218
2024-01-31,2024-04-01,2024-02-06,300801.SZ,12.7,10.93,-0.1393700787401575
2024-01-31,2024-04-01,2024-02-06,002899.SZ,12.89,9.71,-0.24670287044220318
2024-01-31,2024-04-01,2024-02-06,603165.SH,10.21,8.45,-0.1723800195886387
2024-01-31,2024-04-01,2024-02-06,603898.SH,8.91,7.22,-0.18967452300785637
2024-01-31,2024-04-01,2024-02-06,688479.SH,16.93,14.04,-0.17070289427052576
2024-01-31,2024-04-01,2024-02-06,301196.SZ,27.63,23.77,-0.13970322113644584
2024-01-31,2024-04-01,2024-02-06,688350.SH,12.8,9.95,-0.2226562500000001
2024-01-31,2024-04-01,2024-02-06,300890.SZ,23.95,18.8,-0.21503131524008345
2024-01-31,2024-04-01,2024-02-06,301292.SZ,14.5,11.76,-0.18896551724137933
2024-01-31,2024-04-01,2024-02-06,000880.SZ,8.15,6.63,-0.1865030674846626
2024-01-31,2024-04-01,2024-02-06,300632.SZ,9.04,7.04,-0.22123893805309724
2024-01-31,2024-04-01,2024-02-06,002674.SZ,9.9,8.7,-0.12121212121212133
2024-01-31,2024-04-01,2024-02-06,300532.SZ,12.06,10.35,-0.14179104477611948
2024-01-31,2024-04-01,2024-02-06,301310.SZ,34.66,28.38,-0.18118869013271777
2024-01-31,2024-04-01,2024-02-06,601956.SH,4.74,3.79,-0.20042194092827004
2024-01-31,2024-04-01,2024-02-06,688325.SH,25.46,19.18,-0.24666142969363714
2024-01-31,2024-04-01,2024-02-06,301189.SZ,20.5,15.85,-0.2268292682926829
2024-01-31,2024-04-01,2024-02-06,001311.SZ,34.39,29.96,-0.12881651642919456
2024-01-31,2024-04-01,2024-02-06,605288.SH,35.19,28.44,-0.19181585677749347
2024-01-31,2024-04-01,2024-02-06,688299.SH,9.8,7.81,-0.20306122448979602
2024-01-31,2024-04-01,2024-02-06,688028.SH,16.72,13.34,-0.20215311004784686
2024-01-31,2024-04-01,2024-02-06,300193.SZ,6.23,5.44,-0.1268057784911717
2024-01-31,2024-04-01,2024-02-06,688282.SH,22.61,17.67,-0.21848739495798308
2024-01-31,2024-04-01,2024-02-06,605287.SH,13.58,10.66,-0.21502209131075112
2024-01-31,2024-04-01,2024-02-06,603538.SH,13.05,10.99,-0.15785440613026824
2024-01-31,2024-04-01,2024-02-06,688338.SH,22.58,19.59,-0.13241806908768816
2024-01-31,2024-04-01,2024-02-06,002860.SZ,9.4,7.4,-0.21276595744680848
2024-01-31,2024-04-01,2024-02-06,603681.SH,11.84,9.46,-0.2010135135135135
2024-01-31,2024-04-01,2024-02-06,603339.SH,9.55,7.82,-0.18115183246073296
2024-01-31,2024-04-01,2024-02-06,301305.SZ,14.75,12.46,-0.1552542372881356
2024-01-31,2024-04-01,2024-02-06,301123.SZ,15.91,12.0,-0.24575738529226898
2024-01-31,2024-04-01,2024-02-06,300932.SZ,11.8,8.69,-0.2635593220338984
2024-01-31,2024-04-01,2024-02-06,300982.SZ,20.82,16.79,-0.19356388088376564
2024-01-31,2024-04-01,2024-02-06,300756.SZ,12.06,9.41,-0.21973466003316755
2024-01-31,2024-04-01,2024-02-06,301323.SZ,27.89,21.94,-0.21333811401936176
2024-01-31,2024-04-01,2024-02-06,300867.SZ,12.85,9.85,-0.2334630350194553
2024-01-31,2024-04-01,2024-02-06,688267.SH,15.67,13.23,-0.15571155073388643
2024-01-31,2024-04-01,2024-02-06,301235.SZ,19.11,15.03,-0.2135007849293563
2024-03-29,2024-06-03,2024-04-15,920640.BJ,17.12,15.13,-0.11623831775700932
2024-03-29,2024-06-03,2024-04-16,003033.SZ,25.81,22.4,-0.1321193335916312
2024-03-29,2024-06-03,2024-04-16,605189.SH,13.75,12.01,-0.12654545454545452
2024-03-29,2024-06-03,2024-04-16,300983.SZ,25.4,22.23,-0.12480314960629912
2024-03-29,2024-06-03,2024-04-17,688370.SH,18.76,16.22,-0.13539445628997882
2024-03-29,2024-06-03,2024-04-17,688186.SH,13.7,11.84,-0.1357664233576642
2024-03-29,2024-06-03,2024-04-17,605287.SH,13.71,11.84,-0.1363967906637491
2024-03-29,2024-06-03,2024-04-17,001311.SZ,38.06,33.1,-0.1303205465055176
2024-03-29,2024-06-03,2024-04-17,600638.SH,4.4,3.79,-0.13863636363636367
2024-03-29,2024-06-03,2024-04-17,002628.SZ,2.69,2.25,-0.16356877323420072
2024-03-29,2024-06-03,2024-04-17,300867.SZ,12.37,10.49,-0.15198059822150356
2024-03-29,2024-06-03,2024-04-17,300692.SZ,5.37,4.65,-0.13407821229050276
2024-03-29,2024-06-03,2024-04-17,300982.SZ,19.2,16.93,-0.11822916666666661
2024-03-29,2024-06-03,2024-04-17,688068.SH,30.72,27.26,-0.11263020833333326
2024-03-29,2024-06-03,2024-04-17,301093.SZ,25.7,22.2,-0.13618677042801552
2024-03-29,2024-06-03,2024-04-17,688558.SH,22.0,19.01,-0.13590909090909087
2024-03-29,2024-06-03,2024-04-17,603898.SH,9.22,8.0,-0.13232104121475063
2024-03-29,2024-06-03,2024-04-17,688151.SH,15.44,13.41,-0.13147668393782375
2024-03-29,2024-06-03,2024-04-17,688479.SH,18.3,15.92,-0.13005464480874318
2024-03-29,2024-06-03,2024-04-17,001267.SZ,3.97,3.4,-0.1435768261964736
2024-03-29,2024-06-03,2024-04-17,301246.SZ,17.25,14.3,-0.17101449275362313
2024-03-29,2024-06-03,2024-04-17,000514.SZ,3.4,2.88,-0.15294117647058825
2024-03-29,2024-06-03,2024-04-17,688350.SH,13.16,11.54,-0.12310030395136784
2024-03-29,2024-06-03,2024-04-23,001322.SZ,9.35,8.14,-0.12941176470588223
2024-03-29,2024-06-03,2024-05-21,920418.BJ,21.0,15.26,-0.2733333333333333
2024-03-29,2024-06-03,2024-05-22,603125.SH,27.62,21.22,-0.23171614771904425
2024-03-29,2024-06-03,2024-05-22,300983.SZ,21.04,17.7,-0.15874524714828897
2024-03-29,2024-06-03,2024-05-24,301090.SZ,9.58,8.35,-0.12839248434238004
2024-03-29,2024-06-03,2024-05-30,301322.SZ,32.47,22.73,-0.2999692023406221
2024-03-29,2024-06-03,2024-05-31,920599.BJ,9.58,8.46,-0.1169102296450939
2024-03-29,2024-06-03,2024-05-31,001322.SZ,10.24,8.87,-0.1337890625000001
2024-05-31,2024-08-01,2024-06-06,688571.SH,6.26,5.46,-0.12779552715654952
2024-05-31,2024-08-01,2024-06-07,600467.SH,1.9,1.57,-0.17368421052631566
2024-05-31,2024-08-01,2024-06-07,300840.SZ,11.83,10.31,-0.12848689771766686
2024-05-31,2024-08-01,2024-06-07,688186.SH,12.2,10.45,-0.14344262295081966
2024-05-31,2024-08-01,2024-06-07,300692.SZ,5.1,4.54,-0.1098039215686274
2024-05-31,2024-08-01,2024-06-07,605189.SH,12.63,10.85,-0.14093428345209824
2024-05-31,2024-08-01,2024-06-07,002628.SZ,2.31,2.03,-0.12121212121212133
2024-05-31,2024-08-01,2024-06-07,300867.SZ,12.27,10.89,-0.1124694376528117
2024-05-31,2024-08-01,2024-06-07,688679.SH,8.17,6.87,-0.1591187270501836
2024-05-31,2024-08-01,2024-06-07,300095.SZ,6.06,5.27,-0.13036303630363033
2024-05-31,2024-08-01,2024-06-07,603278.SH,8.03,7.18,-0.10585305105853049
2024-05-31,2024-08-01,2024-06-07,300420.SZ,2.48,2.11,-0.14919354838709686
2024-05-31,2024-08-01,2024-06-07,300434.SZ,8.53,7.64,-0.10433763188745604
2024-05-31,2024-08-01,2024-06-07,688236.SH,17.91,15.79,-0.11836962590731437
2024-05-31,2024-08-01,2024-06-07,688360.SH,13.05,11.4,-0.12643678160919547
2024-05-31,2024-08-01,2024-06-07,002973.SZ,9.6,8.69,-0.09479166666666672
2024-05-31,2024-08-01,2024-06-07,301319.SZ,32.85,29.0,-0.11719939117199396
2024-05-31,2024-08-01,2024-06-07,688273.SH,22.51,19.68,-0.12572190137716577
2024-05-31,2024-08-01,2024-06-07,688558.SH,19.12,16.93,-0.114539748953975
2024-05-31,2024-08-01,2024-06-11,920491.BJ,13.8,12.25,-0.1123188405797102
2024-05-31,2024-08-01,2024-06-12,001311.SZ,38.58,27.0,-0.3001555209953344
2024-05-31,2024-08-01,2024-06-19,603137.SH,15.71,10.37,-0.3399108847867601
2024-05-31,2024-08-01,2024-06-20,300997.SZ,14.1,12.33,-0.12553191489361704
2024-05-31,2024-08-01,2024-06-20,688606.SH,57.73,48.61,-0.1579767884981812
2024-05-31,2024-08-01,2024-06-21,301322.SZ,22.65,19.55,-0.13686534216335533
2024-05-31,2024-08-01,2024-06-21,002187.SZ,4.85,4.23,-0.12783505154639163
