code,name,sector,enabled
002044.SZ,,,true
002045.SZ,,,true
002046.SZ,,,true
002047.SZ,,,true
002048.SZ,,,true
002049.SZ,,,true
002050.SZ,,,true
002051.SZ,,,true
002052.SZ,,,true
002053.SZ,,,true
002054.SZ,,,true
002055.SZ,,,true
002056.SZ,,,true
002057.SZ,,,true
002058.SZ,,,true
002059.SZ,,,true
002060.SZ,,,true
002061.SZ,,,true
002062.SZ,,,true
002063.SZ,,,true
002064.SZ,,,true
002065.SZ,,,true
002066.SZ,,,true
002067.SZ,,,true
002068.SZ,,,true
002069.SZ,,,true
002070.SZ,,,true
002071.SZ,,,true
002072.SZ,,,true
002073.SZ,,,true
002074.SZ,,,true
002075.SZ,,,true
002076.SZ,,,true
002077.SZ,,,true
002078.SZ,,,true
002079.SZ,,,true
002080.SZ,,,true
002081.SZ,,,true
002082.SZ,,,true
002083.SZ,,,true
002084.SZ,,,true
002085.SZ,,,true
002086.SZ,,,true
002087.SZ,,,true
002088.SZ,,,true
002089.SZ,,,true
002090.SZ,,,true
002091.SZ,,,true
002092.SZ,,,true
002093.SZ,,,true
002094.SZ,,,true
002095.SZ,,,true
002096.SZ,,,true
002097.SZ,,,true
002098.SZ,,,true
002099.SZ,,,true
002100.SZ,,,true
002101.SZ,,,true
002102.SZ,,,true
002103.SZ,,,true
002104.SZ,,,true
002105.SZ,,,true
002106.SZ,,,true
002107.SZ,,,true
002108.SZ,,,true
002109.SZ,,,true
002110.SZ,,,true
002111.SZ,,,true
002112.SZ,,,true
002113.SZ,,,true
002114.SZ,,,true
002115.SZ,,,true
002116.SZ,,,true
002117.SZ,,,true
002118.SZ,,,true
002119.SZ,,,true
002120.SZ,,,true
002121.SZ,,,true
002122.SZ,,,true
002123.SZ,,,true
002124.SZ,,,true
002125.SZ,,,true
002126.SZ,,,true
002127.SZ,,,true
002128.SZ,,,true
002129.SZ,,,true
002130.SZ,,,true
002131.SZ,,,true
002132.SZ,,,true
002133.SZ,,,true
002134.SZ,,,true
002135.SZ,,,true
002136.SZ,,,true
002137.SZ,,,true
002138.SZ,,,true
002139.SZ,,,true
002140.SZ,,,true
002141.SZ,,,true
002142.SZ,,,true
002143.SZ,,,true
002144.SZ,,,true
002145.SZ,,,true
002146.SZ,,,true
002147.SZ,,,true
002148.SZ,,,true
002149.SZ,,,true
002150.SZ,,,true
002151.SZ,,,true
002153.SZ,,,true
002154.SZ,,,true
002155.SZ,,,true
002156.SZ,,,true
002157.SZ,,,true
002158.SZ,,,true
002159.SZ,,,true
002160.SZ,,,true
002161.SZ,,,true
002162.SZ,,,true
002163.SZ,,,true
002164.SZ,,,true
002165.SZ,,,true
