date,code,reason,pnl,sue
2021-07-28,002138.SZ,SUE=0.70,0.0,0.6969110000000001
2021-07-28,002139.SZ,SUE=1.05,0.0,1.049583
2021-07-28,002254.SZ,SUE=2.55,0.0,2.55009
2021-07-28,300181.SZ,SUE=1.82,0.0,1.819005
2021-07-28,300285.SZ,SUE=0.53,0.0,0.526832
2021-07-28,300873.SZ,SUE=0.74,0.0,0.73863
2021-07-28,600843.SH,SUE=2.93,0.0,2.928709
2021-07-28,603077.SH,SUE=19.31,0.0,19.30722
2021-07-28,603278.SH,SUE=2.22,0.0,2.216343
2021-07-28,603429.SH,SUE=0.99,0.0,0.9887609999999999
2021-07-28,603477.SH,SUE=15.04,0.0,15.038741
2021-07-29,002311.SZ,止损,-10.37088873337998,0.38819499999999996
2021-07-29,000830.SZ,SUE=10.64,0.0,10.641732
2021-07-29,002296.SZ,SUE=0.71,0.0,0.7079179999999999
2021-07-29,300775.SZ,SUE=0.64,0.0,0.640624
2021-08-04,603429.SH,止损,-8.058608058608051,0.9887609999999999
2021-08-04,002425.SZ,SUE=0.81,0.0,0.805993
2021-08-05,000830.SZ,止损,-10.113960113960108,10.641732
2021-08-05,002978.SZ,SUE=1.16,0.0,1.157087
2021-08-09,688981.SH,到期,14.62585034013606,1.3638990000000002
2021-08-09,300036.SZ,SUE=0.33,0.0,0.331348
2021-08-18,002968.SZ,止损,-11.274182788525689,0.383652
2021-08-18,002139.SZ,止损,-9.163103237629821,1.049583
2021-08-18,000521.SZ,SUE=1.18,0.0,1.176831
2021-08-18,000557.SZ,SUE=1.04,0.0,1.043865
2021-08-20,300036.SZ,止损,-8.558238636363635,0.331348
2021-08-20,000025.SZ,SUE=0.74,0.0,0.740291
2021-08-27,300685.SZ,止损,-8.011904761904765,0.377672
2021-08-27,000004.SZ,SUE=1.36,0.0,1.36442
2021-08-31,300590.SZ,止损,-8.497950055907555,0.7221850000000001
2021-08-31,000032.SZ,SUE=1.44,0.0,1.441871
2021-09-03,300285.SZ,止损,-9.314159292035395,0.526832
2021-09-09,002138.SZ,止损,-8.267716535433067,0.6969110000000001
2021-09-14,002568.SZ,止损,-8.756161206146718,0.7394499999999999
2021-09-16,688201.SH,止损,-10.117252931323295,4.843448
2021-09-29,002985.SZ,止损,-8.367492425592582,1.09647
2021-09-29,002425.SZ,止损,-11.788079470198676,0.805993
2021-10-12,000708.SZ,SUE=0.39,0.0,0.394227
2021-10-12,002585.SZ,SUE=1.16,0.0,1.161006
2021-10-12,600586.SH,SUE=5.81,0.0,5.811055
2021-10-12,601636.SH,SUE=2.01,0.0,2.013452
2021-10-13,000988.SZ,SUE=0.65,0.0,0.646874
2021-10-13,002858.SZ,SUE=2.17,0.0,2.1667840000000003
2021-10-15,000032.SZ,止损,-8.062827225130908,1.441871
2021-10-15,000803.SZ,SUE=1.50,0.0,1.504917
2021-10-21,300855.SZ,到期,12.93714844705307,1.246351
2021-10-21,600873.SH,到期,4.545454545454541,0.579572
2021-10-21,000001.SZ,SUE=0.30,0.0,0.300786
2021-10-21,000677.SZ,SUE=12.55,0.0,12.548874000000001
2021-10-22,300106.SZ,到期,21.49344096871846,5.213687
2021-10-22,000698.SZ,SUE=13.10,0.0,13.096905
2021-10-25,002858.SZ,止损,-8.071748878923767,2.1667840000000003
2021-10-25,000099.SZ,SUE=0.48,0.0,0.48305
2021-10-26,002458.SZ,到期,12.993762993763003,0.352017
2021-10-26,300852.SZ,到期,10.917790343627676,0.372213
2021-10-26,000004.SZ,止损,-11.523046092184375,1.36442
2021-10-26,000009.SZ,SUE=0.71,0.0,0.711288
2021-10-26,000020.SZ,SUE=0.67,0.0,0.672411
2021-10-26,000026.SZ,SUE=0.59,0.0,0.594971
2021-10-27,000677.SZ,止损,-8.059701492537318,12.548874000000001
2021-10-27,000042.SZ,SUE=2.39,0.0,2.388763
2021-10-28,000990.SZ,到期,-7.620941020543404,4.581544
2021-10-28,002611.SZ,到期,4.183266932270935,0.502514
2021-10-28,002648.SZ,到期,1.8887451487710427,3.480994
2021-10-28,605003.SH,到期,-6.476449275362317,0.346306
2021-10-28,002254.SZ,止损,-9.393939393939387,2.55009
2021-10-28,002296.SZ,止损,-9.478021978021978,0.7079179999999999
2021-10-28,002978.SZ,止损,-13.740157480314952,1.157087
2021-10-28,000025.SZ,止损,-9.315960912052113,0.740291
2021-10-28,000698.SZ,止损,-8.803986710963441,13.096905
2021-10-28,000026.SZ,止损,-9.383145091225021,0.594971
2021-10-28,000039.SZ,SUE=11.61,0.0,11.614222
2021-10-28,000068.SZ,SUE=0.42,0.0,0.42035200000000006
2021-10-28,000506.SZ,SUE=0.53,0.0,0.529045
2021-10-28,000559.SZ,SUE=0.74,0.0,0.739931
2021-10-28,000565.SZ,SUE=0.80,0.0,0.804904
2021-10-28,000590.SZ,SUE=1.02,0.0,1.021427
2021-10-28,000607.SZ,SUE=4.10,0.0,4.095344
2021-10-28,000612.SZ,SUE=0.43,0.0,0.42643099999999995
2021-10-28,000650.SZ,SUE=0.38,0.0,0.382879
2021-10-28,000655.SZ,SUE=0.80,0.0,0.797621
2021-10-29,300181.SZ,到期,0.654450261780104,1.819005
2021-10-29,300873.SZ,到期,19.04076738609113,0.73863
2021-10-29,600843.SH,到期,-1.5490533562822706,2.928709
2021-10-29,603077.SH,到期,47.71784232365144,19.30722
2021-10-29,603278.SH,到期,-5.762711864406778,2.216343
2021-10-29,603477.SH,到期,50.90361445783132,15.038741
2021-10-29,000008.SZ,SUE=0.59,0.0,0.592281
2021-10-29,000048.SZ,SUE=1.27,0.0,1.269152
2021-10-29,000089.SZ,SUE=1.20,0.0,1.195671
2021-10-29,000301.SZ,SUE=5.07,0.0,5.066515
2021-10-29,000420.SZ,SUE=1.01,0.0,1.0063389999999999
2021-10-29,000428.SZ,SUE=0.41,0.0,0.40694600000000003
2021-11-01,300775.SZ,到期,19.097387173396662,0.640624
2021-11-02,000708.SZ,止损,-9.156976744186052,0.394227
2021-11-02,000001.SZ,止损,-9.099999999999998,0.300786
2021-11-03,600586.SH,止损,-9.339622641509438,5.811055
2021-11-03,000009.SZ,止损,-8.541266794625724,0.711288
2021-11-03,000301.SZ,止损,-11.045871559633035,5.066515
2021-11-05,601636.SH,止损,-12.881965248651895,2.013452
2021-11-05,000428.SZ,止损,-9.12052117263843,0.40694600000000003
2021-11-08,002585.SZ,止损,-8.621390809272068,1.161006
2021-11-12,688981.SH,SUE=1.38,0.0,1.375918
2021-11-19,000521.SZ,到期,-1.7804154302670683,1.176831
2021-11-19,000557.SZ,到期,0.2808988764044784,1.043865
2022-01-06,000988.SZ,到期,-7.449757449757444,0.646874
2022-01-10,000803.SZ,到期,20.806916426512956,1.504917
2022-01-14,688981.SH,止损,-9.027777777777768,1.375918
2022-01-18,000099.SZ,到期,7.773386034255592,0.48305
2022-01-19,000020.SZ,到期,9.310344827586214,0.672411
2022-01-20,000042.SZ,到期,21.469740634005753,2.388763
2022-01-21,000039.SZ,到期,-5.216881594372779,11.614222
2022-01-21,000068.SZ,到期,13.780918727915203,0.42035200000000006
2022-01-21,000506.SZ,到期,30.097087378640765,0.529045
2022-01-21,000559.SZ,到期,-0.3372681281618828,0.739931
2022-01-21,000565.SZ,到期,15.500945179584136,0.804904
2022-01-21,000590.SZ,到期,28.346456692913378,1.021427
2022-01-21,000607.SZ,到期,58.47457627118644,4.095344
2022-01-21,000612.SZ,到期,2.005730659025784,0.42643099999999995
2022-01-21,000650.SZ,到期,-5.624296962879638,0.382879
2022-01-21,000655.SZ,到期,0.24906600249068322,0.797621
2022-01-24,000008.SZ,到期,22.477064220183472,0.592281
2022-01-24,000048.SZ,到期,13.52128883774455,1.269152
2022-01-24,000089.SZ,到期,0.6613756613756738,1.195671
2022-01-24,000420.SZ,到期,15.517241379310365,1.0063389999999999
2022-01-25,300803.SZ,SUE=0.98,0.0,0.975064
2022-02-08,300390.SZ,SUE=2.18,0.0,2.184353
2022-02-10,000798.SZ,SUE=0.44,0.0,0.442345
2022-02-22,002759.SZ,SUE=70.11,0.0,70.113438
2022-02-24,688368.SH,SUE=8.84,0.0,8.837187
2022-02-25,003038.SZ,SUE=0.33,0.0,0.33009
2022-02-28,002455.SZ,SUE=2.44,0.0,2.435842
2022-02-28,300596.SZ,SUE=0.43,0.0,0.42527099999999995
2022-02-28,600821.SH,SUE=6.21,0.0,6.205617999999999
2022-02-28,605499.SH,SUE=0.47,0.0,0.469048
2022-02-28,688621.SH,SUE=0.46,0.0,0.458119
2022-03-01,002843.SZ,SUE=0.68,0.0,0.68026
2022-03-01,300568.SZ,SUE=1.33,0.0,1.3348769999999999
2022-03-01,300653.SZ,SUE=0.42,0.0,0.42438000000000003
2022-03-01,605189.SH,SUE=1.05,0.0,1.053906
2022-03-02,000552.SZ,SUE=0.63,0.0,0.626637
2022-03-02,600231.SH,SUE=0.65,0.0,0.6461159999999999
2022-03-02,600955.SH,SUE=2.01,0.0,2.006144
2022-03-02,688082.SH,SUE=0.35,0.0,0.35309399999999996
2022-03-03,300568.SZ,止损,-9.10957146522966,1.3348769999999999
2022-03-03,300873.SZ,SUE=0.59,0.0,0.588118
2022-03-03,300890.SZ,SUE=1.20,0.0,1.196539
2022-03-04,001203.SZ,SUE=1.74,0.0,1.7446860000000002
2022-03-04,300496.SZ,SUE=0.46,0.0,0.459585
2022-03-07,002759.SZ,止损,-8.315256688358641,70.113438
2022-03-07,688368.SH,止损,-9.77358962598508,8.837187
2022-03-07,605499.SH,止损,-9.005813953488373,0.469048
2022-03-07,300496.SZ,止损,-8.988230827638578,0.459585
2022-03-08,002455.SZ,止损,-8.770614692653677,2.435842
2022-03-08,600821.SH,止损,-11.777535441657584,6.205617999999999
2022-03-08,600955.SH,止损,-9.395170929954578,2.006144
2022-03-08,300873.SZ,止损,-8.242187500000009,0.588118
2022-03-08,300890.SZ,止损,-9.411764705882353,1.196539
2022-03-08,000688.SZ,SUE=0.41,0.0,0.410324
2022-03-08,300437.SZ,SUE=1.23,0.0,1.2312990000000001
2022-03-08,300772.SZ,SUE=1.83,0.0,1.831291
2022-03-08,300801.SZ,SUE=0.43,0.0,0.42668799999999996
2022-03-08,600481.SH,SUE=1.26,0.0,1.25682
2022-03-09,002843.SZ,止损,-8.45814977973568,0.68026
2022-03-09,300653.SZ,止损,-8.84450784593438,0.42438000000000003
2022-03-09,001203.SZ,止损,-8.622908622908621,1.7446860000000002
2022-03-09,000063.SZ,SUE=0.60,0.0,0.599375
2022-03-09,603901.SH,SUE=0.53,0.0,0.530474
2022-03-10,000026.SZ,SUE=0.32,0.0,0.318668
2022-03-10,002346.SZ,SUE=1.78,0.0,1.783277
2022-03-10,300285.SZ,SUE=0.39,0.0,0.385681
2022-03-10,600063.SH,SUE=0.61,0.0,0.606827
2022-03-10,600552.SH,SUE=0.30,0.0,0.303529
2022-03-10,600989.SH,SUE=0.53,0.0,0.5294789999999999
2022-03-10,603025.SH,SUE=0.67,0.0,0.669975
2022-03-10,603938.SH,SUE=2.45,0.0,2.447628
2022-03-10,605358.SH,SUE=1.97,0.0,1.972422
2022-03-10,688037.SH,SUE=0.58,0.0,0.5841040000000001
2022-03-10,688357.SH,SUE=1.16,0.0,1.1622379999999999
2022-03-11,000062.SZ,SUE=0.41,0.0,0.414616
2022-03-11,000408.SZ,SUE=5.24,0.0,5.235989
2022-03-14,000688.SZ,止损,-8.999999999999996,0.410324
2022-03-14,603938.SH,止损,-9.168443496801704,2.447628
2022-03-14,300211.SZ,SUE=2.08,0.0,2.083554
2022-03-14,600873.SH,SUE=1.39,0.0,1.394032
2022-03-15,300803.SZ,止损,-10.760143810991263,0.975064
2022-03-15,300596.SZ,止损,-12.147961328289202,0.42527099999999995
2022-03-15,605189.SH,止损,-11.723052714398108,1.053906
2022-03-15,000552.SZ,止损,-11.363636363636365,0.626637
2022-03-15,600231.SH,止损,-15.658362989323837,0.6461159999999999
2022-03-15,300801.SZ,止损,-10.435992578849717,0.42668799999999996
2022-03-15,000063.SZ,止损,-11.045364891518739,0.599375
2022-03-15,000026.SZ,止损,-11.187438665358185,0.318668
2022-03-15,002346.SZ,止损,-11.942257217847773,1.783277
2022-03-15,600063.SH,止损,-10.912343470482998,0.606827
2022-03-15,600552.SH,止损,-12.661737523105366,0.303529
2022-03-15,600989.SH,止损,-12.34711706464765,0.5294789999999999
2022-03-15,603025.SH,止损,-11.698113207547166,0.669975
2022-03-15,688357.SH,止损,-10.57671994929934,1.1622379999999999
2022-03-15,000062.SZ,止损,-10.196374622356497,0.414616
2022-03-15,002728.SZ,SUE=1.90,0.0,1.896568
2022-03-15,002996.SZ,SUE=0.75,0.0,0.7473879999999999
2022-03-15,300721.SZ,SUE=34.96,0.0,34.962612
2022-03-15,301096.SZ,SUE=0.94,0.0,0.935211
2022-03-15,600058.SH,SUE=0.78,0.0,0.7826000000000001
2022-03-15,600178.SH,SUE=1.05,0.0,1.047985
2022-03-15,600309.SH,SUE=1.45,0.0,1.454705
2022-03-15,600746.SH,SUE=9.38,0.0,9.384464000000001
2022-03-15,600765.SH,SUE=1.59,0.0,1.5905170000000002
2022-03-15,603077.SH,SUE=72.84,0.0,72.842823
2022-03-15,603093.SH,SUE=1.59,0.0,1.5867019999999998
2022-03-15,603330.SH,SUE=1.13,0.0,1.127154
2022-03-15,688689.SH,SUE=1.03,0.0,1.025791
2022-03-15,688776.SH,SUE=0.73,0.0,0.7279559999999999
2022-03-16,000429.SZ,SUE=0.96,0.0,0.959349
2022-03-22,688082.SH,止损,-10.033209218073868,0.35309399999999996
2022-03-22,000807.SZ,SUE=2.68,0.0,2.677367
2022-03-24,605358.SH,止损,-8.139534883720934,1.972422
2022-03-24,002449.SZ,SUE=1.00,0.0,1.002823
2022-03-28,003038.SZ,止损,-9.225628359726867,0.33009
2022-03-28,000408.SZ,止损,-8.520437535981584,5.235989
2022-03-28,300211.SZ,止损,-8.03738317757009,2.083554
2022-03-28,002119.SZ,SUE=1.06,0.0,1.0611220000000001
2022-03-28,002585.SZ,SUE=0.92,0.0,0.9227639999999999
2022-03-28,300759.SZ,SUE=0.42,0.0,0.416798
2022-03-29,688037.SH,止损,-8.628318584070794,0.5841040000000001
2022-03-29,000629.SZ,SUE=2.49,0.0,2.485649
2022-03-31,002585.SZ,止损,-8.544125913434508,0.9227639999999999
2022-03-31,000009.SZ,SUE=0.56,0.0,0.564913
2022-04-07,301096.SZ,止损,-9.035423647678309,0.935211
2022-04-07,000807.SZ,止损,-8.559201141226813,2.677367
2022-04-07,300641.SZ,SUE=1.43,0.0,1.429879
2022-04-07,301235.SZ,SUE=0.55,0.0,0.546655
2022-04-11,300772.SZ,止损,-46.99615270790174,1.831291
2022-04-11,600481.SH,止损,-11.735537190082646,1.25682
2022-04-11,002728.SZ,止损,-8.343789209535757,1.896568
2022-04-11,600765.SH,止损,-12.175554506842856,1.5905170000000002
2022-04-11,688689.SH,止损,-11.322520274485349,1.025791
2022-04-11,002119.SZ,止损,-10.38167938931297,1.0611220000000001
2022-04-11,000009.SZ,止损,-11.260053619302946,0.564913
2022-04-11,002254.SZ,SUE=2.70,0.0,2.7044529999999996
2022-04-11,002422.SZ,SUE=0.33,0.0,0.329362
2022-04-11,600916.SH,SUE=0.59,0.0,0.588369
2022-04-11,688305.SH,SUE=1.07,0.0,1.068107
2022-04-12,000031.SZ,SUE=1.28,0.0,1.277924
2022-04-12,000838.SZ,SUE=1.60,0.0,1.6009440000000001
2022-04-12,000848.SZ,SUE=0.32,0.0,0.317721
2022-04-13,300285.SZ,止损,-8.524027459954231,0.385681
2022-04-13,603330.SH,止损,-11.531741409435071,1.127154
2022-04-13,301235.SZ,止损,-10.642570281124497,0.546655
2022-04-13,000059.SZ,SUE=1.75,0.0,1.754734
2022-04-13,000570.SZ,SUE=0.96,0.0,0.964551
2022-04-13,002046.SZ,SUE=1.05,0.0,1.04554
2022-04-18,600916.SH,止损,-8.063241106719365,0.588369
2022-04-18,002920.SZ,SUE=0.39,0.0,0.392235
2022-04-19,000838.SZ,止损,-8.484848484848484,1.6009440000000001
2022-04-19,000301.SZ,SUE=4.93,0.0,4.926584
2022-04-20,300390.SZ,止损,-8.568837841922328,2.184353
2022-04-20,300721.SZ,止损,-8.237400869787681,34.962612
2022-04-20,000404.SZ,SUE=3.70,0.0,3.6951729999999996
2022-04-20,000520.SZ,SUE=0.66,0.0,0.662728
2022-04-21,300437.SZ,止损,-10.780984719864172,1.2312990000000001
2022-04-21,002449.SZ,止损,-8.235294117647063,1.002823
2022-04-21,000629.SZ,止损,-10.106382978723405,2.485649
2022-04-21,300641.SZ,止损,-8.210180623973729,1.429879
2022-04-21,002254.SZ,止损,-10.677083333333325,2.7044529999999996
2022-04-21,000031.SZ,止损,-10.1123595505618,1.277924
2022-04-21,002046.SZ,止损,-10.589318600368314,1.04554
2022-04-21,000301.SZ,止损,-10.737294201861125,4.926584
2022-04-21,000737.SZ,SUE=0.35,0.0,0.354568
2022-04-21,000810.SZ,SUE=0.34,0.0,0.33737900000000004
2022-04-21,002049.SZ,SUE=1.42,0.0,1.4227809999999999
2022-04-21,002545.SZ,SUE=0.31,0.0,0.30765899999999996
2022-04-21,002741.SZ,SUE=0.72,0.0,0.723991
2022-04-21,002800.SZ,SUE=0.37,0.0,0.36898899999999996
2022-04-21,002812.SZ,SUE=1.12,0.0,1.119239
2022-04-21,002922.SZ,SUE=2.79,0.0,2.787034
2022-04-22,000570.SZ,止损,-8.124999999999993,0.964551
2022-04-22,000032.SZ,SUE=0.69,0.0,0.694795
2022-04-25,603901.SH,止损,-10.121457489878537,0.530474
2022-04-25,600873.SH,止损,-12.023809523809536,1.394032
2022-04-25,002996.SZ,止损,-8.533554266777143,0.7473879999999999
2022-04-25,600058.SH,止损,-12.291169451074001,0.7826000000000001
2022-04-25,600178.SH,止损,-16.995447647951444,1.047985
2022-04-25,600746.SH,止损,-8.44106463878328,9.384464000000001
2022-04-25,603093.SH,止损,-8.065843621399182,1.5867019999999998
2022-04-25,688776.SH,止损,-13.36082474226804,0.7279559999999999
2022-04-25,002422.SZ,止损,-8.231707317073155,0.329362
2022-04-25,688305.SH,止损,-14.929797191887662,1.068107
2022-04-25,000059.SZ,止损,-8.761329305135956,1.754734
2022-04-25,002920.SZ,止损,-8.880376110047017,0.392235
2022-04-25,000404.SZ,止损,-11.297071129707115,3.6951729999999996
2022-04-25,000520.SZ,止损,-13.296398891966755,0.662728
2022-04-25,002545.SZ,止损,-8.490566037735848,0.30765899999999996
2022-04-25,002741.SZ,止损,-11.256544502617793,0.723991
2022-04-25,002800.SZ,止损,-8.613989637305696,0.36898899999999996
2022-04-25,002922.SZ,止损,-13.755795981452856,2.787034
2022-04-25,000032.SZ,止损,-8.9700996677741,0.694795
2022-04-25,000012.SZ,SUE=0.96,0.0,0.962375
2022-04-25,001308.SZ,SUE=0.92,0.0,0.915536
2022-04-25,002627.SZ,SUE=1.18,0.0,1.180997
2022-04-25,002915.SZ,SUE=0.47,0.0,0.466734
2022-04-25,300040.SZ,SUE=1.60,0.0,1.5993620000000002
2022-04-25,300247.SZ,SUE=1.37,0.0,1.368227
2022-04-25,300308.SZ,SUE=0.63,0.0,0.633825
2022-04-25,300344.SZ,SUE=1.04,0.0,1.043522
2022-04-25,300364.SZ,SUE=1.02,0.0,1.0193219999999998
2022-04-25,300382.SZ,SUE=0.68,0.0,0.679472
2022-04-25,300389.SZ,SUE=1.77,0.0,1.771708
2022-04-25,300408.SZ,SUE=0.40,0.0,0.396821
2022-04-25,300430.SZ,SUE=0.70,0.0,0.7023609999999999
2022-04-25,300450.SZ,SUE=1.06,0.0,1.0647069999999998
2022-04-25,300460.SZ,SUE=3.91,0.0,3.9061079999999997
2022-04-25,300482.SZ,SUE=4.81,0.0,4.813232
2022-04-25,300587.SZ,SUE=0.54,0.0,0.542121
2022-04-25,300643.SZ,SUE=2.03,0.0,2.032405
2022-04-25,300645.SZ,SUE=1.11,0.0,1.113521
2022-04-26,603077.SH,止损,-13.432835820895528,72.842823
2022-04-26,000737.SZ,止损,-16.64190193164933,0.354568
2022-04-26,000810.SZ,止损,-10.20249221183801,0.33737900000000004
2022-04-26,002812.SZ,止损,-10.46061127851915,1.119239
2022-04-26,001308.SZ,止损,-9.994977398292304,0.915536
2022-04-26,000099.SZ,SUE=1.12,0.0,1.118677
2022-04-26,000572.SZ,SUE=1.08,0.0,1.083648
2022-04-26,000603.SZ,SUE=0.45,0.0,0.45098
2022-04-26,000677.SZ,SUE=0.43,0.0,0.43389000000000005
2022-04-26,000731.SZ,SUE=4.49,0.0,4.486052
2022-04-28,000848.SZ,止损,-9.211986681465046,0.317721
2022-04-28,300482.SZ,止损,-11.933276304533791,4.813232
2022-04-28,300643.SZ,止损,-10.611510791366907,2.032405
2022-04-28,000677.SZ,止损,-9.395973154362414,0.43389000000000005
2022-04-28,000100.SZ,SUE=1.29,0.0,1.291951
2022-04-28,000402.SZ,SUE=0.68,0.0,0.6770539999999999
2022-04-28,000557.SZ,SUE=0.31,0.0,0.31448
2022-04-28,000559.SZ,SUE=0.58,0.0,0.581479
2022-05-06,300460.SZ,止损,-8.74125874125874,3.9061079999999997
2022-05-12,000798.SZ,到期,4.9450549450549275,0.442345
2022-05-13,688981.SH,SUE=1.75,0.0,1.754871
2022-05-30,688621.SH,到期,-1.725039205436496,0.458119
2022-06-08,002915.SZ,止损,-12.395061728395074,0.466734
2022-06-14,300759.SZ,止损,-27.687750479177552,0.416798
2022-06-15,600309.SH,到期,22.025148908007953,1.454705
2022-06-16,000429.SZ,到期,10.067114093959727,0.959349
2022-07-12,000402.SZ,止损,-8.745874587458735,0.6770539999999999
2022-07-15,600873.SH,SUE=1.56,0.0,1.564478
2022-07-19,002843.SZ,SUE=0.40,0.0,0.396569
2022-07-20,002049.SZ,到期,22.619047619047628,1.4227809999999999
2022-07-20,002865.SZ,SUE=8.85,0.0,8.850079
2022-07-21,600313.SH,SUE=14.34,0.0,14.336617
2022-07-21,688575.SH,SUE=6.52,0.0,6.517042
2022-07-22,000012.SZ,到期,11.28747795414462,0.962375
2022-07-22,002627.SZ,到期,10.882956878850102,1.180997
2022-07-22,300040.SZ,到期,34.98293515358362,1.5993620000000002
2022-07-22,300247.SZ,到期,15.666666666666673,1.368227
2022-07-22,300308.SZ,到期,14.876033057851235,0.633825
2022-07-22,300344.SZ,到期,22.921914357682603,1.043522
2022-07-22,300364.SZ,到期,11.073059360730596,1.0193219999999998
2022-07-22,300382.SZ,到期,168.93939393939394,0.679472
2022-07-22,300389.SZ,到期,49.42381562099874,1.771708
2022-07-22,300408.SZ,到期,6.602254428341392,0.396821
2022-07-22,300430.SZ,到期,28.095238095238084,0.7023609999999999
2022-07-22,300450.SZ,到期,53.06172237131008,1.0647069999999998
2022-07-22,300587.SZ,到期,-3.3571428571428585,0.542121
2022-07-22,300645.SZ,到期,5.299999999999994,1.113521
2022-07-22,688700.SH,SUE=0.34,0.0,0.34381100000000003
2022-07-25,000099.SZ,到期,24.57496136012367,1.118677
2022-07-25,000572.SZ,到期,27.43764172335601,1.083648
2022-07-25,000603.SZ,到期,3.6224976167778644,0.45098
2022-07-25,000731.SZ,到期,17.11026615969582,4.486052
2022-07-25,002843.SZ,止损,-12.549191080017497,0.396569
2022-07-25,688768.SH,SUE=0.84,0.0,0.8432940000000001
2022-07-26,000408.SZ,SUE=4.38,0.0,4.380134
2022-07-27,000100.SZ,到期,4.90196078431373,1.291951
2022-07-27,000557.SZ,到期,22.751322751322746,0.31448
2022-07-27,000559.SZ,到期,29.23387096774195,0.581479
2022-07-27,002240.SZ,SUE=9.50,0.0,9.504038000000001
2022-07-27,002885.SZ,SUE=11.81,0.0,11.806163
2022-07-27,603259.SH,SUE=0.73,0.0,0.732925
2022-07-27,603713.SH,SUE=0.66,0.0,0.655967
2022-07-28,000408.SZ,止损,-8.662489784799776,4.380134
2022-07-28,000892.SZ,SUE=1.52,0.0,1.524332
2022-07-28,000988.SZ,SUE=0.61,0.0,0.613359
2022-07-28,002549.SZ,SUE=0.42,0.0,0.416862
2022-07-28,002767.SZ,SUE=1.51,0.0,1.511941
2022-07-28,300453.SZ,SUE=0.47,0.0,0.471661
2022-07-28,600732.SH,SUE=26.09,0.0,26.085988
2022-07-28,603659.SH,SUE=0.80,0.0,0.8013370000000001
2022-07-28,688778.SH,SUE=1.12,0.0,1.121906
2022-07-28,920870.BJ,SUE=0.40,0.0,0.39533
2022-07-29,002702.SZ,SUE=1.87,0.0,1.865607
2022-07-29,002782.SZ,SUE=0.43,0.0,0.42558999999999997
2022-07-29,002805.SZ,SUE=3.16,0.0,3.160171
2022-07-29,002952.SZ,SUE=1.11,0.0,1.106244
2022-07-29,601339.SH,SUE=0.41,0.0,0.41089
2022-07-29,603032.SH,SUE=2.79,0.0,2.788568
2022-07-29,603077.SH,SUE=1.89,0.0,1.8879890000000001
2022-07-29,603309.SH,SUE=0.77,0.0,0.768716
2022-07-29,603565.SH,SUE=0.40,0.0,0.400366
2022-07-29,688559.SH,SUE=1.90,0.0,1.898434
2022-08-01,300453.SZ,止损,-8.193832599118945,0.471661
2022-08-01,300389.SZ,SUE=3.13,0.0,3.133591
2022-08-02,688981.SH,止损,-8.066037735849063,1.754871
2022-08-02,600873.SH,止损,-9.86622073578597,1.564478
2022-08-02,002702.SZ,止损,-9.152542372881356,1.865607
2022-08-02,300160.SZ,SUE=1.48,0.0,1.476029
2022-08-02,300354.SZ,SUE=0.74,0.0,0.735906
2022-08-02,300683.SZ,SUE=1.61,0.0,1.6148660000000001
2022-08-03,002240.SZ,止损,-9.163822525597276,9.504038000000001
2022-08-03,000892.SZ,止损,-9.348441926345597,1.524332
2022-08-03,600732.SH,止损,-8.771929824561397,26.085988
2022-08-03,601339.SH,止损,-8.407871198568873,0.41089
2022-08-03,300130.SZ,SUE=1.09,0.0,1.0890389999999999
2022-08-03,300654.SZ,SUE=22.05,0.0,22.053217
2022-08-03,688668.SH,SUE=0.53,0.0,0.5279780000000001
2022-08-04,600313.SH,止损,-8.378378378378383,14.336617
2022-08-04,688559.SH,止损,-8.842623684799644,1.898434
2022-08-04,300174.SZ,SUE=0.73,0.0,0.7349420000000001
2022-08-04,688303.SH,SUE=3.41,0.0,3.4080700000000004
2022-08-05,002885.SZ,止损,-10.131024801123079,11.806163
2022-08-05,002782.SZ,止损,-9.33098591549295,0.42558999999999997
2022-08-05,000404.SZ,SUE=0.63,0.0,0.631926
2022-08-05,603456.SH,SUE=0.70,0.0,0.7030540000000001
2022-08-05,688609.SH,SUE=0.66,0.0,0.6602049999999999
2022-08-08,603713.SH,止损,-9.138177564019234,0.655967
2022-08-08,688778.SH,止损,-8.808009741577582,1.121906
2022-08-08,300890.SZ,SUE=1.18,0.0,1.175168
2022-08-08,688082.SH,SUE=1.64,0.0,1.638259
2022-08-19,603659.SH,止损,-10.002710761724042,0.8013370000000001
2022-08-19,000065.SZ,SUE=0.42,0.0,0.418311
2022-08-23,603456.SH,止损,-8.572068039391223,0.7030540000000001
2022-08-23,000559.SZ,SUE=0.31,0.0,0.311957
2022-08-24,603259.SH,止损,-8.883354088833538,0.732925
2022-08-24,300354.SZ,止损,-10.948717948717956,0.735906
2022-08-24,300683.SZ,止损,-8.274285714285712,1.6148660000000001
2022-08-24,688082.SH,止损,-12.634146341463415,1.638259
2022-08-24,000595.SZ,SUE=0.34,0.0,0.338926
2022-08-24,000668.SZ,SUE=0.44,0.0,0.44488999999999995
2022-08-24,000831.SZ,SUE=0.80,0.0,0.7985469999999999
2022-08-24,000833.SZ,SUE=2.78,0.0,2.783236
2022-08-25,002805.SZ,止损,-9.230769230769242,3.160171
2022-08-25,688668.SH,止损,-8.481284631912246,0.5279780000000001
2022-08-25,000559.SZ,止损,-8.072487644151572,0.311957
