date,value,n_pos
2020-08-03,998732.3660000002,18
2020-08-04,1000451.3660000002,18
2020-08-05,1001184.3660000002,18
2020-08-06,1002866.3660000002,18
2020-08-07,1000452.3660000002,18
2020-08-10,1002110.3660000002,18
2020-08-11,1001865.3660000002,18
2020-08-12,990079.3660000002,18
2020-08-13,989249.3660000002,18
2020-08-14,990259.3660000002,18
2020-08-17,1005149.8480000003,17
2020-08-18,1005008.8480000003,17
2020-08-19,1003979.8480000003,17
2020-08-20,1004337.8480000003,17
2020-08-21,1004841.8480000003,17
2020-08-24,1003726.8480000003,17
2020-08-25,1002971.8480000003,17
2020-08-26,1001965.8480000003,17
2020-08-27,1002288.8480000003,17
2020-08-28,1003989.8480000003,17
2020-08-31,1004591.7320000003,17
2020-09-01,1004593.7320000003,17
2020-09-02,1004725.7320000003,17
2020-09-03,1004191.7320000003,17
2020-09-04,1004579.7320000003,17
2020-09-07,1003630.7320000003,17
2020-09-08,1005404.7320000003,17
2020-09-09,1006780.7320000003,17
2020-09-10,1003447.1340000003,15
2020-09-11,1002389.1340000003,15
2020-09-14,1004003.3560000003,17
2020-09-15,1003971.3560000003,17
2020-09-16,1004867.3560000003,17
2020-09-17,1004850.3560000003,17
2020-09-18,1006641.3560000003,17
2020-09-21,1005651.3560000003,17
2020-09-22,1003136.3560000003,17
2020-09-23,1002836.3560000003,17
2020-09-24,1000532.3560000003,17
2020-09-25,999537.3560000003,17
2020-09-28,999476.3670000002,18
2020-09-29,999389.3670000002,18
2020-09-30,999105.3670000002,18
2020-10-09,1000997.3670000002,18
2020-10-12,1004078.3670000002,18
2020-10-13,1003153.3670000002,18
2020-10-14,1002551.3670000002,18
2020-10-15,1002510.3670000002,18
2020-10-16,1003661.3670000002,18
2020-10-19,1003361.3670000002,18
2020-10-20,1003152.1880000002,19
2020-10-21,1005168.1680000002,18
2020-10-22,1004321.1680000002,18
2020-10-23,1004250.1680000002,18
2020-10-26,1004187.1680000002,18
2020-10-27,1002740.1680000002,18
2020-10-28,1002814.1680000002,18
2020-10-29,1002651.1680000002,18
2020-10-30,1000757.1680000002,18
2020-11-02,1001027.1680000002,18
2020-11-03,1003395.0750000002,19
2020-11-04,1003730.0750000002,19
2020-11-05,1005339.0750000002,19
2020-11-06,1007327.0750000002,19
2020-11-09,1010028.0750000002,19
2020-11-10,1009473.0750000002,19
2020-11-11,1010862.0750000002,19
2020-11-12,1010841.0750000002,19
2020-11-13,1009792.0750000002,19
2020-11-16,1012351.0750000002,19
2020-11-17,1012555.8740000002,19
2020-11-18,1014200.8740000002,19
2020-11-19,1013942.8740000002,19
2020-11-20,1013783.8740000002,19
2020-11-23,1016837.8740000002,19
2020-11-24,1016343.8740000002,19
2020-11-25,1014710.8740000002,19
2020-11-26,1016842.8740000002,19
2020-11-27,1019416.8740000002,19
2020-11-30,1019109.8740000002,19
2020-12-01,1021504.2000000002,20
2020-12-02,1021375.2000000002,20
2020-12-03,1020107.2000000002,20
2020-12-04,1018832.2000000002,20
2020-12-07,1015905.2000000002,20
2020-12-08,1014470.2000000002,20
2020-12-09,1003480.2000000002,20
2020-12-10,1002910.2000000002,20
2020-12-11,1002513.6010000001,19
2020-12-14,1002007.6010000001,19
2020-12-15,1001519.1760000003,18
2020-12-16,1000801.1760000003,18
2020-12-17,1001945.1760000003,18
2020-12-18,1002496.1760000003,18
2020-12-21,1003451.1760000003,18
2020-12-22,999621.1760000003,18
2020-12-23,1000507.1760000003,18
2020-12-24,999124.1760000003,18
2020-12-25,1001705.1760000003,18
2020-12-28,999883.1760000003,18
2020-12-29,998912.1580000003,17
2020-12-30,998899.1580000003,17
2020-12-31,1000583.1580000003,17
2021-01-04,1001427.1580000003,17
2021-01-05,1000789.1580000003,17
2021-01-06,1002568.8080000003,16
2021-01-07,1004365.8080000003,16
2021-01-08,1004844.8080000003,16
2021-01-11,1003790.8080000003,16
2021-01-12,1006137.8080000003,16
2021-01-13,1009493.0700000003,16
2021-01-14,1009140.0700000003,16
2021-01-15,1009893.0700000003,16
2021-01-18,1009865.0700000003,16
2021-01-19,1010029.0700000003,16
2021-01-20,1009200.0700000003,16
2021-01-21,1009611.0700000003,16
2021-01-22,1006724.0700000003,16
2021-01-25,1004775.6060000003,15
2021-01-26,1004916.6060000003,15
2021-01-27,1005413.5280000003,17
2021-01-28,1003837.5280000003,17
2021-01-29,1003206.7870000002,15
2021-02-01,1003789.7870000002,15
2021-02-02,1002993.7870000002,15
2021-02-03,1002413.7870000002,15
2021-02-04,1002058.7870000002,15
2021-02-05,1003314.7870000002,15
2021-02-08,1003870.7870000002,15
2021-02-09,1004199.7870000002,15
2021-02-10,1006013.4470000003,18
2021-02-18,1009470.4470000003,18
2021-02-19,1011898.4470000003,18
2021-02-22,1013816.4470000003,18
2021-02-23,1014164.4470000003,18
2021-02-24,1012126.4470000003,18
2021-02-25,1013626.4470000003,18
2021-02-26,1011170.4470000003,18
2021-03-01,1012273.4470000003,18
2021-03-02,1009739.4470000003,18
2021-03-03,1012969.2460000002,18
2021-03-04,1013103.2460000002,18
2021-03-05,1015059.2460000002,18
2021-03-08,1014759.2460000002,18
2021-03-09,1013138.2460000002,18
2021-03-10,1011904.2460000002,18
2021-03-11,1014939.2460000002,18
2021-03-12,1015803.2460000002,18
2021-03-15,1017398.2460000002,18
2021-03-16,1018566.2460000002,18
2021-03-17,1017413.8280000002,19
2021-03-18,1017138.8280000002,19
2021-03-19,1016610.8280000002,19
2021-03-22,1020022.8280000002,19
2021-03-23,1019534.8280000002,19
2021-03-24,1018954.8280000002,19
2021-03-25,1017422.8280000002,19
2021-03-26,1017732.8280000002,19
2021-03-29,1019466.8280000002,19
2021-03-30,1018311.8280000002,19
2021-03-31,1018994.9870000002,20
2021-04-01,1018739.9870000002,20
2021-04-02,1017313.9870000002,20
2021-04-06,1017067.9870000002,20
2021-04-07,1018328.9870000002,20
2021-04-08,1016844.8330000002,19
2021-04-09,1017007.8330000002,19
2021-04-12,1016154.8330000002,19
2021-04-13,1014322.8330000002,19
2021-04-14,1014779.8330000002,19
2021-04-15,1013613.7240000002,19
2021-04-16,1015591.7240000002,19
2021-04-19,1016885.7240000002,19
2021-04-20,1015948.7240000002,19
2021-04-21,1016111.7240000002,19
2021-04-22,1015405.7240000002,19
2021-04-23,1014873.7240000002,19
2021-04-26,1013497.7240000002,19
2021-04-27,1012850.7240000002,19
2021-04-28,1012499.7240000002,19
2021-04-29,1014356.5600000003,19
2021-04-30,1012787.5600000003,19
2021-05-06,1013584.5600000003,19
2021-05-07,1013956.5600000003,19
2021-05-10,1014222.5600000003,19
2021-05-11,1014592.5600000003,19
2021-05-12,1016038.5600000003,19
2021-05-13,1015472.5600000003,19
2021-05-14,1019077.5600000003,19
2021-05-17,1018208.5600000003,19
2021-05-18,1018820.0910000002,18
2021-05-19,1017787.0910000002,18
2021-05-20,1017040.0910000002,18
2021-05-21,1016475.0910000002,18
2021-05-24,1016517.0910000002,18
2021-05-25,1018529.0910000002,18
2021-05-26,1018876.0910000002,18
2021-05-27,1018618.0910000002,18
2021-05-28,1019244.0910000002,18
2021-05-31,1019466.0910000002,18
2021-06-01,1019115.5210000004,17
2021-06-02,1013799.5210000004,17
2021-06-03,1014032.5210000004,17
2021-06-04,1014042.5210000004,17
2021-06-07,1013615.5210000004,17
2021-06-08,1013792.9130000004,16
2021-06-09,1014346.9130000004,16
2021-06-10,1014128.9130000004,16
2021-06-11,1014062.2690000004,15
2021-06-15,1013617.2690000004,15
2021-06-16,1012569.0860000005,18
2021-06-17,1012315.0860000005,18
2021-06-18,1012355.0860000005,18
2021-06-21,1013404.0860000005,18
2021-06-22,1014870.0860000005,18
2021-06-23,1015824.0860000005,18
2021-06-24,1015795.0860000005,18
2021-06-25,1016014.0860000005,18
2021-06-28,1016705.0860000005,18
2021-06-29,1015815.0860000005,18
2021-06-30,1016680.5340000006,18
2021-07-01,1015947.5340000006,18
2021-07-02,1015093.5340000006,18
2021-07-05,1012482.8670000006,17
2021-07-06,1012791.8670000006,17
2021-07-07,1013011.8670000006,17
2021-07-08,1011514.8670000006,17
2021-07-09,1011593.8670000006,17
2021-07-12,1011806.8670000006,17
2021-07-13,1010832.8670000006,17
2021-07-14,1010172.7970000005,18
2021-07-15,1009229.3450000004,17
2021-07-16,1007787.3450000004,17
2021-07-19,1005099.3450000004,17
2021-07-20,1005423.3450000004,17
2021-07-21,1006087.3450000004,17
2021-07-22,1007258.3450000004,17
2021-07-23,1006861.1810000004,16
2021-07-26,1005900.0150000005,15
2021-07-27,1003854.0150000005,15
2021-07-28,1003577.4960000004,16
2021-07-29,1003619.4960000004,16
2021-07-30,1004059.4960000004,16
2021-08-02,1005543.4960000004,16
2021-08-03,1005971.4960000004,16
2021-08-04,1005421.4960000004,16
2021-08-05,1005508.4960000004,16
2021-08-06,1005198.4960000004,16
2021-08-09,1006439.4960000004,16
2021-08-10,1007161.4960000004,16
2021-08-11,1007863.5760000004,19
2021-08-12,1008140.5760000004,19
2021-08-13,1007565.5760000004,19
2021-08-16,1008690.5760000004,19
2021-08-17,1007129.5760000004,19
2021-08-18,1011434.5760000004,19
2021-08-19,1010927.5760000004,19
2021-08-20,1011114.5760000004,19
2021-08-23,1013316.5760000004,19
2021-08-24,1013697.5760000004,19
2021-08-25,1016163.8400000003,19
2021-08-26,1017700.8400000003,19
2021-08-27,1019135.8400000003,19
2021-08-30,1018830.8400000003,19
2021-08-31,1022084.8400000003,19
2021-09-01,1024967.8400000003,19
2021-09-02,1026703.8400000003,19
2021-09-03,1028246.8400000003,19
2021-09-06,1029161.8400000003,19
2021-09-07,1031482.8400000003,19
2021-09-08,1035054.6100000003,18
2021-09-09,1037192.6100000003,18
2021-09-10,1036449.6100000003,18
2021-09-13,1039075.6100000003,18
2021-09-14,1034977.6100000003,18
2021-09-15,1035862.6100000003,18
2021-09-16,1034453.6100000003,18
2021-09-17,1032345.8300000003,17
2021-09-22,1034911.8300000003,17
2021-09-23,1035101.8300000003,17
2021-09-24,1032483.1320000002,17
2021-09-27,1029776.1320000002,17
2021-09-28,1032326.1320000002,17
2021-09-29,1029864.1320000002,17
2021-09-30,1031318.1320000002,17
2021-10-08,1033849.1320000002,17
2021-10-11,1033878.1320000002,17
2021-10-12,1031775.1320000002,17
2021-10-13,1030966.1320000002,17
2021-10-14,1032092.1320000002,17
2021-10-15,1030454.1820000001,18
2021-10-18,1030474.5120000001,17
2021-10-19,1030377.5120000001,17
2021-10-20,1029872.5120000001,17
2021-10-21,1029585.5120000001,17
2021-10-22,1029882.5120000001,17
2021-10-25,1029787.5120000001,17
2021-10-26,1029926.5120000001,17
2021-10-27,1027272.5120000001,17
2021-10-28,1026661.3620000001,16
2021-10-29,1027348.5970000002,19
2021-11-01,1029490.5970000002,19
2021-11-02,1027609.5970000002,19
2021-11-03,1027813.5970000002,19
2021-11-04,1028427.5970000002,19
2021-11-05,1028698.5970000002,19
2021-11-08,1028197.1370000002,18
2021-11-09,1029552.1370000002,18
2021-11-10,1030109.1370000002,18
2021-11-11,1031335.1370000002,18
2021-11-12,1030700.1580000003,20
2021-11-15,1031444.1580000003,20
2021-11-16,1031312.1580000003,20
2021-11-17,1032842.1580000003,20
2021-11-18,1032461.1580000003,20
2021-11-19,1033544.1580000003,20
2021-11-22,1033333.1580000003,20
2021-11-23,1033411.1580000003,20
2021-11-24,1032870.1580000003,20
2021-11-25,1031889.1580000003,20
2021-11-26,1030424.1940000003,21
2021-11-29,1017060.1940000003,21
2021-11-30,1018614.1940000003,21
2021-12-01,1020289.1940000003,21
2021-12-02,1020353.1940000003,21
2021-12-03,1022526.1940000003,21
2021-12-06,1021940.1940000003,21
2021-12-07,1022226.1940000003,21
2021-12-08,1022762.1940000003,21
2021-12-09,1024683.1940000003,21
2021-12-10,1023776.2460000003,21
2021-12-13,1017881.2460000003,21
2021-12-14,1016691.2460000003,21
2021-12-15,1016401.2460000003,21
2021-12-16,1018128.2460000003,21
2021-12-17,1017408.2460000003,21
2021-12-20,1016708.2460000003,21
2021-12-21,1018130.2460000003,21
2021-12-22,1018221.2460000003,21
2021-12-23,1018347.2460000003,21
2021-12-24,1016819.5240000002,20
2021-12-27,1017224.5240000002,20
2021-12-28,1017921.5240000002,20
2021-12-29,1017888.5240000002,20
2021-12-30,1018236.5240000002,20
2021-12-31,1018840.5240000002,20
2022-01-04,1020265.5240000002,20
2022-01-05,1021202.5240000002,20
2022-01-06,1020051.5240000002,20
2022-01-07,1022020.5240000002,20
2022-01-10,1022738.5600000002,21
2022-01-11,1021555.5600000002,21
2022-01-12,1020893.5600000002,21
2022-01-13,1021582.5600000002,21
2022-01-14,1018150.5600000002,21
2022-01-17,1017296.7180000002,20
2022-01-18,1018641.7180000002,20
2022-01-19,1018610.7180000002,20
2022-01-20,1020557.7180000002,20
2022-01-21,1019112.7180000002,20
2022-01-24,1017653.1590000002,21
2022-01-25,1014084.1590000002,21
2022-01-26,1014852.1590000002,21
2022-01-27,1011303.1590000002,21
2022-01-28,1011045.1590000002,21
2022-02-07,1014747.1590000002,21
2022-02-08,1018201.1590000002,21
2022-02-09,1018644.1590000002,21
2022-02-10,1020242.1590000002,21
2022-02-11,1019484.1590000002,21
2022-02-14,1018004.6920000002,20
2022-02-15,1018003.6920000002,20
2022-02-16,1018333.6920000002,20
2022-02-17,1018024.6920000002,20
2022-02-18,1019195.6920000002,20
2022-02-21,1019319.6920000002,20
2022-02-22,1017748.6920000002,20
2022-02-23,1017491.6920000002,20
2022-02-24,1014977.6920000002,20
2022-02-25,1014081.6920000002,20
2022-02-28,1013730.3069999999,19
2022-03-01,1014173.3069999999,19
2022-03-02,1014169.3069999999,19
2022-03-03,1015233.3069999999,19
2022-03-04,1014078.3069999999,19
2022-03-07,1010440.413,18
2022-03-08,1006878.9049999999,16
2022-03-09,1004022.9469999999,14
2022-03-10,1004489.9469999999,14
2022-03-11,1005583.1909999999,13
2022-03-14,1003980.2729999998,17
2022-03-15,997071.9539999999,13
2022-03-16,1000377.9539999999,13
2022-03-17,1000564.9539999999,13
2022-03-18,1002127.9539999999,13
2022-03-21,1001357.9539999999,13
2022-03-22,1002736.9539999999,13
2022-03-23,1002746.9539999999,13
2022-03-24,1002190.9539999999,13
2022-03-25,1001744.9539999999,13
2022-03-28,1002376.0349999999,16
2022-03-29,1001229.0349999999,16
2022-03-30,1002473.0349999999,16
2022-03-31,1002647.0349999999,16
2022-04-01,1003423.0349999999,16
2022-04-06,1003893.0349999999,16
2022-04-07,1001855.0349999999,16
2022-04-08,1001228.835,15
2022-04-11,999102.421,14
2022-04-12,999851.421,14
2022-04-13,999401.4859999999,18
2022-04-14,999746.4859999999,18
2022-04-15,999262.4859999999,18
2022-04-18,999090.4859999999,18
2022-04-19,1000051.4859999999,18
2022-04-20,998887.4859999999,18
2022-04-21,995873.6779999998,16
2022-04-22,996387.6779999998,16
2022-04-25,989775.1199999998,11
2022-04-26,989485.1199999998,11
2022-04-27,990134.6489999996,15
2022-04-28,989550.6489999996,15
2022-04-29,990012.6489999996,15
2022-05-05,991061.6489999996,15
2022-05-06,989136.6489999996,15
2022-05-09,989537.6489999996,15
2022-05-10,991190.6489999996,15
2022-05-11,990696.6489999996,15
2022-05-12,990487.6489999996,15
2022-05-13,987143.1139999996,14
2022-05-16,986430.6539999996,17
2022-05-17,986582.6539999996,17
2022-05-18,985685.6539999996,17
2022-05-19,985195.6539999996,17
2022-05-20,986973.6539999996,17
2022-05-23,986287.6539999996,17
2022-05-24,984047.6539999996,17
2022-05-25,985037.6539999996,17
2022-05-26,986432.6539999996,17
2022-05-27,986780.6539999996,17
2022-05-30,987171.6689999996,17
2022-05-31,988463.6689999996,17
2022-06-01,987910.6689999996,17
2022-06-02,988116.6689999996,17
2022-06-06,988567.6689999996,17
2022-06-07,988625.6689999996,17
2022-06-08,989342.6689999996,17
2022-06-09,988898.6689999996,17
2022-06-10,989490.6689999996,17
2022-06-13,987418.6689999996,17
2022-06-14,989377.7799999996,17
2022-06-15,991081.7799999996,17
2022-06-16,989545.7799999996,17
2022-06-17,990294.7799999996,17
2022-06-20,989216.7799999996,17
2022-06-21,989548.7799999996,17
2022-06-22,987715.7799999996,17
2022-06-23,989124.7799999996,17
2022-06-24,989852.7799999996,17
2022-06-27,989977.7799999996,17
2022-06-28,990765.1359999995,19
2022-06-29,989336.1359999995,19
2022-06-30,989439.1359999995,19
2022-07-01,989503.1359999995,19
2022-07-04,989863.1359999995,19
2022-07-05,989910.1359999995,19
2022-07-06,987827.1359999995,19
2022-07-07,988065.1359999995,19
2022-07-08,988199.1359999995,19
2022-07-11,988577.1359999995,19
2022-07-12,987308.6849999995,20
2022-07-13,987203.8389999995,19
2022-07-14,985659.8389999995,19
2022-07-15,981007.8389999995,19
2022-07-18,984474.8389999995,19
2022-07-19,985332.8389999995,19
2022-07-20,986776.8389999995,19
2022-07-21,985133.8389999995,19
2022-07-22,985714.8389999995,19
2022-07-25,985573.8389999995,19
2022-07-26,986073.8759999995,19
2022-07-27,986594.8759999995,19
2022-07-28,987452.8759999995,19
2022-07-29,986715.8759999995,19
2022-08-01,976384.8759999995,19
2022-08-02,973280.8759999995,19
2022-08-03,972372.1829999995,18
2022-08-04,974177.1829999995,18
2022-08-05,974684.1829999995,18
2022-08-08,975290.1829999995,18
2022-08-09,975567.6689999996,16
2022-08-10,975347.6689999996,16
2022-08-11,977061.6689999996,16
2022-08-12,976878.6689999996,16
2022-08-15,976173.6689999996,16
2022-08-16,975611.6689999996,16
2022-08-17,976330.6689999996,16
2022-08-18,975003.6689999996,16
2022-08-19,975117.6689999996,16
2022-08-22,975599.6689999996,16
2022-08-23,975042.0029999997,18
2022-08-24,973908.0029999997,18
2022-08-25,975874.0029999997,18
2022-08-26,975605.0029999997,18
2022-08-29,975792.0029999997,18
2022-08-30,975896.0029999997,18
2022-08-31,976456.0029999997,18
2022-09-01,975440.0029999997,18
2022-09-02,975689.6629999997,17
2022-09-05,977093.6629999997,17
2022-09-06,978299.3829999997,18
2022-09-07,977991.3829999997,18
2022-09-08,978405.3829999997,18
2022-09-09,980147.3829999997,18
2022-09-13,980650.3829999997,18
2022-09-14,979032.3829999997,18
2022-09-15,978920.3829999997,18
2022-09-16,975836.3829999997,18
2022-09-19,974854.4579999996,15
2022-09-20,974349.4579999996,15
2022-09-21,974443.6249999997,17
2022-09-22,974434.6249999997,17
2022-09-23,974858.6249999997,17
2022-09-26,971635.6249999997,17
2022-09-27,972823.6249999997,17
2022-09-28,971368.6249999997,17
2022-09-29,969998.1629999997,16
2022-09-30,970960.1629999997,16
2022-10-10,970924.1629999997,16
2022-10-11,970688.1629999997,16
2022-10-12,971643.3279999997,16
2022-10-13,970743.3279999997,16
2022-10-14,971912.3279999997,16
2022-10-17,972056.3279999997,16
2022-10-18,971915.3279999997,16
2022-10-19,970404.3279999997,16
2022-10-20,969565.3279999997,16
2022-10-21,969798.3279999997,16
2022-10-24,967126.7079999998,15
2022-10-25,967193.7079999998,15
2022-10-26,958610.6839999998,15
2022-10-27,958730.6839999998,15
2022-10-28,956452.3919999998,14
2022-10-31,954362.3919999998,14
2022-11-01,956105.3919999998,14
2022-11-02,956273.3919999998,14
2022-11-03,956222.3919999998,14
2022-11-04,958455.3919999998,14
2022-11-07,958553.3919999998,14
2022-11-08,958673.3919999998,14
2022-11-09,958490.7259999997,14
2022-11-10,958303.7259999997,14
2022-11-11,960248.7259999997,14
2022-11-14,960390.7259999997,14
2022-11-15,962102.7259999997,14
2022-11-16,961408.7259999997,14
2022-11-17,962093.7259999997,14
2022-11-18,961229.7259999997,14
2022-11-21,960908.7259999997,14
2022-11-22,962476.7259999997,14
2022-11-23,963241.5979999996,15
2022-11-24,962483.5979999996,15
2022-11-25,963662.5979999996,15
2022-11-28,962093.5979999996,15
2022-11-29,964776.5979999996,15
2022-11-30,964668.5979999996,15
2022-12-01,964604.5979999996,15
2022-12-02,964191.5979999996,15
2022-12-05,966768.5979999996,15
2022-12-06,966820.5979999996,15
2022-12-07,965551.7569999996,15
2022-12-08,965913.7569999996,15
2022-12-09,966006.7569999996,15
2022-12-12,964455.7569999996,15
2022-12-13,964675.7569999996,15
2022-12-14,964371.7569999996,15
2022-12-15,963574.7569999996,15
2022-12-16,964034.7569999996,15
2022-12-19,961527.7569999996,15
2022-12-20,960704.7569999996,15
2022-12-21,960571.7079999995,16
2022-12-22,959989.7079999995,16
2022-12-23,959223.7079999995,16
2022-12-26,959651.7079999995,16
2022-12-27,960758.7079999995,16
2022-12-28,960882.7079999995,16
2022-12-29,960493.7079999995,16
2022-12-30,961756.7079999995,16
2023-01-03,962963.7079999995,16
2023-01-04,964050.7079999995,16
2023-01-05,964463.6879999995,16
2023-01-06,965107.6879999995,16
2023-01-09,965672.6879999995,16
2023-01-10,965239.6879999995,16
2023-01-11,965650.6879999995,16
2023-01-12,965443.6879999995,16
2023-01-13,966322.6879999995,16
2023-01-16,967289.6879999995,16
2023-01-17,967628.6879999995,16
2023-01-18,968901.6879999995,16
2023-01-19,969719.7399999995,16
2023-01-20,970811.7399999995,16
2023-01-30,971823.7399999995,16
2023-01-31,971407.7399999995,16
2023-02-01,974618.7399999995,16
2023-02-02,973227.7399999995,16
2023-02-03,972883.7399999995,16
2023-02-06,973229.7399999995,16
2023-02-07,975020.7399999995,16
2023-02-08,973990.7399999995,16
2023-02-09,976212.9029999997,15
2023-02-10,976735.9029999997,15
2023-02-13,976871.9029999997,15
2023-02-14,977454.9029999997,15
2023-02-15,977405.9029999997,15
2023-02-16,976297.9029999997,15
2023-02-17,976310.9029999997,15
2023-02-20,979037.9029999997,15
2023-02-21,979356.9029999997,15
2023-02-22,978671.9029999997,15
2023-02-23,978426.9679999996,16
2023-02-24,977695.9679999996,16
2023-02-27,977336.9679999996,16
2023-02-28,978640.9679999996,16
2023-03-01,980442.9679999996,16
2023-03-02,981905.9679999996,16
2023-03-03,984322.9679999996,16
2023-03-06,984471.9679999996,16
2023-03-07,984633.9679999996,16
2023-03-08,984692.9679999996,16
2023-03-09,984086.2279999994,15
2023-03-10,982104.2279999994,15
2023-03-13,984417.2279999994,15
2023-03-14,983698.2279999994,15
2023-03-15,986006.2279999994,15
2023-03-16,985602.2279999994,15
2023-03-17,987678.2279999994,15
2023-03-20,987436.2279999994,15
2023-03-21,986008.2279999994,15
2023-03-22,987220.2279999994,15
2023-03-23,987766.4469999993,16
2023-03-24,986324.4469999993,16
2023-03-27,985201.4469999993,16
2023-03-28,985278.4469999993,16
2023-03-29,984952.4469999993,16
2023-03-30,986234.4469999993,16
2023-03-31,985978.4469999993,16
2023-04-03,986319.4469999993,16
2023-04-04,987854.4469999993,16
2023-04-06,987582.4469999993,16
2023-04-07,987568.8689999992,17
2023-04-10,987433.8689999992,17
2023-04-11,987659.8689999992,17
2023-04-12,987989.8689999992,17
2023-04-13,988007.8689999992,17
2023-04-14,988062.8689999992,17
2023-04-17,991848.8689999992,17
2023-04-18,992874.8689999992,17
2023-04-19,991998.8689999992,17
2023-04-20,991265.8689999992,17
2023-04-21,988507.1909999992,17
2023-04-24,988142.1909999992,17
2023-04-25,989067.1909999992,17
2023-04-26,989538.1909999992,17
2023-04-27,990842.1909999992,17
2023-04-28,992189.1909999992,17
2023-05-04,996737.1909999992,17
