entry_date,exit_date,stocks,n_stocks,period_return
2022-08-31,2022-09-30,002110.SZ;000932.SZ;002958.SZ;000898.SZ;002936.SZ...(30),30,-0.06609976856010667
2022-09-30,2022-10-31,000959.SZ;000932.SZ;000685.SZ;002432.SZ;002936.SZ...(30),30,-0.029672379671754675
2022-10-31,2022-11-30,002958.SZ;002110.SZ;000959.SZ;002948.SZ;002936.SZ...(30),30,0.15381576101490754
2022-11-30,2022-12-30,002958.SZ;002936.SZ;000778.SZ;000685.SZ;001872.SZ...(30),30,-0.024427641854207198
2022-12-30,2023-01-31,000778.SZ;002958.SZ;002936.SZ;000959.SZ;001872.SZ...(30),30,0.05135968375990238
2023-01-31,2023-02-28,002958.SZ;000685.SZ;001872.SZ;300070.SZ;000778.SZ...(30),30,0.0367508558064511
2023-02-28,2023-03-31,001872.SZ;002936.SZ;002958.SZ;000685.SZ;002966.SZ...(30),30,-0.027997178429371782
2023-03-31,2023-04-28,001227.SZ;002133.SZ;002936.SZ;002958.SZ;002948.SZ...(30),30,-0.001692188992131105
2023-04-28,2023-05-31,001227.SZ;002936.SZ;000726.SZ;002948.SZ;002958.SZ...(29),29,-0.019348130182429004
2023-05-31,2023-06-30,002958.SZ;002061.SZ;002966.SZ;001227.SZ;002807.SZ...(30),30,-0.01439910313196333
2023-06-30,2023-07-31,002807.SZ;002948.SZ;002958.SZ;002839.SZ;002966.SZ...(30),30,0.09721928126809772
2023-07-31,2023-08-31,000726.SZ;002807.SZ;002966.SZ;002958.SZ;000900.SZ...(30),30,-0.05510572464045634
2023-08-31,2023-09-28,002958.SZ;002948.SZ;002936.SZ;002807.SZ;002344.SZ...(30),30,0.012631761045802162
2023-09-28,2023-10-31,002958.SZ;000910.SZ;002936.SZ;000726.SZ;002966.SZ...(29),29,-0.017344944101499074
2023-10-31,2023-11-30,002966.SZ;002839.SZ;002948.SZ;002958.SZ;002807.SZ...(30),30,-0.019686553398964322
2023-11-30,2023-12-29,002948.SZ;002839.SZ;002958.SZ;002807.SZ;001227.SZ...(30),30,-0.02509202109910745
2023-12-29,2024-01-31,001227.SZ;002839.SZ;002948.SZ;002958.SZ;002807.SZ...(30),30,-0.041139643281620085
2024-01-31,2024-02-29,002382.SZ;000910.SZ;000990.SZ;002092.SZ;002394.SZ...(30),30,0.02224851373785237
2024-02-29,2024-03-29,002807.SZ;000900.SZ;001227.SZ;002958.SZ;000726.SZ...(30),30,0.005455997475714269
2024-03-29,2024-04-30,001227.SZ;002936.SZ;002958.SZ;002807.SZ;002948.SZ...(30),30,0.0226738469683855
2024-04-30,2024-05-31,002936.SZ;000778.SZ;002958.SZ;001227.SZ;002839.SZ...(30),30,-0.006659444757314666
2024-05-31,2024-06-28,002958.SZ;002936.SZ;000900.SZ;001227.SZ;002393.SZ...(30),30,-0.11183899354194377
2024-06-28,2024-07-31,000882.SZ;002110.SZ;002936.SZ;000709.SZ;002958.SZ...(30),30,0.01939526425293063
2024-07-31,2024-08-30,002958.SZ;001227.SZ;000726.SZ;000926.SZ;000709.SZ...(30),30,-0.04333530011441629
2024-08-30,2024-09-30,002958.SZ;000932.SZ;300070.SZ;000709.SZ;000900.SZ...(30),30,0.2556991955802955
2024-09-30,2024-10-31,002958.SZ;002948.SZ;002807.SZ;001227.SZ;000778.SZ...(30),30,-0.0014917999189222838
2024-10-31,2024-11-29,002839.SZ;002807.SZ;002948.SZ;002958.SZ;000900.SZ...(29),29,0.050750955779815525
2024-11-29,2024-12-31,002948.SZ;000778.SZ;002807.SZ;001227.SZ;000959.SZ...(30),30,-0.0245625698713468
2024-12-31,2025-01-27,000789.SZ;000726.SZ;000877.SZ;002382.SZ;002394.SZ...(30),30,-0.026901059319663103
2025-01-27,2025-02-28,000778.SZ;002382.SZ;001227.SZ;000877.SZ;000726.SZ...(30),30,0.019200663769577887
2025-02-28,2025-03-31,002807.SZ;001227.SZ;000726.SZ;002839.SZ;002958.SZ...(30),30,0.019434808085347793
2025-03-31,2025-04-30,000900.SZ;002936.SZ;001227.SZ;002382.SZ;000825.SZ...(30),30,0.002379509901609907
2025-04-30,2025-05-30,002807.SZ;002936.SZ;000900.SZ;002839.SZ;001227.SZ...(30),30,0.04102245860931843
2025-05-30,2025-06-30,000709.SZ;001227.SZ;000900.SZ;000726.SZ;002839.SZ...(30),30,0.009914005645166656
2025-06-30,2025-07-31,000932.SZ;002092.SZ;000726.SZ;000709.SZ;001227.SZ...(30),30,0.08167179928607719
2025-07-31,2025-08-29,002807.SZ;002839.SZ;002958.SZ;001227.SZ;002936.SZ...(30),30,0.016760125362001745
2025-08-29,2025-09-30,002958.SZ;002839.SZ;001227.SZ;002936.SZ;000726.SZ...(30),30,-0.021235372700750006
2025-09-30,2025-10-31,002958.SZ;002839.SZ;001227.SZ;002936.SZ;000900.SZ...(30),30,0.04011885962494273
2025-10-31,2025-11-28,001227.SZ;002936.SZ;002958.SZ;002839.SZ;300070.SZ...(30),30,-0.014305459988802064
2025-11-28,2025-12-31,002958.SZ;001227.SZ;000778.SZ;002936.SZ;000709.SZ...(30),30,0.0021239016749521294
2025-12-31,2026-01-30,002958.SZ;002936.SZ;300070.SZ;000900.SZ;001227.SZ...(30),30,0.06965810705548987
2026-01-30,2026-02-27,002807.SZ;002936.SZ;001227.SZ;002958.SZ;002839.SZ...(30),30,0.015538796182834014
2026-02-27,2026-03-31,001227.SZ;002807.SZ;002958.SZ;002936.SZ;002839.SZ...(30),30,-0.05873458157472537
2026-03-31,2026-04-30,002936.SZ;002958.SZ;000932.SZ;001227.SZ;000900.SZ...(29),29,-0.002638543805866635
2026-04-30,2026-05-29,002936.SZ;002958.SZ;001227.SZ;002839.SZ;000726.SZ...(30),30,-0.06023709691380065
