run_id,date,code,volume,available_volume,cost_price,last_price,unrealized_pnl,holding_days
20260816_131116_84d0d7,2023-01-04,600229.SH,7300,0,11.368643,11.275488,-680.0315,1
20260816_131116_84d0d7,2023-01-04,300770.SZ,1100,0,72.145592,71.411136,-807.9016,1
20260816_131116_84d0d7,2023-01-04,300294.SZ,400,0,178.288827,179.7016,565.1092,1
20260816_131116_84d0d7,2023-01-05,600229.SH,7300,7300,11.368643,11.070192,-2178.6923,2
20260816_131116_84d0d7,2023-01-05,300770.SZ,1100,1100,72.145592,71.581704,-620.2768,2
20260816_131116_84d0d7,2023-01-05,300294.SZ,400,400,178.288827,178.3067,7.1492,2
20260816_131116_84d0d7,2023-01-05,601009.SH,1300,0,62.932423,62.56285,-480.4449,1
20260816_131116_84d0d7,2023-01-05,601658.SH,15200,0,5.45415,5.41308,-624.264,1
20260816_131116_84d0d7,2023-01-05,000972.SZ,8200,0,10.137259,10.67982,4449.0002,1
20260816_131116_84d0d7,2023-01-05,300012.SZ,100,0,453.215024,452.6491,-56.5924,1
20260816_131116_84d0d7,2023-01-05,002929.SZ,1900,0,42.577664,43.220614,1221.605,1
20260816_131116_84d0d7,2023-01-05,600073.SH,3100,0,26.273524,26.20836,-202.0084,1
20260816_131116_84d0d7,2023-01-05,300291.SZ,2000,0,39.960398,38.9331,-2054.596,1
20260816_131116_84d0d7,2023-01-05,600433.SH,2800,0,28.854781,28.62,-657.3868,1
20260816_131116_84d0d7,2023-01-06,600229.SH,7300,7300,11.368643,10.849104,-3792.6347,3
20260816_131116_84d0d7,2023-01-06,300770.SZ,1100,1100,72.145592,70.747816,-1537.5536,3
20260816_131116_84d0d7,2023-01-06,300294.SZ,400,400,178.288827,173.5448,-1897.6108,3
20260816_131116_84d0d7,2023-01-06,601009.SH,1300,1300,62.932423,62.621048,-404.7875,2
20260816_131116_84d0d7,2023-01-06,601658.SH,15200,15200,5.45415,5.40166,-797.848,2
20260816_131116_84d0d7,2023-01-06,000972.SZ,8200,8200,10.137259,10.7778,5252.4362,2
20260816_131116_84d0d7,2023-01-06,300012.SZ,100,100,453.215024,452.6491,-56.5924,2
20260816_131116_84d0d7,2023-01-06,002929.SZ,1900,1900,42.577664,46.496454,7445.701,2
20260816_131116_84d0d7,2023-01-06,600073.SH,3100,3100,26.273524,25.39946,-2709.5984,2
20260816_131116_84d0d7,2023-01-06,300291.SZ,2000,2000,39.960398,37.6299,-4660.996,2
20260816_131116_84d0d7,2023-01-06,600433.SH,2800,2800,28.854781,28.02375,-2326.8868,2
20260816_131116_84d0d7,2023-01-06,002373.SZ,2000,0,40.905779,40.73152,-348.518,1
20260816_131116_84d0d7,2023-01-09,600229.SH,7300,7300,11.368643,11.022816,-2524.5371,4
20260816_131116_84d0d7,2023-01-09,300770.SZ,1100,1100,72.145592,70.349824,-1975.3448,4
20260816_131116_84d0d7,2023-01-09,300294.SZ,400,400,178.288827,175.2283,-1224.2108,4
20260816_131116_84d0d7,2023-01-09,601009.SH,1300,1300,62.932423,62.737444,-253.4727,3
20260816_131116_84d0d7,2023-01-09,601658.SH,15200,15200,5.45415,5.43592,-277.096,3
20260816_131116_84d0d7,2023-01-09,000972.SZ,8200,8200,10.137259,11.33302,9805.2402,3
20260816_131116_84d0d7,2023-01-09,300012.SZ,100,100,453.215024,445.84965,-736.5374,3
20260816_131116_84d0d7,2023-01-09,002929.SZ,1900,1900,42.577664,46.854749,8126.4615,3
20260816_131116_84d0d7,2023-01-09,600073.SH,3100,3100,26.273524,25.334748,-2910.2056,3
20260816_131116_84d0d7,2023-01-09,300291.SZ,2000,2000,39.960398,37.87425,-4172.296,3
20260816_131116_84d0d7,2023-01-09,600433.SH,2800,2800,28.854781,27.6925,-3254.3868,3
20260816_131116_84d0d7,2023-01-09,002373.SZ,2000,2000,40.905779,40.77258,-266.398,2
20260816_131116_84d0d7,2023-01-10,600229.SH,7300,7300,11.368643,10.959648,-2985.6635,5
20260816_131116_84d0d7,2023-01-10,300770.SZ,1100,1100,72.145592,70.709912,-1579.248,5
20260816_131116_84d0d7,2023-01-10,300294.SZ,400,400,178.288827,179.1725,353.4692,5
20260816_131116_84d0d7,2023-01-10,601009.SH,1300,1300,62.932423,61.515286,-1842.2781,4
20260816_131116_84d0d7,2023-01-10,601658.SH,15200,15200,5.45415,5.4245,-450.68,4
20260816_131116_84d0d7,2023-01-10,000972.SZ,8200,8200,10.137259,11.88824,14358.0442,4
20260816_131116_84d0d7,2023-01-10,300012.SZ,100,100,453.215024,444.48976,-872.5264,4
20260816_131116_84d0d7,2023-01-10,002929.SZ,1900,1900,42.577664,46.711431,7854.1573,4
20260816_131116_84d0d7,2023-01-10,600073.SH,3100,3100,26.273524,25.108256,-3612.3308,4
20260816_131116_84d0d7,2023-01-10,300291.SZ,2000,2000,39.960398,37.87425,-4172.296,4
20260816_131116_84d0d7,2023-01-10,600433.SH,2800,2800,28.854781,27.295,-4367.3868,4
20260816_131116_84d0d7,2023-01-10,002373.SZ,2000,2000,40.905779,40.15668,-1498.198,3
20260816_131116_84d0d7,2023-01-11,600229.SH,7300,7300,11.368643,10.81752,-4023.1979,6
20260816_131116_84d0d7,2023-01-11,300770.SZ,1100,1100,72.145592,70.1224,-2225.5112,6
20260816_131116_84d0d7,2023-01-11,300294.SZ,400,400,178.288827,177.7776,-204.4908,6
20260816_131116_84d0d7,2023-01-11,601009.SH,1300,1300,62.932423,61.748078,-1539.6485,5
20260816_131116_84d0d7,2023-01-11,601658.SH,15200,15200,5.45415,5.51586,937.992,5
20260816_131116_84d0d7,2023-01-11,000972.SZ,8200,8200,10.137259,11.69228,12751.1722,5
20260816_131116_84d0d7,2023-01-11,300012.SZ,100,100,453.215024,441.38144,-1183.3584,5
20260816_131116_84d0d7,2023-01-11,002929.SZ,1900,1900,42.577664,46.568113,7581.8531,5
20260816_131116_84d0d7,2023-01-11,600073.SH,3100,3100,26.273524,25.011188,-3913.2416,5
20260816_131116_84d0d7,2023-01-11,300291.SZ,2000,2000,39.960398,36.8154,-6289.996,5
20260816_131116_84d0d7,2023-01-11,600433.SH,2800,2800,28.854781,27.36125,-4181.8868,5
20260816_131116_84d0d7,2023-01-11,002373.SZ,2000,2000,40.905779,39.49972,-2812.118,4
20260816_131116_84d0d7,2023-01-12,600229.SH,7300,7300,11.368643,10.785936,-4253.7611,7
20260816_131116_84d0d7,2023-01-12,300770.SZ,1100,1100,72.145592,70.88048,-1391.6232,7
20260816_131116_84d0d7,2023-01-12,300294.SZ,400,400,178.288827,175.9979,-916.3708,7
20260816_131116_84d0d7,2023-01-12,601009.SH,1300,1300,62.932423,62.504652,-556.1023,6
20260816_131116_84d0d7,2023-01-12,601658.SH,15200,15200,5.45415,5.55012,1458.744,6
20260816_131116_84d0d7,2023-01-12,000972.SZ,8200,8200,10.137259,12.28016,17571.7882,6
20260816_131116_84d0d7,2023-01-12,300012.SZ,100,100,453.215024,442.54706,-1066.7964,6
20260816_131116_84d0d7,2023-01-12,002929.SZ,1900,1900,42.577664,47.60205,9546.3334,6
20260816_131116_84d0d7,2023-01-12,600073.SH,3100,3100,26.273524,25.043544,-3812.938,6
20260816_131116_84d0d7,2023-01-12,300291.SZ,2000,2000,39.960398,37.22265,-5475.496,6
20260816_131116_84d0d7,2023-01-12,600433.SH,2800,2800,28.854781,26.83125,-5665.8868,6
20260816_131116_84d0d7,2023-01-12,002373.SZ,2000,2000,40.905779,39.99244,-1826.678,5
20260816_131116_84d0d7,2023-01-13,600229.SH,7300,7300,11.368643,10.81752,-4023.1979,8
20260816_131116_84d0d7,2023-01-13,300770.SZ,1100,1100,72.145592,72.68092,588.8608,8
20260816_131116_84d0d7,2023-01-13,300294.SZ,400,400,178.288827,180.0383,699.7892,8
20260816_131116_84d0d7,2023-01-13,601009.SH,1300,1300,62.932423,62.795642,-177.8153,7
20260816_131116_84d0d7,2023-01-13,601658.SH,15200,15200,5.45415,5.58438,1979.496,7
20260816_131116_84d0d7,2023-01-13,000972.SZ,8200,8200,10.137259,12.14952,16500.5402,7
20260816_131116_84d0d7,2023-01-13,300012.SZ,100,100,453.215024,446.62673,-658.8294,7
20260816_131116_84d0d7,2023-01-13,002929.SZ,1900,1900,42.577664,46.486217,7426.2507,7
20260816_131116_84d0d7,2023-01-13,600073.SH,3100,3100,26.273524,26.305428,98.9024,7
20260816_131116_84d0d7,2023-01-13,300291.SZ,2000,2000,39.960398,37.71135,-4498.096,7
20260816_131116_84d0d7,2023-01-13,600433.SH,2800,2800,28.854781,27.03,-5109.3868,7
20260816_131116_84d0d7,2023-01-13,002373.SZ,2000,2000,40.905779,40.19774,-1416.078,6
20260816_131116_84d0d7,2023-01-16,600229.SH,7300,7300,11.368643,10.928064,-3216.2267,9
20260816_131116_84d0d7,2023-01-16,300770.SZ,1100,1100,72.145592,72.737776,651.4024,9
20260816_131116_84d0d7,2023-01-16,300294.SZ,400,400,178.288827,180.3269,815.2292,9
20260816_131116_84d0d7,2023-01-16,601009.SH,1300,1300,62.932423,61.68988,-1615.3059,8
20260816_131116_84d0d7,2023-01-16,601658.SH,15200,15200,5.45415,5.50444,764.408,8
20260816_131116_84d0d7,2023-01-16,000972.SZ,8200,8200,10.137259,12.14952,16500.5402,8
20260816_131116_84d0d7,2023-01-16,300012.SZ,100,100,453.215024,459.44855,623.3526,8
20260816_131116_84d0d7,2023-01-16,002929.SZ,1900,1900,42.577664,47.448495,9254.5789,8
20260816_131116_84d0d7,2023-01-16,600073.SH,3100,3100,26.273524,26.53192,801.0276,8
20260816_131116_84d0d7,2023-01-16,300291.SZ,2000,2000,39.960398,37.3041,-5312.596,8
20260816_131116_84d0d7,2023-01-16,600433.SH,2800,2800,28.854781,26.96375,-5294.8868,8
20260816_131116_84d0d7,2023-01-16,002373.SZ,2000,2000,40.905779,40.69046,-430.638,7
20260816_131116_84d0d7,2023-01-17,600229.SH,7300,7300,11.368643,10.849104,-3792.6347,10
20260816_131116_84d0d7,2023-01-17,300770.SZ,1100,1100,72.145592,71.809128,-370.1104,10
20260816_131116_84d0d7,2023-01-17,300294.SZ,400,400,178.288827,178.4029,45.6292,10
